BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2014-05-27,ВТБ - 6 об,RU000A0JNGU3,8.0,2964697.0,99.9,100.0,100.0,99.9,9.97,99.99,7.76,99.9,2965.0,99.92,99.99,99.92,39529929.8,2979695.5,39529929.8,2016-07-06,43.0,7.85,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2014-05-27,МГор48-об,RU000A0JNYN1,3.0,2559.0,85.3,85.3,85.3,85.3,32.02,85.3,9.28,85.3,3.0,,85.49,,0.0,879647.4,0.0,2022-06-11,2172.0,9.28,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-05-27,МГор49-об,RU000A0JNYP6,14.0,10976489.3,97.84,99.75,99.75,99.7,31.45,97.98,7.22,97.84,11203.0,97.98,97.98,97.98,10976489.3,10976489.3,10976489.3,2017-06-14,990.0,7.9,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2014-05-27,ИКС5Фин 01,RU000A0JPBN4,3.0,15968300.0,99.8,99.9,99.8,99.8,32.02,99.8,10.18,99.9,16000.0,,99.81,,0.0,16502061.9,0.0,2014-07-01,35.0,10.18,,,,,,,1000.0,SUR,,,,,
EQOB,2014-05-27,ДОМ.РФ10об,RU000A0JPJE6,1.0,58650.0,97.75,97.75,97.75,97.75,2.65,97.75,9.72,97.75,60.0,,,,0.0,0.0,0.0,2018-11-15,626.0,9.72,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-05-27,ДОМ.РФ11об,RU000A0JPLU8,3.0,98215000.0,98.15,98.25,98.23,98.23,16.4,98.22,9.18,98.15,100000.0,97.6,97.67,97.6,341610600.0,273465600.0,341610600.0,2020-09-15,959.0,9.18,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-05-27,РСХБ 6,RU000A0JPMT8,1.0,4990.0,99.8,99.8,99.8,99.8,21.8,99.8,8.83,99.8,5.0,,99.71,,0.0,37194349.0,0.0,2018-02-09,80.0,8.83,,,,,,,1000.0,SUR,,,,,RUB
EQNB,2014-05-27,ВТБ ЛизФ02,RU000A0JPWF6,1.0,28850000.0,100.0,100.0,100.0,100.0,2.79,100.0,9.25,100.0,125000.0,,100.01,,0.0,60271073.46,0.0,2015-07-07,42.0,9.25,,,,,,,230.8,SUR,,,,,
EQOB,2014-05-27,МГор56-об,RU000A0JPZ50,1.0,4858.5,97.17,97.17,97.17,97.17,12.66,97.17,8.53,97.17,5.0,,96.87,,0.0,1187679.0,0.0,2016-09-22,788.0,8.53,,,,,,,1000.0,SUR,,,,,RUR
EQNO,2014-05-27,РЖД-11обл,RU000A0JQ177,2.0,385880.8,98.69,98.98,98.98,98.69,1.28,98.69,8.73,98.69,391.0,98.83,98.75,98.83,94827004.7,20139898.7,94827004.7,2015-11-18,520.0,8.95,,,,,,,1000.0,SUR,,,,,
EQNO,2014-05-27,РЖД-14обл,RU000A0JQ4U0,8.0,5054451.2,99.4,99.59,99.59,99.45,10.54,99.42,8.51,99.4,5084.0,99.42,99.42,99.42,5070342.1,5070342.1,5070342.1,2015-04-07,308.0,8.72,,,,,,,1000.0,SUR,,,,,
EQOB,2014-05-27,Транснф 01,RU000A0JQ5G6,1.0,8172000.0,102.15,102.15,102.15,102.15,2.47,102.15,8.84,102.15,8000.0,101.9,101.9,101.9,68668238.5,68668238.5,68668238.5,2019-05-13,356.0,8.84,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-05-27,МГор62-об,RU000A0JQ5L6,13.0,154411475.9,100.13,100.19,100.19,100.19,26.3,100.13,6.25,100.19,154211.0,100.13,100.13,100.13,154411475.9,154411475.9,154411475.9,2014-06-08,12.0,8.15,,,,,,,1000.0,SUR,,,,,
EQNO,2014-05-27,РЖД-12обл,RU000A0JQ5Q5,4.0,871902.3,98.52,98.53,98.52,98.52,1.16,98.52,9.34,98.53,885.0,98.5,98.48,98.5,29830032.3,19976032.3,29830032.3,2019-05-16,834.0,9.34,,,,,,,1000.0,SUR,,,,,RUB
EQNO,2014-05-27,РЖД-16 обл,RU000A0JQ656,11.0,7830614.7,97.79,98.08,98.0,97.79,36.58,97.82,9.2,98.08,8005.0,97.82,97.82,97.82,7830614.7,7830614.7,7830614.7,2017-06-05,674.0,9.3,,,,,,,1000.0,SUR,,,,,RUR
