BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-07-22,АбрауДюрсо,ABRD,58.0,320795.0,129.5,129.0,130.0,129.5,129.5,129.5,2480.0,,129.5,129.5,0.0,513490.0,0.0,0.0,3
TQPI,2020-07-22,АСКО ао,ACKO,37.0,91680.0,5.0,4.98,5.02,5.02,5.02,5.02,18300.0,,5.0,5.02,0.0,505804.0,0.0,0.0,3
SMAL,2020-07-22,Система ао,AFKS,3.0,345.12,18.781,18.781,19.392,,19.202,19.392,18.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-22,Система ао,AFKS,7984.0,380291178.8,18.9,18.85,19.37,19.272,19.202,19.272,19804800.0,19.202,19.202,19.272,380291178.8,380291178.8,380291178.8,0.0,3
SMAL,2020-07-22,Аэрофлот,AFLT,6.0,1960.32,94.8,86.9,94.8,,86.3,86.9,22.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-22,Аэрофлот,AFLT,29376.0,1669003056.6,88.0,85.2,88.78,85.9,86.3,86.08,19342010.0,86.3,86.3,85.9,1629825475.2,1629825475.2,1629825475.2,0.0,3
TQBR,2020-07-22,AGRO-гдр,AGRO,1830.0,19699533.8,688.6,683.4,696.0,686.4,689.0,686.4,28596.0,688.8,688.8,686.4,19699533.8,19699533.8,19699533.8,0.0,3
TQTE,2020-07-22,AKEU ETF,AKEU,248.0,38238.04,10.22,10.1,10.23,10.17,10.17,10.17,3761.0,826.07,826.07,10.17,3106836.84,3106836.84,3106836.84,57880.93,3
TQTF,2020-07-22,ETF AKMB,AKMB,256.0,572951.34,1.021,1.0129,1.021,1.0188,1.0168,1.0188,563514.0,1.0167,1.0167,1.0188,572951.34,572951.34,572951.34,3282608.46,3
TQTD,2020-07-22,AKNX ETF,AKNX,688.0,268280.79,15.91,15.67,15.91,15.79,15.79,15.8,16987.0,1120.8,1120.8,15.79,19039029.39,19039029.39,19039029.39,283550.53,3
