BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2020-07-22,МГор48-об,RU000A0JNYN1,6.0,7158.3,102.01,102.48,102.02,102.02,6.74,102.26,4.92,102.48,7.0,,101.98,102.02,0.0,500713.4,0.0,2022-06-11,658.0,4.79,,,6.0,30.08,,2020-07-22,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-22,РЖД-19 обл,RU000A0JQ7Z2,4.0,131067.2,108.32,108.32,108.32,108.32,1.94,108.32,5.56,108.32,121.0,,108.27,108.32,0.0,505643.9,0.0,2024-07-08,1277.0,5.56,,,7.85,39.14,,2020-07-22,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-22,ДОМ.РФ16об,RU000A0JQXG0,2.0,757.58,101.01,101.01,101.01,101.01,2.09,101.01,6.48,101.01,3.0,,,101.01,0.0,0.0,0.0,2021-09-15,195.0,6.48,,,8.25,5.2,,2020-07-22,250.0,SUR,,,,,RUB,3
TQCB,2020-07-22,ФСК ЕЭС-06,RU000A0JR1Y7,5.0,736814.5,101.35,101.35,101.35,101.35,28.71,101.35,-0.83,101.35,727.0,101.4,101.39,101.35,1482494.0,1175144.0,1482494.0,2020-09-15,55.0,-0.83,,,8.25,41.14,,2020-07-22,1000.0,SUR,,,-0.8212,,RUB,3
TQCB,2020-07-22,ФСК ЕЭС-08,RU000A0JR209,5.0,597684.0,100.5,101.4,100.5,100.5,28.71,100.79,4.81,101.4,593.0,100.99,100.99,100.5,886674.0,886674.0,886674.0,2020-09-15,55.0,2.84,,,8.25,41.14,,2020-07-22,1000.0,SUR,,,4.6278,,RUB,3
TQCB,2020-07-22,ВЭБ.РФ 06,RU000A0JR3H8,20.0,840664.2,100.71,100.98,100.71,100.85,22.73,100.8,5.17,100.81,834.0,100.8,100.8,100.85,840664.2,840664.2,840664.2,2020-10-13,83.0,4.76,,,8.38,41.79,,2020-07-22,1000.0,SUR,,,5.0078,,RUB,3
TQCB,2020-07-22,МТС 08,RU000A0JR4J2,3.0,3099.9,102.0,105.0,102.99,102.99,16.88,103.33,-2.55,105.0,3.0,,101.09,102.99,0.0,1567891.9,0.0,2020-11-03,104.0,-3.67,,,7.9,39.39,,2020-07-22,1000.0,SUR,,,-2.5509,,RUB,3
TQCB,2020-07-22,ГлДорога 3,RU000A0JR4U9,3.0,15400.0,96.0,100.0,96.0,96.0,38.13,96.25,20.19,100.0,16.0,,91.72,96.0,0.0,703519.1,0.0,2028-10-30,110.0,19.19,,,5.48,54.65,2020-11-09,2020-07-22,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-22,ДОМ.РФ17об,RU000A0JR5F7,2.0,739.7,104.35,106.99,106.99,106.99,0.61,105.67,2.9,104.35,2.0,,103.93,106.99,0.0,618760.03,0.0,2022-04-15,407.0,4.05,,,9.05,7.98,,2020-07-22,350.0,SUR,,,,,RUB,3
TQCB,2020-07-22,ДОМ.РФ20об,RU000A0JR6S8,1.0,838.88,104.86,104.86,104.86,104.86,3.49,104.86,-3.44,104.86,2.0,,,104.86,0.0,0.0,0.0,2027-12-15,144.0,-3.44,,,8.6,8.67,2020-12-15,2020-07-22,400.0,SUR,,-3.4185,,2020-12-15,RUB,3
TQCB,2020-07-22,Газпрнеф10,RU000A0JR878,16.0,256349.0,101.84,102.16,102.12,102.12,36.65,102.13,3.31,101.84,251.0,,101.9,102.12,0.0,503376.8,0.0,2021-01-26,181.0,3.29,,,7.6,37.9,,2020-07-22,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-22,Мечел 16об,RU000A0JR8P0,7.0,80457.5,100.53,100.75,100.53,100.53,35.51,100.57,7.11,100.75,80.0,,100.51,100.53,0.0,500530.5,0.0,2021-02-09,195.0,7.03,,,8.0,39.89,,2020-07-22,1000.0,SUR,,,,,RUB,3
TQCB,2020-07-22,ВЭБ.РФ 09,RU000A0JRCX7,1.0,1022.0,102.2,102.2,102.2,102.2,30.48,102.2,5.48,102.2,1.0,102.19,102.19,102.2,1273284.5,1247757.2,1273284.5,2021-03-18,231.0,5.48,,,8.9,44.38,,2020-07-22,1000.0,SUR,,,,,RUB,3
