BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-05-28,АбрауДюрсо,ABRD,325.0,1915615.0,198.0,197.0,201.0,201.0,199.0,201.0,9620.0,199.0,199.0,201.0,1915615.0,1915615.0,1915615.0,0.0,3
SMAL,2021-05-28,АСКО ао,ACKO,1.0,6.1,6.1,6.1,6.1,,5.98,6.1,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-28,АСКО ао,ACKO,192.0,1584122.0,5.82,5.8,6.16,5.96,5.98,5.96,264400.0,6.0,6.0,5.96,1584122.0,1584122.0,1584122.0,0.0,3
SMAL,2021-05-28,Система ао,AFKS,9.0,1729.68,31.885,31.501,32.6,,31.525,32.6,54.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-28,Система ао,AFKS,25971.0,1743746977.6,30.999,30.61,31.849,31.849,31.525,31.82,55312600.0,31.511,31.511,31.849,1661607264.2,1661607264.2,1661607264.2,0.0,3
SMAL,2021-05-28,Аэрофлот,AFLT,12.0,1269.42,71.1,69.56,71.1,,70.06,70.96,18.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-28,Аэрофлот,AFLT,31364.0,1317920674.4,71.2,69.38,71.3,70.0,70.06,69.94,18811710.0,70.06,70.06,70.0,1240110858.2,1240110858.2,1240110858.2,0.0,3
TQBR,2021-05-28,AGRO-гдр,AGRO,5124.0,105227791.8,940.0,935.0,945.0,938.6,939.4,938.6,112021.0,939.4,939.4,938.6,105227791.8,105227791.8,105227791.8,0.0,3
TQTF,2021-05-28,ETF AKCH,AKCH,914.0,17398694.84,100.42,99.18,100.42,99.62,100.0,99.56,174021.0,99.98,99.98,99.62,17398694.84,17398694.84,17398694.84,35931278.04,3
TQTE,2021-05-28,AKEU ETF,AKEU,581.0,72194.33,12.3,12.27,12.36,12.34,12.32,12.34,5860.0,1104.54,1104.54,12.34,6472618.86,6472618.86,6472618.86,220960.4,3
TQTF,2021-05-28,ETF AKMB,AKMB,1023.0,483782.14,1.0893,1.087,1.0893,1.089,1.0887,1.0892,444229.0,,1.0891,1.089,0.0,683599.93,0.0,2980099.66,3
TQTF,2021-05-28,ETF AKME,AKME,210.0,3080445.7,120.9,120.9,122.45,121.5,121.3,121.1,25396.0,121.3,121.3,121.5,3080445.7,3080445.7,3080445.7,851021.02,3
TQTD,2021-05-28,AKNX ETF,AKNX,208.0,123022.78,20.08,19.88,20.4,20.15,20.15,20.16,6102.0,1480.4,1480.4,20.15,11211932.49,11211932.49,11211932.49,320867.38,3
TQTF,2021-05-28,AKNX ETF,AKNX,24.0,2174925.2,1509.8,1473.2,1509.8,1480.2,1480.0,1473.4,1472.0,1480.4,1480.4,1480.2,11211932.49,11211932.49,11211932.49,24015350.9,3
TQBR,2021-05-28,Акрон,AKRN,438.0,6327652.0,5966.0,5966.0,5992.0,5982.0,5980.0,5982.0,1058.0,5980.0,5980.0,5982.0,6327652.0,6327652.0,6327652.0,0.0,3
TQTD,2021-05-28,AKSP ETF,AKSP,400.0,678750.32,14.48,14.42,14.52,14.49,14.51,14.46,46791.0,1065.58,1065.58,14.49,49859641.05,49859641.05,49859641.05,529371.13,3
TQBR,2021-05-28,БестЭфБ ао,ALBK,23.0,80495.0,63.0,63.0,65.0,64.0,64.5,64.0,1250.0,,64.5,64.0,0.0,502025.0,0.0,0.0,3
SMAL,2021-05-28,АЛРОСА ао,ALRS,7.0,1824.39,114.92,113.12,114.93,,114.09,114.93,16.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-28,АЛРОСА ао,ALRS,18331.0,1114345095.9,113.42,113.31,114.69,114.32,114.09,114.48,9767610.0,114.06,114.06,114.32,1016320493.7,1016320493.7,1016320493.7,0.0,3
TQTD,2021-05-28,AMCC ETF,AMCC,128.0,7323.65,1.268,1.268,1.285,1.276,1.278,1.282,5732.0,93.9,93.9,1.276,576358.65,576358.65,576358.65,15542.61,3
TQTF,2021-05-28,AMCC ETF,AMCC,35.0,38377.9,94.0,93.4,94.2,93.7,93.9,93.4,409.0,93.9,93.9,93.7,576358.65,576358.65,576358.65,1163288.3,3
TQTD,2021-05-28,AMDG ETF,AMDG,86.0,2135.12,1.361,1.353,1.363,1.363,1.36,1.363,1570.0,,99.7,1.363,0.0,519851.11,0.0,7654.59,3
TQTF,2021-05-28,AMDG ETF,AMDG,13.0,6205.5,100.2,99.6,100.3,100.1,99.9,99.6,62.0,,99.7,100.1,0.0,519851.11,0.0,572908.62,3
TQTD,2021-05-28,AMEM ETF,AMEM,155.0,9080.72,1.333,1.333,1.347,1.346,1.341,1.347,6771.0,98.5,98.5,1.346,687279.15,687279.15,687279.15,19863.3,3
TQTF,2021-05-28,AMEM ETF,AMEM,24.0,20227.7,98.6,98.4,98.8,98.9,98.5,98.4,205.0,98.5,98.5,98.9,687279.15,687279.15,687279.15,1486670.64,3
TQBR,2021-05-28,АшинскийМЗ,AMEZ,1361.0,11325962.0,12.21,12.21,12.99,12.52,12.675,12.52,893600.0,12.675,12.675,12.52,11325962.0,11325962.0,11325962.0,0.0,3
TQTD,2021-05-28,AMGF ETF,AMGF,59.0,582.15,1.296,1.289,1.304,1.303,1.296,1.304,449.0,,95.2,1.303,0.0,504623.44,0.0,6551.05,3
TQTF,2021-05-28,AMGF ETF,AMGF,14.0,3144.4,95.3,95.1,95.5,95.7,95.2,95.2,33.0,,95.2,95.7,0.0,504623.44,0.0,490313.77,3
TQTD,2021-05-28,AMGM ETF,AMGM,349.0,27434.18,1.491,1.478,1.5,1.497,1.488,1.496,18434.0,109.3,109.3,1.497,2093494.81,2093494.81,2093494.81,19782.32,3
TQTF,2021-05-28,AMGM ETF,AMGM,30.0,78234.9,109.5,109.1,109.9,110.0,109.3,109.5,716.0,109.3,109.3,110.0,2093494.81,2093494.81,2093494.81,1480609.74,3
TQTD,2021-05-28,AMGR ETF,AMGR,144.0,2910.87,1.186,1.177,1.224,1.199,1.192,1.203,2442.0,,86.8,1.199,0.0,518626.44,0.0,16449.68,3
TQTF,2021-05-28,AMGR ETF,AMGR,47.0,68934.5,87.1,87.0,89.1,88.1,87.5,88.2,788.0,,86.8,88.1,0.0,518626.44,0.0,1231177.92,3
TQTD,2021-05-28,AMHC ETF,AMHC,63.0,2071.89,1.362,1.362,1.382,1.378,1.37,1.378,1512.0,,100.4,1.378,0.0,501487.99,0.0,9841.67,3
TQTF,2021-05-28,AMHC ETF,AMHC,16.0,16512.9,100.8,100.6,100.9,101.2,100.7,100.8,164.0,,100.4,101.2,0.0,501487.99,0.0,736601.1,3
TQTD,2021-05-28,AMHY ETF,AMHY,29.0,2088.78,1.342,1.335,1.343,1.34,1.34,1.339,1559.0,,98.4,1.34,0.0,520270.9,0.0,6495.65,3
TQTF,2021-05-28,AMHY ETF,AMHY,10.0,2650.4,98.5,98.0,98.5,98.4,98.4,98.0,27.0,,98.4,98.4,0.0,520270.9,0.0,486167.43,3
TQTD,2021-05-28,AMIG ETF,AMIG,39.0,1840.09,1.338,1.331,1.342,1.342,1.338,1.342,1375.0,,98.4,1.342,0.0,509449.54,0.0,17847.35,3
TQTF,2021-05-28,AMIG ETF,AMIG,10.0,28242.2,98.0,98.0,98.5,98.6,98.3,98.3,288.0,,98.4,98.6,0.0,509449.54,0.0,1335786.61,3
TQTD,2021-05-28,AMIN ETF,AMIN,315.0,9601.72,1.173,1.164,1.2,1.171,1.177,1.18,8172.0,86.4,86.4,1.171,1084801.98,1084801.98,1084801.98,20177.47,3
TQTF,2021-05-28,AMIN ETF,AMIN,41.0,379478.7,86.3,85.9,87.5,86.0,86.4,85.9,4379.0,86.4,86.4,86.0,1084801.98,1084801.98,1084801.98,1510184.85,3
TQTD,2021-05-28,AMLV ETF,AMLV,43.0,4337.34,1.314,1.314,1.326,1.326,1.323,1.326,3279.0,,97.1,1.326,0.0,500538.37,0.0,4229.78,3
TQTF,2021-05-28,AMLV ETF,AMLV,15.0,20585.0,97.3,97.0,97.4,97.4,97.2,97.0,212.0,,97.1,97.4,0.0,500538.37,0.0,316578.28,3
TQTD,2021-05-28,AMMF ETF,AMMF,78.0,3625.26,1.315,1.304,1.319,1.314,1.312,1.313,2762.0,,95.9,1.314,0.0,592796.58,0.0,7338.23,3
TQTF,2021-05-28,AMMF ETF,AMMF,14.0,4523.0,96.9,95.5,97.0,96.5,96.4,95.5,47.0,,95.9,96.5,0.0,592796.58,0.0,549230.87,3
TQTF,2021-05-28,AMRB ETF,AMRB,70.0,72249.6,100.1,100.1,100.7,100.7,100.6,100.7,718.0,,100.6,100.7,0.0,500010.5,0.0,1185480.45,3
