BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
EQNE,2012-12-25,АбрауДюрсо,ABRD,2.0,216948.0,71.33,71.33,72.35,72.35,72.32,72.35,3000.0,72.13,72.13,72.13,577016.0,569815.0,577016.0,
EQNL,2012-12-25,Система ао,AFKS,301.0,6929830.5,24.402,24.201,24.645,24.54,24.461,24.51,283300.0,24.461,24.461,24.461,6929830.5,6929830.5,6929830.5,
EQBR,2012-12-25,Аэрофлот,AFLT,544.0,33094008.0,42.99,42.42,43.0,42.91,42.74,42.96,774300.0,42.74,42.74,42.74,33107638.87,33107638.87,33107638.87,
SMAL,2012-12-25,Аэрофлот,AFLT,17.0,13630.87,42.08,42.08,44.08,43.01,42.46,44.08,321.0,,,,0.0,0.0,0.0,
EQNE,2012-12-25,ПАВА ао,AKHA,30.0,88900.1,6.654,6.55,6.949,6.654,6.634,6.654,13400.0,,6.526,,0.0,717907.2,0.0,
EQNL,2012-12-25,Акрон,AKRN,330.0,24672995.2,1377.1,1365.4,1393.3,1380.1,1380.7,1385.1,17870.0,1380.7,1380.7,1380.7,24672995.2,24672995.2,24672995.2,
EQNE,2012-12-25,БестЭфБ ао,ALBK,1.0,4180000.0,22.0,22.0,22.0,22.0,22.0,22.0,190000.0,,21.543,,0.0,5304006.0,0.0,
EQNE,2012-12-25,АЛРОСА-Нюр,ALNU,3.0,2058857.0,54135.0,54135.0,55000.0,54997.0,54180.0,54997.0,38.0,54119.0,54230.0,54119.0,10282544.0,4392662.0,10282544.0,
EQBR,2012-12-25,АЛРОСА ао,ALRS,472.0,100245229.8,28.433,28.002,30.1,29.985,29.532,30.0,3394500.0,29.532,29.532,29.532,100248957.21,100248957.21,100248957.21,
SMAL,2012-12-25,АЛРОСА ао,ALRS,10.0,3727.41,28.501,28.5,30.0,29.121,29.35,29.12,127.0,,,,0.0,0.0,0.0,
EQNE,2012-12-25,АшинскийМЗ,AMEZ,32.0,400876.4,6.3,6.201,6.35,6.276,6.264,6.276,64000.0,,6.285,,0.0,505950.8,0.0,
EQNL,2012-12-25,Аптеки36и6,APTK,213.0,1288469.7,32.64,32.15,32.64,32.44,32.39,32.5,39780.0,32.39,32.39,32.39,1288664.16,1288664.16,1288664.16,
SMAL,2012-12-25,Аптеки36и6,APTK,2.0,194.46,32.99,32.12,32.99,32.12,32.41,32.12,6.0,,,,0.0,0.0,0.0,
EQNL,2012-12-25,Армада,ARMD,32.0,5901151.2,202.03,202.03,209.11,208.06,207.06,208.06,28500.0,207.06,207.06,207.06,5901151.2,5901151.2,5901151.2,
EQNE,2012-12-25,Арсагера,ARSA,14.0,45421.3,1.17,1.1518,1.17,1.1665,1.1646,1.1665,39000.0,,1.157,,0.0,500411.6,0.0,
EQNE,2012-12-25,АстрЭнСб,ASSB,8.0,1210134.0,0.51,0.475,0.599,0.598,0.5393,0.598,2244000.0,0.5514,0.5514,0.5514,1546621.7,1546621.7,1546621.7,
EQNL,2012-12-25,АВТОВАЗ ао,AVAZ,1212.0,20856573.8,15.697,15.51,16.37,16.008,16.061,15.961,1298600.0,16.061,16.061,16.061,20858033.56,20858033.56,20858033.56,
SMAL,2012-12-25,АВТОВАЗ ао,AVAZ,4.0,1459.76,19.979,15.004,19.979,15.004,16.402,15.004,89.0,,,,0.0,0.0,0.0,
EQNL,2012-12-25,АВТОВАЗ ап,AVAZP,1050.0,9507771.0,6.148,6.021,6.28,6.185,6.18,6.186,1538400.0,6.18,6.18,6.18,9508066.35,9508066.35,9508066.35,
SMAL,2012-12-25,АВТОВАЗ ап,AVAZP,1.0,295.35,5.006,5.006,5.006,5.006,5.006,5.006,59.0,,,,0.0,0.0,0.0,
EQNE,2012-12-25,Башнефт ао,BANE,106.0,1116054.9,1799.8,1770.1,1799.8,1784.0,1777.2,1784.0,628.0,1777.2,1777.2,1777.2,1116054.9,1116054.9,1116054.9,
EQNE,2012-12-25,Башнефт5ао,BANE-005D,1.0,31770.0,1765.0,1765.0,1765.0,1765.0,1765.0,1765.0,18.0,1770.7,1776.3,1770.7,2879203.7,1179493.4,2879203.7,
EQNE,2012-12-25,Башнефт ап,BANEP,127.0,3309529.9,1325.0,1324.1,1329.0,1327.8,1325.9,1327.8,2496.0,1325.9,1325.9,1325.9,3309529.9,3309529.9,3309529.9,
EQNE,2012-12-25,Башнефт1ап,BANEP-001D,1.0,13201.0,1320.1,1320.1,1320.1,1320.1,1320.1,1320.1,10.0,,1315.9,,0.0,892200.4,0.0,
EQNE,2012-12-25,Башнефт4ап,BANEP-004D,1.0,39573.0,1319.1,1319.1,1319.1,1319.1,1319.1,1319.1,30.0,1321.5,1321.5,1321.5,1349288.7,1341339.4,1349288.7,
EQNE,2012-12-25,Башнефт5ап,BANEP-005D,2.0,164887.5,1319.1,1319.1,1319.1,1319.1,1319.1,1319.1,125.0,1336.0,1336.1,1336.0,1225147.4,1219843.9,1225147.4,
EQDE,2012-12-25,Деликатесы,BGDE,1.0,30562.5,1.2225,1.2225,1.2225,1.2225,1.2225,1.2225,25000.0,1.2205,1.221,1.2205,6316187.5,3876537.5,6316187.5,
EQNE,2012-12-25,БашИнСв ао,BISV,18.0,57800.9,11.351,11.301,11.4,11.399,11.334,11.399,5100.0,,11.567,,0.0,517133.28,0.0,
SMAL,2012-12-25,БашИнСв ао,BISV,1.0,69.58,11.597,11.597,11.597,11.597,11.597,11.597,6.0,,,,0.0,0.0,0.0,
EQNE,2012-12-25,БашИнСв ап,BISVP,1.0,5700.0,5.7,5.7,5.7,5.7,5.7,5.7,1000.0,,5.498,,0.0,659697.0,0.0,
SMAL,2012-12-25,БашИнСв ап,BISVP,1.0,2519.0,5.5,5.5,5.5,5.5,5.5,5.5,458.0,,,,0.0,0.0,0.0,
EQNE,2012-12-25,Белон ао,BLNG,389.0,4341600.6,6.25,5.999,6.299,6.047,6.059,6.067,716500.0,6.059,6.059,6.059,4342125.0,4342125.0,4342125.0,
SMAL,2012-12-25,Белон ао,BLNG,1.0,524.4,5.7,5.7,5.7,6.002,5.7,5.7,92.0,,,,0.0,0.0,0.0,
EQNE,2012-12-25,БурЗолото,BRZL,23.0,1612222.0,660.0,655.0,665.0,656.0,658.0,656.0,2450.0,658.0,658.0,658.0,1612222.0,1612222.0,1612222.0,
EQNL,2012-12-25,БСП ао,BSPB,88.0,411655.1,50.41,50.41,51.39,51.25,51.07,51.25,8060.0,,50.79,,0.0,915411.81,0.0,
SMAL,2012-12-25,БСП ао,BSPB,1.0,152.31,50.77,50.77,50.77,50.77,50.77,50.77,3.0,,,,0.0,0.0,0.0,
EQNE,2012-12-25,БСП ап,BSPBP,214.0,2789815.5,57.55,57.25,59.1,59.0,58.05,59.0,48060.0,58.05,58.05,58.05,2789815.5,2789815.5,2789815.5,
EQNL,2012-12-25,ЧТПЗ ао,CHEP,1.0,4078.0,40.78,40.78,40.78,39.8,40.78,40.78,100.0,39.65,39.73,39.65,593930.4,507798.4,593930.4,
EQNE,2012-12-25,ЧКПЗ ао,CHKZ,7.0,14037.5,1975.6,1975.5,2037.0,2036.9,2005.4,2037.0,7.0,,1977.8,,0.0,500379.4,0.0,
EQNL,2012-12-25,СевСт-ао,CHMF,2911.0,219828342.0,376.8,375.0,381.7,377.8,378.3,378.0,581150.0,378.3,378.3,378.3,219855133.7,219855133.7,219855133.7,
SMAL,2012-12-25,СевСт-ао,CHMF,18.0,19276.7,382.1,373.2,390.0,376.3,378.0,377.2,51.0,,,,0.0,0.0,0.0,
EQNE,2012-12-25,ЧМК ао,CHMK,47.0,328991.0,2015.0,1830.0,2015.0,1838.0,1838.0,1856.0,179.0,,1845.0,,0.0,542449.0,0.0,
EQNL,2012-12-25,ЧЦЗ ао,CHZN,182.0,7442089.1,67.64,67.64,85.0,78.19,78.41,78.24,94910.0,78.41,78.41,78.41,7442089.1,7442089.1,7442089.1,
EQNE,2012-12-25,ЧелябЭС ао,CLSB,22.0,178535.3,0.20438,0.2,0.20996,0.2005,0.20288,0.2005,880000.0,,0.21332,,0.0,536027.6,0.0,
EQNE,2012-12-25,ЧелябЭС ап,CLSBP,47.0,354917.3,0.207,0.2,0.211,0.2,0.20166,0.2,1760000.0,,0.20731,,0.0,501708.48,0.0,
EQNE,2012-12-25,Телеграф,CNTL,44.0,332374.4,20.2,19.505,20.2,19.96,19.903,19.903,16700.0,,19.95,,0.0,500750.8,0.0,
EQNE,2012-12-25,Телеграф-п,CNTLP,66.0,312681.8,9.945,8.019,9.945,8.2,8.25,8.2,37900.0,,8.285,,0.0,540198.3,0.0,
EQNE,2012-12-25,ДагСб ао,DASB,318.0,3619485.6,0.04287,0.04287,0.0525,0.04901,0.04885,0.04979,74090000.0,0.04885,0.04885,0.04885,3619485.6,3619485.6,3619485.6,
EQNE,2012-12-25,Дорогбж ао,DGBZ,17.0,861900.0,17.001,16.999,17.001,17.0,17.0,17.0,50700.0,17.0,17.0,17.0,861900.0,861900.0,861900.0,
EQNE,2012-12-25,Дорогбж ап,DGBZP,11.0,4654846.1,17.91,17.909,18.037,18.027,17.91,18.027,259900.0,17.91,17.91,17.91,4654846.1,4654846.1,4654846.1,
