BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-01-12,АбрауДюрсо,ABRD,171.0,1016630.0,203.5,200.0,203.5,200.0,200.5,200.0,5070.0,200.5,200.5,200.0,1016630.0,1016630.0,1016630.0,0.0,3
SMAL,2021-01-12,АСКО ао,ACKO,4.0,968.0,4.98,4.98,5.5,,5.84,5.08,181.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-12,АСКО ао,ACKO,102.0,469194.0,5.84,5.8,5.92,5.82,5.84,5.82,80400.0,,5.84,5.82,0.0,507328.0,0.0,0.0,3
SMAL,2021-01-12,Система ао,AFKS,15.0,8417.32,30.998,28.004,32.67,,30.931,28.004,281.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-12,Система ао,AFKS,39148.0,3002063491.6,30.307,30.307,31.269,30.98,30.931,31.179,97056500.0,30.926,30.926,30.98,2849159955.9,2849159955.9,2849159955.9,0.0,3
SMAL,2021-01-12,Аэрофлот,AFLT,50.0,28112.7,73.3,73.3,74.2,,73.98,74.04,380.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-12,Аэрофлот,AFLT,28388.0,1225723204.2,73.94,73.12,74.54,73.54,73.98,74.18,16566970.0,73.98,73.98,73.54,1056401061.4,1056401061.4,1056401061.4,0.0,3
TQBR,2021-01-12,AGRO-гдр,AGRO,5400.0,98462354.6,899.8,881.2,908.6,884.6,892.8,884.6,110288.0,892.8,892.8,884.6,98462354.6,98462354.6,98462354.6,0.0,3
TQTF,2021-01-12,ETF AKCH,AKCH,145.0,9001174.46,113.23,111.0,113.23,111.01,112.32,111.01,80195.0,112.24,112.24,111.01,9001174.46,9001174.46,9001174.46,6787446.36,3
TQTE,2021-01-12,AKEU ETF,AKEU,381.0,171000.43,11.13,11.01,11.14,11.11,11.08,11.1,15432.0,1006.28,1006.28,11.11,15528942.35,15528942.35,15528942.35,142443.04,3
TQTF,2021-01-12,ETF AKMB,AKMB,1732.0,6317963.29,1.07,1.0671,1.078,1.0682,1.0685,1.0687,5912775.0,1.0685,1.0685,1.0682,5856485.03,5856485.03,5856485.03,4864547.87,3
TQTF,2021-01-12,ETF AKME,AKME,35.0,80229.8,110.64,109.23,110.64,109.36,110.21,109.36,728.0,,109.62,109.36,0.0,1725235.03,0.0,3092883.55,3
TQTD,2021-01-12,AKNX ETF,AKNX,527.0,239042.59,19.04,18.8,19.04,18.81,18.87,18.82,12643.0,1406.4,1406.4,18.81,23000875.47,23000875.47,23000875.47,342657.69,3
TQTF,2021-01-12,AKNX ETF,AKNX,114.0,5188449.4,1409.8,1390.6,1413.6,1401.6,1406.4,1390.8,3711.0,1406.4,1406.4,1401.6,23000875.47,23000875.47,23000875.47,25314076.87,3
TQBR,2021-01-12,Акрон,AKRN,729.0,11682396.0,6014.0,5968.0,6028.0,5970.0,6004.0,5970.0,1946.0,6004.0,6004.0,5970.0,11682396.0,11682396.0,11682396.0,0.0,3
TQTD,2021-01-12,AKSP ETF,AKSP,390.0,608908.29,13.13,13.03,13.14,13.09,13.1,13.12,46497.0,975.83,975.83,13.09,45373227.55,45373227.55,45373227.55,468428.01,3
TQBR,2021-01-12,БестЭфБ ао,ALBK,40.0,395700.0,57.0,56.0,57.0,56.5,56.5,56.5,6980.0,,56.5,56.5,0.0,520135.0,0.0,0.0,3
TQBR,2021-01-12,АЛРОСА-Нюр,ALNU,17.0,1548200.0,59400.0,59000.0,59800.0,59200.0,59600.0,59200.0,26.0,59600.0,59600.0,59200.0,1548200.0,1548200.0,1548200.0,0.0,3
SMAL,2021-01-12,АЛРОСА ао,ALRS,9.0,2565.87,107.19,103.7,108.97,,106.96,103.7,24.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-12,АЛРОСА ао,ALRS,49666.0,3174812908.0,105.22,104.76,107.5,107.1,106.96,107.46,29684650.0,106.95,106.95,107.1,3011459752.0,3011459752.0,3011459752.0,0.0,3
SMAL,2021-01-12,АшинскийМЗ,AMEZ,1.0,22.05,7.35,7.35,7.35,,7.29,7.35,3.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-12,АшинскийМЗ,AMEZ,545.0,4133682.0,7.4,7.2,7.4,7.25,7.29,7.275,567000.0,7.29,7.29,7.25,4133682.0,4133682.0,4133682.0,0.0,3
TQBR,2021-01-12,Аптеки36и6,APTK,3215.0,6223170.64,13.898,13.632,14.118,13.752,13.834,13.752,449860.0,13.834,13.834,13.752,6223170.64,6223170.64,6223170.64,0.0,3
TQBR,2021-01-12,РусАква ао,AQUA,597.0,9673810.0,263.5,260.0,268.0,262.0,263.0,262.0,36760.0,263.0,263.0,262.0,9673810.0,9673810.0,9673810.0,0.0,3
TQBR,2021-01-12,Арсагера,ARSA,17.0,125910.0,3.81,3.8,3.85,3.81,3.82,3.8,33000.0,,3.82,3.81,0.0,518860.0,0.0,0.0,3
TQBR,2021-01-12,АстрЭнСб,ASSB,59.0,111454.5,0.8305,0.821,0.835,0.825,0.832,0.821,134000.0,,0.8285,0.825,0.0,507876.5,0.0,0.0,3
