BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CNGD,2018-06-20,CHF_TODTOM,CHFRUBTODTOM,0.0269,0.0106,0.0269,0.0106,4.0,216901.36,
CETS,2018-06-20,CHFRUB_TOD,CHFRUB_TOD,63.9675,63.87,63.9675,63.9175,3.0,9008105.0,63.8873
CETS,2018-06-20,CHFRUB_TOM,CHFRUB_TOM,63.84,63.71,63.995,63.77,8.0,15707485.0,63.8516
CETS,2018-06-20,CNYRUB_TOD,CNY000000TOD,9.84,9.825,9.847,9.846,37.0,106765656.4,9.8347
CETS,2018-06-20,CNY_TODTOM,CNYRUBTODTOM,0.001,0.001,0.001485,0.00145,33.0,3121025626.1,0.001396
CNGD,2018-06-20,CNY_TODTOM,CNYRUBTODTOM,-0.0025,-0.0025,0.0045,0.003649,25.0,14023625.9,
CETS,2018-06-20,CNYRUB_TOM,CNYRUB_TOM,9.8502,9.7992,9.8502,9.7992,124.0,465035578.2,9.8221
CETS,2018-06-20,EUR_TODTOM,EUR000TODTOM,0.0135,0.0103,0.0137,0.0126,411.0,181916776470.0,0.0133
CNGD,2018-06-20,EUR_TODTOM,EUR000TODTOM,0.0324,-0.0324,0.0401,0.0126,907.0,19406299816.63,
CNGD,2018-06-20,EUR_TOM1W,EURRUB_TOM1W,0.0991,0.0991,0.0991,0.0991,1.0,11979673.2,
CETS,2018-06-20,EURUSD_TOD,EURUSD000TOD,1.15669,1.15385,1.1588,1.15742,63.0,342327397.58,1.15653
CETS,2018-06-20,EURUSD_TOM,EURUSD000TOM,1.15616,1.15389,1.1599,1.1592,155.0,1516369159.32,1.15696
CETS,2018-06-20,EURUSDTDTM,EURUSDTODTOM,7.6e-05,7.6e-05,8.4e-05,7.9e-05,110.0,24236829834.6,7.9e-05
CNGD,2018-06-20,EURUSDTDTM,EURUSDTODTOM,7.5e-05,-0.000159,0.000159,8.2e-05,23.0,17994375496.05,
CETS,2018-06-20,EURRUB_TOD,EUR_RUB__TOD,73.7525,73.35,73.775,73.565,3771.0,18983381762.5,73.518
CNGD,2018-06-20,EURRUB_TOD,EUR_RUB__TOD,73.54,73.48,74.2476,73.48,16.0,7692909157.1,
CETS,2018-06-20,EURRUB_TOM,EUR_RUB__TOM,73.7525,73.3675,73.8275,73.7125,6543.0,27537204917.5,73.553
CNGD,2018-06-20,EURRUB_TOM,EUR_RUB__TOM,73.6825,73.4075,74.2476,73.75,198.0,341265816.81,
CETS,2018-06-20,GBP_TODTOM,GBPRUBTODTOM,0.0105,0.0105,0.0127,0.0124,6.0,471028910.0,0.0125
CNGD,2018-06-20,GBP_TODTOM,GBPRUBTODTOM,0.0351,-0.0184,0.0456,0.0311,37.0,15715063.89,
CETS,2018-06-20,GBPRUB_TOD,GBPRUB_TOD,83.8475,83.5,83.8625,83.65,23.0,16154645.0,83.7028
CETS,2018-06-20,GBPRUB_TOM,GBPRUB_TOM,83.8125,83.55,83.93,83.93,50.0,121298155.0,83.7694
CETS,2018-06-20,GLD_TODTOM,GLDRUBTODTOM,0.525,0.525,0.525,0.525,2.0,580436912.0,0.525
CETS,2018-06-20,GLDRUB_TOM,GLDRUB_TOM,2600.0,2597.5,2600.5,2600.5,3.0,22691450.0,2599.25
CNGD,2018-06-20,GLD_TOMSPT,GLDRUB_TOM1D,0.4,0.4,0.4,0.4,1.0,31658695.2,
CETS,2018-06-20,GLD_TOM1M,GLDRUB_TOM1M,14.5695,14.5695,14.5695,14.5695,1.0,66309852.5,14.5695
CNGD,2018-06-20,HKD_TODTOM,HKDRUBTODTOM,0.00341,0.00341,0.00341,0.00341,1.0,8165.11,
CETS,2018-06-20,KZTRUB_TOD,KZT000000TOM,18.75,18.75,18.75,18.75,1.0,1875.0,18.75
CETS,2018-06-20,SLVRUB_TOM,SLVRUB_TOM,33.33,33.14,33.33,33.14,2.0,56357.0,33.15
CETS,2018-06-20,TRYRUB_TOD,TRYRUB_TOD,13.42,13.42,13.42,13.42,1.0,2684000.0,13.42
CETS,2018-06-20,USDRUB_TOD,USD000000TOD,63.76,63.44,63.7925,63.6,12265.0,71975646890.0,63.5754
CNGD,2018-06-20,USDRUB_TOD,USD000000TOD,63.68,63.1,64.2385,63.68,355.0,893732022.2,
CETS,2018-06-20,USD_TODTOM,USD000TODTOM,0.0075,0.0048,0.0075,0.0048,1252.0,692999183070.0,0.0069
CNGD,2018-06-20,USD_TODTOM,USD000TODTOM,0.028,-0.028,0.0346,0.0067,9571.0,86282956020.03,
