BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2009-03-11,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1001.2187,1001.2187,1001.2187,1001.2187,0.0,,,2,352513556591.0,RUB,0.001
RTSI,EPSI,2009-03-11,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,286.1117,286.1117,286.1117,286.1117,0.0,,,2,59009288416.5051,RUB,999999.999999
SNDX,IMOEX,2009-03-11,Индекс МосБиржи,Индекс МосБиржи,738.95,750.19,758.92,732.46,47516023316.9,,,2,,RUB,
RTSI,MCFTR,2009-03-11,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,792.78,792.78,792.78,792.78,0.0,,,2,0.0,,
RTSI,MCFTRN,2009-03-11,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),784.48,784.48,784.48,784.48,0.0,,,2,0.0,,
RTSI,MCFTRR,2009-03-11,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),787.79,787.79,787.79,787.79,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2009-03-11,Индекс МосБиржи 10,Индекс МосБиржи 10,1391.39,1419.15,1442.63,1384.22,45182522013.91,,,2,,RUB,
SNDX,MICEXBORR1W,2009-03-11,MCX BO 1W,ММВБ РЕПО обл 7 дней,11.65,,,,112213325.2,,,2,,RUB,
SNDX,MICEXBORRON,2009-03-11,MCX BO ON,ММВБ РЕПО обл 1 день,11.27,,,,10611536595.0,,,2,,RUB,
SNDX,MICEXCBICP,2009-03-11,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,82.25,81.97,82.5,81.97,192575734.7,838,17.34,2,,RUB,
SNDX,MICEXCBICP3Y,2009-03-11,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,86.86,86.45,87.24,86.45,185968249.7,635,16.64,2,,RUB,
SNDX,MICEXCBICP5Y,2009-03-11,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,83.83,83.82,83.89,83.82,6320870.0,1074,19.54,2,,RUB,
