BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-01-26,АбрауДюрсо,ABRD,1150.0,12272220.0,208.0,198.0,214.0,201.0,205.0,201.0,59920.0,205.0,205.0,201.0,12272220.0,12272220.0,12272220.0,0.0,3
SMAL,2021-01-26,АСКО ао,ACKO,2.0,310.08,5.12,5.12,5.82,,5.94,5.82,54.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-26,АСКО ао,ACKO,141.0,849008.0,6.06,5.84,6.06,5.96,5.94,5.96,142900.0,5.94,5.94,5.96,849008.0,849008.0,849008.0,0.0,3
SMAL,2021-01-26,Система ао,AFKS,16.0,5571.39,32.08,30.404,36.196,,32.816,32.94,171.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-26,Система ао,AFKS,26114.0,1675671209.3,32.6,32.257,33.078,32.799,32.816,32.812,51080400.0,32.801,32.801,32.799,1569955874.7,1569955874.7,1569955874.7,0.0,3
SMAL,2021-01-26,Аэрофлот,AFLT,5.0,637.78,71.82,69.72,71.82,,70.72,70.92,9.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-01-26,Аэрофлот,AFLT,25650.0,1058516208.8,70.9,70.22,71.1,70.5,70.72,70.76,14965810.0,70.74,70.74,70.5,975655681.6,975655681.6,975655681.6,0.0,3
TQBR,2021-01-26,AGRO-гдр,AGRO,4313.0,105334671.8,892.2,888.6,908.2,900.0,902.0,900.0,116791.0,902.0,902.0,900.0,105334671.8,105334671.8,105334671.8,0.0,3
TQTF,2021-01-26,ETF AKCH,AKCH,279.0,22329179.46,119.0,114.1,119.0,114.92,115.63,115.35,193407.0,115.45,115.45,114.92,22329179.46,22329179.46,22329179.46,6787446.36,3
TQTE,2021-01-26,AKEU ETF,AKEU,265.0,439004.08,11.0,10.9,11.11,11.08,11.09,11.08,39579.0,1010.97,1010.97,11.08,40013378.35,40013378.35,40013378.35,142443.04,3
TQTF,2021-01-26,ETF AKMB,AKMB,1514.0,31066551.81,1.07,1.0671,1.0702,1.0696,1.0697,1.0686,29040302.0,1.0698,1.0698,1.0696,30931236.42,30931236.42,30931236.42,4864547.87,3
