BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2013-05-17,МГор39-об,RU000A0DASA0,5.0,13610490.0,100.1,100.2,100.2,100.2,22.25,100.15,6.92,100.1,13590.0,,100.19,,0.0,94529988.7,0.0,2014-07-21,412.0,6.97,,,,,,,1000.0,SUR,,,,,
EQOB,2013-05-17,КОМИ 8в об,RU000A0GKKB7,3.0,829439.9,95.99,96.0,96.0,96.0,14.19,96.0,8.21,95.99,864.0,,96.06,,0.0,1657089.4,0.0,2015-12-03,657.0,8.21,,,,,,,1000.0,SUR,,,,,
EQOB,2013-05-17,Мечел  2об,RU000A0GUBF6,2.0,4630682.7,99.91,99.95,99.91,99.91,31.63,99.95,8.74,99.95,4633.0,99.96,99.99,99.96,21210259.9,19571092.1,21210259.9,2013-06-12,26.0,8.15,,,,,,,1000.0,SUR,,,,,
EQOB,2013-05-17,ВТБ - 6 об,RU000A0JNGU3,4.0,7421439.0,100.28,100.29,100.29,100.29,8.67,100.29,6.7,100.28,7400.0,100.29,100.29,100.29,11865293.7,11839215.7,11865293.7,2016-07-06,54.0,6.7,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-05-17,МГор48-об,RU000A0JNYN1,3.0,21318.0,96.3,97.62,96.3,96.3,30.11,96.9,7.21,97.62,22.0,95.63,95.63,95.63,10427048.0,10427048.0,10427048.0,2022-06-11,2434.0,7.11,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2013-05-17,МГор49-об,RU000A0JNYP6,35.0,500996.0,99.8,99.8,99.8,99.8,29.53,99.8,7.18,99.8,502.0,99.8,99.8,99.8,500996.0,500996.0,500996.0,2017-06-14,1283.0,7.18,,,,,,,1000.0,SUR,,,,,RUR
EQNB,2013-05-17,ГАЗПРОМ А9,RU000A0JP203,1.0,301200.0,100.4,100.4,100.4,100.4,18.42,100.4,6.76,100.4,300.0,,100.24,,0.0,33614670.3,0.0,2014-02-12,265.0,6.76,,,,,,,1000.0,SUR,,,,,
EQNB,2013-05-17,ПИА АИЖК А,RU000A0JP8D8,1.0,63.02,99.95,99.95,99.95,99.95,0.02,99.95,7.15,99.95,1.0,,,,0.0,0.0,0.0,2039-02-15,524.0,7.15,,,,,,,63.05,SUR,,,,,
EQOB,2013-05-17,СОЛЛЕРС2,RU000A0JPCB7,3.0,201408.2,100.66,100.8,100.66,100.68,41.44,100.7,8.44,100.8,200.0,100.8,100.8,100.8,80430180.4,75842548.2,80430180.4,2013-07-17,61.0,8.19,,,,,,,1000.0,SUR,,,,,
EQNB,2013-05-17,РСХБ 4,RU000A0JPF47,1.0,3325654.2,100.11,100.11,100.11,100.11,9.04,100.11,7.3,100.11,3322.0,100.11,100.11,100.11,196183564.8,116095564.8,196183564.8,2017-09-27,138.0,7.3,,,,,,,1000.0,SUR,,,,,RUR
