BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2016-08-29,АбрауДюрсо,ABRD,54.0,1151450.0,89.5,85.0,95.0,88.5,90.0,92.0,12800.0,90.0,90.0,88.5,1151450.0,1151450.0,1151450.0,
SMAL,2016-08-29,Система ао,AFKS,7.0,4016.68,22.43,22.43,24.785,,22.895,23.305,173.0,,,,0.0,0.0,0.0,
TQBR,2016-08-29,Система ао,AFKS,1491.0,39208250.5,22.985,22.695,23.08,23.08,22.895,23.08,1712400.0,22.895,22.895,23.08,39208250.5,39208250.5,39208250.5,
SMAL,2016-08-29,Аэрофлот,AFLT,9.0,13814.64,94.03,93.83,94.2,,93.21,93.83,147.0,,,,0.0,0.0,0.0,
TQBR,2016-08-29,Аэрофлот,AFLT,7063.0,436326269.0,94.0,91.8,95.0,94.2,93.21,94.2,4681100.0,93.21,93.21,94.2,436326269.0,436326269.0,436326269.0,
TQBR,2016-08-29,AGRO-гдр,AGRO,468.0,12071361.0,900.0,900.0,921.0,918.0,915.0,918.0,13194.0,915.0,915.0,918.0,12071361.0,12071361.0,12071361.0,
TQBR,2016-08-29,Акрон,AKRN,113.0,7299135.0,3690.0,3655.0,3720.0,3720.0,3695.0,3720.0,1975.0,3695.0,3695.0,3720.0,7299135.0,7299135.0,7299135.0,
TQBR,2016-08-29,АЛРОСА-Нюр,ALNU,1.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,1.0,149500.0,147500.0,150000.0,2542000.0,1473500.0,2542000.0,
SMAL,2016-08-29,АЛРОСА ао,ALRS,10.0,16308.78,73.98,73.01,74.78,,74.08,74.78,220.0,,,,0.0,0.0,0.0,
TQBR,2016-08-29,АЛРОСА ао,ALRS,6483.0,499301606.0,73.99,73.33,74.58,73.85,74.08,73.85,6739600.0,74.08,74.08,73.85,499301606.0,499301606.0,499301606.0,
TQBR,2016-08-29,АшинскийМЗ,AMEZ,148.0,356065.0,4.02,3.86,4.02,3.98,3.93,3.98,90600.0,,4.01,3.98,0.0,1049890.0,0.0,
TQBR,2016-08-29,Аптеки36и6,APTK,525.0,4085180.1,11.72,11.65,11.79,11.7,11.71,11.7,348910.0,11.71,11.71,11.7,4085180.1,4085180.1,4085180.1,
TQBR,2016-08-29,РусАква ао,AQUA,6.0,26660.0,37.1,37.1,38.5,38.5,38.1,38.5,700.0,,40.1,38.5,0.0,701560.0,0.0,
TQDE,2016-08-29,Армада,ARMD,19.0,35575.0,18.0,17.9,18.0,18.0,18.0,18.0,1980.0,,18.0,18.0,0.0,501313.0,0.0,
TQBR,2016-08-29,Арсагера,ARSA,19.0,574865.0,2.675,2.6,2.68,2.64,2.65,2.64,217000.0,2.65,2.65,2.64,574865.0,574865.0,574865.0,
TQBR,2016-08-29,АстрЭнСб,ASSB,6.0,5021.0,0.388,0.386,0.388,0.386,0.386,0.386,13000.0,,0.398,0.386,0.0,504139.0,0.0,
TQBR,2016-08-29,АВТОВАЗ ао,AVAZ,671.0,17996545.0,8.06,8.06,8.43,8.42,8.36,8.42,2153900.0,8.36,8.36,8.42,17996545.0,17996545.0,17996545.0,
TQBR,2016-08-29,АВТОВАЗ ап,AVAZP,505.0,6024239.0,3.41,3.37,3.57,3.525,3.5,3.545,1720500.0,3.5,3.5,3.525,6024239.0,6024239.0,6024239.0,
TQBR,2016-08-29,Башнефт ао,BANE,3360.0,518680344.5,3025.0,3005.0,3178.0,3097.0,3088.5,3097.0,167968.0,3088.0,3088.0,3097.0,518680344.5,518680344.5,518680344.5,
TQBR,2016-08-29,Башнефт ап,BANEP,1064.0,33393825.0,1892.5,1885.5,1988.5,1947.0,1936.0,1947.0,17251.0,1936.0,1936.0,1947.0,33393825.0,33393825.0,33393825.0,
TQDE,2016-08-29,Деликатесы,BGDE,1201.0,8239145.0,0.285,0.215,0.285,0.23,0.24,0.23,34272000.0,0.24,0.24,0.23,8239145.0,8239145.0,8239145.0,
TQBR,2016-08-29,БашИнСв ап,BISVP,2.0,8560.0,4.28,4.28,4.28,4.28,4.28,4.28,2000.0,,4.23,4.28,0.0,511690.0,0.0,
SMAL,2016-08-29,Белон ао,BLNG,1.0,210.5,4.21,4.21,4.21,,4.6,4.21,50.0,,,,0.0,0.0,0.0,
TQBR,2016-08-29,Белон ао,BLNG,314.0,3074365.0,4.78,4.5,4.79,4.57,4.6,4.57,667900.0,4.6,4.6,4.57,3074365.0,3074365.0,3074365.0,
TQBR,2016-08-29,БурЗолото,BRZL,65.0,969800.0,1450.0,1370.0,1450.0,1400.0,1420.0,1400.0,693.0,1400.0,1400.0,1400.0,969800.0,969800.0,969800.0,
TQBR,2016-08-29,БСП ао,BSPB,398.0,5759728.5,56.65,55.55,56.85,55.9,55.9,55.9,103070.0,55.9,55.9,55.9,5759728.5,5759728.5,5759728.5,
TQBR,2016-08-29,МКБ ао,CBOM,277.0,4331082.0,4.165,4.12,4.17,4.145,4.135,4.145,1047600.0,4.135,4.135,4.145,4331082.0,4331082.0,4331082.0,
