BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2012-02-10,BKTRUB_TOM,BKTRUB000TOM,34.2,34.2,34.37,34.37,105.0,6048077293.5,34.3055
CETS,2012-02-10,CNYRUB_TOD,CNY000000TOD,47.4,47.38,47.56,47.53,20.0,46199404.0,47.5058
CETS,2012-02-10,EUR_TODTOM,EUR000TODTOM,0.0129,0.0127,0.0142,0.0136,276.0,49622696320.0,0.0132
CETS,2012-02-10,EURUSD_TOD,EURUSD000TOD,1.3262,1.324,1.3266,1.3258,25.0,707830322.1,1.3254
CETS,2012-02-10,EURUSD_TOM,EURUSD000TOM,1.326,1.3171,1.3281,1.3195,50.0,1002673286.54,1.324
CETS,2012-02-10,EURUSDTDTM,EURUSDTODTOM,0.0,0.0,1.5e-05,1.5e-05,27.0,1530437930.78,7e-06
CETS,2012-02-10,EURRUB_TOD,EUR_RUB__TOD,39.618,39.521,39.7064,39.695,796.0,7883974662.1,39.6442
CETS,2012-02-10,EURRUB_TOM,EUR_RUB__TOM,39.545,39.5318,39.7675,39.67,738.0,11568303390.6,39.666
CETS,2012-02-10,USDRUB_TOD,USD000000TOD,29.78,29.78,29.9545,29.935,4113.0,51293795928.9,29.8923
CETS,2012-02-10,USD_TODTOM,USD000TODTOM,0.0099,0.0097,0.0105,0.0099,600.0,153425794630.0,0.0101
CETS,2012-02-10,USDRUB_TOM,USD000UTSTOM,29.7901,29.79,30.1032,30.08,17235.0,171681403808.6,29.9565
CETS,2012-02-10,USD_TOMSPT,USDRUB_TOM1D,0.0032,0.0032,0.0032,0.0032,1.0,2971070.0,0.0032
