BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2014-07-02,CNYRUB_TOD,CNY000000TOD,5.5289,5.5201,5.5289,5.523,13.0,30754212.0,5.5244
CETS,2014-07-02,CNY_TODTOM,CNYRUBTODTOM,0.000803,0.000803,0.000824,0.000824,5.0,11598308.4,0.000804
CNGD,2014-07-02,CNY_TODTOM,CNYRUBTODTOM,-0.000756,-0.000756,0.001513,0.000824,5.0,1651242.84,
CETS,2014-07-02,CNYRUB_TOM,CNYRUB_TOM,5.525,5.5004,5.526,5.5205,1059.0,492716421.3,5.5128
CETS,2014-07-02,CNY_TOMSPT,CNYRUB_TOM1D,0.0008,0.0008,0.0008,0.0008,2.0,87815700.0,0.0008
CETS,2014-07-02,EUR_TODTOM,EUR000TODTOM,0.0107,0.0101,0.0108,0.0103,361.0,77192140890.0,0.0104
CNGD,2014-07-02,EUR_TODTOM,EUR000TODTOM,0.0108,-0.018,0.0206,0.0129,82.0,7281653254.83,
CETS,2014-07-02,EUR_TOM9M,EURRUB_TOM9M,2.9822,2.9822,2.9822,2.9822,1.0,249771000.0,2.9822
CETS,2014-07-02,EURUSD_TOD,EURUSD000TOD,1.3675,1.36615,1.36805,1.36615,21.0,142356048.76,1.36725
CETS,2014-07-02,EURUSD_TOM,EURUSD000TOM,1.36735,1.36435,1.3681,1.3654,254.0,4393056878.28,1.36665
CETS,2014-07-02,EURUSDTDTM,EURUSDTODTOM,5e-06,0.0,8e-06,2e-06,38.0,8732977719.13,4e-06
CETS,2014-07-02,EURRUB_TOD,EUR_RUB__TOD,46.957,46.7,46.979,46.7475,1734.0,13598550583.5,46.7996
CETS,2014-07-02,EURRUB_TOM,EUR_RUB__TOM,46.974,46.7,46.9865,46.85,1549.0,16855095655.0,46.7975
CNGD,2014-07-02,EURRUB_TOM,EUR_RUB__TOM,46.985,46.985,46.985,46.985,2.0,32889500.0,
CETS,2014-07-02,GLD_TODTOM,GLDRUBTODTOM,0.28,0.28,0.28,0.28,1.0,30642990.0,0.28
CETS,2014-07-02,GLDRUB_TOM,GLDRUB_TOM,1457.0,1457.0,1468.0,1468.0,2.0,292500.0,1462.5
CETS,2014-07-02,SLV_TODTOM,SLVRUBTODTOM,0.0045,0.0045,0.0045,0.0045,1.0,1148725.0,0.0045
CETS,2014-07-02,USDRUB_TOD,USD000000TOD,34.3465,34.1435,34.35,34.2605,8043.0,58135750266.5,34.2423
CNGD,2014-07-02,USDRUB_TOD,USD000000TOD,34.2805,34.17,34.34,34.22,12.0,3255720000.0,
CETS,2014-07-02,USD_TODTOM,USD000TODTOM,0.0078,0.0032,0.0078,0.0057,844.0,422771866340.0,0.0074
CNGD,2014-07-02,USD_TODTOM,USD000TODTOM,0.0,-0.0132,0.015,0.0071,278.0,1634431180.68,
CETS,2014-07-02,USDRUB_TOM,USD000UTSTOM,34.353,34.1525,34.362,34.281,12954.0,100124022602.0,34.254
CNGD,2014-07-02,USDRUB_TOM,USD000UTSTOM,34.295,34.154,34.3575,34.18,52.0,23146425000.0,
CETS,2014-07-02,USDRUB_SPT,USDRUB_SPT,34.35,34.2525,34.355,34.2535,8.0,142187407.5,34.3034
CETS,2014-07-02,USD_TOM1M,USDRUB_TOM1M,0.255,0.2473,0.255,0.2473,2.0,276480700.0,0.2502
CETS,2014-07-02,USD_TOM1Y,USDRUB_TOM1Y,2.728,2.72,2.755,2.72,14.0,3704367500.0,2.7338
CNGD,2014-07-02,USD_TOM1Y,USDRUB_TOM1Y,2.76,2.74,2.76,2.74,2.0,739900000.0,
CETS,2014-07-02,USD_TOM2M,USDRUB_TOM2M,0.485,0.485,0.485,0.485,1.0,347949000.0,0.485
CETS,2014-07-02,USD_TOM2W,USDRUB_TOM2W,0.11,0.11,0.11,0.11,2.0,516298500.0,0.11
CETS,2014-07-02,USD_TOM3M,USDRUB_TOM3M,0.726,0.7186,0.726,0.7186,2.0,185653270.0,0.719
CETS,2014-07-02,USD_TOM6M,USDRUB_TOM6M,1.495,1.495,1.495,1.495,1.0,179024500.0,1.495
CETS,2014-07-02,USD_TOM9M,USDRUB_TOM9M,2.09,2.073,2.09,2.0809,4.0,727802000.0,2.0802
