BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2013-12-06,BKTRUB_TOM,BKTRUB000TOM,38.334,38.334,38.3345,38.334,4.0,65167882.0,38.334
CETS,2013-12-06,CNYRUB_TOD,CNY000000TOD,5.42,5.42,5.4273,5.4215,11.0,31246416.6,5.4228
CETS,2013-12-06,CNY_TODTOM,CNYRUBTODTOM,0.00235,0.00185,0.00235,0.002277,6.0,14118107.8,0.002241
CNGD,2013-12-06,CNY_TODTOM,CNYRUBTODTOM,-0.006245,-0.006245,0.003569,-0.002231,5.0,11760653.21,
CETS,2013-12-06,CNYRUB_TOM,CNYRUB_TOM,5.422,5.4001,5.4278,5.4001,29.0,44384165.8,5.4213
CETS,2013-12-06,CNY_TOMSPT,CNYRUB_TOM1D,0.00077,0.00077,0.00077,0.00077,1.0,45057131.0,0.00077
CETS,2013-12-06,EUR_TODTOM,EUR000TODTOM,0.0237,0.0235,0.0241,0.0241,365.0,81727499240.0,0.0239
CNGD,2013-12-06,EUR_TODTOM,EUR000TODTOM,0.0,-0.0592,0.0592,-0.0185,61.0,1377080859.52,
CETS,2013-12-06,EURRUB_SPT,EURRUB_SPT,45.075,45.075,45.075,45.075,1.0,450750.0,45.075
CETS,2013-12-06,EUR_TOM1W,EURRUB_TOM1W,0.056,0.056,0.056,0.056,1.0,2255160000.0,0.056
CETS,2013-12-06,EURUSD_TOD,EURUSD000TOD,1.3662,1.3656,1.3672,1.3663,144.0,2665982640.56,1.366
CETS,2013-12-06,EURUSD_TOM,EURUSD000TOM,1.36605,1.363,1.37,1.3693,306.0,3800062523.13,1.36615
CNGD,2013-12-06,EURUSD_TOM,EURUSD000TOM,1.3657,1.3657,1.3657,1.3657,1.0,90447579.6,
CETS,2013-12-06,EURUSDTDTM,EURUSDTODTOM,3e-06,-5e-06,9e-06,9e-06,42.0,7521053850.9,2e-06
CETS,2013-12-06,EURRUB_TOD,EUR_RUB__TOD,45.06,44.914,45.075,44.969,1549.0,10836219095.0,44.9783
CNGD,2013-12-06,EURRUB_TOD,EUR_RUB__TOD,44.94,44.8575,45.1,44.935,13.0,596283960.0,
CETS,2013-12-06,EURRUB_TOM,EUR_RUB__TOM,45.085,44.7575,45.1155,44.841,1555.0,15696986290.5,44.9883
CNGD,2013-12-06,EURRUB_TOM,EUR_RUB__TOM,45.0,45.0,45.05,45.0,3.0,441025000.0,
CETS,2013-12-06,USDRUB_TOD,USD000000TOD,33.0065,32.854,33.0065,32.955,6673.0,58319717633.0,32.9255
CNGD,2013-12-06,USDRUB_TOD,USD000000TOD,32.98,32.87,33.03,32.98,19.0,1552694500.0,
CETS,2013-12-06,USD_TODTOM,USD000TODTOM,0.0174,0.0172,0.0178,0.0176,805.0,460652169510.0,0.0175
CNGD,2013-12-06,USD_TODTOM,USD000TODTOM,0.0,-0.0434,0.0434,0.0176,121.0,1390851948.25,
CETS,2013-12-06,USDRUB_TOM,USD000UTSTOM,33.0225,32.7,33.0795,32.7,15667.0,148026168730.5,32.9246
CNGD,2013-12-06,USDRUB_TOM,USD000UTSTOM,32.9775,32.8787,33.075,32.8787,13.0,3219696475.0,
CETS,2013-12-06,USDRUB_SPT,USDRUB_SPT,32.97,32.952,32.97,32.952,10.0,37913700.0,32.9684
CETS,2013-12-06,USD_TOM1W,USDRUB_TOM1W,0.0401,0.0401,0.0401,0.0401,3.0,1670348100.0,0.0401
CETS,2013-12-06,USD_TOM9M,USDRUB_TOM9M,1.515,1.515,1.515,1.515,2.0,345511000.0,1.515
