BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-09-24,АбрауДюрсо,ABRD,249.0,1299450.0,204.0,201.0,204.0,201.5,202.0,201.5,6430.0,202.0,202.0,201.5,1299450.0,1299450.0,1299450.0,0.0,3
TQPI,2020-09-24,АСКО ао,ACKO,33.0,50490.0,5.08,4.92,5.08,4.98,4.96,4.98,10200.0,,5.04,4.98,0.0,510092.0,0.0,0.0,3
SMAL,2020-09-24,Система ао,AFKS,2.0,120.82,20.56,19.925,20.56,,21.53,19.925,6.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-24,Система ао,AFKS,14681.0,905213119.4,21.8,21.138,22.0,21.888,21.53,21.777,42043300.0,21.519,21.519,21.888,861136900.2,861136900.2,861136900.2,0.0,3
SMAL,2020-09-24,Аэрофлот,AFLT,12.0,2441.86,76.46,76.2,76.7,,76.18,76.26,32.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-24,Аэрофлот,AFLT,18726.0,671060626.8,77.46,75.54,77.46,76.04,76.18,75.7,8808390.0,76.22,76.22,76.04,592491178.0,592491178.0,592491178.0,0.0,3
TQBR,2020-09-24,AGRO-гдр,AGRO,1233.0,16786043.8,738.2,729.4,738.6,731.8,733.4,731.4,22885.0,733.4,733.4,731.8,16786043.8,16786043.8,16786043.8,0.0,3
TQTE,2020-09-24,AKEU ETF,AKEU,149.0,38016.46,9.8,9.61,9.8,9.67,9.69,9.66,3923.0,864.9,864.9,9.67,3392999.58,3392999.58,3392999.58,66692.97,3
TQTF,2020-09-24,ETF AKMB,AKMB,1081.0,2928526.09,1.035,1.0325,1.037,1.0356,1.0368,1.0357,2824339.0,1.0369,1.0369,1.0356,2928526.09,2928526.09,2928526.09,1965944.41,3
TQTD,2020-09-24,AKNX ETF,AKNX,529.0,291820.37,15.72,15.54,16.0,15.93,15.81,15.92,18463.0,1206.84,1206.84,15.93,22281798.54,22281798.54,22281798.54,325670.35,3
TQBR,2020-09-24,Акрон,AKRN,383.0,12857002.0,6034.0,5998.0,6106.0,6096.0,6050.0,6096.0,2125.0,6050.0,6050.0,6096.0,12857002.0,12857002.0,12857002.0,0.0,3
TQTD,2020-09-24,AKSP ETF,AKSP,292.0,150973.94,11.18,11.05,11.23,11.19,11.17,11.21,13517.0,852.82,852.82,11.19,11527539.69,11527539.69,11527539.69,329993.06,3
