BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2018-02-26,БанкАстаны,ABBN,4.0,682912.0,215.5,213.5,215.5,213.6,214.1,213.6,3190.0,214.2,214.4,213.6,976814.0,887637.0,976814.0,
TQBR,2018-02-26,АСКО ао,ACKO,592.0,11929860.0,9.48,8.65,9.63,9.01,9.02,9.01,1322000.0,9.02,9.02,9.01,11929860.0,11929860.0,11929860.0,
TQBR,2018-02-26,Система ао,AFKS,4646.0,199286487.0,12.58,12.3,12.59,12.31,12.385,12.31,16089400.0,12.385,12.385,12.31,199286487.0,199286487.0,199286487.0,
SMAL,2018-02-26,Аэрофлот,AFLT,15.0,28883.55,140.25,140.25,141.8,,141.55,140.6,205.0,,,,0.0,0.0,0.0,
TQBR,2018-02-26,Аэрофлот,AFLT,7016.0,675141935.0,141.9,140.2,143.05,140.8,141.55,140.8,4769800.0,141.55,141.55,140.8,675141935.0,675141935.0,675141935.0,
TQBR,2018-02-26,AGRO-гдр,AGRO,442.0,7822170.5,581.5,574.5,586.0,576.5,581.5,574.5,13456.0,581.5,581.5,576.5,7822170.5,7822170.5,7822170.5,
TQBR,2018-02-26,Акрон,AKRN,350.0,5706056.0,4255.0,4193.0,4300.0,4219.0,4249.0,4219.0,1343.0,4249.0,4249.0,4219.0,5706056.0,5706056.0,5706056.0,
TQBR,2018-02-26,АЛРОСА-Нюр,ALNU,2.0,307000.0,153000.0,153000.0,154000.0,153500.0,153500.0,154000.0,2.0,152000.0,153000.0,153500.0,2581500.0,1683500.0,2581500.0,
SMAL,2018-02-26,АЛРОСА ао,ALRS,12.0,13867.96,88.1,82.07,88.59,,88.08,88.5,159.0,,,,0.0,0.0,0.0,
TQBR,2018-02-26,АЛРОСА ао,ALRS,12669.0,1004834791.0,88.0,87.36,88.68,88.5,88.08,88.5,11407700.0,88.08,88.08,88.5,1004834791.0,1004834791.0,1004834791.0,
TQBR,2018-02-26,АшинскийМЗ,AMEZ,65.0,346591.0,4.43,4.34,4.44,4.36,4.39,4.36,79000.0,,4.39,4.36,0.0,508790.0,0.0,
SMAL,2018-02-26,Аптеки36и6,APTK,1.0,24.72,8.24,8.24,8.24,,8.3,8.24,3.0,,,,0.0,0.0,0.0,
