BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQNO,2013-11-12,Детмир 01,RU000A0GKGF6,2.0,1183800.0,98.65,98.65,98.65,98.65,37.26,98.65,9.69,98.65,1200.0,,99.59,,0.0,21950094.4,0.0,2015-05-26,517.0,9.69,,,,,,,1000.0,SUR,,,,,
EQOB,2013-11-12,МГор49-об,RU000A0JNYP6,4.0,12891487.5,99.31,99.79,99.42,99.33,28.96,99.54,7.31,99.79,12951.0,99.53,99.55,99.53,29314255.4,20423232.4,29314255.4,2017-06-14,1148.0,7.27,,,,,,,1000.0,SUR,,,,,RUR
EQNB,2013-11-12,ГАЗПРОМ А9,RU000A0JP203,4.0,68365600.0,100.07,100.1,100.1,100.1,17.83,100.1,6.88,100.07,68300.0,100.2,100.2,100.2,619559106.0,479279106.0,619559106.0,2014-02-12,92.0,6.88,,,,,,,1000.0,SUR,,,,,
EQOB,2013-11-12,РСХБ 3,RU000A0JP2G4,10.0,81068273.9,100.51,100.59,100.51,100.51,22.55,100.53,7.24,100.59,80641.0,100.53,100.53,100.53,81068273.9,81068273.9,81068273.9,2017-02-09,93.0,7.16,,,,,,,1000.0,SUR,,,,,RUR
EQNB,2013-11-12,ГСС 01,RU000A0JP518,6.0,36351.4,98.0,99.3,99.3,99.3,11.84,98.25,9.05,98.01,37.0,,99.97,,0.0,4018859.4,0.0,2017-03-26,303.0,10.44,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-11-12,Мос.обл.7в,RU000A0JP6R2,6.0,243845038.2,100.3,100.35,100.3,100.3,5.92,100.34,7.38,100.32,243011.0,100.34,100.34,100.34,251274757.7,249678397.7,251274757.7,2014-04-16,155.0,7.28,,,,,,,1000.0,SUR,,,,,
EQOB,2013-11-12,Якут-07 об,RU000A0JP6V4,1.0,1094500.0,100.0,100.0,100.0,100.0,2.78,100.0,8.02,100.0,2189.0,,100.31,,0.0,26259376.1,0.0,2014-04-17,154.0,8.02,,,,,,,500.0,SUR,,,,,
EQOB,2013-11-12,ДОМ.РФ11об,RU000A0JPLU8,2.0,21856399.0,100.9,101.0,100.9,101.0,13.03,101.0,8.14,101.0,21640.0,100.83,100.83,100.83,209573179.0,208764719.0,209573179.0,2020-09-15,1122.0,8.11,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2013-11-12,РСХБ 6,RU000A0JPMT8,1.0,29017.4,100.06,100.06,100.06,100.06,18.81,100.06,7.84,100.06,29.0,,100.21,,0.0,4865146.7,0.0,2018-02-09,269.0,7.84,,,,,,,1000.0,SUR,,,,,RUB
EQNB,2013-11-12,РСХБ 5,RU000A0JQ1H3,9.0,36240850.0,100.1,100.14,100.11,100.11,38.6,100.11,6.78,100.14,36200.0,100.14,100.11,100.14,75595986.2,36529282.0,75595986.2,2018-11-27,21.0,6.78,,,,,,,1000.0,SUR,,,,,RUB
EQNO,2013-11-12,Райффзнб-4,RU000A0JQ1K7,1.0,1000.9,100.09,100.09,100.09,100.09,38.6,100.09,7.13,100.09,1.0,100.2,100.2,100.2,25308148.1,23777234.9,25308148.1,2013-12-03,21.0,7.13,,,,,,,1000.0,SUR,,,,,
EQNO,2013-11-12,Ротор 03,RU000A0JQ4E4,2.0,87622.0,125.16,125.18,125.16,125.16,158.22,125.17,-97.68,125.18,7.0,125.15,125.15,125.15,600710.0,600710.0,600710.0,2014-03-04,21.0,-97.69,,,,,,,10000.0,SUR,,,,,
EQNO,2013-11-12,РЖД-10обл,RU000A0JQ4F1,4.0,4630200.0,102.5,102.62,102.62,102.62,27.95,102.62,6.41,102.5,4512.0,102.76,102.74,102.76,72068465.9,36762993.0,72068465.9,2014-03-06,114.0,6.41,,,,,,,1000.0,SUR,,,,,
