BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-10-01,АбрауДюрсо,ABRD,253.0,1771435.0,194.0,186.0,194.5,190.5,190.5,191.5,9300.0,190.5,190.5,190.5,1771435.0,1771435.0,1771435.0,0.0,3
TQPI,2020-10-01,АСКО ао,ACKO,6.0,23412.0,4.96,4.96,5.0,4.98,4.98,4.98,4700.0,,5.0,4.98,0.0,502970.0,0.0,0.0,3
SMAL,2020-10-01,Система ао,AFKS,6.0,424.21,20.009,20.009,21.199,,21.228,20.64,21.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-01,Система ао,AFKS,36976.0,2028749952.4,21.081,20.463,22.249,20.74,21.228,21.926,95569700.0,20.786,20.786,20.74,1025366738.1,1025366738.1,1025366738.1,0.0,3
SMAL,2020-10-01,Аэрофлот,AFLT,7.0,1355.42,70.82,70.82,73.0,,72.1,71.02,19.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-01,Аэрофлот,AFLT,31974.0,954421491.4,74.36,70.5,74.36,70.5,72.1,71.16,13251380.0,72.14,72.14,70.5,838453694.2,838453694.2,838453694.2,0.0,3
TQBR,2020-10-01,AGRO-гдр,AGRO,1718.0,24181251.4,744.4,738.2,749.0,742.0,745.0,742.0,32462.0,745.0,745.0,742.0,24181251.4,24181251.4,24181251.4,0.0,3
TQTE,2020-10-01,AKEU ETF,AKEU,105.0,11278.05,9.88,9.8,9.89,9.83,9.85,9.83,1145.0,910.42,910.42,9.83,1042432.45,1042432.45,1042432.45,87707.9,3
TQTF,2020-10-01,ETF AKMB,AKMB,406.0,632040.49,1.0372,1.0351,1.0389,1.0385,1.037,1.0385,608622.0,1.0385,1.0385,1.0385,632040.49,632040.49,632040.49,2061558.45,3
TQTD,2020-10-01,AKNX ETF,AKNX,396.0,277433.41,16.98,16.7,16.98,16.82,16.84,16.82,16472.0,1326.95,1326.95,16.82,21857507.94,21857507.94,21857507.94,348983.5,3
TQBR,2020-10-01,Акрон,AKRN,423.0,12915886.0,6280.0,6226.0,6376.0,6262.0,6316.0,6262.0,2045.0,6316.0,6316.0,6262.0,12915886.0,12915886.0,12915886.0,0.0,3
TQTD,2020-10-01,AKSP ETF,AKSP,265.0,96686.96,11.65,11.58,11.74,11.65,11.68,11.64,8267.0,921.43,921.43,11.65,7617453.21,7617453.21,7617453.21,301877.39,3
TQBR,2020-10-01,БестЭфБ ао,ALBK,45.0,117595.0,58.5,57.5,58.5,58.0,58.0,58.0,2030.0,,58.5,58.0,0.0,502255.0,0.0,0.0,3
TQBR,2020-10-01,АЛРОСА-Нюр,ALNU,9.0,512600.0,56600.0,56600.0,57600.0,57000.0,57000.0,57000.0,9.0,57200.0,57000.0,57000.0,5034200.0,798600.0,5034200.0,0.0,3
SMAL,2020-10-01,АЛРОСА ао,ALRS,8.0,1559.13,75.81,72.79,75.82,,73.87,75.21,21.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-01,АЛРОСА ао,ALRS,22006.0,1271125312.6,74.1,72.73,74.58,74.3,73.87,73.99,17206900.0,73.87,73.87,74.3,1223870526.5,1223870526.5,1223870526.5,0.0,3
TQBR,2020-10-01,АшинскийМЗ,AMEZ,313.0,640710.0,4.665,4.62,4.695,4.64,4.655,4.64,137700.0,4.655,4.655,4.64,640710.0,640710.0,640710.0,0.0,3
SMAL,2020-10-01,Аптеки36и6,APTK,8.0,163.79,9.5,9.5,14.62,,14.058,14.5,12.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-01,Аптеки36и6,APTK,7630.0,25570597.74,14.362,13.854,14.362,13.988,14.058,13.98,1818900.0,14.058,14.058,13.988,25570597.74,25570597.74,25570597.74,0.0,3
TQBR,2020-10-01,РусАква ао,AQUA,1633.0,41020395.0,229.5,228.5,244.5,240.0,237.5,240.0,172700.0,237.5,237.5,240.0,41020395.0,41020395.0,41020395.0,0.0,3
SMAL,2020-10-01,Арсагера,ARSA,2.0,1867.2,3.89,3.89,3.89,,3.7,3.89,480.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-01,Арсагера,ARSA,49.0,417520.0,3.75,3.63,3.82,3.67,3.7,3.67,113000.0,,3.7,3.67,0.0,503540.0,0.0,0.0,3
TQBR,2020-10-01,АстрЭнСб,ASSB,30.0,68626.5,0.7575,0.7415,0.7575,0.746,0.746,0.746,92000.0,,0.7495,0.746,0.0,524046.5,0.0,0.0,3
TQBR,2020-10-01,Авангрд-ао,AVAN,81.0,230760.0,830.0,820.0,840.0,820.0,830.0,830.0,278.0,,825.0,820.0,0.0,505670.0,0.0,0.0,3
TQBR,2020-10-01,Башнефт ао,BANE,350.0,5225406.0,1641.5,1640.5,1665.5,1658.5,1652.0,1658.5,3163.0,1652.0,1652.0,1658.5,5225406.0,5225406.0,5225406.0,0.0,3
TQBR,2020-10-01,Башнефт ап,BANEP,1791.0,28168162.0,1242.0,1230.0,1243.5,1230.0,1236.0,1230.0,22794.0,1236.0,1236.0,1230.0,28168162.0,28168162.0,28168162.0,0.0,3
TQBR,2020-10-01,Белуга ао,BELU,174.0,713424.0,1295.0,1269.0,1295.0,1273.0,1274.0,1272.0,560.0,1274.0,1274.0,1273.0,713424.0,713424.0,713424.0,0.0,3
SMAL,2020-10-01,БашИнСв ап,BISVP,1.0,89.52,11.19,11.19,11.19,,12.02,11.19,8.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-01,БашИнСв ап,BISVP,288.0,2586992.0,12.1,11.88,12.35,12.08,12.02,12.08,215300.0,12.02,12.02,12.08,2586992.0,2586992.0,2586992.0,0.0,3
TQBR,2020-10-01,Белон ао,BLNG,38.0,102939.0,4.154,4.13,4.236,4.202,4.168,4.202,24700.0,,4.166,4.202,0.0,500851.8,0.0,0.0,3
TQBR,2020-10-01,БурЗолото,BRZL,128.0,412421.0,1020.0,1000.0,1023.0,1014.0,1011.0,1011.0,408.0,,1011.0,1014.0,0.0,500669.0,0.0,0.0,3
