BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2012-03-29,BKTRUB_TOM,BKTRUB000TOM,33.6895,33.6525,33.84,33.84,17.0,822792884.5,33.721
CETS,2012-03-29,CNYRUB_TOD,CNY000000TOD,46.45,46.37,46.45,46.42,16.0,66200550.0,46.4077
CETS,2012-03-29,EUR_TODTOM,EUR000TODTOM,0.006,0.0059,0.0066,0.0066,287.0,49394873540.0,0.0062
CNGD,2012-03-29,EUR_TODTOM,EUR000TODTOM,0.0,0.0,0.006,0.006,2.0,702849.6,
CETS,2012-03-29,EURUSD_TOD,EURUSD000TOD,1.3345,1.3278,1.3345,1.3283,17.0,104693537.62,1.3293
CETS,2012-03-29,EURUSD_TOM,EURUSD000TOM,1.3341,1.3255,1.3345,1.3265,35.0,573970421.09,1.3294
CNGD,2012-03-29,EURUSD_TOM,EURUSD000TOM,1.327,1.327,1.327,1.327,1.0,61752210.4,
CETS,2012-03-29,EURUSDTDTM,EURUSDTODTOM,0.0,-8e-06,9e-06,5e-06,20.0,1499823635.47,1e-06
CNGD,2012-03-29,EURUSDTDTM,EURUSDTODTOM,0.0,0.0,0.0,0.0,1.0,426306058.75,
CETS,2012-03-29,EURRUB_TOD,EUR_RUB__TOD,39.238,38.9795,39.238,39.0,835.0,7854208770.8,39.03
CNGD,2012-03-29,EURRUB_TOD,EUR_RUB__TOD,39.09,38.99,39.2,38.99,11.0,883590375.0,
CETS,2012-03-29,EURRUB_TOM,EUR_RUB__TOM,39.0812,38.943,39.14,39.1201,721.0,9111031905.9,39.0154
CNGD,2012-03-29,EURRUB_TOM,EUR_RUB__TOM,39.055,39.01,39.0675,39.058,6.0,619353350.0,
CETS,2012-03-29,USDRUB_TOD,USD000000TOD,29.35,29.225,29.395,29.365,3383.0,49193912536.8,29.2918
CNGD,2012-03-29,USDRUB_TOD,USD000000TOD,29.0845,29.0845,29.335,29.2975,24.0,9742338190.7,
CETS,2012-03-29,USD_TODTOM,USD000TODTOM,0.0045,0.0045,0.0053,0.005,557.0,160578176190.0,0.0047
CNGD,2012-03-29,USD_TODTOM,USD000TODTOM,0.0046,0.0,0.0047,0.0047,6.0,4907603463.2,
CETS,2012-03-29,USDRUB_TOM,USD000UTSTOM,29.3669,29.2323,29.5449,29.49,15749.0,184756382712.1,29.3445
CNGD,2012-03-29,USDRUB_TOM,USD000UTSTOM,29.0845,29.0845,29.51,29.3125,39.0,14706096500.0,
CETS,2012-03-29,USD_TOMSPT,USDRUB_TOM1D,0.0046,0.0046,0.014,0.014,5.0,1172380370.0,0.0117
