BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-03-17,АбрауДюрсо,ABRD,7421.0,149525335.0,232.0,212.0,237.5,213.0,224.5,213.0,665480.0,224.5,224.5,213.0,149525335.0,149525335.0,149525335.0,0.0,3
TQBR,2021-03-17,АСКО ао,ACKO,50.0,921092.0,6.02,6.0,6.06,6.0,6.0,6.0,153400.0,6.0,6.0,6.0,921092.0,921092.0,921092.0,0.0,3
SMAL,2021-03-17,Система ао,AFKS,8.0,3224.61,35.77,34.007,36.0,,35.417,35.987,92.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-17,Система ао,AFKS,12621.0,819914493.9,35.46,34.93,35.939,35.245,35.417,35.37,23150500.0,35.421,35.421,35.245,739164581.0,739164581.0,739164581.0,0.0,3
SMAL,2021-03-17,Аэрофлот,AFLT,6.0,1056.66,71.9,69.04,71.9,,69.82,70.5,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-17,Аэрофлот,AFLT,32497.0,1194207463.4,70.48,69.28,70.72,69.7,69.82,70.02,17105840.0,69.8,69.8,69.7,1088502387.6,1088502387.6,1088502387.6,0.0,3
TQBR,2021-03-17,AGRO-гдр,AGRO,17590.0,406387122.2,888.0,872.0,894.0,884.8,883.0,884.8,460245.0,883.0,883.0,884.8,406387122.2,406387122.2,406387122.2,0.0,3
TQTF,2021-03-17,ETF AKCH,AKCH,1048.0,28307802.43,110.0,102.04,110.0,102.97,103.3,102.98,273841.0,103.37,103.37,102.97,28307802.43,28307802.43,28307802.43,22104858.02,3
TQTE,2021-03-17,AKEU ETF,AKEU,408.0,71885.85,11.55,11.44,11.58,11.54,11.52,11.54,6242.0,1001.76,1001.76,11.54,6253005.35,6253005.35,6253005.35,188579.14,3
TQTF,2021-03-17,ETF AKMB,AKMB,2043.0,745951.78,1.0698,1.0665,1.07,1.0685,1.068,1.0689,698270.0,1.0683,1.0683,1.0685,633411.85,633411.85,633411.85,4387843.06,3
TQTF,2021-03-17,ETF AKME,AKME,227.0,135705.12,115.84,113.03,115.86,113.6,114.24,113.77,1188.0,,114.48,113.6,0.0,500030.01,0.0,1525999.81,3
TQTD,2021-03-17,AKNX ETF,AKNX,330.0,154397.76,19.38,18.98,19.38,19.0,19.16,18.98,8060.0,1398.6,1398.6,19.0,12532717.72,12532717.72,12532717.72,373838.73,3
TQTF,2021-03-17,AKNX ETF,AKNX,60.0,1267563.8,1429.4,1401.2,1429.4,1386.4,1397.8,1405.0,901.0,1398.6,1398.6,1386.4,12532717.72,12532717.72,12532717.72,27827545.34,3
TQBR,2021-03-17,Акрон,AKRN,343.0,5087516.0,5990.0,5980.0,6010.0,5982.0,5992.0,5990.0,849.0,5992.0,5992.0,5982.0,5087516.0,5087516.0,5087516.0,0.0,3
TQTD,2021-03-17,AKSP ETF,AKSP,407.0,124252.43,13.67,13.53,13.67,13.56,13.6,13.56,9134.0,992.52,992.52,13.56,9065693.1,9065693.1,9065693.1,495961.01,3
TQBR,2021-03-17,БестЭфБ ао,ALBK,37.0,142035.0,59.0,57.5,59.0,58.5,58.5,58.5,2430.0,,58.5,58.5,0.0,525020.0,0.0,0.0,3
TQBR,2021-03-17,АЛРОСА-Нюр,ALNU,25.0,2348200.0,62000.0,61600.0,62000.0,61600.0,61800.0,61600.0,38.0,61800.0,61800.0,61600.0,2348200.0,2348200.0,2348200.0,0.0,3
SMAL,2021-03-17,АЛРОСА ао,ALRS,9.0,2763.06,105.75,105.31,108.96,,106.36,107.0,26.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-17,АЛРОСА ао,ALRS,29600.0,1704781433.8,108.2,105.36,108.9,105.4,106.36,105.91,16027960.0,106.38,106.38,105.4,1578249315.3,1578249315.3,1578249315.3,0.0,3
TQBR,2021-03-17,АшинскийМЗ,AMEZ,743.0,1039735.5,7.48,7.42,7.595,7.425,7.48,7.42,139000.0,7.48,7.48,7.425,1039735.5,1039735.5,1039735.5,0.0,3
SMAL,2021-03-17,Аптеки36и6,APTK,1.0,28.24,14.122,14.122,14.122,,13.55,14.122,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-17,Аптеки36и6,APTK,7126.0,4608379.26,13.628,13.484,13.678,13.518,13.55,13.518,340090.0,13.55,13.55,13.518,4608379.26,4608379.26,4608379.26,0.0,3
TQBR,2021-03-17,РусАква ао,AQUA,6764.0,150872510.0,266.5,264.0,289.0,271.0,278.0,271.0,542740.0,278.0,278.0,271.0,150872510.0,150872510.0,150872510.0,0.0,3
TQBR,2021-03-17,Арсагера,ARSA,3.0,11580.0,3.86,3.86,3.86,3.86,3.86,3.86,3000.0,,3.86,3.86,0.0,501500.0,0.0,0.0,3
TQBR,2021-03-17,АстрЭнСб,ASSB,165.0,467907.5,0.8835,0.879,0.924,0.906,0.9105,0.905,514000.0,,0.909,0.906,0.0,502581.5,0.0,0.0,3
TQBR,2021-03-17,Авангрд-ао,AVAN,53.0,225380.0,1040.0,1040.0,1055.0,1045.0,1050.0,1045.0,215.0,,1045.0,1045.0,0.0,502665.0,0.0,0.0,3
TQBR,2021-03-17,Башнефт ао,BANE,1228.0,20736304.5,1698.5,1678.5,1708.5,1688.5,1693.0,1688.5,12248.0,1693.0,1693.0,1688.5,20736304.5,20736304.5,20736304.5,0.0,3
TQBR,2021-03-17,Башнефт ап,BANEP,5471.0,201681635.5,1307.0,1274.0,1308.0,1296.0,1293.0,1296.0,155969.0,1293.0,1293.0,1296.0,201681635.5,201681635.5,201681635.5,0.0,3
TQTF,2021-03-17,BCSB ETF,BCSB,134.0,1378250.26,10.88,10.088,10.88,10.089,10.091,10.089,136584.0,10.091,10.091,10.089,1121213.31,1121213.31,1121213.31,0.0,3
TQBR,2021-03-17,Белуга ао,BELU,97168.0,2515238918.0,3770.0,3200.0,4537.0,3321.0,4035.0,3321.0,623343.0,4035.0,4035.0,3321.0,2515238918.0,2515238918.0,2515238918.0,0.0,3
SMAL,2021-03-17,БашИнСв ап,BISVP,1.0,11.99,11.99,11.99,11.99,,9.94,11.99,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-17,БашИнСв ап,BISVP,35.0,154046.0,9.88,9.85,10.0,9.94,9.94,9.93,15500.0,,9.94,9.94,0.0,502982.0,0.0,0.0,3
TQBR,2021-03-17,Белон ао,BLNG,39.0,202431.2,6.128,6.042,6.128,6.044,6.06,6.044,33400.0,,6.09,6.044,0.0,548697.4,0.0,0.0,3
TQBR,2021-03-17,БурЗолото,BRZL,127.0,543710.0,1042.0,1015.0,1042.0,1021.0,1026.0,1021.0,530.0,1026.0,1026.0,1021.0,543710.0,543710.0,543710.0,0.0,3
SMAL,2021-03-17,БСП ао,BSPB,3.0,353.69,58.97,58.9,58.97,,57.88,58.9,6.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-17,БСП ао,BSPB,2569.0,30354653.7,58.47,57.51,58.47,57.54,57.88,57.54,524460.0,57.88,57.88,57.54,30354653.7,30354653.7,30354653.7,0.0,3
SMAL,2021-03-17,МКБ ао,CBOM,1.0,235.83,7.861,7.861,7.861,,6.739,7.861,30.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-17,МКБ ао,CBOM,8963.0,623393436.0,6.819,6.693,6.86,6.72,6.739,6.725,92504800.0,6.739,6.739,6.72,621959448.5,621959448.5,621959448.5,0.0,3
TQBR,2021-03-17,ЧТПЗ ао,CHEP,221.0,5248990.0,307.0,301.0,308.5,306.5,306.0,306.5,17160.0,306.0,306.0,306.5,5248990.0,5248990.0,5248990.0,0.0,3
TQBR,2021-03-17,РН-ЗапСиб,CHGZ,22.0,258378.0,46.6,46.0,46.8,46.4,46.4,46.6,5560.0,,46.4,46.4,0.0,506136.0,0.0,0.0,3
TQBR,2021-03-17,ЧКПЗ ао,CHKZ,3.0,17920.0,5980.0,5960.0,5980.0,5960.0,5980.0,5960.0,3.0,,5980.0,5960.0,0.0,502300.0,0.0,0.0,3
TQBR,2021-03-17,СевСт-ао,CHMF,20241.0,1513675660.6,1431.0,1414.4,1440.6,1421.6,1426.4,1417.0,1061678.0,1426.0,1426.0,1421.6,1318418762.2,1318418762.2,1318418762.2,0.0,3
TQBR,2021-03-17,ЧМК ао,CHMK,168.0,1979455.0,3150.0,3120.0,3190.0,3170.0,3145.0,3170.0,629.0,3145.0,3145.0,3170.0,1979455.0,1979455.0,1979455.0,0.0,3
TQBR,2021-03-17,Телеграф,CNTL,120.0,604346.0,16.94,16.94,17.18,17.12,17.12,17.12,35300.0,17.12,17.12,17.12,604346.0,604346.0,604346.0,0.0,3
SMAL,2021-03-17,Телеграф-п,CNTLP,1.0,16.94,16.94,16.94,16.94,,15.92,16.94,1.0,,,,0.0,0.0,0.0,0.0,3
