BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2007-09-05,Индекс МосБиржи,Индекс МосБиржи,1654.0,1663.24,1671.3,1652.99,30583820619.62,,,2,,RUB,
RTSI,MCFTR,2007-09-05,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1708.79,1708.79,1708.79,1708.79,0.0,,,2,0.0,,
RTSI,MCFTRN,2007-09-05,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1700.47,1700.47,1700.47,1700.47,0.0,,,2,0.0,,
RTSI,MCFTRR,2007-09-05,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1703.8,1703.8,1703.8,1703.8,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2007-09-05,Индекс МосБиржи 10,Индекс МосБиржи 10,3112.98,3135.56,3151.05,3110.67,16621603848.9,,,2,,RUB,
SNDX,MICEXBNDPRCI,2007-09-05,RCBI,RCBI,100.02,100.08,100.18,100.02,421226070.6,,,2,,RUB,
SNDX,MICEXBNDTRTI,2007-09-05,RCBIc,RCBI-c,152.79,,,,421226070.6,,,2,,RUB,
SNDX,MICEXBORR1W,2007-09-05,MCX BO 1W,ММВБ РЕПО обл 7 дней,6.06,,,,7398261139.41,,,2,,RUB,
SNDX,MICEXBORR2W,2007-09-05,MCX BO 2W,ММВБ РЕПО обл 14 дней,5.95,,,,2957763469.98,,,2,,RUB,
SNDX,MICEXBORRON,2007-09-05,MCX BO ON,ММВБ РЕПО обл 1 день,5.67,,,,28038692679.57,,,2,,RUB,
SNDX,MICEXCBICP,2007-09-05,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,100.02,100.08,100.18,100.02,421226070.6,,,2,,RUB,
SNDX,MICEXCBICP3Y,2007-09-05,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.29,101.28,101.3,101.26,1318026990.7,618,7.68,2,,RUB,
SNDX,MICEXCBICP5Y,2007-09-05,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,102.76,102.75,102.84,102.74,2062876747.1,1179,7.6,2,,RUB,
SNDX,MICEXCBIGP3Y,2007-09-05,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,102.89,102.88,102.9,102.86,1318026990.7,618,7.68,2,,RUB,
SNDX,MICEXCBIGP5Y,2007-09-05,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,104.73,104.7,104.81,104.7,2062876747.1,1179,7.6,2,,RUB,
SNDX,MICEXCBITR,2007-09-05,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,152.79,,,,421226070.6,,,2,,RUB,
SNDX,MICEXCBITR3Y,2007-09-05,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,151.96,151.94,151.97,151.92,1318026990.7,618,7.68,2,,RUB,
SNDX,MICEXCBITR5Y,2007-09-05,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,154.39,154.34,154.51,154.34,2062876747.1,1179,7.6,2,,RUB,
SNDX,MICEXCGS,2007-09-05,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,3388.68,3377.31,3396.71,3377.3,54489257.31,,,2,,RUB,
SNDX,MICEXCHM,2007-09-05,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,2551.72,2551.92,2551.92,2544.37,65513.22,,,2,,RUB,
SNDX,MICEXEQRR1W,2007-09-05,MCX EQ 1W,ММВБ РЕПО акц 7 дней,8.26,,,,13008692090.31,,,2,,RUB,
SNDX,MICEXEQRR2W,2007-09-05,MCX EQ 2W,ММВБ РЕПО акц 14 дней,8.19,,,,3384510201.13,,,2,,RUB,
SNDX,MICEXEQRRON,2007-09-05,MCX EQ ON,ММВБ РЕПО акц 1 день,7.68,,,,46359580753.42,,,2,,RUB,
SNDX,MICEXFNL,2007-09-05,Индекс финансов,Индекс МосБиржи финансов,6382.27,6456.31,6469.2,6373.53,3949603978.49,,,2,,RUB,
SNDX,MICEXINDEXCF,2007-09-05,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1654.0,1663.24,1671.3,1652.99,30583820619.62,,,2,,RUB,
SNDX,MICEXLC,2007-09-05,MICEX LC,ММВБ высокая кап,2730.95,2748.6,2759.77,2729.32,28658683136.79,,,2,,RUB,
SNDX,MICEXM&M,2007-09-05,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,3089.61,3091.33,3105.19,3078.96,6347498795.82,,,2,,RUB,
SNDX,MICEXMBICP,2007-09-05,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,97.39,97.46,97.46,97.39,1644357652.03,1217,7.01,2,,RUB,
SNDX,MICEXMBIGP,2007-09-05,MICEXMBIGP,ММВБ муни обл (вал),99.15,99.22,99.22,99.15,1644357652.03,1217,7.01,2,,RUB,
SNDX,MICEXMBITR,2007-09-05,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,108.89,108.96,108.97,108.89,1644357652.03,1217,7.01,2,,RUB,
SNDX,MICEXMC,2007-09-05,MICEX MC,ММВБ стандарт кап,2737.55,2723.07,2750.15,2719.68,747452164.57,,,2,,RUB,
SNDX,MICEXMNF,2007-09-05,Машиностроение,Индекс машиностроения Московской Биржи,3028.72,3016.21,3053.98,3014.46,31966548.05,,,2,,RUB,
SNDX,MICEXO&G,2007-09-05,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2331.93,2329.19,2351.96,2326.3,16388623405.61,,,2,,RUB,
SNDX,MICEXPWR,2007-09-05,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,3423.35,3428.36,3433.08,3415.89,3453557631.84,,,2,,RUB,
SNDX,MICEXSC,2007-09-05,Второй эшелон,Индекс второго эшелона Московской Биржи,4527.94,4547.93,4552.54,4525.82,260093206.71,,,2,,RUB,
SNDX,MICEXTLC,2007-09-05,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,2336.37,2353.11,2358.95,2335.82,985883437.32,,,2,,RUB,
SNDX,MOEX10,2007-09-05,Индекс МосБиржи 10,Индекс МосБиржи 10,3112.98,3135.56,3151.05,3110.67,16621603848.9,,,2,,RUB,
SNDX,MOEXCH,2007-09-05,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,2551.72,2551.92,2551.92,2544.37,65513.22,,,2,,RUB,
SNDX,MOEXCN,2007-09-05,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,3388.68,3377.31,3396.71,3377.3,54489257.31,,,2,,RUB,
SNDX,MOEXEU,2007-09-05,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,3423.35,3428.36,3433.08,3415.89,3453557631.84,,,2,,RUB,
SNDX,MOEXFN,2007-09-05,Индекс финансов,Индекс МосБиржи финансов,6382.27,6456.31,6469.2,6373.53,3949603978.49,,,2,,RUB,
SNDX,MOEXMM,2007-09-05,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,3089.61,3091.33,3105.19,3078.96,6347498795.82,,,2,,RUB,
SNDX,MOEXOG,2007-09-05,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2331.93,2329.19,2351.96,2326.3,16388623405.61,,,2,,RUB,
SNDX,MOEXTL,2007-09-05,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,2336.37,2353.11,2358.95,2335.82,985883437.32,,,2,,RUB,
RTSI,RTS2,2007-09-05,Второй эшелон в $,Индекс второго эшелона Московской Биржи в долларах,2075.09,2070.22,2076.09,2070.22,4869334.0,,,2,26690495782.6336,USD,
RTSI,RTSch,2007-09-05,Индекс РТС химии и нефтехимии,Индекс РТС химии и нефтехимии,70.75,70.75,70.75,70.54,2559.2901,,,2,0.0,USD,
RTSI,RTScr,2007-09-05,Индекс РТС потреб. сектора,Индекс РТС потребительских товаров и розничной торговли,334.16,332.83,334.45,332.68,702425.0,,,2,4381234562.5894,USD,
RTSI,RTSeu,2007-09-05,Индекс РТС электроэнергетики,Индекс РТС электроэнергетики,419.25,419.25,419.25,419.25,0.0,,,2,7538042152.7174,USD,
RTSI,RTSfn,2007-09-05,Индекс РТС финансов,Индекс РТС финансов,719.67,719.67,719.67,719.67,0.0,,,2,4388684236.1702,USD,
RTSI,RTSI,2007-09-05,Индекс РТС,Индекс РТС,1905.3,1909.63,1914.51,1903.56,58751041.0,,,2,184198319758.866,USD,
RTSI,RTSin,2007-09-05,Машиностроение в $,Индекс машиностроения Московской Биржи в долларах,348.54,348.55,348.92,348.54,18800.0,,,2,3463957106.425,USD,
