BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2019-11-14,МГор48-об,RU000A0JNYN1,4.0,11941.2,99.5,99.55,99.51,99.51,25.64,99.51,6.3,99.55,12.0,,99.38,99.51,0.0,598291.2,0.0,2022-06-11,863.0,6.3,,,,30.08,,2019-11-14,1000.0,SUR,,,,,RUB
TQCB,2019-11-14,РЖД-23 обл,RU000A0JQRD9,2.0,3125.7,104.19,104.19,104.19,104.19,24.09,104.19,6.99,104.19,3.0,104.13,104.12,104.19,231306263.8,220805516.8,231306263.8,2025-01-16,1561.0,6.99,,,,39.14,,2019-11-14,1000.0,SUR,,,,,RUB
EQOB,2019-11-14,РСХБ 10,RU000A0JQS09,7.0,507524.2,100.45,100.5,100.5,100.5,24.1,100.5,5.87,100.5,505.0,100.49,100.5,100.5,832031.9,510535.7,832031.9,2020-01-29,76.0,5.87,,,,41.39,,2019-11-14,1000.0,SUR,,,5.7355,,RUB
EQOB,2019-11-14,РСХБ 11,RU000A0JQS74,1.0,8248.0,103.1,103.1,103.1,103.1,23.88,103.1,-5.92,103.1,8.0,100.46,100.43,103.1,530404.3,500133.9,530404.3,2020-01-30,77.0,-5.92,,,,41.39,,2019-11-14,1000.0,SUR,,,-6.0619,,RUB
EQOB,2019-11-14,ДОМ.РФ16об,RU000A0JQXG0,3.0,1275.0,102.0,102.0,102.0,102.0,3.39,102.0,6.7,102.0,5.0,,100.6,102.0,0.0,2710355.6,0.0,2021-09-15,427.0,6.7,,,,5.14,,2019-11-14,250.0,SUR,,,,,RUB
EQOB,2019-11-14,Мечел 14об,RU000A0JR0J0,26.0,234979.98,101.0,101.2,101.0,101.01,5.14,101.11,8.28,101.19,1162.0,,101.12,101.01,0.0,548494.86,0.0,2020-02-25,103.0,7.87,,,,11.84,,2019-11-14,200.0,SUR,,,8.0406,,RUB
EQOB,2019-11-14,Мечел 13об,RU000A0JR0K8,5.0,133922.52,101.12,101.24,101.17,101.17,5.14,101.15,7.65,101.24,662.0,,101.16,101.17,0.0,505604.74,0.0,2020-02-25,103.0,7.72,,,,11.84,,2019-11-14,200.0,SUR,,,7.4467,,RUB
TQCB,2019-11-14,ВЭБ.РФ 06,RU000A0JR3H8,1.0,10130.0,101.3,101.3,101.3,101.3,6.89,101.3,7.0,101.3,10.0,101.5,101.51,101.3,888130.9,827325.0,888130.9,2020-10-13,327.0,7.0,,,,41.79,,2019-11-14,1000.0,SUR,,,,,RUB
EQOB,2019-11-14,ДОМ.РФ17об,RU000A0JR5F7,2.0,1230.0,100.0,105.0,105.0,105.0,4.46,102.5,4.95,100.0,2.0,,,105.0,0.0,0.0,0.0,2022-04-15,430.0,7.09,,,,13.69,,2019-11-14,600.0,SUR,,,,,RUB
TQCB,2019-11-14,Газпрнеф10,RU000A0JR878,1.0,1019.2,101.92,101.92,101.92,101.92,22.28,101.92,6.0,101.92,1.0,,101.69,101.92,0.0,585724.7,0.0,2021-01-26,420.0,6.0,,,,37.9,,2019-11-14,1000.0,SUR,,,,,RUB
EQOB,2019-11-14,Мечел 16об,RU000A0JR8P0,10.0,43022.5,99.95,100.08,100.08,100.06,20.38,100.05,8.07,100.04,43.0,,99.88,100.06,0.0,532375.3,0.0,2021-02-09,432.0,8.1,,,,39.89,,2019-11-14,1000.0,SUR,,,,,RUB
