BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-09-16,АбрауДюрсо,ABRD,554.0,3811530.0,202.0,202.0,212.0,204.0,205.5,204.0,18540.0,205.5,205.5,204.0,3811530.0,3811530.0,3811530.0,0.0,3
TQPI,2020-09-16,АСКО ао,ACKO,15.0,20806.0,5.12,5.04,5.12,5.06,5.08,5.06,4100.0,,5.04,5.06,0.0,515070.0,0.0,0.0,3
SMAL,2020-09-16,Система ао,AFKS,7.0,1721.59,19.411,19.405,22.093,,21.268,21.978,83.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-16,Система ао,AFKS,14460.0,785083251.4,21.1,21.0,21.538,21.423,21.268,21.37,36913500.0,21.264,21.264,21.423,749232183.9,749232183.9,749232183.9,0.0,3
SMAL,2020-09-16,Аэрофлот,AFLT,3.0,993.08,82.18,81.18,84.82,,82.98,81.18,12.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-16,Аэрофлот,AFLT,13980.0,521761992.8,82.14,82.14,83.76,82.9,82.98,82.66,6288190.0,82.98,82.98,82.9,486592419.6,486592419.6,486592419.6,0.0,3
TQBR,2020-09-16,AGRO-гдр,AGRO,2984.0,43441299.2,732.0,732.0,739.6,738.6,736.6,738.6,58970.0,736.6,736.6,738.6,43441299.2,43441299.2,43441299.2,0.0,3
TQTE,2020-09-16,AKEU ETF,AKEU,106.0,128655.44,10.04,9.96,10.05,10.05,10.03,10.05,12830.0,896.09,896.09,10.05,11496830.19,11496830.19,11496830.19,66692.97,3
TQTF,2020-09-16,ETF AKMB,AKMB,476.0,1140680.76,1.0341,1.0329,1.0348,1.0334,1.0336,1.0336,1103173.0,1.034,1.034,1.0334,1140680.76,1140680.76,1140680.76,1965944.41,3
TQTD,2020-09-16,AKNX ETF,AKNX,418.0,419885.62,16.83,16.56,16.9,16.73,16.75,16.72,25051.0,1260.25,1260.25,16.73,31570528.02,31570528.02,31570528.02,325670.35,3
TQBR,2020-09-16,Акрон,AKRN,237.0,4832870.0,5950.0,5932.0,5998.0,5960.0,5966.0,5960.0,810.0,5966.0,5966.0,5960.0,4832870.0,4832870.0,4832870.0,0.0,3
TQTD,2020-09-16,AKSP ETF,AKSP,242.0,392050.15,11.79,11.77,11.86,11.84,11.8,11.84,33219.0,887.37,887.37,11.84,29477623.59,29477623.59,29477623.59,329993.06,3
TQBR,2020-09-16,БестЭфБ ао,ALBK,166.0,670480.0,62.0,60.0,65.0,60.0,61.0,60.0,11000.0,61.0,61.0,60.0,670480.0,670480.0,670480.0,0.0,3
TQBR,2020-09-16,АЛРОСА-Нюр,ALNU,6.0,339800.0,56600.0,56400.0,57000.0,56400.0,56600.0,56400.0,6.0,56600.0,56600.0,56400.0,1074600.0,565600.0,1074600.0,0.0,3
SMAL,2020-09-16,АЛРОСА ао,ALRS,14.0,3518.85,75.84,73.92,75.84,,74.8,75.33,47.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-16,АЛРОСА ао,ALRS,19852.0,1360333223.0,75.48,74.13,75.48,74.85,74.8,74.98,18181380.0,74.82,74.82,74.85,1332692120.8,1332692120.8,1332692120.8,0.0,3
TQBR,2020-09-16,АшинскийМЗ,AMEZ,493.0,2034782.0,4.845,4.73,4.94,4.73,4.84,4.78,420500.0,4.84,4.84,4.73,2034782.0,2034782.0,2034782.0,0.0,3
TQBR,2020-09-16,Аптеки36и6,APTK,917.0,520964.92,13.416,13.386,13.508,13.414,13.43,13.412,38790.0,13.43,13.43,13.414,520964.92,520964.92,520964.92,0.0,3
TQBR,2020-09-16,РусАква ао,AQUA,328.0,4356475.0,226.0,224.0,226.5,225.0,225.5,225.0,19330.0,225.5,225.5,225.0,4356475.0,4356475.0,4356475.0,0.0,3
TQBR,2020-09-16,Арсагера,ARSA,15.0,85300.0,4.05,4.05,4.08,4.08,4.06,4.08,21000.0,,4.1,4.08,0.0,503940.0,0.0,0.0,3
SMAL,2020-09-16,АстрЭнСб,ASSB,3.0,76.79,0.5205,0.5005,0.5205,,0.7725,0.5005,148.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-16,АстрЭнСб,ASSB,39.0,200943.0,0.773,0.769,0.7885,0.772,0.7725,0.772,260000.0,,0.7725,0.772,0.0,519161.5,0.0,0.0,3
TQBR,2020-09-16,Авангрд-ао,AVAN,393.0,5356895.0,995.0,970.0,1020.0,1015.0,1005.0,1015.0,5342.0,1005.0,1005.0,1015.0,5356895.0,5356895.0,5356895.0,0.0,3
TQBR,2020-09-16,Башнефт ао,BANE,462.0,8987870.5,1723.0,1692.5,1724.0,1706.5,1707.5,1706.5,5264.0,1707.5,1707.5,1706.5,8987870.5,8987870.5,8987870.5,0.0,3
TQBR,2020-09-16,Башнефт ап,BANEP,2340.0,55811941.5,1307.5,1301.0,1313.5,1307.5,1306.0,1307.5,42738.0,1306.0,1306.0,1307.5,55811941.5,55811941.5,55811941.5,0.0,3
TQBR,2020-09-16,Белуга ао,BELU,182.0,1874880.0,1312.0,1298.0,1324.0,1303.0,1302.0,1307.0,1440.0,1302.0,1302.0,1303.0,1874880.0,1874880.0,1874880.0,0.0,3
TQBR,2020-09-16,БашИнСв ап,BISVP,72.0,182682.0,10.2,10.06,10.23,10.14,10.15,10.13,18000.0,,10.17,10.14,0.0,500146.0,0.0,0.0,3
TQBR,2020-09-16,Белон ао,BLNG,131.0,220332.6,4.318,4.26,4.396,4.32,4.338,4.32,50800.0,,4.31,4.32,0.0,508198.6,0.0,0.0,3
TQBR,2020-09-16,БурЗолото,BRZL,113.0,1096732.0,1098.0,1096.0,1107.0,1105.0,1104.0,1105.0,993.0,1104.0,1104.0,1105.0,1096732.0,1096732.0,1096732.0,0.0,3
SMAL,2020-09-16,БСП ао,BSPB,2.0,342.25,43.25,42.0,43.25,,43.47,42.0,8.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-16,БСП ао,BSPB,1168.0,12047273.0,43.2,43.15,43.85,43.56,43.47,43.56,277130.0,43.47,43.47,43.56,12047273.0,12047273.0,12047273.0,0.0,3
SMAL,2020-09-16,МКБ ао,CBOM,2.0,151.36,6.595,6.573,6.595,,5.852,6.573,23.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-16,МКБ ао,CBOM,8118.0,257357308.3,5.882,5.82,5.885,5.832,5.852,5.83,43978900.0,5.853,5.853,5.832,246167378.9,246167378.9,246167378.9,0.0,3
TQBR,2020-09-16,ЧТПЗ ао,CHEP,155.0,1078740.0,210.5,207.5,212.0,211.0,210.5,211.0,5130.0,210.5,210.5,211.0,1078740.0,1078740.0,1078740.0,0.0,3
TQBR,2020-09-16,РН-ЗапСиб,CHGZ,27.0,287480.0,53.0,52.8,55.0,53.8,54.2,53.8,5300.0,,54.2,53.8,0.0,508760.0,0.0,0.0,3
TQBR,2020-09-16,ЧКПЗ ао,CHKZ,4.0,21660.0,5400.0,5360.0,5480.0,5480.0,5420.0,5480.0,4.0,,5380.0,5480.0,0.0,542800.0,0.0,0.0,3
TQBR,2020-09-16,СевСт-ао,CHMF,19380.0,1270092672.6,996.8,977.0,998.2,991.0,984.8,987.2,1289377.0,985.0,985.0,991.0,1234564989.6,1234564989.6,1234564989.6,0.0,3
TQBR,2020-09-16,ЧМК ао,CHMK,128.0,1278395.0,2710.0,2600.0,2725.0,2655.0,2685.0,2665.0,476.0,2685.0,2685.0,2655.0,1278395.0,1278395.0,1278395.0,0.0,3
SMAL,2020-09-16,Телеграф,CNTL,2.0,367.1,12.2,12.2,12.25,,17.6,12.25,30.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-16,Телеграф,CNTL,190.0,2181085.0,17.75,17.45,17.75,17.5,17.6,17.5,124000.0,17.6,17.6,17.5,2181085.0,2181085.0,2181085.0,0.0,3
SMAL,2020-09-16,Телеграф-п,CNTLP,3.0,656.8,12.0,9.1,12.0,,15.2,9.1,68.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-16,Телеграф-п,CNTLP,539.0,5609444.0,15.28,14.92,15.38,15.04,15.2,15.04,369100.0,15.2,15.2,15.04,5609444.0,5609444.0,5609444.0,0.0,3
TQPI,2020-09-16,ДагСб ао,DASB,327.0,1221996.0,0.0873,0.0858,0.091,0.0866,0.0872,0.0866,14010000.0,0.0872,0.0872,0.0866,1221996.0,1221996.0,1221996.0,0.0,3
TQBR,2020-09-16,ЗаводДИОД,DIOD,146.0,730973.0,6.74,6.65,6.74,6.71,6.69,6.71,109200.0,6.69,6.69,6.71,730973.0,730973.0,730973.0,0.0,3
SMAL,2020-09-16,ДетскийМир,DSKY,14.0,3796.04,115.0,110.22,140.1,,113.44,110.24,31.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-16,ДетскийМир,DSKY,15771.0,669813112.0,112.78,111.94,115.4,114.5,113.44,114.48,5904980.0,113.4,113.4,114.5,645083078.6,645083078.6,645083078.6,0.0,3
SMAL,2020-09-16,ДЭК ао,DVEC,3.0,64.44,0.723,0.723,0.888,,0.91,0.885,80.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-16,ДЭК ао,DVEC,72.0,1876076.0,0.911,0.908,0.917,0.911,0.91,0.911,2062000.0,0.91,0.91,0.911,1876076.0,1876076.0,1876076.0,0.0,3
