BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2013-10-16,BKTRUB_TOM,BKTRUB000TOM,37.3315,37.254,37.341,37.254,6.0,134312021.0,37.309
CETS,2013-10-16,CNYRUB_TOD,CNY000000TOD,5.2937,5.29,5.2937,5.2925,14.0,35410879.3,5.2923
CETS,2013-10-16,CNY_TODTOM,CNYRUBTODTOM,0.000701,0.0007,0.000796,0.000796,3.0,16919825.0,0.000745
CNGD,2013-10-16,CNY_TODTOM,CNYRUBTODTOM,0.001159,0.001159,0.001159,0.001159,1.0,8936481.71,
CETS,2013-10-16,CNYRUB_TOM,CNYRUB_TOM,5.2851,5.2851,5.2851,5.2851,1.0,3963825.0,5.2851
CETS,2013-10-16,CNY_TOMSPT,CNYRUB_TOM1D,0.00079,0.00079,0.00079,0.00079,2.0,49173657.0,0.00079
CETS,2013-10-16,EUR_TODTOM,EUR000TODTOM,0.0073,0.0071,0.0075,0.0071,284.0,60251766200.0,0.0074
CNGD,2013-10-16,EUR_TODTOM,EUR000TODTOM,-0.0191,-0.0191,0.0191,0.007,50.0,2301003118.72,
CETS,2013-10-16,EURUSD_TOD,EURUSD000TOD,1.35215,1.3516,1.35475,1.35465,82.0,728770267.28,1.35305
CETS,2013-10-16,EURUSD_TOM,EURUSD000TOM,1.35205,1.34745,1.35655,1.353,229.0,3983436063.8,1.3525
CETS,2013-10-16,EURUSDTDTM,EURUSDTODTOM,1e-06,-5e-06,1e-06,-5e-06,32.0,5902088035.2,-1e-06
CETS,2013-10-16,EURRUB_TOD,EUR_RUB__TOD,43.63,43.58,43.6795,43.6785,1424.0,9924935161.0,43.6224
CETS,2013-10-16,EURRUB_TOM,EUR_RUB__TOM,43.62,43.3,43.7275,43.42,1519.0,12372558923.5,43.6245
CNGD,2013-10-16,EURRUB_TOM,EUR_RUB__TOM,43.6,43.6,43.727,43.6445,5.0,122733450.0,
CETS,2013-10-16,USDRUB_TOD,USD000000TOD,32.2735,32.2,32.276,32.2,4563.0,40991438615.5,32.2466
CNGD,2013-10-16,USDRUB_TOD,USD000000TOD,32.2385,32.235,32.299,32.235,10.0,569127870.0,
CETS,2013-10-16,USD_TODTOM,USD000TODTOM,0.0053,0.0052,0.0055,0.0052,626.0,262202614130.0,0.0054
CNGD,2013-10-16,USD_TODTOM,USD000TODTOM,0.0141,-0.0141,0.0141,0.0055,164.0,5513035101.7,
CETS,2013-10-16,USDRUB_TOM,USD000UTSTOM,32.2905,32.077,32.2905,32.113,11748.0,79603658105.0,32.2213
CNGD,2013-10-16,USDRUB_TOM,USD000UTSTOM,32.2525,32.175,32.27,32.2495,14.0,1872904350.0,
CETS,2013-10-16,USD_TOM1M,USDRUB_TOM1M,0.1735,0.171,0.1735,0.1735,6.0,3253771870.0,0.1735
CETS,2013-10-16,USD_TOM1W,USDRUB_TOM1W,0.0365,0.0365,0.0375,0.0375,2.0,2584322000.0,0.0371
