BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2017-08-31,BYNRUB_TOD,BYNRUB_TOD,30.59,30.59,30.59,30.59,2.0,550620.0,30.59
CNGD,2017-08-31,CHF_TODTOM,CHFRUBTODTOM,0.0285,0.0285,0.0285,0.0285,6.0,553741.28,
CETS,2017-08-31,CHFRUB_TOD,CHFRUB_TOD,60.82,60.82,60.82,60.82,1.0,243280.0,60.82
CETS,2017-08-31,CHFRUB_TOM,CHFRUB_TOM,60.8625,60.2,60.8625,60.2975,18.0,101743505.0,60.7787
CETS,2017-08-31,CNYRUB_TOD,CNY000000TOD,8.88,8.86,8.88,8.8606,32.0,141529494.4,8.87
CETS,2017-08-31,CNY_TODTOM,CNYRUBTODTOM,0.00165,0.001458,0.00175,0.00175,33.0,802879479.1,0.001696
CNGD,2017-08-31,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.002673,0.004131,0.003767,24.0,2009723.02,
CETS,2017-08-31,CNYRUB_TOM,CNYRUB_TOM,8.8851,8.7973,8.8851,8.7973,88.0,273381857.5,8.8419
CNGD,2017-08-31,CNYRUB_TOM,CNYRUB_TOM,8.861,8.861,8.861,8.861,2.0,16135881.0,
CETS,2017-08-31,EUR_TODTOM,EUR000TODTOM,0.0168,0.0161,0.017,0.0165,385.0,93499437860.0,0.0167
CNGD,2017-08-31,EUR_TODTOM,EUR000TODTOM,-0.0095,-0.0305,0.0377,0.0295,1092.0,22638632957.94,
CETS,2017-08-31,EUR_TOM1W,EURRUB_TOM1W,0.1111,0.1111,0.1111,0.1111,2.0,139324800.0,0.1111
CNGD,2017-08-31,EUR_TOM1W,EURRUB_TOM1W,0.12,0.12,0.12,0.12,1.0,10158075.54,
CETS,2017-08-31,EURUSD_TOD,EURUSD000TOD,1.1892,1.1834,1.1903,1.1834,394.0,3103590706.95,1.1866
CETS,2017-08-31,EURUSD_TOM,EURUSD000TOM,1.1894,1.18235,1.191,1.1904,599.0,9257598475.14,1.1875
CETS,2017-08-31,EURUSDTDTM,EURUSDTODTOM,5.9e-05,5.5e-05,8e-05,6e-05,128.0,70856987549.82,5.7e-05
CNGD,2017-08-31,EURUSDTDTM,EURUSDTODTOM,5.6e-05,-0.000163,0.000326,-0.000163,24.0,16449818092.78,
CETS,2017-08-31,EURRUB_TOD,EUR_RUB__TOD,69.7,69.0675,69.745,69.08,4995.0,18838116977.5,69.4214
CNGD,2017-08-31,EURRUB_TOD,EUR_RUB__TOD,69.6975,68.8975,69.75,69.0775,63.0,367235211.1,
CETS,2017-08-31,EURRUB_TOM,EUR_RUB__TOM,69.7,68.8825,69.7625,69.04,6828.0,31664495320.0,69.2414
CNGD,2017-08-31,EURRUB_TOM,EUR_RUB__TOM,69.5017,68.95,69.68,69.01,9.0,474409155.16,
CETS,2017-08-31,GBP_TODTOM,GBPRUBTODTOM,0.017,0.0165,0.0175,0.0175,4.0,324774210.0,0.0167
CNGD,2017-08-31,GBP_TODTOM,GBPRUBTODTOM,0.0155,-0.0103,0.0352,0.0321,45.0,160824441.54,
CETS,2017-08-31,GBPRUB_TOD,GBPRUB_TOD,75.6475,75.04,75.65,75.095,42.0,68742010.0,75.375
CETS,2017-08-31,GBPRUB_TOM,GBPRUB_TOM,75.765,74.8,75.765,74.9825,101.0,455657690.0,74.993
CETS,2017-08-31,GLDRUB_TOM,GLDRUB_TOM,2455.0,2450.0,2455.0,2450.0,6.0,882595.0,2451.65
CNGD,2017-08-31,GLDRUB_TOM,GLDRUB_TOM,2442.0,2442.0,2442.0,2442.0,1.0,7326.0,
CNGD,2017-08-31,GLD_TOMSPT,GLDRUB_TOM1D,1.1659,1.1659,1.1659,1.1659,1.0,503643177.52,
CETS,2017-08-31,HKDRUB_TOM,HKDRUB_TOM,7.492,7.492,7.492,7.492,1.0,636820.0,7.492
CETS,2017-08-31,KZTRUB_TOD,KZT000000TOM,17.43,17.43,17.43,17.43,1.0,17430.0,17.43
CETS,2017-08-31,SLVRUB_TOM,SLVRUB_TOM,32.72,32.72,32.72,32.72,1.0,130880.0,32.72
CETS,2017-08-31,USDRUB_TOD,USD000000TOD,58.7175,58.1525,58.7175,58.17,13929.0,82527409735.0,58.4441
CNGD,2017-08-31,USDRUB_TOD,USD000000TOD,58.575,58.0,58.835,58.0,431.0,1038917173.62,
CETS,2017-08-31,USD_TODTOM,USD000TODTOM,0.0112,0.009,0.0113,0.009,1100.0,683904381740.0,0.0111
CNGD,2017-08-31,USD_TODTOM,USD000TODTOM,0.0248,-0.0256,0.0317,0.0248,6223.0,176189646410.37,
CETS,2017-08-31,USDRUB_TOM,USD000UTSTOM,58.59,57.9825,58.655,58.02,27940.0,169146410337.5,58.3492
CNGD,2017-08-31,USDRUB_TOM,USD000UTSTOM,58.54,58.04,58.835,58.04,16.0,271432430.87,
CETS,2017-08-31,USDRUB_SPT,USDRUB_SPT,58.665,58.36,58.665,58.36,19.0,869030125.0,58.5205
CETS,2017-08-31,USD_TOM1M,USDRUB_TOM1M,0.3371,0.3371,0.3372,0.3371,6.0,35227510.0,0.3371
CETS,2017-08-31,USD_TOM1W,USDRUB_TOM1W,0.079,0.0777,0.0795,0.078,8.0,1449665970.0,0.0789
CNGD,2017-08-31,USD_TOM1W,USDRUB_TOM1W,0.077,0.077,0.078,0.078,2.0,2931095743.0,
CETS,2017-08-31,USD_TOM2W,USDRUB_TOM2W,0.1489,0.1489,0.1489,0.1489,1.0,5852430.0,0.1489
CNGD,2017-08-31,USD_TOM6M,USDRUB_TOM6M,1.905,1.905,1.905,1.905,1.0,602804000.0,
CETS,2017-08-31,USD_TOM9M,USDRUB_TOM9M,2.805,2.805,2.805,2.805,1.0,305902000.0,2.805
