BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-07-23,АбрауДюрсо,ABRD,75.0,527190.0,130.0,129.0,130.0,129.0,129.5,129.0,4070.0,129.5,129.5,129.0,527190.0,527190.0,527190.0,0.0,3
TQPI,2020-07-23,АСКО ао,ACKO,244.0,973474.0,5.02,4.92,5.28,5.02,5.04,5.02,193600.0,5.02,5.02,5.02,973474.0,973474.0,973474.0,0.0,3
SMAL,2020-07-23,Система ао,AFKS,4.0,1695.67,18.321,18.321,19.405,,19.225,19.1,89.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,Система ао,AFKS,8618.0,428109323.8,19.37,18.954,19.52,19.005,19.225,19.005,22268700.0,19.225,19.225,19.005,428109323.8,428109323.8,428109323.8,0.0,3
SMAL,2020-07-23,Аэрофлот,AFLT,17.0,4734.46,84.98,84.72,88.6,,86.1,86.26,55.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,Аэрофлот,AFLT,17969.0,842010365.2,86.12,84.7,86.92,86.1,86.1,85.14,9780430.0,86.28,86.28,86.1,683996919.2,683996919.2,683996919.2,0.0,3
TQBR,2020-07-23,AGRO-гдр,AGRO,1840.0,20382116.0,686.4,681.0,690.0,682.0,686.8,682.0,29683.0,686.6,686.6,682.0,20382116.0,20382116.0,20382116.0,0.0,3
TQTE,2020-07-23,AKEU ETF,AKEU,202.0,71712.43,10.23,10.15,10.24,10.17,10.18,10.17,7043.0,830.76,830.76,10.17,5851045.85,5851045.85,5851045.85,57880.93,3
TQTF,2020-07-23,ETF AKMB,AKMB,239.0,71556.73,1.0191,1.0136,1.0197,1.0195,1.0167,1.0195,70413.0,,1.0166,1.0195,0.0,621932.63,0.0,3282608.46,3
TQTD,2020-07-23,AKNX ETF,AKNX,685.0,287874.89,15.79,15.7,15.93,15.77,15.81,15.74,18209.0,1119.12,1119.12,15.77,20378116.44,20378116.44,20378116.44,283550.53,3
TQBR,2020-07-23,Акрон,AKRN,354.0,6496094.0,5608.0,5608.0,5670.0,5640.0,5640.0,5640.0,1152.0,5638.0,5638.0,5640.0,6496094.0,6496094.0,6496094.0,0.0,3
TQTD,2020-07-23,AKSP ETF,AKSP,311.0,421474.9,11.24,11.18,11.36,11.29,11.24,11.28,37508.0,795.44,795.44,11.29,29835407.42,29835407.42,29835407.42,237232.64,3
TQBR,2020-07-23,БестЭфБ ао,ALBK,18.0,47855.0,53.0,51.5,53.0,52.0,52.0,52.0,920.0,,52.5,52.0,0.0,505795.0,0.0,0.0,3
TQBR,2020-07-23,АЛРОСА-Нюр,ALNU,21.0,1521800.0,54600.0,54000.0,54800.0,54200.0,54400.0,54200.0,28.0,54400.0,54400.0,54200.0,1521800.0,1521800.0,1521800.0,0.0,3
SMAL,2020-07-23,АЛРОСА ао,ALRS,47.0,3155.74,65.55,64.18,65.55,,64.3,64.18,49.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,АЛРОСА ао,ALRS,20023.0,910426084.7,65.0,63.87,65.1,63.96,64.3,64.02,14156740.0,64.37,64.37,63.96,791117450.3,791117450.3,791117450.3,0.0,3
SMAL,2020-07-23,АшинскийМЗ,AMEZ,2.0,113.61,4.205,4.205,4.21,,4.18,4.21,27.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,АшинскийМЗ,AMEZ,286.0,1753462.0,4.15,4.09,4.375,4.19,4.18,4.185,419300.0,4.18,4.18,4.19,1753462.0,1753462.0,1753462.0,0.0,3
TQBR,2020-07-23,Аптеки36и6,APTK,1235.0,2043275.16,13.598,13.488,13.6,13.556,13.534,13.56,150980.0,13.534,13.534,13.556,2043275.16,2043275.16,2043275.16,0.0,3
TQBR,2020-07-23,РусАква ао,AQUA,461.0,6673230.0,193.5,191.5,195.0,194.5,193.5,194.5,34510.0,193.5,193.5,194.5,6673230.0,6673230.0,6673230.0,0.0,3
TQBR,2020-07-23,Арсагера,ARSA,3.0,10050.0,3.39,3.33,3.39,3.33,3.35,3.33,3000.0,,3.26,3.33,0.0,501950.0,0.0,0.0,3
SMAL,2020-07-23,АстрЭнСб,ASSB,1.0,26.13,0.7465,0.7465,0.7465,,0.742,0.7465,35.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,АстрЭнСб,ASSB,46.0,79389.0,0.757,0.738,0.757,0.7435,0.742,0.7435,107000.0,,0.7445,0.7435,0.0,502615.5,0.0,0.0,3
TQBR,2020-07-23,Авангрд-ао,AVAN,13.0,16110.0,700.0,690.0,710.0,690.0,700.0,690.0,23.0,,690.0,690.0,0.0,500420.0,0.0,0.0,3
TQBR,2020-07-23,Башнефт ао,BANE,664.0,7187669.0,1753.5,1741.0,1753.5,1744.5,1748.5,1744.5,4111.0,1748.5,1748.5,1744.5,7187669.0,7187669.0,7187669.0,0.0,3
TQBR,2020-07-23,Башнефт ап,BANEP,1816.0,27098589.0,1356.0,1350.5,1359.5,1352.0,1355.5,1352.0,19994.0,1355.5,1355.5,1352.0,27098589.0,27098589.0,27098589.0,0.0,3
TQBR,2020-07-23,Белуга ао,BELU,559.0,5993888.0,1345.0,1321.0,1358.0,1330.0,1336.0,1330.0,4487.0,1336.0,1336.0,1330.0,5993888.0,5993888.0,5993888.0,0.0,3
TQBR,2020-07-23,БашИнСв ап,BISVP,72.0,251288.0,8.36,8.2,8.38,8.28,8.27,8.28,30400.0,,8.32,8.28,0.0,503321.0,0.0,0.0,3
SMAL,2020-07-23,Белон ао,BLNG,1.0,47.0,4.7,4.7,4.7,,4.568,4.7,10.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,Белон ао,BLNG,605.0,2217399.8,4.522,4.464,4.68,4.618,4.568,4.618,485400.0,4.568,4.568,4.618,2217399.8,2217399.8,2217399.8,0.0,3
TQBR,2020-07-23,БурЗолото,BRZL,2186.0,14706573.0,848.0,847.0,950.0,880.0,906.0,880.0,16239.0,906.0,906.0,880.0,14706573.0,14706573.0,14706573.0,0.0,3
TQBR,2020-07-23,БСП ао,BSPB,2199.0,29236751.0,43.5,42.65,43.5,42.66,43.03,42.66,679470.0,43.03,43.03,42.66,29236751.0,29236751.0,29236751.0,0.0,3
TQBR,2020-07-23,МКБ ао,CBOM,9029.0,245226366.8,5.766,5.766,5.828,5.775,5.798,5.775,42294400.0,5.798,5.798,5.775,245226366.8,245226366.8,245226366.8,0.0,3
SMAL,2020-07-23,ЧТПЗ ао,CHEP,2.0,682.0,228.0,227.0,228.0,,208.0,227.0,3.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,ЧТПЗ ао,CHEP,349.0,4032940.0,208.0,203.5,210.0,208.5,208.0,208.5,19390.0,208.0,208.0,208.5,4032940.0,4032940.0,4032940.0,0.0,3
SMAL,2020-07-23,РН-ЗапСиб,CHGZ,1.0,756.8,34.4,34.4,34.4,,35.0,34.4,22.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,РН-ЗапСиб,CHGZ,7.0,38540.0,35.4,35.0,35.4,35.0,35.0,35.0,1100.0,,34.4,35.0,0.0,502640.0,0.0,0.0,3
TQBR,2020-07-23,ЧКПЗ ао,CHKZ,186.0,1718120.0,5420.0,5320.0,6000.0,5340.0,5620.0,5340.0,306.0,5620.0,5620.0,5340.0,1718120.0,1718120.0,1718120.0,0.0,3
TQBR,2020-07-23,СевСт-ао,CHMF,18193.0,808203860.0,899.6,889.0,901.6,896.2,895.2,889.6,902839.0,895.4,895.4,896.2,758855711.4,758855711.4,758855711.4,0.0,3
TQBR,2020-07-23,ЧМК ао,CHMK,92.0,944215.0,2575.0,2550.0,2580.0,2575.0,2575.0,2575.0,367.0,2575.0,2575.0,2575.0,944215.0,944215.0,944215.0,0.0,3
SMAL,2020-07-23,Телеграф,CNTL,5.0,332.2,27.75,27.45,27.75,,27.0,27.5,12.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,Телеграф,CNTL,1319.0,40018515.0,27.2,26.95,27.2,27.0,27.0,27.0,1480900.0,27.0,27.0,27.0,40018515.0,40018515.0,40018515.0,0.0,3
TQBR,2020-07-23,Телеграф-п,CNTLP,1157.0,16854372.0,27.1,26.98,27.14,27.0,27.04,27.0,623400.0,27.04,27.04,27.0,16854372.0,16854372.0,16854372.0,0.0,3
TQBR,2020-07-23,ДагСб ао,DASB,168.0,742098.0,0.0899,0.0896,0.0909,0.0901,0.0901,0.0901,8240000.0,0.0901,0.0901,0.0901,742098.0,742098.0,742098.0,0.0,3
SMAL,2020-07-23,ЗаводДИОД,DIOD,4.0,101.15,6.5,6.5,6.85,,6.41,6.8,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,ЗаводДИОД,DIOD,183.0,558256.0,6.4,6.38,6.48,6.41,6.41,6.41,87100.0,6.41,6.41,6.41,558256.0,558256.0,558256.0,0.0,3
SMAL,2020-07-23,ДетскийМир,DSKY,11.0,3159.38,117.14,111.72,120.94,,116.48,111.82,27.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,ДетскийМир,DSKY,12941.0,409796111.2,116.4,115.24,117.98,116.78,116.48,116.78,3516870.0,116.52,116.52,116.78,409796111.2,409796111.2,409796111.2,0.0,3
SMAL,2020-07-23,ДЭК ао,DVEC,1.0,335.62,0.801,0.801,0.801,,1.03,0.801,419.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,ДЭК ао,DVEC,117.0,1159636.0,1.021,1.021,1.042,1.034,1.03,1.034,1126000.0,1.03,1.03,1.034,1159636.0,1159636.0,1159636.0,0.0,3
TQBR,2020-07-23,iДонскЗР,DZRD,27.0,168345.0,1960.0,1960.0,2030.0,1995.0,2005.0,2005.0,84.0,,2005.0,1995.0,0.0,579540.0,0.0,0.0,3
TQBR,2020-07-23,iДонскЗР п,DZRDP,11.0,29970.0,1590.0,1570.0,1590.0,1580.0,1580.0,1580.0,19.0,,1590.0,1580.0,0.0,509710.0,0.0,0.0,3
TQBR,2020-07-23,ЕвроЭлтех,EELT,3160.0,24013187.6,9.0,8.04,9.78,9.08,8.86,9.08,2712330.0,8.86,8.86,9.08,24013187.6,24013187.6,24013187.6,0.0,3
TQBR,2020-07-23,Электрцинк,ELTZ,61.0,72879.0,167.0,163.5,168.0,164.5,165.0,164.0,442.0,,164.0,164.5,0.0,504052.5,0.0,0.0,3
TQBR,2020-07-23,ЭН+ГРУП ао,ENPG,1964.0,60292591.5,632.0,632.0,665.0,662.5,653.0,662.5,92298.0,653.0,653.0,662.5,60292591.5,60292591.5,60292591.5,0.0,3
SMAL,2020-07-23,ЭнелРос ао,ENRU,16.0,837.87,0.9545,0.923,0.9545,,0.9425,0.9345,902.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,ЭнелРос ао,ENRU,2620.0,42490576.5,0.9365,0.9365,0.9475,0.94,0.9425,0.94,45075000.0,0.9425,0.9425,0.94,42490576.5,42490576.5,42490576.5,0.0,3
TQTF,2020-07-23,ESGR ETF,ESGR,41.0,198200.1,1045.0,1042.9,1050.2,1049.3,1048.7,1049.3,189.0,,1045.4,1049.3,0.0,631411.7,0.0,89575.75,3
TQBR,2020-07-23,ETLN-гдр,ETLN,2767.0,37807749.56,110.3,108.7,110.7,109.3,109.88,109.3,344082.0,109.88,109.88,109.3,37807749.56,37807749.56,37807749.56,0.0,3
SMAL,2020-07-23,ФСК ЕЭС ао,FEES,157.0,2395.32,0.195,0.19228,0.19648,,0.195,0.19258,12391.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-23,ФСК ЕЭС ао,FEES,8414.0,472669651.6,0.1951,0.19328,0.19668,0.1957,0.195,0.1943,2423970000.0,0.19502,0.19502,0.1957,455238170.0,455238170.0,455238170.0,0.0,3
TQBR,2020-07-23,ДВМП ао,FESH,610.0,6410109.0,7.86,7.62,7.86,7.67,7.71,7.67,831200.0,7.71,7.71,7.67,6410109.0,6410109.0,6410109.0,0.0,3
TQBR,2020-07-23,FIVE-гдр,FIVE,6155.0,382042182.0,2727.5,2713.5,2785.0,2780.0,2765.0,2780.0,138167.0,2765.0,2765.0,2780.0,382042182.0,382042182.0,382042182.0,0.0,3
TQTD,2020-07-23,FXCN ETF,FXCN,81.0,21749.67,50.8,49.18,50.8,49.73,49.66,49.45,441.0,3516.0,3516.0,49.73,28081525.77,28081525.77,28081525.77,303512.39,3
TQTF,2020-07-23,FXCN ETF,FXCN,1422.0,26541908.0,3490.0,3484.0,3534.0,3520.0,3516.0,3514.0,7548.0,3516.0,3516.0,3520.0,28081525.77,28081525.77,28081525.77,21379807.15,3
TQTE,2020-07-23,FXDE ETF,FXDE,75.0,22755.1,30.8,29.85,30.8,30.3,30.31,29.85,758.0,2472.5,2472.5,30.3,16359015.69,16359015.69,16359015.69,172186.74,3
