BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2021-05-19,UBANK11/22,AMUNIBB2AER2,3.0,1020.0,102.0,102.0,102.0,102.0,,102.0,,102.0,10.0,,102.4224,102.0,0.0,825484.93,0.0,2022-11-15,,,,,5.25,1.31,,2021-05-19,100.0,USD,,,,,USD,3
TQCB,2021-05-19,МГор48-об,RU000A0JNYN1,16.0,54090.6,99.81,100.22,100.22,100.22,26.14,100.17,5.86,99.81,54.0,,100.08,100.22,0.0,517424.9,0.0,2022-06-11,372.0,5.91,,,6.0,29.92,,2021-05-19,1000.0,SUR,,,,,RUB,3
TQCB,2021-05-19,РЖД-19 обл,RU000A0JQ7Z2,3.0,11328.0,102.95,103.25,102.95,102.96,27.53,102.98,6.9,103.25,11.0,,103.21,102.96,0.0,509840.2,0.0,2024-07-08,1013.0,6.89,,,7.85,39.14,,2021-05-19,1000.0,SUR,,,,,RUB,3
TQCB,2021-05-19,ДОМ.РФ14об,RU000A0JQAL8,1.0,6312.0,105.2,105.2,105.2,105.2,0.82,105.2,-2.93,105.2,6.0,,105.2,105.2,0.0,1803143.0,0.0,2023-05-15,180.0,-2.93,,,7.5,37.81,2021-11-15,2021-05-19,1000.0,SUR,,,,,RUB,3
TQCB,2021-05-19,ДОМ.РФ15об,RU000A0JQAM6,2.0,2268000.0,113.4,113.4,113.4,113.4,12.02,113.4,-27.28,113.4,2000.0,113.22,113.17,113.4,16982260.0,10977470.0,16982260.0,2028-09-15,119.0,-27.28,,,6.75,34.03,2021-09-15,2021-05-19,1000.0,SUR,,,,,RUB,3
TQCB,2021-05-19,РЖД-23 обл,RU000A0JQRD9,23.0,310479325.4,103.22,103.49,103.49,103.49,25.38,103.45,6.87,103.22,300125.0,103.45,103.45,103.49,310479325.4,310479325.4,310479325.4,2025-01-16,1164.0,6.88,,,7.85,39.14,,2021-05-19,1000.0,SUR,,,,,RUB,3
TQCB,2021-05-19,ДОМ.РФ16об,RU000A0JQXG0,1.0,101.72,101.72,101.72,101.72,101.72,1.47,101.72,2.92,101.72,1.0,,101.18,101.72,0.0,579992.03,0.0,2021-09-15,117.0,2.92,,,8.25,2.08,,2021-05-19,100.0,SUR,,,,,RUB,3
TQCB,2021-05-19,ННК 04,RU000A0JRJV6,13.0,99414.21,99.28,99.48,99.28,99.28,27.55,99.31,34.07,99.48,143.0,,99.3,99.28,0.0,1623000.75,0.0,2021-06-01,13.0,32.89,,,8.5,29.67,,2021-05-19,700.0,SUR,,,27.1962,,RUB,3
TQCB,2021-05-19,Мечел 19об,RU000A0JRJY0,18.0,95334.66,99.79,100.97,100.01,100.01,3.12,100.14,,99.79,1904.0,,100.46,100.01,0.0,523124.95,0.0,2021-06-01,,,,,8.75,3.27,,2021-05-19,50.0,SUR,,,7.1335,,RUB,3
TQCB,2021-05-19,ННК 06,RU000A0JRK22,20.0,140350.49,99.16,99.68,99.28,99.27,27.06,99.26,28.54,99.68,202.0,,99.21,99.27,0.0,513882.6,0.0,2021-06-04,16.0,29.15,,,8.5,29.67,,2021-05-19,700.0,SUR,,,23.6597,,RUB,3
TQCB,2021-05-19,СПбТел 01,RU000A0JRKC4,1.0,48105.6,100.22,100.22,100.22,100.22,37.03,100.22,4.76,100.22,48.0,100.24,100.24,100.22,763847.8,575380.2,763847.8,2021-06-11,23.0,4.76,,,8.5,42.38,,2021-05-19,1000.0,SUR,,,4.458,,RUB,3
TQCB,2021-05-19,СПбТел 02,RU000A0JRKD2,7.0,743297.2,100.04,100.04,100.04,100.04,23.96,100.04,4.82,100.04,743.0,100.04,100.04,100.04,1279565.2,1279565.2,1279565.2,2021-06-11,23.0,4.82,,,5.5,27.42,,2021-05-19,1000.0,SUR,,,4.5076,,RUB,3
TQCB,2021-05-19,СПбТел 03,RU000A0JRKM3,1.0,20008.0,100.04,100.04,100.04,100.04,23.96,100.04,4.82,100.04,20.0,,100.05,100.04,0.0,514253.1,0.0,2021-06-11,23.0,4.82,,,5.5,27.42,,2021-05-19,1000.0,SUR,,,4.5076,,RUB,3
