BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-05-21,АбрауДюрсо,ABRD,448.0,2571405.0,196.5,193.5,196.5,194.0,194.5,194.0,13210.0,194.5,194.5,194.0,2571405.0,2571405.0,2571405.0,0.0,3
TQBR,2021-05-21,АСКО ао,ACKO,102.0,534606.0,5.84,5.72,5.92,5.82,5.76,5.82,92700.0,5.76,5.76,5.82,534606.0,534606.0,534606.0,0.0,3
SMAL,2021-05-21,Система ао,AFKS,13.0,1200.16,32.5,32.1,34.56,,32.422,34.56,37.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-21,Система ао,AFKS,10541.0,706654551.6,32.1,32.011,32.687,32.535,32.422,32.384,21795400.0,32.422,32.422,32.535,654758970.7,654758970.7,654758970.7,0.0,3
SMAL,2021-05-21,Аэрофлот,AFLT,20.0,4387.66,70.58,67.42,72.6,,70.82,69.86,62.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-21,Аэрофлот,AFLT,24715.0,1050992605.6,70.32,69.94,71.36,70.98,70.82,70.86,14841660.0,70.82,70.82,70.98,954853616.8,954853616.8,954853616.8,0.0,3
TQBR,2021-05-21,AGRO-гдр,AGRO,4871.0,138748680.2,930.0,908.2,933.0,921.8,921.2,921.8,150624.0,921.2,921.2,921.8,138748680.2,138748680.2,138748680.2,0.0,3
TQTF,2021-05-21,ETF AKCH,AKCH,848.0,23985628.74,98.62,96.28,98.62,97.44,97.28,97.4,246592.0,97.26,97.26,97.44,23985628.74,23985628.74,23985628.74,35931278.04,3
TQTE,2021-05-21,AKEU ETF,AKEU,444.0,169851.64,12.19,12.09,12.3,12.19,12.18,12.19,13941.0,1093.73,1093.73,12.19,15247717.75,15247717.75,15247717.75,220960.4,3
TQTF,2021-05-21,ETF AKMB,AKMB,1224.0,3213127.16,1.084,1.0779,1.0845,1.0838,1.0792,1.084,2977496.0,1.0787,1.0787,1.0838,2968293.83,2968293.83,2968293.83,2980099.66,3
