BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2018-12-25,МГор48-об,RU000A0JNYN1,5.0,32900840.7,93.78,93.79,93.79,93.78,2.3,93.78,8.25,93.79,35083.0,93.78,93.78,93.78,32942680.0,32942680.0,32942680.0,2022-06-11,1153.0,8.26,,,,29.92,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,Газпрнефт4,RU000A0JQ557,8.0,161414.1,98.51,100.0,99.05,99.06,0.21,99.03,3.48,98.51,163.0,,99.34,99.06,0.0,515600.3,0.0,2019-04-09,105.0,3.55,,,,0.5,,2018-12-25,1000.0,SUR,,,3.4351,,RUB
EQOB,2018-12-25,РЖД-12обл,RU000A0JQ5Q5,9.0,255874.9,97.25,97.31,97.3,97.3,0.11,97.29,7.4,97.31,263.0,97.31,97.31,97.3,1204758.9,818381.9,1204758.9,2019-05-16,142.0,7.42,,,,0.5,,2018-12-25,1000.0,SUR,,,7.2349,,RUB
EQOB,2018-12-25,РЖД-18 обл,RU000A0JQ7X7,1.0,20084.0,100.42,100.42,100.42,100.42,37.5,100.42,7.79,100.42,20.0,100.21,100.2,100.42,6202842.9,6140532.9,6202842.9,2019-07-15,195.0,7.79,,,,42.13,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,РЖД-19 обл,RU000A0JQ7Z2,28.0,131354980.4,99.64,99.72,99.72,99.72,32.18,99.64,7.91,99.64,131825.0,99.64,99.64,99.72,131354980.4,131354980.4,131354980.4,2024-07-08,196.0,8.07,,,,36.15,2019-07-15,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,Мечел  4об,RU000A0JQ8V9,1.0,560.89,101.98,101.98,101.98,101.98,10.76,101.98,,101.98,1.0,,,101.98,0.0,0.0,0.0,2021-07-15,379.0,0.0,,,,14.4,,2018-12-25,550.0,SUR,,,,,RUB
EQOB,2018-12-25,ДОМ.РФ14об,RU000A0JQAL8,1.0,1065.4,106.54,106.54,106.54,106.54,10.96,106.54,-6.31,106.54,1.0,,106.41,106.54,0.0,1779242.9,0.0,2023-05-15,141.0,-6.31,,,,49.59,2019-05-15,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ДОМ.РФ15об,RU000A0JQAM6,3.0,1797065.0,113.0,113.5,113.5,113.5,26.98,113.24,-37.47,113.0,1587.0,,112.81,113.5,0.0,6956122.4,0.0,2028-09-15,80.0,-36.83,,,,48.35,2019-03-15,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,Транснф 03,RU000A0JQCR1,1.0,6171.0,102.85,102.85,102.85,102.85,32.02,102.85,7.77,102.85,6.0,,103.15,102.85,0.0,519874.4,0.0,2019-09-18,267.0,7.77,,,,120.17,,2018-12-25,1000.0,SUR,,,7.6891,,RUB
EQOB,2018-12-25,РЖД-23 обл,RU000A0JQRD9,2.0,128290.5,99.45,99.45,99.45,99.45,30.19,99.45,8.39,99.45,129.0,99.62,99.63,99.45,605126807.5,192204967.5,605126807.5,2025-01-16,206.0,8.39,,,,36.15,2019-07-25,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,РСХБ 10,RU000A0JQS09,3.0,10030.3,100.3,100.33,100.3,100.3,33.2,100.3,8.16,100.33,10.0,100.1,100.11,100.3,6237312.0,6064435.8,6237312.0,2020-01-29,379.0,8.16,,,,41.39,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,РСХБ 11,RU000A0JQS74,3.0,28058.5,99.55,100.29,100.29,100.29,32.97,100.21,8.17,99.55,28.0,100.17,100.15,100.29,5904272.2,1075618.6,5904272.2,2020-01-30,380.0,8.25,,,,41.39,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,АИЖК-10 А2,RU000A0JQY35,2.0,492.73,100.1,100.1,100.1,100.1,0.35,100.1,8.63,100.1,12.0,,,100.1,0.0,0.0,0.0,2042-11-20,57.0,8.63,,,,0.93,2019-02-20,2018-12-25,41.02,SUR,,,,,RUB
EQOB,2018-12-25,Мечел 14об,RU000A0JR0J0,41.0,25227316.75,99.91,100.08,100.05,100.05,21.97,100.0,12.06,100.0,45868.0,100.0,100.0,100.05,25227316.75,25227316.75,25227316.75,2020-02-25,63.0,12.37,,,,33.6,2019-02-26,2018-12-25,550.0,SUR,,,,,RUB
EQOB,2018-12-25,Мечел 13об,RU000A0JR0K8,39.0,1815180.4,99.86,100.17,100.1,100.1,21.97,100.01,11.75,100.1,3300.0,100.01,100.01,100.1,1815180.4,1815180.4,1815180.4,2020-02-25,63.0,12.31,,,,33.6,2019-02-26,2018-12-25,550.0,SUR,,,,,RUB
EQOB,2018-12-25,ФСК ЕЭС-06,RU000A0JR1Y7,7.0,353500.0,101.0,101.0,101.0,101.0,22.15,101.0,7.75,101.0,350.0,,101.34,101.0,0.0,631366.0,0.0,2020-09-15,588.0,7.75,,,,41.14,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ФСК ЕЭС-10,RU000A0JR217,1.0,900.0,90.0,90.0,90.0,90.0,20.81,90.0,15.01,90.0,1.0,,,90.0,0.0,0.0,0.0,2020-09-15,588.0,15.01,,,,38.64,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ВЭБ.РФ 08,RU000A0JR3G0,7.0,2444297.3,101.2,101.55,101.2,101.2,18.6,101.21,9.15,101.25,2415.0,101.24,101.24,101.2,3605311.0,3557599.3,3605311.0,2020-10-13,610.0,9.14,,,,48.37,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ФСК ЕЭС-11,RU000A0JR3L0,2.0,41452.8,86.36,86.36,86.36,86.36,0.18,86.36,8.55,86.36,48.0,85.26,85.26,86.36,13467311.0,5842153.5,13467311.0,2020-10-16,660.0,8.55,,,,0.5,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,Газпрнеф10,RU000A0JR878,15.0,167113.3,97.55,100.38,100.2,100.2,30.61,99.47,7.63,98.37,168.0,,99.53,100.2,0.0,501628.3,0.0,2021-01-26,699.0,8.03,,,,37.9,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,Мечел 16об,RU000A0JR8P0,42.0,6898794.3,92.99,94.0,93.78,93.78,29.15,93.04,11.68,93.41,7415.0,93.04,93.04,93.78,6898794.3,6898794.3,6898794.3,2021-02-09,707.0,12.13,,,,39.89,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ВЭБ.РФ 09,RU000A0JRCX7,41.0,22604461.1,99.9,100.47,100.0,100.11,23.41,100.15,9.09,100.39,22570.0,100.15,100.15,100.11,22604461.1,22604461.1,22604461.1,2021-03-18,740.0,9.01,,,,44.38,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ВЭБлизинг4,RU000A0JREX3,4.0,7528.6,92.77,96.78,95.0,95.0,16.13,94.11,10.01,92.77,8.0,,95.01,95.0,0.0,1747304.0,0.0,2021-04-02,765.0,10.49,,,,36.25,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,РусГидро01,RU000A0JRFN1,1.0,9900.0,99.0,99.0,99.0,99.0,18.48,99.0,10.23,99.0,10.0,,,99.0,0.0,0.0,0.0,2021-04-12,760.0,10.23,,,,47.37,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,Мечел 17об,RU000A0JRJS2,22.0,925263.3,94.71,95.24,95.24,95.24,3.78,95.05,,95.01,1947.0,95.05,95.05,95.24,925263.3,925263.3,925263.3,2021-05-27,445.0,0.0,,,,25.17,,2018-12-25,500.0,SUR,,,,,RUB
EQOB,2018-12-25,Мечел 18об,RU000A0JRJT0,23.0,1447799.1,94.82,95.3,95.0,95.0,3.78,95.09,,95.02,3045.0,95.09,95.09,95.0,1447799.1,1447799.1,1447799.1,2021-05-27,445.0,0.0,,,,25.17,,2018-12-25,500.0,SUR,,,,,RUB
EQOB,2018-12-25,НефГазХол4,RU000A0JRJV6,22.0,117589.6,84.52,87.27,87.27,86.99,5.61,85.83,49.45,86.99,137.0,,86.22,86.99,0.0,518183.5,0.0,2021-06-01,161.0,55.16,,,,48.62,2019-06-04,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,Мечел 19об,RU000A0JRJY0,16.0,731170.7,94.9,95.3,95.0,95.0,3.06,95.14,,95.3,1537.0,95.14,95.14,95.0,731170.7,731170.7,731170.7,2021-06-01,450.0,0.0,,,,25.17,,2018-12-25,500.0,SUR,,,,,RUB
EQOB,2018-12-25,НефГазХол6,RU000A0JRK22,1.0,850.0,85.0,85.0,85.0,86.69,4.81,85.0,57.59,85.0,1.0,,85.37,86.69,0.0,583092.2,0.0,2021-06-04,164.0,57.59,,,,48.62,2019-06-07,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,СПбТел 02,RU000A0JRKD2,4.0,109636.4,101.08,101.55,101.08,101.08,3.41,101.52,9.08,101.55,108.0,,101.48,101.08,0.0,504367.2,0.0,2021-06-11,171.0,8.07,,,,56.35,2019-06-14,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,СПбТел 07,RU000A0JRVU3,14.0,669053.1,100.11,101.01,100.3,100.3,20.99,100.46,10.07,101.0,666.0,100.46,100.46,100.3,669053.1,669053.1,669053.1,2022-04-05,1030.0,10.01,,,,49.61,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ОткрФКББ03,RU000A0JRZ74,22.0,41448.7,50.57,59.58,55.0,54.96,0.04,53.14,9.55,59.58,78.0,,68.54,54.96,0.0,507897.4,0.0,2025-07-16,2394.0,10.13,,,,0.05,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ОткрХОЛ 2,RU000A0JS264,3.0,2.0,0.01,0.01,0.01,0.01,178.93,0.01,649.68,0.01,20.0,,,0.01,0.0,0.0,0.0,2026-12-10,359.0,649.68,,,,298.43,2019-12-19,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,СПбТел 04,RU000A0JS3M7,2.0,11175.0,101.5,101.6,101.5,101.5,41.33,101.59,9.89,101.6,11.0,101.31,101.3,101.5,6541280.5,6531121.4,6541280.5,2022-01-31,534.0,9.82,,,,53.35,2020-08-03,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ДОМ.РФ21об,RU000A0JS488,1.0,20542.8,100.7,100.7,100.7,100.7,2.89,100.7,7.87,100.7,68.0,,100.53,100.7,0.0,3312833.4,0.0,2020-02-15,226.0,7.87,,,,6.65,,2018-12-25,300.0,SUR,,,,,RUB
EQOB,2018-12-25,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,1605760.0,100.36,100.36,100.36,100.36,30.68,100.36,8.11,100.36,1600.0,100.36,100.36,100.36,3133109.4,3028808.2,3133109.4,2032-02-17,70.0,8.11,,,,49.86,2019-03-05,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ВымпелКом4,RU000A0JS5F6,5.0,71283.3,94.51,98.12,98.12,98.04,20.14,97.65,8.84,94.51,73.0,,97.23,98.04,0.0,630070.2,0.0,2022-03-08,423.0,9.29,,,,34.9,2020-03-10,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,РСХБ 16,RU000A0JS6N8,3.0,8952.4,99.4,99.98,99.98,99.98,14.1,99.47,6.74,99.4,9.0,,99.22,99.98,0.0,510967.8,0.0,2022-04-04,104.0,8.64,,,,32.91,2019-04-08,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ФСК ЕЭС-12,RU000A0JS7H8,2.0,2040.0,102.0,102.0,102.0,102.0,14.87,102.0,1.7,102.0,2.0,,100.13,102.0,0.0,10343443.6,0.0,2019-04-19,115.0,1.7,,,,40.39,,2018-12-25,1000.0,SUR,,,1.693,,RUB
EQOB,2018-12-25,РЖД-32 обл,RU000A0JSGV0,14.0,170538.4,94.69,94.97,94.69,94.69,20.34,94.74,229.24,94.7,180.0,,94.9,94.69,0.0,551355.9,0.0,2032-06-25,17.0,225.61,,,,22.44,2019-01-11,2018-12-25,1000.0,SUR,,,,,RUB
EQDB,2018-12-25,АгроКомп01,RU000A0JSL87,1.0,40.8,4.08,4.08,4.08,4.08,0.41,4.08,,4.08,1.0,,,4.08,0.0,0.0,0.0,2019-07-29,216.0,0.0,,,,1.0,,2018-12-25,1000.0,SUR,,,3935.616,,RUB
EQOB,2018-12-25,ФСК ЕЭС-22,RU000A0JSQ58,10.0,129323.2,94.0,94.51,94.0,94.4,19.2,94.4,93.89,94.51,137.0,,94.93,94.4,0.0,522123.3,0.0,2027-07-21,36.0,85.88,,,,23.93,2019-01-30,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ПочтаРос03,RU000A0JT8R4,1.0,20480.0,102.4,102.4,102.4,102.4,17.35,102.4,1.77,102.4,20.0,,100.48,102.4,0.0,703335.8,0.0,2019-10-18,115.0,1.77,,,,47.12,2019-04-19,2018-12-25,1000.0,SUR,,1.7119,,2019-04-23,RUB
EQOB,2018-12-25,Роснефть04,RU000A0JT940,22.0,150452.3,96.02,98.0,97.5,97.62,13.85,97.7,8.87,98.0,154.0,,98.56,97.62,0.0,595298.2,0.0,2022-10-17,1210.0,8.8,,,,39.39,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,Роснефть05,RU000A0JT965,2.0,5862.0,97.7,97.7,97.7,97.7,13.85,97.7,8.8,97.7,6.0,,98.81,97.7,0.0,656091.4,0.0,2022-10-17,1210.0,8.8,,,,39.39,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,ГлДорога 7,RU000A0JTB96,1.0,860.0,86.0,86.0,86.0,86.0,4.6,86.0,23.28,86.0,1.0,,,86.0,0.0,0.0,0.0,2029-10-30,322.0,23.28,,,,39.89,2019-11-12,2018-12-25,1000.0,SUR,,,,,RUB
EQDB,2018-12-25,АгроКомБО1,RU000A0JTEM2,6.0,148.7,0.78,1.11,1.08,1.08,0.04,0.83,,0.84,18.0,,,1.08,0.0,0.0,0.0,2022-12-08,349.0,0.0,,,,1.0,2019-12-09,2018-12-25,1000.0,SUR,,,,2019-12-13,RUB
EQOB,2018-12-25,ОткрХОЛ 4,RU000A0JTH82,1.0,160.0,16.0,16.0,16.0,16.0,151.23,16.0,319.37,16.0,1.0,,,16.0,0.0,0.0,0.0,2027-12-08,358.0,319.37,,,,269.81,2019-12-18,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,Башнефть06,RU000A0JTM28,13.0,57360.5,98.6,99.0,98.89,98.89,29.53,98.9,8.18,98.79,58.0,,95.26,98.89,0.0,1011634.7,0.0,2023-01-31,1274.0,8.18,,,,38.39,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,Башнефть07,RU000A0JTM36,2.0,41410.0,101.0,101.0,101.0,101.0,33.95,101.0,8.03,101.0,41.0,,100.67,101.0,0.0,639274.9,0.0,2023-01-31,383.0,8.03,,,,44.13,2020-02-04,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,РусГидро08,RU000A0JTMK9,14.0,133250.8,66.5,70.43,70.43,70.43,0.38,68.33,9.03,67.84,195.0,,69.5,70.43,0.0,508721.0,0.0,2023-02-02,1496.0,9.84,,,,0.5,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,Лента 3 об,RU000A0JTQB9,12.0,443842.4,89.02,91.8,91.2,91.2,0.33,90.77,8.3,91.8,489.0,,90.77,91.2,0.0,501047.8,0.0,2020-02-25,427.0,8.74,,,,0.5,,2018-12-25,1000.0,SUR,,,,,RUB
EQOB,2018-12-25,Роснефть07,RU000A0JTS06,8.0,301379.7,91.0,94.0,93.98,93.98,20.4,92.17,9.25,91.01,327.0,93.0,92.99,93.98,2878281.3,782946.2,2878281.3,2023-03-10,1313.0,9.83,,,,36.4,,2018-12-25,1000.0,SUR,,,,,RUB
