BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2015-12-10,АбрауДюрсо,ABRD,5.0,106350.0,97.5,93.0,100.0,98.0,96.5,93.0,1100.0,,100.5,,0.0,513100.0,0.0,
SMAL,2015-12-10,Система ао,AFKS,2.0,264.08,16.505,16.505,16.505,,17.095,16.505,16.0,,,,0.0,0.0,0.0,
TQBR,2015-12-10,Система ао,AFKS,4215.0,85159880.5,17.43,16.96,17.43,16.96,17.095,16.96,4981700.0,17.095,17.095,17.095,85159880.5,85159880.5,85159880.5,
SMAL,2015-12-10,Аэрофлот,AFLT,3.0,7196.43,59.39,59.39,59.7,,59.37,59.7,121.0,,,,0.0,0.0,0.0,
TQBR,2015-12-10,Аэрофлот,AFLT,4409.0,241180445.0,58.79,57.89,59.86,59.84,59.37,59.84,4061600.0,59.38,59.38,59.38,241180445.0,241180445.0,241180445.0,
TQBR,2015-12-10,AGRO-гдр,AGRO,88.0,3718574.0,851.0,828.0,863.0,853.0,852.0,853.0,4365.0,852.0,852.0,852.0,3718574.0,3718574.0,3718574.0,
TQBR,2015-12-10,Акрон,AKRN,105.0,3302702.0,3465.0,3417.0,3465.0,3424.0,3440.0,3419.0,960.0,3440.0,3440.0,3440.0,3302702.0,3302702.0,3302702.0,
TQBR,2015-12-10,АЛРОСА-Нюр,ALNU,15.0,1918000.0,99000.0,99000.0,101500.0,101500.0,101000.0,101500.0,19.0,101000.0,101000.0,101000.0,1918000.0,1918000.0,1918000.0,
SMAL,2015-12-10,АЛРОСА ао,ALRS,15.0,5585.53,50.0,49.99,51.0,,49.63,50.0,111.0,,,,0.0,0.0,0.0,
TQBR,2015-12-10,АЛРОСА ао,ALRS,4910.0,225338163.0,49.5,48.83,50.17,49.55,49.63,49.55,4540600.0,49.63,49.63,49.63,225338163.0,225338163.0,225338163.0,
TQBR,2015-12-10,АшинскийМЗ,AMEZ,23.0,126529.0,4.08,4.05,4.14,4.09,4.06,4.09,31200.0,,4.09,,0.0,579792.0,0.0,
SMAL,2015-12-10,Аптеки36и6,APTK,1.0,59.2,14.8,14.8,14.8,,14.91,14.8,4.0,,,,0.0,0.0,0.0,
TQBR,2015-12-10,Аптеки36и6,APTK,362.0,1563656.9,14.87,14.75,15.1,14.88,14.91,14.88,104860.0,14.91,14.91,14.91,1563656.9,1563656.9,1563656.9,
TQDE,2015-12-10,Армада,ARMD,99.0,994700.0,27.5,26.0,28.0,28.0,27.0,27.5,36970.0,27.0,27.0,27.0,994700.0,994700.0,994700.0,
TQBR,2015-12-10,Арсагера,ARSA,4.0,8045.0,1.3,1.3,1.365,1.34,1.34,1.365,6000.0,,1.255,,0.0,503110.0,0.0,
TQBR,2015-12-10,АВТОВАЗ ао,AVAZ,79.0,441084.0,9.77,9.65,9.94,9.81,9.76,9.81,45200.0,,9.76,,0.0,507767.0,0.0,
TQBR,2015-12-10,АВТОВАЗ ап,AVAZP,83.0,2510176.0,3.015,2.98,3.05,3.05,3.01,3.05,834300.0,3.01,3.01,3.01,2510176.0,2510176.0,2510176.0,
TQBR,2015-12-10,Башнефт ао,BANE,1439.0,46480296.0,2130.0,2091.0,2130.0,2118.0,2112.5,2118.0,22003.0,2112.5,2112.5,2112.5,46480296.0,46480296.0,46480296.0,
TQBR,2015-12-10,Башнефт ап,BANEP,4115.0,83116651.5,1850.0,1837.0,1898.0,1872.5,1869.5,1872.5,44465.0,1869.5,1869.5,1869.5,83116651.5,83116651.5,83116651.5,
TQDE,2015-12-10,Деликатесы,BGDE,1.0,1370.0,1.37,1.37,1.37,1.37,1.37,1.37,1000.0,1.41,1.41,1.41,219467660.0,151281605.0,219467660.0,
TQBR,2015-12-10,БашИнСв ап,BISVP,1.0,4200.0,4.2,4.2,4.2,4.2,4.2,4.2,1000.0,,4.25,,0.0,505940.0,0.0,
TQBR,2015-12-10,Белон ао,BLNG,67.0,87259.0,3.88,3.8,3.9,3.83,3.86,3.86,22600.0,,3.82,,0.0,501354.0,0.0,
TQBR,2015-12-10,БурЗолото,BRZL,2.0,20850.0,1065.0,1020.0,1065.0,1020.0,1045.0,1020.0,20.0,990.0,1070.0,990.0,3453700.0,1464250.0,3453700.0,
TQBR,2015-12-10,БСП ао,BSPB,874.0,12335634.5,41.3,41.3,47.95,43.8,43.85,43.8,281210.0,43.85,43.85,43.85,12335634.5,12335634.5,12335634.5,
TQBR,2015-12-10,МКБ ао,CBOM,32.0,2007138.5,3.82,3.815,3.84,3.825,3.825,3.825,525000.0,3.825,3.825,3.825,2007138.5,2007138.5,2007138.5,
TQBR,2015-12-10,ЧТПЗ ао,CHEP,2.0,8730.0,44.1,43.2,44.1,43.2,43.7,43.2,200.0,,42.8,,0.0,500450.0,0.0,
TQBR,2015-12-10,РН-ЗапСиб,CHGZ,3.0,184300.0,30.1,30.0,32.0,32.0,30.7,32.0,6000.0,31.8,31.4,31.8,922800.0,628700.0,922800.0,
TQBR,2015-12-10,ЧКПЗ ао,CHKZ,2.0,3550.0,1760.0,1760.0,1790.0,1790.0,1780.0,1790.0,2.0,,,,0.0,0.0,0.0,
SMAL,2015-12-10,СевСт-ао,CHMF,10.0,17012.4,652.5,647.2,669.7,,657.9,651.1,26.0,,,,0.0,0.0,0.0,
TQBR,2015-12-10,СевСт-ао,CHMF,7443.0,631900701.0,657.5,650.0,667.5,650.0,657.9,650.0,960560.0,657.8,657.8,657.8,631900701.0,631900701.0,631900701.0,
TQBR,2015-12-10,ЧМК ао,CHMK,95.0,825995.0,3835.0,3770.0,3885.0,3800.0,3805.0,3800.0,217.0,3805.0,3805.0,3805.0,825995.0,825995.0,825995.0,
