BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2018-12-06,Газпрнефт4,RU000A0JQ557,3.0,2950.4,98.02,99.0,98.02,98.02,0.16,98.35,6.17,99.0,3.0,,98.37,98.02,0.0,512512.7,0.0,2019-04-09,124.0,5.12,,,,0.5,,2018-12-06,1000.0,SUR,,,6.0471,,RUB
EQOB,2018-12-06,РЖД-19 обл,RU000A0JQ7Z2,8.0,226104579.5,99.59,99.62,99.59,99.59,28.4,99.6,8.09,99.62,227005.0,99.61,99.61,99.59,325724579.5,253938407.5,325724579.5,2024-07-08,215.0,8.08,,,,36.15,2019-07-15,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,РСХБ 9,RU000A0JQK72,3.0,4928.5,98.56,98.59,98.56,98.57,4.03,98.57,8.8,98.59,5.0,,99.04,98.57,0.0,615020.0,0.0,2019-11-14,337.0,8.79,,,,34.9,,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,РЖД-23 обл,RU000A0JQRD9,3.0,64664.0,99.44,99.72,99.44,99.44,26.42,99.46,8.32,99.44,65.0,99.61,99.59,99.44,22228663.2,12223820.7,22228663.2,2025-01-16,225.0,8.28,,,,36.15,2019-07-25,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,РСХБ 10,RU000A0JQS09,2.0,105105.0,100.1,100.1,100.1,100.1,28.88,100.1,8.36,100.1,105.0,,99.95,100.1,0.0,522751.9,0.0,2020-01-29,398.0,8.36,,,,41.39,,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,Мечел 14об,RU000A0JR0J0,15.0,178588.64,100.1,100.4,100.13,100.13,18.46,100.22,11.78,100.16,324.0,,100.28,100.13,0.0,906154.12,0.0,2020-02-25,82.0,11.35,,,,33.6,2019-02-26,2018-12-06,550.0,SUR,,,,,RUB
EQOB,2018-12-06,Мечел 13об,RU000A0JR0K8,11.0,192964.93,100.15,100.39,100.3,100.3,18.46,100.24,10.97,100.17,350.0,,100.23,100.3,0.0,540231.15,0.0,2020-02-25,82.0,11.26,,,,33.6,2019-02-26,2018-12-06,550.0,SUR,,,,,RUB
EQOB,2018-12-06,ВЭБ.РФ 08,RU000A0JR3G0,1.0,10195.0,101.95,101.95,101.95,101.95,13.55,101.95,8.71,101.95,10.0,,102.17,101.95,0.0,1029923.9,0.0,2020-10-13,629.0,8.71,,,,48.37,,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,ВЭБ.РФ 06,RU000A0JR3H8,1.0,10094.0,100.94,100.94,100.94,100.94,11.71,100.94,7.97,100.94,10.0,99.71,99.72,100.94,10329589.0,3443310.0,10329589.0,2020-10-13,635.0,7.97,,,,41.79,,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,МТС 08,RU000A0JR4J2,1.0,8040.0,100.5,100.5,100.5,100.5,6.49,100.5,7.75,100.5,8.0,,99.7,100.5,0.0,512461.0,0.0,2020-11-03,658.0,7.75,,,,39.39,,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,Газпрнеф10,RU000A0JR878,3.0,367155.0,99.5,99.5,99.5,99.5,26.65,99.5,8.01,99.5,369.0,99.51,99.41,99.5,881649.7,592476.6,881649.7,2021-01-26,718.0,8.01,,,,37.9,,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,Мечел 16об,RU000A0JR8P0,9.0,229036.4,93.15,93.5,93.15,93.15,24.99,93.48,11.97,93.44,245.0,,93.27,93.15,0.0,539084.7,0.0,2021-02-09,726.0,11.78,,,,39.89,,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,ВЭБ.РФ 09,RU000A0JRCX7,5.0,114291.0,100.7,101.2,100.7,100.7,18.78,101.14,8.73,101.2,113.0,100.69,100.7,100.7,2220288.0,2089494.0,2220288.0,2021-03-18,759.0,8.5,,,,44.38,,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,ВЭБлизинг3,RU000A0JREW5,4.0,33515.9,91.57,95.61,91.57,93.1,12.35,93.1,11.83,95.61,36.0,96.6,96.6,93.1,29060852.0,28975844.0,29060852.0,2021-04-02,784.0,10.98,,,,36.25,,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,ВЭБлизинг5,RU000A0JREZ8,2.0,1896.5,94.8,94.85,94.85,94.85,12.35,94.83,10.03,94.8,2.0,,92.7,94.85,0.0,1937361.0,0.0,2021-04-02,784.0,10.04,,,,36.25,,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,Мечел 17об,RU000A0JRJS2,5.0,9538.95,95.25,95.59,95.25,95.26,1.02,95.39,,95.59,20.0,,95.01,95.26,0.0,4786555.05,0.0,2021-05-27,464.0,0.0,,,,25.17,,2018-12-06,500.0,SUR,,,,,RUB
EQOB,2018-12-06,Мечел 18об,RU000A0JRJT0,19.0,281908.0,95.09,95.68,95.5,95.5,1.02,95.4,,95.64,591.0,,95.39,95.5,0.0,574717.5,0.0,2021-05-27,464.0,0.0,,,,25.17,,2018-12-06,500.0,SUR,,,,,RUB
EQOB,2018-12-06,НефГазХол4,RU000A0JRJV6,1.0,868.9,86.89,86.89,86.89,86.89,0.53,86.89,46.23,86.89,1.0,,86.77,86.89,0.0,572661.6,0.0,2021-06-01,180.0,46.23,,,,48.62,2019-06-04,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,Мечел 19об,RU000A0JRJY0,18.0,156687.55,95.25,95.72,95.68,95.68,0.29,95.54,,95.72,328.0,,95.62,95.68,0.0,609074.35,0.0,2021-06-01,470.0,0.0,,,,25.17,,2018-12-06,500.0,SUR,,,,,RUB
EQOB,2018-12-06,РСХБ 14,RU000A0JRLE8,1.0,19920.0,99.6,99.6,99.6,99.6,33.34,99.6,8.7,99.6,20.0,,99.78,99.6,0.0,33227456.0,0.0,2021-06-29,201.0,8.7,,,,38.89,2019-07-02,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,Uranium 02,RU000A0JRTT9,12.0,11991.9,98.09,101.0,100.01,99.93,31.17,99.93,10.49,98.09,12.0,,,99.93,0.0,0.0,0.0,2023-08-11,566.0,10.54,,,,51.11,2020-08-14,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,СПбТел 07,RU000A0JRVU3,9.0,369912.5,100.2,100.45,100.25,100.25,15.81,100.25,10.09,100.45,369.0,,100.45,100.25,0.0,15507250.4,0.0,2022-04-05,1049.0,10.09,,,,49.61,,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,ОткрФКББ03,RU000A0JRZ74,6.0,3865.8,64.43,64.43,64.43,64.43,0.04,64.43,6.89,64.43,6.0,,70.52,64.43,0.0,560673.4,0.0,2025-07-16,2413.0,6.89,,,,0.05,,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,ОткрХОЛ 2,RU000A0JS264,2.0,1.3,0.01,0.01,0.01,0.01,172.61,0.01,601.41,0.01,13.0,,,0.01,0.0,0.0,0.0,2026-12-10,378.0,601.41,,,,298.43,2019-12-19,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,ВымпелКом1,RU000A0JS5E9,3.0,17717.0,97.5,98.81,98.81,98.81,16.49,98.43,8.16,97.5,18.0,,,98.81,0.0,0.0,0.0,2022-03-08,442.0,8.5,,,,34.9,2020-03-10,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,ВымпелКом4,RU000A0JS5F6,1.0,1966.0,98.3,98.3,98.3,98.3,16.49,98.3,8.61,98.3,2.0,,98.72,98.3,0.0,538021.6,0.0,2022-03-08,442.0,8.61,,,,34.9,2020-03-10,2018-12-06,1000.0,SUR,,,,,RUB
EQOB,2018-12-06,iРОСНАНО 4,RU000A0JS6S7,2.0,14850.0,99.0,99.0,99.0,99.0,8.75,99.0,,99.0,15.0,98.99,98.99,99.0,529584.1,529584.1,529584.1,2019-04-10,125.0,0.0,,,,27.92,,2018-12-06,1000.0,SUR,,,8.5283,,RUB
EQOB,2018-12-06,iРОСНАНО 5,RU000A0JS6T5,3.0,227582.5,98.53,99.0,99.0,99.0,8.75,98.95,,98.53,230.0,,98.91,99.0,0.0,504430.3,0.0,2019-04-10,125.0,0.0,,,,27.92,,2018-12-06,1000.0,SUR,,,8.5283,,RUB
