timestamp,open (RUB),high (RUB),low (RUB),close (RUB),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2016-01-13,32870.13430303,32919.23616606,32115.01123028,32326.61883787,428.97917082,431.40805519,424.26486668,425.55955597,1129.07292948,480487.77453250
2016-01-14,32420.71602450,32636.11691542,32290.06815013,32540.07753443,426.79828611,431.67263657,424.48387524,430.37448846,1047.54239956,450835.52434673
2016-01-15,32692.31779609,32705.10657464,30014.29500900,30014.29500900,432.38801546,432.75416589,387.39730015,387.39730015,1357.31397390,525819.76894608
2016-01-16,29926.84874198,30302.64648340,28531.58479967,29985.69638525,386.26862304,390.07326910,367.27513425,385.99330331,885.50595643,341799.36922605
2016-01-17,29984.68704648,30651.48633953,29809.45210320,30273.25431253,385.98031052,394.05020424,383.42242488,389.26738807,643.44273746,250471.27378134
2016-01-18,30282.36936631,30400.81907644,29898.43130171,30169.96644901,389.38459361,390.47827774,379.75911875,381.56967656,1074.14866181,409862.55746387
2016-01-19,30177.17000130,30384.92916503,29999.74141338,30249.32979944,381.66078230,386.87995979,380.61466824,384.24206541,862.63478154,331460.57015260
2016-01-20,30110.10107966,32365.45683109,29760.02665536,32365.45683109,382.47351281,400.03397035,372.46568460,400.03397035,1763.31964895,705387.76016055
2016-01-21,32448.59372880,33207.89579010,32263.37549252,33000.93793391,401.06153450,403.13737785,390.25504263,401.45456643,1312.49457554,526906.94076840
2016-01-22,33069.44439048,33113.75838348,30512.68850441,30697.49698478,402.28794365,402.77939495,387.77625726,391.92551001,1379.56759808,540687.73447444
2016-01-23,30691.10230857,31213.03931007,30585.33755023,30906.69132297,391.84386698,397.31672874,389.32659336,393.41716680,1108.35594948,436046.25745313
2016-01-24,30835.15345418,31516.99990069,30785.64450818,31333.42344811,392.50654763,401.86487003,392.50619247,399.53890939,963.87337491,385104.91699752
2016-01-25,31330.82827407,31735.20277413,31054.80656638,31534.73849447,399.50581779,404.33483634,393.58205766,395.17315199,1168.63694509,461813.94512753
2016-01-26,31534.99504814,31754.57628301,31173.50959031,31253.26183362,395.17636696,400.26106608,386.57608174,397.00257921,1209.80081666,480294.04454885
2016-01-27,31321.91037304,31446.49341971,31120.08337210,31330.70105932,397.87460490,407.07427621,397.58095164,403.88536842,1122.53719278,453376.34766601
2016-01-28,31360.30308456,31601.68570810,29813.49834998,29816.87563689,404.26696935,404.99664496,388.77073863,388.81477876,1322.35243522,514150.16954849
2016-01-29,29796.45930299,29830.47898091,28999.98619187,29252.37555707,388.54854791,389.01204135,381.45077436,385.51406098,1327.65480576,511829.59575071
2016-01-30,29259.28588166,29516.66880370,29176.61054475,29262.10996949,385.60513144,390.02048517,384.63651435,386.65685493,1116.70006083,431779.73341583
2016-01-31,29259.58117498,29426.54492271,28705.24575998,28802.46117349,386.62344053,389.30375812,379.56014215,380.84559000,1062.59619767,404685.07582818
2016-02-01,28798.77373362,29790.07465033,28551.80187562,29380.92897813,380.79683218,391.02652489,376.89666457,381.76902610,1335.25207162,509757.88298444
2016-02-02,29391.08278433,30068.47713897,29281.24287314,29831.86902661,381.90096232,390.47891644,378.22619526,379.25525452,1373.05434100,520738.07356841
2016-02-03,29849.11426716,29959.54040497,28694.24867784,28812.31546322,379.47449483,379.80002106,371.29324522,373.54865081,1223.46564245,457023.94005085
2016-02-04,28812.91434170,29736.30463968,28553.12258484,29612.04084480,373.55641521,386.21791048,370.05567560,383.61655452,1435.08261593,550521.44857646
2016-02-05,29672.16340049,30047.21801155,29497.33704805,29946.08723888,384.39542714,389.86052421,382.17215496,387.92705551,1266.60282397,491349.50399881
2016-02-06,29982.31633952,30105.51998187,29405.09873881,29610.13505914,388.39637386,390.47969718,380.20163664,382.85271240,1213.33959262,464530.35409619
2016-02-07,29542.79398469,29828.60289106,29386.36669564,29506.53630744,381.98200671,385.58801360,379.83065912,381.82323957,1107.22838148,422765.52755978
2016-02-08,29579.54542348,29617.92745019,29210.16505367,29581.65719273,382.76799896,383.18748105,375.75755312,379.33507508,1219.27476035,462513.68276421
2016-02-09,29596.80987198,29714.43742836,29227.23957518,29573.29334688,379.52938275,379.52938275,369.32025289,372.78963606,1602.05511053,597229.54160300
2016-02-10,29597.97077713,30085.97361216,29482.94915949,30007.54307300,373.10071032,382.70308146,371.31748008,381.13973634,1382.41443134,526893.07187416
2016-02-11,29953.63757544,30264.75281038,29813.74040093,29880.07893831,380.45505759,383.87764988,373.34234078,375.05625124,1503.70800151,563975.08600396
2016-02-12,29853.07992242,30369.36328885,29786.83430810,30246.92048515,374.71735824,385.67101546,373.47179796,383.55834948,1610.52737355,617731.22118794
2016-02-13,30203.80817483,30738.97475377,30170.86887003,30649.51159586,383.01164633,390.37053996,382.70344207,389.23439988,1254.69696511,488371.22024101
2016-02-14,30660.75243749,31218.11835804,30659.22599540,31106.75385095,389.37715328,397.46865650,389.35005467,396.28679445,1136.31036322,450304.79134065
2016-02-15,31112.48039299,31437.47633025,30751.45016611,30909.71183236,396.35974816,404.35552950,396.35974816,398.32831777,1298.10265118,517071.04533087
2016-02-16,30917.85555956,31035.83251240,30591.45771285,30955.96793433,398.43326462,403.50577599,394.28683449,396.76415572,1490.37946853,591329.15152919
2016-02-17,30955.72365912,31576.92103051,30955.72365912,31284.31340145,396.76102483,416.33659658,396.23496862,414.06286836,1346.88858644,557696.55146059
2016-02-18,31264.60164369,31684.52807712,31174.99457207,31569.79371980,413.80197381,419.25143474,411.14515036,413.25825065,1310.80976307,541702.94962567
2016-02-19,31619.70353397,31993.73031056,31377.78742535,31958.56251950,413.91158538,417.89622998,411.07592924,416.57797501,1161.17971838,483721.89570562
2016-02-20,31964.80535184,32960.14229734,31886.02644586,32842.39116983,416.65934996,427.79750647,413.96161097,426.32053582,1231.36360407,524955.59147549
2016-02-21,32846.24387070,33387.07374749,32729.18529246,33383.31229131,426.37054696,433.31299280,424.85103288,433.26417487,765.70596198,331752.96181041
2016-02-22,33315.37800976,33373.70708662,32387.63604256,32490.03592934,432.38249212,433.22882052,424.44034009,429.34541520,1189.48843724,510701.40695979
2016-02-23,32538.70298197,32617.53580795,31170.99137053,31403.63960981,429.98853471,433.40604140,411.14083377,413.07332912,1070.83832544,442334.75203400
2016-02-24,31402.11534492,31584.16097110,31109.68485198,31491.42959359,413.05327943,416.92973438,404.43414140,415.04476202,1239.88141473,514606.28671317
2016-02-25,31492.95560387,31912.67713257,31299.74278476,31905.98913571,415.06487424,422.20074572,411.20984033,422.03795401,1158.10923005,488766.04996685
2016-02-26,31906.02741980,32317.69204738,31721.03361674,32317.69204738,422.03846041,426.11223330,420.24547808,423.90179424,1157.76727139,490779.62365428
2016-02-27,32338.80355975,32758.55352939,32279.19303292,32473.08796865,424.17870783,430.53921542,423.64742492,426.78739780,1052.54112380,449211.28729915
2016-02-28,32480.99590096,33041.24059242,32182.55715328,32480.83608535,426.89133019,432.67756586,421.43304073,426.42176866,799.95080976,341116.43913586
2016-02-29,32463.75496202,32604.21392474,32272.98534656,32400.61266533,426.19752065,431.51851631,424.34167673,430.03003644,1064.87227003,457927.06108196
2016-03-01,32405.95041222,32532.56157832,31917.60865456,31929.94665410,430.10088051,434.97162194,427.35030153,432.80470870,1155.14922892,499954.02553030
2016-03-02,31974.29773175,32433.37411197,30906.60758817,30906.60758817,433.40587962,441.59608972,421.91241617,421.91241617,1277.73572474,539092.56684987
2016-03-03,30877.66500959,30888.58073636,30068.35935989,30435.00921148,421.51731511,421.66632793,407.21609168,415.70658251,1425.26447026,592491.82209934
2016-03-04,30414.35569404,30676.67253506,30000.60327410,30000.60327410,415.42447965,422.76205960,413.58340938,415.36612873,1430.21863442,594064.37741567
2016-03-05,30009.67662262,30044.80000312,29033.02163197,29292.83826195,415.49175159,416.99138296,402.94892429,406.55491587,1231.24689175,500569.47648782
2016-03-06,29246.91524798,29851.29874779,29089.93826578,29789.23984134,405.91755096,414.30578158,403.73886950,413.20119603,919.33565050,379870.59034223
2016-03-07,29792.88277319,30259.22751186,29581.44380756,29782.97990141,413.25172649,420.84641401,411.12657216,416.64727242,1279.63987378,533158.46309468
2016-03-08,29779.60822973,29897.16523584,29260.81137899,29433.84229631,416.60010462,417.40460141,404.84094302,406.68622452,1057.32901225,430001.14407027
2016-03-09,29442.49542773,29525.48834343,29130.56946762,29318.98524370,406.80578449,413.87267069,404.88085600,411.91470586,1341.97553951,552779.45963019
2016-03-10,29281.93106677,29387.92370695,28922.32627202,29372.99704130,411.39411621,414.00902812,405.95482676,410.89022225,1478.58294383,607535.27440297
2016-03-11,29383.80880230,29587.92238618,29155.78877802,29340.74785254,411.04146480,420.91765378,409.74881857,418.55673864,1462.11885548,611979.69964651
2016-03-12,29311.20362529,29371.54840128,28936.21441552,29082.28396926,418.13527919,420.13866525,413.94354576,416.03312624,1192.69707869,496201.49430810
2016-03-13,29040.07677026,29626.05802739,28961.14377109,29074.07259052,415.42933622,423.81202083,414.30016966,416.08089229,911.87257993,379412.75671284
2016-03-14,29077.60403803,29124.47803332,28183.59363987,28190.03425052,416.13143106,416.78829041,401.15645466,402.87581022,1648.14471797,663997.63861886
2016-03-15,28182.36914145,28794.21327184,28172.37825924,28745.88925311,402.76626488,406.52762809,400.78095757,405.85786278,1312.10706933,532528.97089827
2016-03-16,28785.54980503,28874.03316481,28440.36668765,28515.11324328,406.41782274,410.87072755,403.94709011,409.93444314,1453.55680720,595863.00033604
2016-03-17,28434.75064662,28571.15718690,28109.17869806,28198.02269636,408.77914714,414.36590417,408.42093415,410.96123134,1416.43273304,582098.94008481
2016-03-18,28199.48546161,28367.85317856,27361.65518802,27507.95232758,410.98254985,414.28501806,400.36362975,404.02551475,1703.92087035,688427.50672909
2016-03-19,27511.43675789,27659.55990799,27292.60630435,27557.24215988,404.07669263,406.56857568,401.17471531,405.06460449,1218.26196626,493474.80153270
2016-03-20,27556.32601299,27900.43547353,27410.84651849,27681.51723642,405.05113803,409.72521324,402.53547102,406.51666950,1081.58304690,439681.53801289
2016-03-21,27626.93653608,27801.95633551,27516.37768403,27660.82023222,405.71512512,408.56835187,402.60842202,407.06434112,3409.23369927,1387777.46951460
2016-03-22,27338.79683253,27916.63669285,27338.79683253,27893.61723624,402.32535500,413.71203921,402.32535500,413.05574428,3473.73977296,1434848.16735628
2016-03-23,27617.83091541,28625.80313317,27617.83091541,28546.00434341,408.97183064,417.94071587,408.38604293,416.72537298,3167.90278034,1320145.46768891
2016-03-24,28257.60474482,28728.78764445,28222.23515880,28623.62378552,412.51520651,418.93726349,409.62590581,417.16045832,3507.46578147,1463176.03292738
2016-03-25,28663.52659674,28718.06567774,28330.62012767,28705.58500117,417.74200156,420.16185162,413.85394100,418.73087935,3346.71524608,1401373.01793840
2016-03-26,28843.95264746,28907.93851632,28639.23045132,28734.76869438,420.74926031,421.68262778,418.68829839,420.08500996,3110.16955974,1306535.61048345
2016-03-27,28964.36379379,29266.75978123,28669.29611729,29074.14559010,423.44155202,428.11143412,419.37179134,425.35885051,3217.15069206,1368443.52030763
2016-03-28,29166.42306984,29182.84401201,28738.76798876,28904.20275058,426.70888306,428.39605010,420.69205200,421.67932307,3280.23572628,1383207.58056459
2016-03-29,28748.85084000,28906.57067605,28258.19240819,28411.08122721,419.41291603,422.22644765,411.25436390,416.77476180,3298.11703960,1374571.94355770
2016-03-30,28458.83136183,28573.72898604,27828.55811904,28118.89940973,417.47522972,418.87371848,409.78412061,411.66918477,3345.59594780,1377278.75640161
2016-03-31,28133.04063770,28296.36092059,27637.05947058,27742.53303339,411.87621662,415.39122837,409.37214434,413.01649940,3389.61415021,1399966.57064203
2016-04-01,27706.42362857,28189.26459592,27675.01399012,27981.85362435,412.47892124,417.24970170,410.85227348,413.72141751,3635.90728877,1504252.71745195
2016-04-02,27881.52267366,28324.29964013,27870.16756324,28282.35973068,412.23798958,418.57381157,411.85295273,417.95402757,3210.30046263,1341758.00807545
2016-04-03,28154.64874764,28387.58352087,28123.66907532,28260.21845124,416.06672679,419.92087717,415.59908544,418.06132956,2890.45532308,1208387.59538746
2016-04-04,28070.60591990,28504.92992026,27994.25024901,28402.49840360,415.25633825,416.86087445,411.29072917,414.93073463,3339.58499407,1385696.45494446
2016-04-05,27922.04349371,28729.76798536,27922.04349371,28695.85559607,407.91179193,419.28297516,407.91179193,418.79795823,3027.24277357,1267803.09264090
2016-04-06,28363.68231839,28623.97921195,28307.13326444,28453.49854629,413.95009823,419.67254356,411.93467321,419.02493542,3125.72737389,1309757.71097495
2016-04-07,28236.46843087,28476.39535863,28086.75739474,28417.98306279,415.82880718,417.84835725,414.52479252,417.42864890,3304.98634638,1379595.98520584
2016-04-08,28131.91254514,28364.43645920,28042.21532750,28093.42026271,413.22659032,421.97887043,412.57608267,417.40794130,3356.23029568,1400917.17823449
2016-04-09,28197.44029033,28251.89823682,27924.89087501,28132.25121120,418.95345570,420.61382663,415.96530806,418.99083285,3291.78689838,1379228.53411974
2016-04-10,28212.36779968,28279.67809369,28070.12388218,28271.50640069,420.18405823,421.44704168,418.29504292,421.32526038,2850.06639516,1200804.96605507
2016-04-11,28127.71111035,28169.60754772,27789.81735137,28018.36713478,419.18230460,420.61085583,415.27958487,419.27105934,3193.62205916,1338993.30389097
2016-04-12,27816.12232395,28030.81187681,27622.06172822,27796.66442229,416.24463758,424.20987897,414.76484316,422.50418523,3377.99710233,1427217.91342303
2016-04-13,27578.89832618,27969.83093212,27479.71341742,27969.34064208,419.19418063,422.44640749,417.25682849,422.06730091,3191.29841361,1346942.70781614
2016-04-14,27761.23740725,28091.83878131,27705.98602925,28048.74932551,418.92694906,425.28158158,418.24503999,424.68621520,3346.38968384,1421165.56941095
2016-04-15,28015.02630636,28750.46358602,27963.10339130,28750.46358602,424.17561484,433.07950392,422.81595140,433.07950392,3558.77412091,1541232.13084904
2016-04-16,28833.42458394,29043.48016137,28768.37194397,28793.12608064,434.32917796,437.24113671,433.09202972,433.46468965,3181.67953288,1379145.73127169
2016-04-17,29061.27548970,29061.27548970,28406.11934564,29013.04207148,437.50153164,437.50153164,426.83709043,435.86594932,3182.15289111,1386992.09075106
2016-04-18,28555.57914696,28918.56258181,28216.32483804,28408.60134761,428.99343621,429.62436568,421.07008083,429.08536906,3403.52024033,1460400.73843274
2016-04-19,28375.67438157,28582.82201194,28012.73071216,28582.82201194,428.58803802,433.26954196,424.76451275,433.26954196,3388.86275348,1468291.01296410
2016-04-20,28241.64868833,28706.50179158,28212.28765508,28579.23632917,428.09790392,439.69975143,426.32670282,437.73405658,3560.94132297,1558745.29053377
2016-04-21,28359.79608370,29498.74274002,28281.97202079,29482.49384008,434.37299865,442.80265346,433.18153668,442.57548438,3554.05105890,1572935.86888655
2016-04-22,28616.68523734,29553.11519846,28596.06289265,29484.75064057,429.57842708,445.12386476,429.33563164,443.53578012,3574.68361263,1585500.08480190
2016-04-23,28979.45024853,29985.56164763,28929.89819728,29985.56164763,435.93460328,450.24028353,435.14468570,450.24028353,3254.04164389,1465100.63236411
2016-04-24,29500.45363824,30436.04350014,29500.45363824,30340.69121135,442.95627230,456.46784588,442.94927300,455.03778964,2908.28047706,1323377.51994279
2016-04-25,29863.70477288,30661.67309011,29750.54004817,30479.38502179,447.88413407,460.33695983,447.20730753,457.58548857,3408.24202649,1559562.09285375
2016-04-26,29961.09399743,30505.97292750,29921.92767321,30351.63741237,449.80441125,463.80956155,449.12605016,463.80956155,3330.49028357,1544713.23815795
2016-04-27,29988.17921522,30149.24875087,28964.90347207,28964.90347207,458.25548271,461.09255617,442.71649042,442.71649042,3484.17116554,1542500.03041694
2016-04-28,29097.67874311,29162.15275255,28575.02932997,28949.89513091,444.74590515,449.21522472,439.61111000,446.44711902,3432.98266673,1532645.22122352
2016-04-29,28808.60365545,29627.11360838,28734.50539750,29546.69524430,444.26821054,457.26187459,444.26821054,455.33314457,3786.12691529,1723949.07407269
2016-04-30,29222.40100900,29638.84333206,29192.53221880,29433.02004655,450.33556657,456.98743686,449.88553061,453.80358853,3273.18211527,1485381.78981561
2016-05-01,29353.34837912,29663.25427988,29319.37778492,29621.67289325,452.57519645,455.70427822,450.94867188,453.72410159,3005.53418436,1363683.29760977
2016-05-02,29541.93455241,29627.23525799,28700.33437157,28805.92098224,452.50272537,456.03136478,441.35863571,443.44990598,3242.44767066,1437863.11470961
2016-05-03,28832.32572595,29588.41238228,28646.40958293,29416.26743947,443.85639120,449.20809628,441.49766214,446.60017005,3311.73760729,1479022.57858507
2016-05-04,28848.39536009,29531.15938491,28839.79154699,29485.76508918,437.97868985,443.38923129,436.91639888,442.67270828,3343.50351483,1480077.75603924
2016-05-05,29013.41599489,29622.56793475,29002.05197756,29304.88465164,435.58128459,448.93923256,435.58128459,444.17674645,3060.04988386,1359203.00137635
2016-05-06,29195.36111582,30075.69325190,29149.10630802,30010.51734274,442.51668846,456.09021925,441.85692234,455.10184321,3296.43690151,1500214.50989833
2016-05-07,29587.12213907,30617.62123431,29570.56392945,30140.20809694,448.68116291,464.04129182,448.43835843,456.79716224,3051.14491741,1393754.33985995
2016-05-08,29912.60370814,30185.78283977,29833.06831093,30142.59729207,453.34764927,457.68432415,452.15059172,453.97186397,3071.03003174,1394161.22782365
2016-05-09,29932.58333835,30486.16030715,29729.89468826,30420.04191014,450.80888418,459.96961174,450.77920519,458.87828565,2830.18782756,1298711.73836692
2016-05-10,29812.88819565,30181.06809120,29490.40653744,29588.29816281,449.71953246,454.92639499,445.36738282,446.84575297,3629.41166905,1621787.19010911
2016-05-11,29284.30654820,29647.31588349,29233.55545384,29429.23711810,442.25483797,451.58456789,442.13657050,450.93855369,3091.12967907,1393909.54673848
2016-05-12,29431.51281892,29589.54745640,29076.76205636,29557.64111100,450.97342381,456.12054000,446.66843341,455.62870621,3305.85242155,1506241.26173742
2016-05-13,29516.35139731,29917.81716133,29463.92297369,29810.41400107,454.99222853,459.50737392,453.12911159,456.37218303,3309.06189120,1510163.79908402
2016-05-14,29908.79155973,30130.93327262,29820.77437486,30018.83405948,457.87826011,460.85701167,456.11308617,459.14651106,3188.38596882,1463936.29349508
2016-05-15,30404.99678278,30476.06868561,29925.42321752,30037.31313191,465.05297854,466.13590807,455.41916344,456.93771818,3071.44758656,1403460.25171990
2016-05-16,30122.76112996,30137.36965368,29462.16546109,29594.68565644,458.23758189,460.30851472,452.33661997,454.38751009,3380.20380452,1535922.39033363
2016-05-17,29667.87856338,29731.20078128,29291.17172826,29398.34994568,455.51129100,456.59708971,449.80638199,452.20745609,3492.73341971,1579440.09451721
2016-05-18,29366.44082928,29854.64871582,29301.85737405,29764.94941472,451.71662785,454.47611878,449.37635529,452.33697396,3554.84070293,1607985.88645587
2016-05-19,29479.67147883,29783.52873540,29140.67183984,29140.67183984,448.00161439,451.78568026,440.06286200,440.06286200,3567.55913387,1569950.28279174
2016-05-20,29273.38398563,29496.11337600,29256.93322479,29474.88190656,442.06699172,445.11113022,438.26519606,441.36615324,3687.61099015,1627586.67735234
2016-05-21,29444.07350355,29667.16475691,29443.13842093,29516.28038446,440.90481852,444.26674541,440.90481852,442.01201287,3584.11336828,1584221.16425894
2016-05-22,29663.85853129,29748.89872815,29433.97640633,29601.26080397,444.22202419,445.49071425,441.02187616,444.04853010,2761.72401186,1226339.48799846
2016-05-23,30284.59370906,30284.59370906,29579.28570049,29778.78867552,454.29920739,454.29920739,442.66229068,446.05240558,1518.84199664,677483.12630209
2016-05-24,29782.15319121,29829.10360135,29495.87259751,29649.58736604,445.12507807,448.96549998,440.73704231,446.73197551,1516.34636513,677400.40725503
2016-05-25,29650.52254110,29787.12708384,29486.21666166,29568.22131797,446.74606585,451.66407030,446.17657676,449.94650866,1408.54421593,633769.55224617
2016-05-26,29583.79187221,29743.49777154,29453.78401907,29558.55241149,450.18344941,455.33918507,448.02348538,449.04607842,1439.51082769,646406.69201325
2016-05-27,29545.83989508,30622.60630602,29545.83989508,30607.75893187,448.85295307,464.83446055,448.85295307,464.60908551,2080.04037427,966405.65611087
2016-05-28,30603.41554854,32656.09408300,30516.14154427,32642.71809751,464.54315532,494.90658215,463.23455633,494.70386767,1855.82633902,918084.46763079
2016-05-29,32653.84786883,33752.00681565,32327.49353902,33061.42772644,494.87254054,511.26901415,489.69075652,500.44832128,1507.44793811,754399.79003858
2016-05-30,32975.47622233,33867.54266252,32815.32532020,33600.89002976,499.14727988,514.40111965,495.66863798,511.54928218,1540.36919450,787974.75573635
2016-05-31,33530.09388129,34031.87830350,33341.73625404,33490.05746651,510.47146195,515.99493439,501.13201622,503.30275850,1627.24440264,818996.59661011
2016-06-01,33479.07685885,33980.18971269,33178.05148456,33902.93106356,503.13773729,508.39069371,499.21406760,506.65795704,1689.31166682,855903.19791678
2016-06-02,33860.20482347,34401.96100192,33852.44525127,34401.96100192,506.01944029,514.26551773,506.01944029,514.26551773,1365.90328017,702436.95754598
2016-06-03,34300.11732903,36405.35817371,34263.71734982,36131.56642779,512.74308448,552.14228757,511.90127009,548.94793482,1722.86249256,945761.80727571
2016-06-04,36209.03301759,37089.59908604,36153.26783766,36602.04650854,550.12488697,564.82308216,549.29149834,557.38424315,1448.84444856,807563.06640171
2016-06-05,36616.93500229,36892.36728193,36109.28599443,36143.42617316,557.61096850,562.64953380,550.12541454,550.64554058,1198.30646706,659842.11233147
2016-06-06,36130.26672389,36454.07417353,35869.22706529,36085.07852704,550.44505621,555.41637684,547.10341721,551.84735761,1486.03642616,820065.27508907
2016-06-07,36079.81825917,36271.20572179,34769.51884405,35041.83727753,551.76691259,557.03678509,536.60160246,540.61942230,1573.12881809,850463.99284069
2016-06-08,35048.07441104,35134.54495231,34378.38146091,34864.88311175,540.71564772,547.12459226,532.02864926,544.95591261,1548.63939203,843940.19318786
2016-06-09,34862.25509293,35515.01692678,34659.71081393,35244.77108118,544.91483534,553.94009025,541.14123507,548.79195588,1321.35106573,725146.83576562
2016-06-10,35135.46847058,36485.96421688,35114.75403142,36485.96421688,547.09001850,564.28470264,544.53475122,560.53917723,1331.62735437,746429.30158920
2016-06-11,36484.89542859,36741.35553687,36156.99171554,36594.99873600,560.52275728,562.89364485,553.94093539,560.66449379,1358.33854264,761572.19140426
2016-06-12,36647.66450050,38823.43704867,36585.69547534,38610.83531957,561.47137520,596.51277803,560.50886459,593.24620356,1494.14454303,886395.57772970
2016-06-13,38621.53072824,42114.59016851,38604.09753757,41185.38333455,593.41053595,642.31128174,592.35381757,628.40264943,1466.33656484,921449.78229790
2016-06-14,41169.88266820,41645.54881063,40352.56112747,41022.35949319,628.16614174,631.58723858,611.56493445,622.37999644,1325.32242058,824854.16339877
2016-06-15,41248.44461292,42069.53700733,40594.73794405,42069.53700733,625.81009792,641.14998316,615.92540365,641.14998316,1111.50370547,712640.58204101
2016-06-16,42089.14187582,45510.71038180,42046.95400981,45472.22183368,641.44876612,692.45125119,640.82142905,692.04468795,1332.56706337,922195.95753960
2016-06-17,45485.75471480,46532.86254575,45009.45889257,46522.91630919,692.25064574,716.11823811,685.74835590,715.96517034,1261.92491626,903494.28762934
2016-06-18,46475.90168297,48311.94953836,46363.90800893,48135.90445190,715.24163799,745.15194630,713.53699684,742.41697354,1032.23478796,766348.62726492
2016-06-19,48108.39548488,48298.04772210,47204.14592378,47204.14592378,741.99269308,745.60510503,728.50303433,729.22674449,937.28599509,683494.01485720
2016-06-20,47223.37355106,47347.25501955,45622.93126875,45622.93126875,729.52377984,731.61861994,709.31484120,709.31484120,1117.32161340,792532.80278231
2016-06-21,45652.71406362,45659.09499652,40044.48934096,40422.65499938,709.77788419,709.77788419,623.40156940,632.71291261,1690.37558146,1069522.45754366
2016-06-22,40682.71310642,41550.98785479,39068.24397262,39218.05250143,636.78345479,649.96661636,604.13509508,606.45167194,1262.33473538,765545.01081448
2016-06-23,39220.14604676,39289.85705850,36725.21186632,38484.81367978,606.48404565,609.55565080,572.67150717,604.15995112,1405.10816121,848910.07799106
2016-06-24,38504.66860316,42135.43065819,38408.05565648,41965.49164974,604.47164678,649.47918896,601.35517115,646.98159986,1280.51928873,828472.41807888
2016-06-25,41906.30113171,42921.95551913,41904.95184385,42338.46818917,646.06906019,658.83471171,643.42753609,650.00033836,1094.30945172,711301.51388397
2016-06-26,42341.88064558,42386.89049605,40905.20628166,41056.28361252,650.05272801,650.62167933,625.83512627,627.09984033,1020.53322699,639976.22369730
2016-06-27,40922.72424289,41564.94116111,40770.79600103,41256.58654681,625.05983447,639.27838973,622.39418171,630.40849475,1137.22661294,716917.31725656
2016-06-28,41340.68138309,41583.67849510,41219.44483006,41273.55019489,631.69347986,643.28679705,631.20471703,641.59720170,1087.43549419,697695.57009802
2016-06-29,41274.69112192,41274.69112192,40437.40907656,40901.95041180,641.61493740,641.61493740,630.06232742,639.68508369,1039.42610416,664905.37442914
2016-06-30,40951.12814833,42209.36909816,40795.41967010,42209.36909816,640.45419773,659.75220234,635.62514395,659.75220234,1110.82505537,732869.27669845
2016-07-01,42205.79775941,43122.57850557,42043.75241965,43041.50207700,659.69638065,675.40281337,656.91207663,674.13296240,1326.17701944,894019.64278308
2016-07-02,43044.19468866,44520.97992227,43034.03971222,44377.35390409,674.17513515,697.43861316,673.98230414,695.22350629,992.25719628,689840.52713556
2016-07-03,44368.34785124,44383.44390442,41793.73341129,42118.46666035,695.08241586,695.28405749,654.71522684,659.54565266,932.52250972,615041.16728904
2016-07-04,42083.63382968,42682.84926697,41732.03702530,42190.76147742,659.00019495,668.94328227,653.84715209,660.45930879,1123.11877574,741774.25031728
2016-07-05,42203.85294341,42544.51698229,42035.43791240,42299.23435791,660.66424419,663.66640596,652.85594177,658.41922292,1109.48591264,730506.85244009
2016-07-06,42302.42131515,43059.75992184,42290.15429710,42862.36606823,658.46883029,669.95899220,656.99861763,668.16263965,996.00579240,665493.85935267
2016-07-07,42891.76717229,42984.83319019,40749.72896390,41681.74337536,668.62096057,669.36969205,631.44080043,646.96361037,1104.42939345,714525.62778290
2016-07-08,41570.34727649,43304.15513989,41236.16589292,43244.42086515,645.23457467,678.11992363,640.28671780,677.18451682,983.18485571,665797.56145430
2016-07-09,43206.50335058,43521.19858101,42791.88430511,43151.38729921,676.59074880,680.95887668,669.54758640,675.13413536,1001.85115118,676383.91071322
2016-07-10,43146.77915388,43147.21330816,42131.16858874,42266.63577702,675.06203765,675.10727793,659.57021244,661.67253474,924.75952653,611887.97994525
2016-07-11,42244.64042207,42599.65906989,41749.29264564,41975.86862274,661.32820352,664.74760720,651.01088034,654.21186242,1136.26034913,743354.99920215
2016-07-12,41974.76749638,41974.76749638,41974.76749638,41974.76749638,654.19470090,654.19470090,654.19470090,654.19470090,1133.96169913,741831.73459226
2016-07-13,42396.54495895,42691.20536782,42248.37783602,42641.31003066,663.46640558,668.58626528,661.27998098,667.80485523,989.78471871,660983.04078550
2016-07-14,42660.02941695,42660.02941695,42660.02941695,42660.02941695,668.09801923,668.09801923,668.09801923,668.09801923,989.53049916,661103.36645586
2016-07-15,42425.32315909,42877.41921637,42146.50620871,42640.20923894,673.00750700,678.73723241,667.24546103,670.82156421,1300.36557465,872313.26883243
2016-07-16,42616.44100364,42616.44100364,42616.44100364,42616.44100364,670.44763910,670.44763910,670.44763910,670.44763910,1300.36336381,871825.54724394
2016-07-17,42935.72758518,42995.43845000,42436.42572038,42952.99566524,675.08963179,677.45429503,667.23897847,676.79262165,1121.22823877,758838.99918625
2016-07-18,42905.66946691,42905.66946691,42905.66946691,42905.66946691,676.04692228,676.04692228,676.04692228,676.04692228,1121.36674205,758096.53471016
2016-07-19,42467.73933856,42501.64438791,42162.69227004,42377.01237703,675.18511484,675.78529793,663.90133221,667.64040188,1052.19852916,702490.24886884
2016-07-20,42348.39739406,42348.39739406,42348.39739406,42348.39739406,667.18957919,667.18957919,667.18957919,667.18957919,1052.55214553,702251.82305431
