BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-09-14,АбрауДюрсо,ABRD,176.0,1180800.0,204.5,201.0,204.5,202.5,203.5,202.5,5800.0,203.5,203.5,202.5,1180800.0,1180800.0,1180800.0,0.0,3
TQPI,2020-09-14,АСКО ао,ACKO,47.0,108370.0,5.08,5.04,5.28,5.08,5.14,5.1,21100.0,,5.02,5.08,0.0,520550.0,0.0,0.0,3
SMAL,2020-09-14,Система ао,AFKS,2.0,296.61,21.13,21.13,21.191,,20.961,21.191,14.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-14,Система ао,AFKS,6299.0,286466381.6,21.041,20.8,21.118,20.999,20.961,20.94,13666600.0,20.958,20.958,20.999,269991009.8,269991009.8,269991009.8,0.0,3
SMAL,2020-09-14,Аэрофлот,AFLT,1.0,81.96,81.96,81.96,81.96,,81.68,81.96,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-14,Аэрофлот,AFLT,18482.0,767051454.0,82.0,80.7,82.5,82.34,81.68,82.04,9390560.0,81.66,81.66,82.34,726092183.4,726092183.4,726092183.4,0.0,3
TQBR,2020-09-14,AGRO-гдр,AGRO,2842.0,47635096.4,731.8,725.0,737.8,727.4,730.0,727.4,65260.0,730.0,730.0,727.4,47635096.4,47635096.4,47635096.4,0.0,3
TQTE,2020-09-14,AKEU ETF,AKEU,169.0,172250.47,10.04,9.93,10.06,9.95,10.02,9.93,17193.0,888.42,888.42,9.95,15274620.48,15274620.48,15274620.48,66692.97,3
TQTF,2020-09-14,ETF AKMB,AKMB,532.0,164453.5,1.0281,1.0281,1.0338,1.0333,1.0326,1.0333,159139.0,,1.0328,1.0333,0.0,2338583.82,0.0,1965944.41,3
TQTD,2020-09-14,AKNX ETF,AKNX,543.0,287404.05,16.58,16.3,16.63,16.51,16.49,16.56,17433.0,1234.65,1234.65,16.51,21523574.43,21523574.43,21523574.43,325670.35,3
TQBR,2020-09-14,Акрон,AKRN,718.0,45804582.0,5880.0,5880.0,5982.0,5920.0,5896.0,5920.0,7770.0,5896.0,5896.0,5920.0,45804582.0,45804582.0,45804582.0,0.0,3
TQTD,2020-09-14,AKSP ETF,AKSP,266.0,298949.35,11.74,11.6,11.76,11.73,11.74,11.72,25468.0,879.07,879.07,11.73,22388197.25,22388197.25,22388197.25,329993.06,3
TQBR,2020-09-14,БестЭфБ ао,ALBK,69.0,346380.0,60.5,60.0,62.0,60.0,60.0,60.0,5750.0,,60.5,60.0,0.0,604455.0,0.0,0.0,3
TQBR,2020-09-14,АЛРОСА-Нюр,ALNU,12.0,676200.0,56800.0,56000.0,56800.0,56400.0,56400.0,56400.0,12.0,56400.0,56400.0,56400.0,676200.0,676200.0,676200.0,0.0,3
SMAL,2020-09-14,АЛРОСА ао,ALRS,15.0,2569.16,74.34,72.6,75.77,,74.26,75.77,35.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-14,АЛРОСА ао,ALRS,38736.0,2417300643.4,75.06,73.23,75.64,73.31,74.26,73.7,32555830.0,74.27,74.27,73.31,2346138891.7,2346138891.7,2346138891.7,0.0,3
TQBR,2020-09-14,АшинскийМЗ,AMEZ,591.0,4412264.5,4.53,4.525,4.725,4.665,4.655,4.66,948300.0,4.655,4.655,4.665,4412264.5,4412264.5,4412264.5,0.0,3
TQBR,2020-09-14,Аптеки36и6,APTK,682.0,2547697.68,13.44,13.302,13.444,13.416,13.404,13.408,190070.0,13.404,13.404,13.416,2547697.68,2547697.68,2547697.68,0.0,3
TQBR,2020-09-14,РусАква ао,AQUA,523.0,9583490.0,225.0,222.5,226.5,226.0,225.0,226.0,42630.0,225.0,225.0,226.0,9583490.0,9583490.0,9583490.0,0.0,3
TQBR,2020-09-14,Арсагера,ARSA,13.0,61040.0,3.95,3.95,4.1,4.09,4.07,4.09,15000.0,,4.04,4.09,0.0,823260.0,0.0,0.0,3
TQBR,2020-09-14,АстрЭнСб,ASSB,16.0,21782.5,0.767,0.7665,0.781,0.7795,0.778,0.7795,28000.0,,0.7685,0.7795,0.0,500187.0,0.0,0.0,3
TQBR,2020-09-14,Авангрд-ао,AVAN,498.0,4798485.0,990.0,990.0,1060.0,1000.0,1010.0,1010.0,4759.0,1010.0,1010.0,1000.0,4798485.0,4798485.0,4798485.0,0.0,3
TQBR,2020-09-14,Башнефт ао,BANE,538.0,4383941.5,1694.5,1685.0,1718.5,1704.5,1703.0,1704.5,2574.0,1703.0,1703.0,1704.5,4383941.5,4383941.5,4383941.5,0.0,3
TQBR,2020-09-14,Башнефт ап,BANEP,2231.0,51210075.5,1295.0,1292.0,1309.0,1292.0,1299.0,1292.0,39423.0,1299.0,1299.0,1292.0,51210075.5,51210075.5,51210075.5,0.0,3
TQBR,2020-09-14,Белуга ао,BELU,122.0,3788269.0,1322.0,1310.0,1328.0,1315.0,1316.0,1315.0,2878.0,1316.0,1316.0,1315.0,3788269.0,3788269.0,3788269.0,0.0,3
TQBR,2020-09-14,БашИнСв ап,BISVP,155.0,1025266.0,10.35,10.05,10.45,10.2,10.21,10.2,100400.0,10.21,10.21,10.2,1025266.0,1025266.0,1025266.0,0.0,3
TQBR,2020-09-14,Белон ао,BLNG,134.0,317332.0,4.146,4.072,4.22,4.218,4.16,4.218,76300.0,,4.136,4.218,0.0,500125.4,0.0,0.0,3
TQBR,2020-09-14,БурЗолото,BRZL,159.0,1038397.0,1101.0,1090.0,1105.0,1094.0,1099.0,1098.0,945.0,1099.0,1099.0,1094.0,1038397.0,1038397.0,1038397.0,0.0,3
TQBR,2020-09-14,БСП ао,BSPB,1033.0,11298731.7,42.52,42.52,43.29,43.0,42.92,43.0,263240.0,42.92,42.92,43.0,11298731.7,11298731.7,11298731.7,0.0,3
SMAL,2020-09-14,МКБ ао,CBOM,1.0,5.05,5.046,5.046,5.046,,5.845,5.046,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-14,МКБ ао,CBOM,8568.0,267988224.5,5.831,5.812,5.87,5.848,5.845,5.849,45851900.0,5.845,5.845,5.848,265258497.4,265258497.4,265258497.4,0.0,3
TQBR,2020-09-14,ЧТПЗ ао,CHEP,232.0,2030840.0,206.5,205.0,211.0,210.0,209.0,210.0,9720.0,209.0,209.0,210.0,2030840.0,2030840.0,2030840.0,0.0,3
TQBR,2020-09-14,РН-ЗапСиб,CHGZ,5.0,26340.0,53.0,52.2,53.2,52.4,52.6,52.2,500.0,,52.4,52.4,0.0,512580.0,0.0,0.0,3
TQBR,2020-09-14,ЧКПЗ ао,CHKZ,4.0,21780.0,5440.0,5420.0,5500.0,5500.0,5440.0,5500.0,4.0,,5380.0,5500.0,0.0,510180.0,0.0,0.0,3
TQBR,2020-09-14,СевСт-ао,CHMF,17853.0,1140993377.6,974.2,971.0,990.4,985.0,983.4,987.4,1160356.0,983.2,983.2,985.0,1118295007.8,1118295007.8,1118295007.8,0.0,3
TQBR,2020-09-14,ЧМК ао,CHMK,69.0,629870.0,2690.0,2670.0,2720.0,2715.0,2705.0,2715.0,233.0,2705.0,2705.0,2715.0,629870.0,629870.0,629870.0,0.0,3
TQBR,2020-09-14,Телеграф,CNTL,399.0,3332380.0,17.1,17.1,17.75,17.6,17.6,17.6,189100.0,17.6,17.6,17.6,3332380.0,3332380.0,3332380.0,0.0,3
TQBR,2020-09-14,Телеграф-п,CNTLP,645.0,6292926.0,15.04,14.94,15.74,15.28,15.4,15.28,408400.0,15.4,15.4,15.28,6292926.0,6292926.0,6292926.0,0.0,3
TQPI,2020-09-14,ДагСб ао,DASB,502.0,2846435.0,0.0861,0.0838,0.0931,0.0869,0.0877,0.0869,32450000.0,0.0877,0.0877,0.0869,2846435.0,2846435.0,2846435.0,0.0,3
TQBR,2020-09-14,ЗаводДИОД,DIOD,142.0,449143.0,6.75,6.66,6.77,6.75,6.71,6.75,66900.0,,6.71,6.75,0.0,518722.0,0.0,0.0,3
SMAL,2020-09-14,ДетскийМир,DSKY,9.0,2523.22,116.4,112.0,116.42,,112.12,112.54,22.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-09-14,ДетскийМир,DSKY,9054.0,359876255.2,112.4,111.6,113.0,112.1,112.12,112.16,3209520.0,112.14,112.14,112.1,338960056.8,338960056.8,338960056.8,0.0,3
TQBR,2020-09-14,ДЭК ао,DVEC,54.0,230378.0,0.908,0.907,0.922,0.913,0.914,0.913,252000.0,,0.911,0.913,0.0,502179.0,0.0,0.0,3
TQBR,2020-09-14,iДонскЗР,DZRD,75.0,279125.0,2080.0,2070.0,2180.0,2150.0,2145.0,2150.0,130.0,,2120.0,2150.0,0.0,501885.0,0.0,0.0,3
TQBR,2020-09-14,iДонскЗР п,DZRDP,113.0,1440220.0,1910.0,1850.0,1930.0,1920.0,1910.0,1920.0,754.0,1910.0,1910.0,1920.0,1440220.0,1440220.0,1440220.0,0.0,3
