BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
EQNE,2013-06-24,АбрауДюрсо,ABRD,89.0,1179322.0,82.5,82.35,85.27,84.6,84.24,84.55,14000.0,84.24,84.24,84.24,1179322.0,1179322.0,1179322.0,
EQNL,2013-06-24,Система ао,AFKS,1809.0,31311147.7,26.909,26.698,27.5,27.287,27.213,27.103,1150600.0,27.213,27.213,27.213,31289620.5,31289620.5,31289620.5,
EQBS,2013-06-24,Аэрофлот,AFLT,1496.0,52330709.0,54.18,53.02,55.5,53.42,54.36,53.41,962700.0,54.36,54.36,54.36,52325291.0,52325291.0,52325291.0,
SMAL,2013-06-24,Аэрофлот,AFLT,2.0,2251.52,54.91,54.91,54.92,,54.92,54.92,41.0,,,,0.0,0.0,0.0,
EQNE,2013-06-24,ПАВА ао,AKHA,8.0,6136.8,4.075,4.043,4.455,4.068,4.091,4.068,1500.0,,3.924,,0.0,549821.8,0.0,
EQNL,2013-06-24,Акрон,AKRN,632.0,3609377.6,1229.7,1225.0,1250.0,1231.5,1239.5,1239.0,2912.0,1239.6,1239.6,1239.6,3573716.3,3573716.3,3573716.3,
EQBR,2013-06-24,АЛРОСА ао,ALRS,603.0,12176380.3,33.354,33.0,33.355,33.008,33.025,33.097,368700.0,33.025,33.025,33.025,12176380.3,12176380.3,12176380.3,
EQNE,2013-06-24,АшинскийМЗ,AMEZ,48.0,278232.5,3.834,3.71,4.8,3.8,3.755,3.8,74100.0,,3.85,,0.0,526269.0,0.0,
EQNL,2013-06-24,Аптеки36и6,APTK,170.0,373667.0,19.95,19.8,20.18,19.93,19.94,19.93,18740.0,,19.96,,0.0,504061.2,0.0,
EQNL,2013-06-24,Армада,ARMD,14.0,35654.1,157.99,151.01,157.99,154.01,155.02,154.01,230.0,,157.85,,0.0,841339.6,0.0,
EQNE,2013-06-24,Арсагера,ARSA,24.0,25155.5,0.63,0.5756,0.63,0.62,0.5989,0.62,42000.0,,0.6734,,0.0,531998.9,0.0,
EQNE,2013-06-24,АстрЭнСб,ASSB,1.0,430.0,0.43,0.43,0.43,0.43,0.43,0.43,1000.0,,0.4264,,0.0,665243.32,0.0,
EQNL,2013-06-24,АВТОВАЗ ао,AVAZ,109.0,720793.7,9.247,9.072,9.247,9.098,9.136,9.088,78900.0,9.136,9.136,9.136,720793.7,720793.7,720793.7,
SMAL,2013-06-24,АВТОВАЗ ао,AVAZ,1.0,792.3,8.003,8.003,8.003,,8.003,8.003,99.0,,,,0.0,0.0,0.0,
EQNL,2013-06-24,АВТОВАЗ ап,AVAZP,231.0,2482602.9,3.418,3.412,3.635,3.623,3.572,3.617,695100.0,3.572,3.572,3.572,2482602.9,2482602.9,2482602.9,
EQNE,2013-06-24,Башнефт ао,BANE,1152.0,16785571.8,1981.0,1965.0,1999.7,1974.8,1986.7,1983.8,8449.0,1986.7,1986.7,1986.7,16785571.8,16785571.8,16785571.8,
EQNE,2013-06-24,Башнефт ап,BANEP,1290.0,12316674.1,1040.0,1035.2,1057.0,1039.5,1048.1,1047.5,11751.0,1048.1,1048.1,1048.1,12316674.1,12316674.1,12316674.1,
EQDE,2013-06-24,Деликатесы,BGDE,1.0,7800000.0,1.2,1.2,1.2,1.2,1.2,1.2,6500000.0,,1.2086,,0.0,59422030.0,0.0,
EQNE,2013-06-24,БашИнСв ао,BISV,7.0,16911.7,5.998,5.405,5.998,5.43,5.455,5.437,3100.0,,5.614,,0.0,964004.8,0.0,
EQNE,2013-06-24,Белон ао,BLNG,184.0,452629.2,3.94,3.675,3.94,3.85,3.794,3.85,119300.0,,3.804,,0.0,500259.1,0.0,
EQNE,2013-06-24,БурЗолото,BRZL,5.0,143938.0,478.9,478.9,480.0,480.0,479.8,480.0,300.0,,485.9,,0.0,500440.0,0.0,
EQNL,2013-06-24,БСП ао,BSPB,218.0,821307.9,41.61,37.01,41.61,39.84,39.72,39.94,20680.0,39.72,39.72,39.72,821307.9,821307.9,821307.9,
EQNL,2013-06-24,ЧТПЗ ао,CHEP,2.0,6797.0,22.04,22.04,23.89,23.89,22.66,23.89,300.0,,22.51,,0.0,715873.0,0.0,
EQNE,2013-06-24,РН-ЗапСиб,CHGZ,1.0,18000.0,18.0,18.0,18.0,18.0,18.0,18.0,1000.0,,18.66,,0.0,522727.0,0.0,
EQNL,2013-06-24,СевСт-ао,CHMF,7327.0,382757994.0,212.0,208.5,215.0,209.0,211.2,209.1,1811970.0,211.2,211.2,211.2,381992941.85,381992941.85,381992941.85,
SMAL,2013-06-24,СевСт-ао,CHMF,8.0,4404.4,210.2,208.2,210.3,,209.7,208.4,21.0,,,,0.0,0.0,0.0,
EQNE,2013-06-24,ЧМК ао,CHMK,17.0,142772.0,1503.0,1500.0,1600.0,1600.0,1519.0,1600.0,94.0,,1550.0,,0.0,522408.0,0.0,
EQNL,2013-06-24,ЧЦЗ ао,CHZN,29.0,1259900.4,104.96,104.96,115.0,114.0,113.5,114.0,11100.0,113.5,113.5,113.5,1259900.4,1259900.4,1259900.4,
EQNE,2013-06-24,Телеграф,CNTL,6.0,42035.1,15.5,15.5,15.75,15.75,15.569,15.75,2700.0,,16.802,,0.0,2128827.3,0.0,
EQNE,2013-06-24,Телеграф-п,CNTLP,14.0,86049.3,6.992,6.951,7.198,6.998,6.996,6.998,12300.0,,6.987,,0.0,524720.7,0.0,
EQNE,2013-06-24,ДагСб ао,DASB,87.0,166966.9,0.02111,0.02001,0.02144,0.02059,0.02044,0.02071,8170000.0,,0.02125,,0.0,500665.9,0.0,
EQNE,2013-06-24,Дорогбж ао,DGBZ,8.0,47710.5,16.897,16.101,16.897,16.138,16.452,16.101,2900.0,16.862,16.856,16.862,630638.0,532652.9,630638.0,
EQNE,2013-06-24,iЗаводДИОД,DIOD,4.0,5845.9,4.129,4.129,4.185,4.18,4.176,4.18,1400.0,,3.954,,0.0,503320.0,0.0,
EQBS,2013-06-24,ДИКСИ ао,DIXY,413.0,2996588.6,448.04,435.5,451.97,438.06,442.63,440.49,6770.0,442.63,442.63,442.63,2996588.6,2996588.6,2996588.6,
EQNE,2013-06-24,Данильч ап,DNKOP,3.0,168630.0,40.15,40.15,40.15,40.15,40.15,40.15,4200.0,,,,0.0,0.0,0.0,
EQNL,2013-06-24,ДЭК ао,DVEC,2.0,27926.2,0.8702,0.8702,0.95,0.95,0.8727,0.95,32000.0,,0.9229,,0.0,532521.0,0.0,
EQNE,2013-06-24,iДонскЗР,DZRD,1.0,6075.0,675.0,675.0,675.0,675.0,675.0,675.0,9.0,,724.9,,0.0,500150.4,0.0,
EQNE,2013-06-24,iДонскЗР п,DZRDP,3.0,1884.5,466.2,466.2,485.9,485.9,471.1,485.9,4.0,,464.9,,0.0,500181.8,0.0,
EQNL,2013-06-24,Э.ОНРоссия,EONR,1562.0,29562710.0,2.3,2.286,2.3395,2.3296,2.3147,2.339,12772000.0,2.3147,2.3147,2.3147,29562710.0,29562710.0,29562710.0,
SMAL,2013-06-24,Э.ОНРоссия,EONR,4.0,910.39,2.3201,2.3201,2.323,,2.3224,2.3221,392.0,,,,0.0,0.0,0.0,
EQNL,2013-06-24,ФСК ЕЭС ао,FEES,13693.0,565938856.1,0.1003,0.1003,0.10506,0.10193,0.10355,0.10198,5465340000.0,0.10357,0.10357,0.10357,568200961.3,568200961.3,568200961.3,
SMAL,2013-06-24,ФСК ЕЭС ао,FEES,10.0,2450.69,0.1044,0.10121,0.105,,0.10375,0.10289,23620.0,,,,0.0,0.0,0.0,
TQNL,2013-06-24,ФСК ЕЭС ао,FEES,60.0,2763605.2,0.10283,0.0908,0.116,0.10193,0.10691,0.1045,25850000.0,0.10357,0.10357,0.10357,568200961.3,568200961.3,568200961.3,
EQNL,2013-06-24,ДВМП ао,FESH,23.0,340340.2,5.0,4.951,5.001,4.954,4.998,4.951,68100.0,,4.998,,0.0,530793.4,0.0,
EQNE,2013-06-24,ГАЗПРОМ ао,GAZP,36919.0,3443577519.0,108.48,106.5,109.62,107.17,108.06,107.23,31865960.0,108.09,108.09,108.09,3794599352.15,3794599352.15,3794599352.15,
SMAL,2013-06-24,ГАЗПРОМ ао,GAZP,32.0,10434.46,108.37,105.7,108.85,,107.57,106.75,97.0,,,,0.0,0.0,0.0,
TQNE,2013-06-24,ГАЗПРОМ ао,GAZP,3028.0,337368100.4,108.4,106.64,109.64,107.17,108.4,107.12,3112260.0,108.09,108.09,108.09,3794599352.15,3794599352.15,3794599352.15,
EQBR,2013-06-24,ЧеркизГ-ао,GCHE,16.0,281793.5,492.1,492.0,509.9,500.9,497.0,500.9,567.0,,498.4,,0.0,525793.5,0.0,
EQBS,2013-06-24,ГМКНорНик,GMKN,13347.0,970290361.0,4480.0,4444.0,4566.0,4494.0,4518.0,4500.0,214784.0,4518.0,4518.0,4518.0,1021656201.48,1021656201.48,1021656201.48,
TQBS,2013-06-24,ГМКНорНик,GMKN,300.0,53688183.0,4470.0,4453.0,4564.0,4494.0,4517.0,4484.0,11885.0,4518.0,4518.0,4518.0,1021656201.48,1021656201.48,1021656201.48,
EQNL,2013-06-24,Разгуляй,GRAZ,239.0,1569795.0,9.95,9.9,10.15,9.92,10.0,10.03,157000.0,10.0,10.0,10.0,1569795.0,1569795.0,1569795.0,
SMAL,2013-06-24,Разгуляй,GRAZ,6.0,1785.0,9.93,9.9,9.93,,9.92,9.9,180.0,,,,0.0,0.0,0.0,
EQNE,2013-06-24,GTL ао,GTLC,5.0,42388.3,0.7997,0.7997,0.8001,0.7998,0.7998,0.8001,53000.0,,0.8942,,0.0,568705.2,0.0,
EQDE,2013-06-24,ГлТоргПрод,GTPR,45.0,920714.3,38.5,38.292,38.87,38.823,38.524,38.823,23900.0,38.524,38.524,38.524,920714.3,920714.3,920714.3,
EQNL,2013-06-24,Галс-Девел,HALS,42.0,193081.0,310.4,298.3,349.0,330.4,321.8,334.0,600.0,,335.5,,0.0,520968.5,0.0,
EQNE,2013-06-24,Химпром ао,HIMC,1.0,8000.0,0.8,0.8,0.8,0.8,0.8,0.8,10000.0,,0.8453,,0.0,524099.0,0.0,
EQBR,2013-06-24,РусГидро,HYDR,10062.0,321975379.8,0.49,0.4888,0.5,0.492,0.4927,0.4921,653429000.0,0.4928,0.4928,0.4928,321208929.8,321208929.8,321208929.8,
SMAL,2013-06-24,РусГидро,HYDR,11.0,1555.06,0.4908,0.4881,0.5,,0.4913,0.4896,3165.0,,,,0.0,0.0,0.0,
TQBR,2013-06-24,РусГидро,HYDR,2.0,49890.0,0.4989,0.4989,0.4989,0.492,0.4989,0.4989,100000.0,0.4928,0.4928,0.4928,321208929.8,321208929.8,321208929.8,
EQBR,2013-06-24,ИнтерРАОао,IRAO,7575.0,299173328.1,0.012125,0.012125,0.012796,0.012625,0.012424,0.012641,24079400000.0,0.012425,0.012425,0.012425,298561015.6,298561015.6,298561015.6,
SMAL,2013-06-24,ИнтерРАОао,IRAO,6.0,2287.41,0.012787,0.012401,0.012787,,0.01272,0.012662,179825.0,,,,0.0,0.0,0.0,
EQBS,2013-06-24,ИркЭнерго,IRGZ,1.0,984.9,9.849,9.849,9.849,9.849,9.849,9.849,100.0,,9.782,,0.0,539948.9,0.0,
EQNE,2013-06-24,ИРКУТ-3,IRKT,15.0,26693.4,5.14,5.0,5.14,5.096,5.036,5.096,5300.0,,5.111,,0.0,629615.3,0.0,
SMAL,2013-06-24,ИРКУТ-3,IRKT,2.0,291.2,5.2,5.2,5.2,,5.2,5.2,56.0,,,,0.0,0.0,0.0,
EQNE,2013-06-24,iИСКЧ ао,ISKJ,121.0,879485.1,16.4,15.8,17.5,16.206,16.47,16.16,53400.0,16.47,16.47,16.47,879485.1,879485.1,879485.1,
EQNE,2013-06-24,Слав-ЯНОСп,JNOSP,3.0,12000.1,10.001,10.0,10.001,10.0,10.0,10.0,1200.0,,9.782,,0.0,500845.2,0.0,
EQNE,2013-06-24,ТНСэКубань,KBSB,8.0,202909.0,136.01,136.01,145.0,145.0,144.94,145.0,1400.0,,144.84,,0.0,525777.3,0.0,
EQNL,2013-06-24,КузбТК ао,KBTK,5.0,8090.0,76.0,73.0,76.0,73.55,73.55,73.0,110.0,,78.15,,0.0,568165.8,0.0,
SMAL,2013-06-24,КузбТК ао,KBTK,1.0,168.0,56.0,56.0,56.0,,56.0,56.0,3.0,,,,0.0,0.0,0.0,
EQBS,2013-06-24,КАМАЗ,KMAZ,292.0,4118313.0,28.23,28.07,31.5,31.39,30.28,31.41,136000.0,30.28,30.28,30.28,4118313.0,4118313.0,4118313.0,
