BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-02-17,АбрауДюрсо,ABRD,17125.0,341380820.0,199.5,198.0,267.5,201.0,229.0,201.0,1491480.0,229.0,229.0,201.0,341380820.0,341380820.0,341380820.0,0.0,3
TQBR,2021-02-17,АСКО ао,ACKO,107.0,905326.0,5.86,5.76,5.86,5.84,5.82,5.84,155800.0,5.82,5.82,5.84,905326.0,905326.0,905326.0,0.0,3
SMAL,2021-02-17,Система ао,AFKS,13.0,7696.84,33.78,33.78,36.559,,35.962,35.999,220.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-02-17,Система ао,AFKS,25084.0,2269087247.5,35.73,35.201,36.45,35.4,35.962,35.645,63109000.0,35.976,35.976,35.4,2123237736.4,2123237736.4,2123237736.4,0.0,3
SMAL,2021-02-17,Аэрофлот,AFLT,1.0,69.7,69.7,69.7,69.7,,69.22,69.7,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-02-17,Аэрофлот,AFLT,25428.0,1432939298.8,69.24,68.96,69.68,69.08,69.22,69.18,20701540.0,69.22,69.22,69.08,1340848771.2,1340848771.2,1340848771.2,0.0,3
TQBR,2021-02-17,AGRO-гдр,AGRO,3973.0,112902790.0,889.6,882.2,896.8,884.0,888.2,884.0,127106.0,888.2,888.2,884.0,112902790.0,112902790.0,112902790.0,0.0,3
TQTF,2021-02-17,ETF AKCH,AKCH,1125.0,46769638.3,123.95,122.81,125.09,124.21,124.32,124.2,376247.0,124.31,124.31,124.21,46769638.3,46769638.3,46769638.3,8182999.44,3
TQTE,2021-02-17,AKEU ETF,AKEU,433.0,401148.04,11.34,11.24,11.37,11.29,11.33,11.29,35411.0,1007.59,1007.59,11.29,35679751.67,35679751.67,35679751.67,161571.75,3
TQTF,2021-02-17,ETF AKMB,AKMB,2536.0,1773597.05,1.07,1.0628,1.07,1.0678,1.0677,1.0683,1661339.0,1.0678,1.0678,1.0678,1283077.49,1283077.49,1283077.49,4786015.51,3
TQTF,2021-02-17,ETF AKME,AKME,156.0,95732.61,109.56,107.18,109.72,107.36,109.16,107.36,877.0,,108.93,107.36,0.0,500088.87,0.0,2072186.6,3
TQTD,2021-02-17,AKNX ETF,AKNX,460.0,389218.14,20.1,19.92,20.43,20.05,20.14,19.92,19329.0,1476.0,1476.0,20.05,29327975.56,29327975.56,29327975.56,335559.61,3
TQTF,2021-02-17,AKNX ETF,AKNX,113.0,802372.6,1484.2,1477.2,1491.2,1469.6,1476.0,1477.2,541.0,1476.0,1476.0,1469.6,29327975.56,29327975.56,29327975.56,25587326.27,3
TQBR,2021-02-17,Акрон,AKRN,529.0,8764608.0,6090.0,6024.0,6094.0,6050.0,6058.0,6050.0,1447.0,6058.0,6058.0,6050.0,8764608.0,8764608.0,8764608.0,0.0,3
TQTD,2021-02-17,AKSP ETF,AKSP,548.0,837850.58,13.5,13.4,13.57,13.45,13.51,13.45,62030.0,989.93,989.93,13.45,61405649.76,61405649.76,61405649.76,466778.0,3
TQBR,2021-02-17,БестЭфБ ао,ALBK,66.0,290220.0,63.5,61.5,64.0,61.5,62.0,61.5,4670.0,,62.5,61.5,0.0,509190.0,0.0,0.0,3
TQBR,2021-02-17,АЛРОСА-Нюр,ALNU,35.0,3506400.0,61800.0,61000.0,62600.0,61000.0,61600.0,61000.0,57.0,61600.0,61600.0,61000.0,3506400.0,3506400.0,3506400.0,0.0,3
SMAL,2021-02-17,АЛРОСА ао,ALRS,10.0,3124.38,102.82,100.04,102.82,,100.78,100.04,31.0,,,,0.0,0.0,0.0,0.0,3
