BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2018-12-03,Газпрнефт4,RU000A0JQ557,7.0,158297.9,97.15,98.56,98.56,98.33,0.15,98.32,4.36,97.15,161.0,,98.28,98.33,0.0,542510.8,0.0,2019-04-09,127.0,5.09,,,,0.5,,2018-12-03,1000.0,SUR,,,4.3005,,RUB
EQOB,2018-12-03,РЖД-12обл,RU000A0JQ5Q5,1.0,10682.1,97.11,97.11,97.11,97.11,0.05,97.11,6.85,97.11,11.0,,97.22,97.11,0.0,607627.9,0.0,2019-05-16,164.0,6.85,,,,0.5,,2018-12-03,1000.0,SUR,,,6.7262,,RUB
EQOB,2018-12-03,РЖД-19 обл,RU000A0JQ7Z2,4.0,4478368.5,99.63,99.63,99.63,99.63,27.81,99.63,8.01,99.63,4495.0,99.62,99.62,99.63,19387491.7,14699395.0,19387491.7,2024-07-08,218.0,8.01,,,,36.15,2019-07-15,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,Транснф 03,RU000A0JQCR1,2.0,4116.5,102.89,102.98,102.89,102.89,24.76,102.91,8.04,102.98,4.0,102.88,102.91,102.89,10883310.1,1330596.8,10883310.1,2019-09-18,289.0,8.01,,,,120.17,,2018-12-03,1000.0,SUR,,,7.9723,,RUB
EQOB,2018-12-03,РСХБ 9,RU000A0JQK72,1.0,995.0,99.5,99.5,99.5,99.5,3.45,99.5,7.69,99.5,1.0,,99.04,99.5,0.0,610091.5,0.0,2019-11-14,340.0,7.69,,,,34.9,,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,РЖД-23 обл,RU000A0JQRD9,4.0,500998.2,99.6,99.88,99.6,99.6,25.82,99.6,8.03,99.8,503.0,99.57,99.63,99.6,43352338.9,10488898.9,43352338.9,2025-01-16,228.0,8.03,,,,36.15,2019-07-25,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,РСХБ 10,RU000A0JQS09,8.0,174881.8,99.0,100.01,99.89,99.89,28.2,99.36,8.56,99.0,176.0,99.89,99.89,99.89,10299796.8,10249796.8,10299796.8,2020-01-29,400.0,9.07,,,,41.39,,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,РСХБ 11,RU000A0JQS74,2.0,73675.0,99.5,100.0,99.5,99.5,27.97,99.56,8.94,100.0,74.0,,99.75,99.5,0.0,2611403.8,0.0,2020-01-30,402.0,8.88,,,,41.39,,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,Мечел 14об,RU000A0JR0J0,28.0,401367.33,100.01,100.3,100.15,100.17,17.91,100.1,11.72,100.1,729.0,,100.13,100.17,0.0,587639.13,0.0,2020-02-25,85.0,11.95,,,,33.6,2019-02-26,2018-12-03,550.0,SUR,,,,,RUB
EQOB,2018-12-03,Мечел 13об,RU000A0JR0K8,33.0,975360.13,100.09,100.3,100.2,100.2,17.91,100.19,11.48,100.09,1770.0,100.19,100.19,100.2,975360.13,975360.13,975360.13,2020-02-25,85.0,11.53,,,,33.6,2019-02-26,2018-12-03,550.0,SUR,,,,,RUB
EQOB,2018-12-03,МТС 08,RU000A0JR4J2,1.0,1004.9,100.49,100.49,100.49,100.49,5.84,100.49,7.76,100.49,1.0,,99.69,100.49,0.0,504421.0,0.0,2020-11-03,661.0,7.76,,,,39.39,,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,ГлДорога 3,RU000A0JR4U9,1.0,6880000.0,86.0,86.0,86.0,86.0,2.3,86.0,22.05,86.0,8000.0,,,86.0,0.0,0.0,0.0,2028-10-30,343.0,22.05,,,,39.89,2019-11-11,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,Газпрнеф10,RU000A0JR878,2.0,18928.4,99.59,99.66,99.66,99.66,26.03,99.62,7.92,99.59,19.0,,99.55,99.66,0.0,506706.9,0.0,2021-01-26,721.0,7.94,,,,37.9,,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,Мечел 16об,RU000A0JR8P0,17.0,330698.1,92.8,92.98,92.8,92.86,24.33,92.89,12.16,92.98,356.0,,92.91,92.86,0.0,668980.0,0.0,2021-02-09,729.0,12.11,,,,39.89,,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,ВЭБ.РФ 09,RU000A0JRCX7,5.0,49260.8,100.5,100.8,100.5,100.5,18.04,100.53,8.83,100.66,49.0,,100.65,100.5,0.0,518361.1,0.0,2021-03-18,762.0,8.82,,,,44.38,,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,ВЭБлизинг3,RU000A0JREW5,4.0,9612804.1,96.64,96.65,96.65,96.65,11.75,96.65,9.08,96.65,9946.0,96.6,96.6,96.65,29027336.1,28979036.1,29027336.1,2021-04-02,788.0,9.08,,,,36.25,,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,РУСАЛБАл08,RU000A0JRF11,8.0,18111.9,99.03,101.01,101.01,101.01,13.81,100.62,6.05,100.01,18.0,,99.62,101.01,0.0,514064.3,0.0,2021-04-05,126.0,7.23,,,,44.88,2019-04-08,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,Мечел 17об,RU000A0JRJS2,28.0,127947.9,95.0,95.48,95.29,95.15,0.58,95.13,,95.48,269.0,,95.0,95.15,0.0,4697929.3,0.0,2021-05-27,467.0,0.0,,,,25.17,,2018-12-03,500.0,SUR,,,,,RUB
EQOB,2018-12-03,Мечел 18об,RU000A0JRJT0,97.0,10263785.3,94.8,95.25,95.25,95.25,0.58,95.04,,95.23,21599.0,95.04,95.04,95.25,10263785.3,10263785.3,10263785.3,2021-05-27,467.0,0.0,,,,25.17,,2018-12-03,500.0,SUR,,,,,RUB
EQOB,2018-12-03,НефГазХол6,RU000A0JRK22,6.0,68919.5,86.0,87.95,86.0,86.0,46.33,86.15,,86.0,80.0,,86.89,86.0,0.0,532618.8,0.0,2021-06-04,4.0,0.0,,,,47.37,2019-06-07,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,СПбТел 02,RU000A0JRKD2,2.0,14237.3,101.69,101.7,101.69,101.69,52.94,101.7,8.12,101.7,14.0,101.55,101.55,101.69,690540.8,685450.8,690540.8,2021-06-11,183.0,8.1,,,,56.35,2019-06-14,2018-12-03,1000.0,SUR,,,,,RUB
EQOB,2018-12-03,РСХБ 13,RU000A0JRMC0,1.0,997.5,99.75,99.75,99.75,99.75,32.05,99.75,8.39,99.75,1.0,,99.82,99.75,0.0,622864.3,0.0,2021-07-02,207.0,8.39,,,,38.89,2019-07-05,2018-12-03,1000.0,SUR,,,,,RUB
