BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2020-05-14,BYNRUB_TOD,BYNRUB_TOD,30.8475,30.35,30.8475,30.35,2.0,273647.5,30.4053
CETS,2020-05-14,BYNRUB_TOM,BYNRUB_TOM,31.22,31.22,31.22,31.22,1.0,93660.0,31.22
CETS,2020-05-14,CHF_TODTOM,CHFRUBTODTOM,0.007,0.007,0.007,0.007,1.0,7620950.0,0.007
CNGD,2020-05-14,CHF_TODTOM,CHFRUBTODTOM,0.0282,0.0094,0.0349,0.0349,18.0,562911731.6,
CETS,2020-05-14,CHFRUB_TOD,CHFRUB_TOD,75.9475,75.9475,75.9475,75.9475,1.0,75947.5,75.9475
CETS,2020-05-14,CHFRUB_TOM,CHFRUB_TOM,76.0125,75.5,76.4425,75.575,99.0,22896792.5,76.0691
CNGD,2020-05-14,CHFRUB_TOM,CHFRUB_TOM,75.9975,75.5258,76.8375,75.5325,382.0,3664224.91,
CETS,2020-05-14,CNYRUB_TOD,CNY000000TOD,10.4199,10.3895,10.45,10.39,51.0,387095553.3,10.4139
CETS,2020-05-14,CNY_TODTOM,CNYRUBTODTOM,0.000901,0.000901,0.001197,0.001197,55.0,2257544060.3,0.001126
CNGD,2020-05-14,CNY_TODTOM,CNYRUBTODTOM,0.003851,-0.002139,0.0048,0.0048,54.0,16697720.9,
CETS,2020-05-14,CNYRUB_TOM,CNYRUB_TOM,10.3861,10.3519,10.4619,10.3519,566.0,4242872406.7,10.4061
CNGD,2020-05-14,CNYRUB_TOM,CNYRUB_TOM,10.405,10.3331,10.4589,10.348,392.0,1080104.65,
CETS,2020-05-14,CNY_TOMSPT,CNYRUB_TOM1D,0.0,0.0,0.0,0.0,1.0,104119000.0,
CETS,2020-05-14,EUR_TODTOM,EUR000TODTOM,0.0126,0.0125,0.0135,0.0131,287.0,121300976640.0,0.0129
CNGD,2020-05-14,EUR_TODTOM,EUR000TODTOM,0.0351,-0.0165,0.0412,0.0367,1557.0,29865389773.66,
SDBP,2020-05-14,EURRUB_TDB,EURRUB_TDB,79.6775,79.6775,79.6775,79.6775,1.0,79677500.0,79.6775
SDBP,2020-05-14,EURRUB_TMB,EURRUB_TMB,80.0875,79.37,80.0875,79.37,3.0,238830000.0,79.61
CETS,2020-05-14,EURUSD_TOD,EURUSD000TOD,1.08,1.078,1.08144,1.079,55.0,875480445.4,1.08056
CNGD,2020-05-14,EURUSD_TOD,EURUSD000TOD,1.0908,1.0692,1.09212,1.08104,575.0,40516874.73,
