BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2017-02-02,АбрауДюрсо,ABRD,9.0,234300.0,107.5,107.5,116.5,111.0,111.5,111.0,2100.0,,110.0,111.0,0.0,504950.0,0.0,
SMAL,2017-02-02,Система ао,AFKS,2.0,2350.8,23.3,23.3,24.0,,23.79,24.0,99.0,,,,0.0,0.0,0.0,
TQBR,2017-02-02,Система ао,AFKS,4131.0,174311728.5,23.995,23.53,24.095,23.695,23.79,23.695,7327200.0,23.79,23.79,23.695,174311728.5,174311728.5,174311728.5,
SMAL,2017-02-02,Аэрофлот,AFLT,13.0,77424.35,176.1,173.0,178.0,,176.55,176.6,439.0,,,,0.0,0.0,0.0,
TQBR,2017-02-02,Аэрофлот,AFLT,6028.0,636839490.0,175.25,174.45,178.1,176.9,176.55,176.9,3607000.0,176.55,176.55,176.9,636839490.0,636839490.0,636839490.0,
TQBR,2017-02-02,AGRO-гдр,AGRO,1321.0,40765834.0,857.0,831.0,862.0,835.0,842.0,835.0,48442.0,842.0,842.0,835.0,40765834.0,40765834.0,40765834.0,
TQBR,2017-02-02,Акрон,AKRN,865.0,12452716.0,3502.0,3455.0,3528.0,3481.0,3484.0,3485.0,3574.0,3484.0,3484.0,3481.0,12452716.0,12452716.0,12452716.0,
TQBR,2017-02-02,АЛРОСА-Нюр,ALNU,4.0,1254500.0,178000.0,178000.0,179500.0,179500.0,179000.0,179500.0,7.0,179000.0,178500.0,179500.0,4295500.0,3035500.0,4295500.0,
SMAL,2017-02-02,АЛРОСА ао,ALRS,5.0,9113.81,103.6,102.29,104.75,,104.01,104.75,88.0,,,,0.0,0.0,0.0,
TQBR,2017-02-02,АЛРОСА ао,ALRS,12302.0,1101879085.0,105.69,103.08,105.79,103.86,104.01,103.86,10594100.0,104.01,104.01,103.86,1101879085.0,1101879085.0,1101879085.0,
SMAL,2017-02-02,АшинскийМЗ,AMEZ,15.0,1775.58,5.87,5.87,5.98,,5.97,5.98,300.0,,,,0.0,0.0,0.0,
TQBR,2017-02-02,АшинскийМЗ,AMEZ,272.0,2695217.0,5.85,5.65,6.2,6.03,5.97,6.05,452100.0,5.96,5.96,6.03,2695217.0,2695217.0,2695217.0,
TQBR,2017-02-02,Аптеки36и6,APTK,573.0,4156365.3,10.11,10.1,10.21,10.19,10.16,10.19,409010.0,10.16,10.16,10.19,4156365.3,4156365.3,4156365.3,
SMAL,2017-02-02,РусАква ао,AQUA,1.0,707.4,78.6,78.6,78.6,,85.1,78.6,9.0,,,,0.0,0.0,0.0,
TQBR,2017-02-02,РусАква ао,AQUA,63.0,740820.0,86.1,80.3,87.1,86.3,85.1,87.0,8700.0,85.2,85.2,86.3,740820.0,740820.0,740820.0,
TQDE,2017-02-02,Армада,ARMD,141.0,793450.0,20.5,19.9,21.4,21.2,20.8,21.0,38110.0,20.8,20.8,21.2,793450.0,793450.0,793450.0,
TQBR,2017-02-02,Арсагера,ARSA,2.0,10990.0,3.67,3.65,3.67,3.65,3.66,3.65,3000.0,,3.59,3.65,0.0,523580.0,0.0,
TQBR,2017-02-02,АстрЭнСб,ASSB,16.0,18998.0,0.475,0.455,0.476,0.47,0.463,0.47,41000.0,,0.467,0.47,0.0,500072.0,0.0,
TQBR,2017-02-02,Авангрд-ао,AVAN,13.0,119070.0,520.0,480.0,520.0,480.0,496.0,480.0,240.0,,514.0,480.0,0.0,503790.0,0.0,
SMAL,2017-02-02,АВТОВАЗ ао,AVAZ,1.0,12.35,12.35,12.35,12.35,,11.71,12.35,1.0,,,,0.0,0.0,0.0,
TQBR,2017-02-02,АВТОВАЗ ао,AVAZ,732.0,7191647.0,11.91,11.61,11.93,11.61,11.71,11.61,613900.0,11.71,11.71,11.61,7191647.0,7191647.0,7191647.0,
SMAL,2017-02-02,АВТОВАЗ ап,AVAZP,1.0,6.7,6.7,6.7,6.7,,6.405,6.7,1.0,,,,0.0,0.0,0.0,
TQBR,2017-02-02,АВТОВАЗ ап,AVAZP,184.0,3563293.5,6.42,6.4,6.47,6.425,6.405,6.425,556200.0,6.405,6.405,6.425,3563293.5,3563293.5,3563293.5,
TQBR,2017-02-02,Башнефт ао,BANE,2479.0,45526877.0,4086.0,3860.5,4159.5,3919.0,3962.0,3919.0,11501.0,3958.5,3958.5,3919.0,45526877.0,45526877.0,45526877.0,
TQBR,2017-02-02,Башнефт ап,BANEP,3198.0,106617184.0,1439.0,1400.0,1445.0,1440.0,1429.5,1440.0,74578.0,1429.5,1429.5,1440.0,106617184.0,106617184.0,106617184.0,
TQDE,2017-02-02,Деликатесы,BGDE,1333.0,14559606.0,0.16,0.156,0.176,0.175,0.169,0.176,86378000.0,0.169,0.169,0.175,14559606.0,14559606.0,14559606.0,
TQBR,2017-02-02,БашИнСв ап,BISVP,4.0,21640.0,4.32,4.32,4.34,4.33,4.33,4.34,5000.0,,4.21,4.33,0.0,500750.0,0.0,
TQBR,2017-02-02,Белон ао,BLNG,205.0,1611970.0,4.64,4.63,4.8,4.67,4.7,4.67,343300.0,4.7,4.7,4.67,1611970.0,1611970.0,1611970.0,
TQBR,2017-02-02,БурЗолото,BRZL,17.0,30995.0,1300.0,1285.0,1300.0,1290.0,1290.0,1285.0,24.0,,1300.0,1290.0,0.0,532420.0,0.0,
TQBR,2017-02-02,БСП ао,BSPB,208.0,8804318.5,74.5,74.1,75.45,74.4,74.95,74.4,117460.0,74.95,74.95,74.4,8804318.5,8804318.5,8804318.5,
SMAL,2017-02-02,МКБ ао,CBOM,1.0,296.4,3.8,3.8,3.8,,4.285,3.8,78.0,,,,0.0,0.0,0.0,
TQBR,2017-02-02,МКБ ао,CBOM,335.0,7117540.9,4.297,4.27,4.3,4.28,4.285,4.276,1661000.0,4.285,4.285,4.28,7117540.9,7117540.9,7117540.9,
SMAL,2017-02-02,ЧТПЗ ао,CHEP,2.0,9392.0,95.0,82.0,95.0,,134.4,82.0,99.0,,,,0.0,0.0,0.0,
TQBR,2017-02-02,ЧТПЗ ао,CHEP,13.0,299600.0,136.3,136.0,136.5,136.0,134.4,136.0,2200.0,,136.1,136.0,0.0,503600.0,0.0,
TQBR,2017-02-02,РН-ЗапСиб,CHGZ,2.0,220710.0,31.1,31.1,32.0,32.0,32.0,32.0,6900.0,,32.9,32.0,0.0,502740.0,0.0,
SMAL,2017-02-02,СевСт-ао,CHMF,4.0,7652.4,965.2,952.8,965.2,,963.9,952.8,8.0,,,,0.0,0.0,0.0,
