BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2012-10-22,BKTRUB_TOM,BKTRUB000TOM,35.165,35.156,35.3,35.3,7.0,70363022.0,35.1815
CETS,2012-10-22,CNYRUB_TOD,CNY000000TOD,49.36,49.349,49.42,49.42,7.0,9824470.0,49.3692
CETS,2012-10-22,EUR_TODTOM,EUR000TODTOM,0.0066,0.0066,0.0074,0.0073,323.0,40953622870.0,0.0069
CNGD,2012-10-22,EUR_TODTOM,EUR000TODTOM,0.0088,-0.0154,0.0176,0.0067,10.0,1408947620.5,
CETS,2012-10-22,EURUSD_TOD,EURUSD000TOD,1.3055,1.303,1.3067,1.3067,12.0,49041966.35,1.3048
CETS,2012-10-22,EURUSD_TOM,EURUSD000TOM,1.3056,1.303,1.3074,1.3073,41.0,340348667.87,1.3059
CETS,2012-10-22,EURUSDTDTM,EURUSDTODTOM,1e-06,0.0,4e-06,0.0,24.0,2454445279.93,2e-06
CETS,2012-10-22,EURRUB_TOD,EUR_RUB__TOD,40.397,40.2646,40.4,40.345,939.0,6622463549.5,40.3248
CNGD,2012-10-22,EURRUB_TOD,EUR_RUB__TOD,40.3967,40.3675,40.3975,40.3675,8.0,67523204.4,
CETS,2012-10-22,EURRUB_TOM,EUR_RUB__TOM,40.3,40.265,40.6348,40.59,741.0,5246050723.0,40.3841
CNGD,2012-10-22,EURRUB_TOM,EUR_RUB__TOM,40.4,40.3975,40.4,40.3975,2.0,8079750.0,
CETS,2012-10-22,USDRUB_TOD,USD000000TOD,30.86,30.827,30.95,30.845,5721.0,42836890309.8,30.9013
CNGD,2012-10-22,USDRUB_TOD,USD000000TOD,30.85,30.8327,30.955,30.9025,29.0,12059304236.5,
CETS,2012-10-22,USD_TODTOM,USD000TODTOM,0.005,0.005,0.006,0.0057,536.0,188275672740.0,0.0053
CNGD,2012-10-22,USD_TODTOM,USD000TODTOM,0.0,-0.0118,0.0135,0.0058,57.0,9501078071.2,
CETS,2012-10-22,USDRUB_TOM,USD000UTSTOM,30.865,30.8302,31.0975,31.0585,15353.0,194256359719.2,30.9428
CNGD,2012-10-22,USDRUB_TOM,USD000UTSTOM,30.853,30.835,31.0,31.0,32.0,10203161560.0,
CETS,2012-10-22,USD_TOMSPT,USDRUB_TOM1D,0.0055,0.0048,0.0055,0.005,7.0,30844120.0,0.0053
CETS,2012-10-22,USD_TOM1W,USDRUB_TOM1W,0.034,0.034,0.034,0.034,1.0,3087280.0,0.034
