BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-07-06,АбрауДюрсо,ABRD,112.0,572915.0,130.5,129.5,131.0,130.0,130.0,129.5,4400.0,130.0,130.0,130.0,572915.0,572915.0,572915.0,0.0,3
TQPI,2020-07-06,АСКО ао,ACKO,146.0,377998.0,5.16,4.92,5.2,5.02,5.04,5.0,75000.0,,5.08,5.02,0.0,505340.0,0.0,0.0,3
SMAL,2020-07-06,Система ао,AFKS,2.0,88.51,17.684,17.684,17.712,,17.657,17.712,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-06,Система ао,AFKS,13509.0,693513312.2,17.4,17.333,17.84,17.789,17.657,17.789,39276400.0,17.657,17.657,17.789,693513312.2,693513312.2,693513312.2,0.0,3
SMAL,2020-07-06,Аэрофлот,AFLT,10.0,3061.86,78.14,78.14,82.38,,81.68,80.5,38.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-06,Аэрофлот,AFLT,29331.0,1500008000.2,81.36,80.5,82.64,80.8,81.68,81.24,18364020.0,81.72,81.72,80.8,1431120748.6,1431120748.6,1431120748.6,0.0,3
TQBR,2020-07-06,AGRO-гдр,AGRO,2012.0,78338854.6,652.0,652.0,659.6,653.0,657.6,653.0,119157.0,657.4,657.4,653.0,78338854.6,78338854.6,78338854.6,0.0,3
TQTE,2020-07-06,AKEU ETF,AKEU,65.0,47533.57,10.28,9.99,10.28,10.05,10.05,10.06,4732.0,795.78,795.78,10.05,3765642.71,3765642.71,3765642.71,57880.93,3
TQTF,2020-07-06,ETF AKMB,AKMB,72.0,433441.04,1.0146,1.0092,1.0154,1.0151,1.0125,1.0151,428101.0,,1.0148,1.0151,0.0,1658351.92,0.0,3282608.46,3
TQTD,2020-07-06,AKNX ETF,AKNX,681.0,221554.94,15.24,15.22,15.48,15.47,15.26,15.48,14519.0,1075.8,1075.8,15.47,15619600.91,15619600.91,15619600.91,283550.53,3
