BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2020-07-17,BYNRUB_TOM,BYNRUB_TOM,30.505,30.0,30.505,30.0,2.0,424545.0,30.3246
CETS,2020-07-17,CHF_TODTOM,CHFRUBTODTOM,0.025,0.025,0.025,0.025,2.0,30218000.0,0.025
CNGD,2020-07-17,CHF_TODTOM,CHFRUBTODTOM,0.0776,-0.0433,0.1037,0.1037,23.0,11374750.34,
CETS,2020-07-17,CHFRUB_TOM,CHFRUB_TOM,75.8375,75.8125,76.6,76.5725,99.0,43081617.5,76.2507
CNGD,2020-07-17,CHFRUB_TOM,CHFRUB_TOM,75.78,75.7625,76.665,76.6525,453.0,290097620.25,
CETS,2020-07-17,CNYRUB_TOD,CNY000000TOD,9.97,9.97,10.2479,10.2316,41.0,194596981.5,10.2387
CETS,2020-07-17,CNY_TODTOM,CNYRUBTODTOM,0.00168,0.00168,0.002099,0.00175,32.0,3064749839.5,0.001842
CNGD,2020-07-17,CNY_TODTOM,CNYRUBTODTOM,0.010473,-0.0058,0.014,0.014,42.0,8715074.32,
CETS,2020-07-17,CNYRUB_TOM,CNYRUB_TOM,10.2305,10.2305,10.2939,10.2867,238.0,758053574.0,10.262
CNGD,2020-07-17,CNYRUB_TOM,CNYRUB_TOM,10.2331,10.2272,10.2939,10.2751,632.0,1457493.86,
CETS,2020-07-17,EUR_TODTOM,EUR000TODTOM,0.0298,0.0298,0.0308,0.0305,342.0,156293256410.0,0.0302
CNGD,2020-07-17,EUR_TODTOM,EUR000TODTOM,-0.1071,-0.1071,0.1339,0.1119,1656.0,35517539296.5,
SDBP,2020-07-17,EURRUB_TDB,EURRUB_TDB,81.9375,81.9375,81.9375,81.9375,1.0,81937500.0,81.9375
SDBP,2020-07-17,EURRUB_TMB,EURRUB_TMB,81.8975,81.8975,81.8975,81.8975,1.0,81897500.0,81.8975
CETS,2020-07-17,EUR_TOM1W,EURRUB_TOM1W,0.0637,0.0637,0.0637,0.0637,1.0,301675430.0,0.0637
CNGD,2020-07-17,EUR_TOM1W,EURRUB_TOM1W,0.0715,0.0715,0.0715,0.0715,1.0,8154170000.0,
CETS,2020-07-17,EURUSD_TOD,EURUSD000TOD,1.1389,1.13851,1.1426,1.14196,49.0,818645181.09,1.13937
CNGD,2020-07-17,EURUSD_TOD,EURUSD000TOD,1.15261,1.12821,1.15302,1.15241,727.0,42960122.0,
CETS,2020-07-17,EURUSD_TOM,EURUSD000TOM,1.1384,1.1384,1.1443,1.1438,473.0,2936870593.62,1.14202
CNGD,2020-07-17,EURUSD_TOM,EURUSD000TOM,1.15261,1.12821,1.15302,1.15241,729.0,205259955.5,
CETS,2020-07-17,EURUSDTDTM,EURUSDTODTOM,5.9e-05,5.9e-05,6.6e-05,6.3e-05,51.0,22387124118.34,6e-05
CNGD,2020-07-17,EURUSDTDTM,EURUSDTODTOM,5.8e-05,-0.000469,0.001175,-0.000469,69.0,12447627633.34,
CETS,2020-07-17,EURRUB_TOD,EUR_RUB__TOD,81.41,81.41,82.0625,81.85,3123.0,13334000580.0,81.8343
CNGD,2020-07-17,EURRUB_TOD,EUR_RUB__TOD,81.5075,80.3781,82.7847,82.11,1605.0,2767833434.47,
CETS,2020-07-17,EURRUB_TOM,EUR_RUB__TOM,81.505,81.4875,82.275,82.2,5326.0,19216975327.5,81.9005
CNGD,2020-07-17,EURRUB_TOM,EUR_RUB__TOM,81.5,80.3781,82.7847,82.16,5716.0,1637332714.71,
CETS,2020-07-17,GBP_TODTOM,GBPRUBTODTOM,0.03,0.0196,0.03,0.0196,9.0,206820820.0,0.0207
CNGD,2020-07-17,GBP_TODTOM,GBPRUBTODTOM,0.0259,-0.0516,0.1389,0.1234,75.0,56844793.56,
CETS,2020-07-17,GBPRUB_TOD,GBPRUB_TOD,89.89,89.87,90.3,89.9175,24.0,117798212.5,90.0598
CNGD,2020-07-17,GBPRUB_TOD,GBPRUB_TOD,90.2309,89.3375,91.0793,90.1775,119.0,708410.4,
CETS,2020-07-17,GBPRUB_TOM,GBPRUB_TOM,89.9025,89.6975,90.3925,90.3125,159.0,265001702.5,90.0754
CNGD,2020-07-17,GBPRUB_TOM,GBPRUB_TOM,89.93,89.3375,91.0793,90.34,425.0,8872115.84,
CNGD,2020-07-17,GBPUSDTDTM,GBPUSDTODTOM,-0.000517,-0.000517,0.000517,0.000517,4.0,321748.29,
CETS,2020-07-17,GBPUSD_TOM,GBPUSD_TOM,1.312,1.312,1.312,1.312,1.0,467275.36,1.312
CETS,2020-07-17,GLDRUB_TOM,GLDRUB_TOM,4143.0,4143.0,4169.0,4169.0,10.0,176754289.9,4161.86
CETS,2020-07-17,HKDRUB_TOD,HKDRUB_TOD,8.9456,8.9456,8.9456,8.9456,1.0,8945.6,8.9456
CETS,2020-07-17,HKDRUB_TOM,HKDRUB_TOM,9.3999,9.2203,9.3999,9.3899,3.0,28010.1,9.3367
CNGD,2020-07-17,HKDRUB_TOM,HKDRUB_TOM,9.4941,9.1601,9.4941,9.3899,120.0,25594.4,
CETS,2020-07-17,JPYRUB_TOM,JPYRUB_TOM,67.1999,65.5556,67.1999,66.1001,11.0,2062614.2,66.5359
