BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2017-11-23,АбрауДюрсо,ABRD,9.0,127450.0,150.0,139.0,150.0,143.0,141.5,142.0,900.0,,145.0,143.0,0.0,507400.0,0.0,
TQBR,2017-11-23,АСКО ао,ACKO,29.0,510470.0,6.01,5.97,6.09,6.0,6.01,6.0,85000.0,6.01,6.01,6.0,510470.0,510470.0,510470.0,
SMAL,2017-11-23,Система ао,AFKS,3.0,338.92,11.535,11.535,11.91,,11.45,11.75,29.0,,,,0.0,0.0,0.0,
TQBR,2017-11-23,Система ао,AFKS,6126.0,194482755.5,11.7,11.33,11.71,11.395,11.45,11.395,16989000.0,11.45,11.45,11.395,194482755.5,194482755.5,194482755.5,
SMAL,2017-11-23,Аэрофлот,AFLT,13.0,16585.3,163.05,159.9,165.0,,163.05,162.3,103.0,,,,0.0,0.0,0.0,
TQBR,2017-11-23,Аэрофлот,AFLT,4092.0,412995455.0,164.0,162.1,164.45,162.3,163.05,162.3,2532500.0,163.1,163.1,162.3,412995455.0,412995455.0,412995455.0,
TQBR,2017-11-23,AGRO-гдр,AGRO,841.0,14062859.0,708.5,687.5,709.5,687.5,693.5,687.5,20281.0,693.5,693.5,687.5,14062859.0,14062859.0,14062859.0,
TQBR,2017-11-23,Акрон,AKRN,187.0,12406175.0,3850.0,3811.0,3897.0,3821.0,3848.0,3821.0,3224.0,3848.0,3848.0,3821.0,12406175.0,12406175.0,12406175.0,
TQBR,2017-11-23,БестЭфБ ао,ALBK,2.0,21680.0,99.9,99.9,116.9,108.4,108.4,116.9,200.0,,104.6,108.4,0.0,502010.0,0.0,
SMAL,2017-11-23,АЛРОСА ао,ALRS,2.0,1014.21,78.21,78.0,78.21,,77.42,78.0,13.0,,,,0.0,0.0,0.0,
TQBR,2017-11-23,АЛРОСА ао,ALRS,12787.0,1101875254.0,77.61,76.31,78.22,77.73,77.42,77.73,14238000.0,77.39,77.39,77.73,1101875254.0,1101875254.0,1101875254.0,
TQBR,2017-11-23,АшинскийМЗ,AMEZ,83.0,443880.0,4.83,4.75,4.85,4.81,4.79,4.81,92600.0,,4.8,4.81,0.0,500217.0,0.0,
TQBR,2017-11-23,Аптеки36и6,APTK,265.0,744779.3,8.81,8.71,9.0,8.81,8.87,8.81,83950.0,8.87,8.87,8.81,744779.3,744779.3,744779.3,
TQDE,2017-11-23,Армада,ARMD,74.0,64175.0,8.6,8.2,8.9,8.7,8.6,8.7,7420.0,,8.4,8.7,0.0,505346.0,0.0,
TQBR,2017-11-23,Арсагера,ARSA,1.0,6760.0,3.38,3.38,3.38,3.38,3.38,3.38,2000.0,,3.31,3.38,0.0,532990.0,0.0,
TQBR,2017-11-23,Авангрд-ао,AVAN,12.0,759850.0,547.0,449.0,547.0,470.0,507.0,470.0,1500.0,507.0,507.0,470.0,759850.0,759850.0,759850.0,
SMAL,2017-11-23,АВТОВАЗ ао,AVAZ,1.0,204.6,10.23,10.23,10.23,,10.39,10.23,20.0,,,,0.0,0.0,0.0,
TQBR,2017-11-23,АВТОВАЗ ао,AVAZ,167.0,578775.0,10.72,10.3,10.72,10.39,10.39,10.42,55700.0,10.39,10.39,10.39,578775.0,578775.0,578775.0,
TQBR,2017-11-23,АВТОВАЗ ап,AVAZP,51.0,729763.0,10.21,10.2,10.49,10.48,10.41,10.48,70100.0,10.41,10.41,10.48,729763.0,729763.0,729763.0,
TQBR,2017-11-23,Башнефт ао,BANE,425.0,6186512.0,2345.0,2321.0,2359.0,2340.0,2339.0,2342.0,2645.0,2339.0,2339.0,2340.0,6186512.0,6186512.0,6186512.0,
TQBR,2017-11-23,Башнефт ап,BANEP,1001.0,55455904.5,1543.0,1525.0,1543.0,1533.5,1533.0,1533.5,36180.0,1533.0,1533.0,1533.5,55455904.5,55455904.5,55455904.5,
TQBR,2017-11-23,Белуга ао,BELU,2.0,26656.0,650.0,650.0,656.0,656.0,650.0,656.0,41.0,,649.0,656.0,0.0,548791.0,0.0,
TQBR,2017-11-23,Белон ао,BLNG,131.0,245330.0,2.8,2.73,2.85,2.83,2.79,2.84,87900.0,,2.78,2.83,0.0,500137.0,0.0,
TQBR,2017-11-23,БурЗолото,BRZL,7.0,15325.0,850.0,850.0,855.0,850.0,850.0,850.0,18.0,,840.0,850.0,0.0,608770.0,0.0,
TQBR,2017-11-23,БСП ао,BSPB,126.0,952721.0,53.25,52.5,53.25,52.7,52.8,52.7,18050.0,52.8,52.8,52.7,952721.0,952721.0,952721.0,
SMAL,2017-11-23,МКБ ао,CBOM,1.0,144.0,4.5,4.5,4.5,,4.395,4.5,32.0,,,,0.0,0.0,0.0,
TQBR,2017-11-23,МКБ ао,CBOM,670.0,27140353.4,4.399,4.378,4.43,4.382,4.395,4.382,6175000.0,4.395,4.395,4.382,27140353.4,27140353.4,27140353.4,
TQBR,2017-11-23,РН-ЗапСиб,CHGZ,1.0,60000.0,30.0,30.0,30.0,30.0,30.0,30.0,2000.0,30.0,30.0,30.0,525600.0,501580.0,525600.0,
SMAL,2017-11-23,СевСт-ао,CHMF,2.0,4513.3,900.1,900.1,906.5,,905.4,906.5,5.0,,,,0.0,0.0,0.0,
TQBR,2017-11-23,СевСт-ао,CHMF,4041.0,421776134.0,905.0,902.3,908.0,906.8,905.4,906.8,465820.0,905.4,905.4,906.8,421776134.0,421776134.0,421776134.0,
TQBR,2017-11-23,ЧМК ао,CHMK,30.0,563305.0,3480.0,3480.0,3560.0,3555.0,3545.0,3560.0,159.0,3545.0,3545.0,3555.0,563305.0,563305.0,563305.0,
TQBR,2017-11-23,ЧЦЗ ао,CHZN,1.0,5060.0,506.0,506.0,506.0,506.0,506.0,506.0,10.0,519.0,519.0,506.0,1785410.0,1755010.0,1785410.0,
TQBR,2017-11-23,ЧелябЭС ао,CLSB,6.0,58985.0,0.1255,0.1255,0.1255,0.1255,0.1255,0.1255,470000.0,,0.126,0.1255,0.0,501100.0,0.0,
TQBR,2017-11-23,ЧелябЭС ап,CLSBP,33.0,67685.0,0.132,0.1265,0.1345,0.129,0.13,0.1305,520000.0,,0.134,0.129,0.0,500315.0,0.0,
TQBR,2017-11-23,Телеграф,CNTL,32.0,328630.0,21.5,20.6,21.5,20.9,21.2,20.9,15500.0,,21.5,20.9,0.0,542410.0,0.0,
TQBR,2017-11-23,Телеграф-п,CNTLP,213.0,2879158.0,14.69,13.2,14.69,13.97,13.62,13.97,211400.0,13.62,13.62,13.97,2879158.0,2879158.0,2879158.0,
TQBR,2017-11-23,ДагСб ао,DASB,400.0,1991365.0,0.092,0.091,0.099,0.0935,0.0945,0.0935,21030000.0,0.0945,0.0945,0.0935,1991365.0,1991365.0,1991365.0,
TQBR,2017-11-23,Дорогбж ао,DGBZ,1.0,440000.0,40.0,40.0,40.0,40.0,40.0,40.0,11000.0,40.0,40.0,40.0,2450240.0,1060000.0,2450240.0,
TQBR,2017-11-23,iЗаводДИОД,DIOD,72.0,201410.0,4.45,4.37,4.58,4.5,4.48,4.5,45000.0,,4.44,4.5,0.0,501503.0,0.0,
SMAL,2017-11-23,ДИКСИ ао,DIXY,19.0,9485.9,325.0,320.5,329.5,,329.1,329.5,29.0,,,,0.0,0.0,0.0,
TQBR,2017-11-23,ДИКСИ ао,DIXY,6021.0,199517576.0,332.0,327.3,334.9,330.0,329.1,330.0,606310.0,329.1,329.1,330.0,199517576.0,199517576.0,199517576.0,
SMAL,2017-11-23,ДетскийМир,DSKY,1.0,108.2,108.2,108.2,108.2,,107.05,108.2,1.0,,,,0.0,0.0,0.0,
TQBR,2017-11-23,ДетскийМир,DSKY,679.0,16234834.0,107.25,106.75,108.5,106.95,107.05,106.95,151690.0,107.05,107.05,106.95,16234834.0,16234834.0,16234834.0,
TQBR,2017-11-23,ДЭК ао,DVEC,36.0,96197.0,0.521,0.518,0.53,0.519,0.525,0.519,184000.0,,0.519,0.519,0.0,506584.0,0.0,
TQBR,2017-11-23,iДонскЗР,DZRD,1.0,4540.0,2270.0,2270.0,2270.0,2270.0,2270.0,2270.0,2.0,,2230.0,2270.0,0.0,512160.0,0.0,
TQBR,2017-11-23,iДонскЗР п,DZRDP,16.0,39800.0,2330.0,2310.0,2400.0,2400.0,2340.0,2400.0,17.0,,2380.0,2400.0,0.0,1140360.0,0.0,
TQBR,2017-11-23,ЕвроЭлтех,EELT,92.0,6080633.0,11.98,11.76,12.0,11.95,11.88,11.94,512000.0,11.88,11.88,11.95,6080633.0,6080633.0,6080633.0,
TQBR,2017-11-23,Электрцинк,ELTZ,163.0,420932.0,586.0,552.0,586.0,566.0,563.0,566.0,747.0,,565.0,566.0,0.0,518189.0,0.0,
TQBR,2017-11-23,ENPL-гдр,ENPL,25.0,668672.9,768.0,760.6,771.0,769.6,764.2,769.6,875.0,764.2,764.2,769.6,668672.9,668672.9,668672.9,
SMAL,2017-11-23,ЭнелРос ао,ENRU,1.0,645.0,1.29,1.29,1.29,,1.304,1.29,500.0,,,,0.0,0.0,0.0,
TQBR,2017-11-23,ЭнелРос ао,ENRU,202.0,12236011.0,1.307,1.299,1.309,1.303,1.304,1.303,9386000.0,1.304,1.304,1.303,12236011.0,12236011.0,12236011.0,
TQBR,2017-11-23,САФМАР ао,EPLN,852.0,40163465.0,693.5,667.5,698.5,676.5,680.0,676.5,59060.0,680.0,680.0,676.5,40163465.0,40163465.0,40163465.0,
SMAL,2017-11-23,ФСК ЕЭС ао,FEES,20.0,5158.24,0.165,0.16105,0.16885,,0.1659,0.16435,31416.0,,,,0.0,0.0,0.0,
TQBR,2017-11-23,ФСК ЕЭС ао,FEES,5403.0,232262752.0,0.16755,0.1648,0.16795,0.16645,0.1659,0.16645,1400170000.0,0.1659,0.1659,0.16645,232262752.0,232262752.0,232262752.0,
TQBR,2017-11-23,ДВМП ао,FESH,250.0,2369712.5,6.545,6.27,6.69,6.685,6.47,6.685,366200.0,6.47,6.47,6.685,2369712.5,2369712.5,2369712.5,
TQBR,2017-11-23,БУДУЩЕЕ ао,FTRE,106.0,5321321.0,761.0,726.0,794.0,756.0,775.0,756.0,6863.0,775.0,775.0,756.0,5321321.0,5321321.0,5321321.0,
TQTF,2017-11-23,FXAU ETF,FXAU,12.0,104377.0,1682.0,1679.0,1686.0,1686.0,1684.0,1686.0,62.0,,1694.0,1686.0,0.0,506529.6,0.0,227604.47
EQTD,2017-11-23,FXCN ETF,FXCN,3.0,4405.34,44.98,44.91,44.98,44.66,44.61,44.94,98.0,,,,0.0,0.0,0.0,2695945.51
TQTF,2017-11-23,FXCN ETF,FXCN,155.0,5362125.0,2655.0,2610.0,2680.0,2635.0,2630.0,2635.0,2038.0,2630.0,2630.0,2635.0,5622066.94,5622066.94,5622066.94,2695945.51
TQTF,2017-11-23,FXDE ETF,FXDE,69.0,753968.5,2135.0,2118.0,2138.5,2136.5,2130.0,2138.5,354.0,2130.0,2130.0,2136.5,753968.5,753968.5,753968.5,821299.59
EQTD,2017-11-23,FXGD ETF,FXGD,1.0,3710.5,9.05,9.05,9.05,8.97,8.96,9.05,410.0,,,,0.0,0.0,0.0,4155266.62
TQTF,2017-11-23,FXGD ETF,FXGD,401.0,5543422.0,530.0,527.5,537.5,529.5,528.5,529.5,10492.0,528.5,528.5,529.5,5762364.13,5762364.13,5762364.13,4155266.62
TQTF,2017-11-23,iFXIT ETF,FXIT,85.0,2691469.0,3697.0,3628.0,3697.0,3640.0,3637.0,3640.0,740.0,3637.0,3637.0,3640.0,2691469.0,2691469.0,2691469.0,2518566.96
EQTD,2017-11-23,FXJP ETF,FXJP,1.0,9115.2,37.98,37.98,37.98,37.61,37.9,37.98,240.0,,,,0.0,0.0,0.0,259681.25
TQTF,2017-11-23,FXJP ETF,FXJP,7.0,126290.0,2216.0,2210.0,2219.0,2219.0,2236.0,2219.0,57.0,2213.0,2236.0,2219.0,1526962.4,695289.4,1526962.4,259681.25
TQTF,2017-11-23,FXMM ETF,FXMM,204.0,9073641.1,1395.3,1395.2,1396.1,1395.2,1395.3,1395.2,6503.0,1395.3,1395.3,1395.2,9073641.1,9073641.1,9073641.1,15761201.28
TQTF,2017-11-23,FXRB ETF,FXRB,102.0,3477124.0,1416.0,1415.0,1419.0,1417.0,1417.0,1416.0,2453.0,1417.0,1417.0,1417.0,3477124.0,3477124.0,3477124.0,7267422.65
EQTD,2017-11-23,FXRL ETF,FXRL,1.0,466.76,33.34,33.34,33.34,32.91,32.96,33.34,14.0,,,,0.0,0.0,0.0,915861.89
TQTF,2017-11-23,FXRL ETF,FXRL,45.0,2341457.0,1956.0,1941.5,1956.0,1942.0,1945.0,1942.0,1204.0,1945.0,1945.0,1942.0,2368998.69,2368998.69,2368998.69,915861.89
EQTD,2017-11-23,FXRU ETF,FXRU,5.0,16150.08,110.67,110.67,111.4,110.16,110.67,111.4,145.0,,,,0.0,0.0,0.0,3497498.11
TQTF,2017-11-23,FXRU ETF,FXRU,35.0,1391420.0,6510.0,6480.0,6520.0,6500.0,6530.0,6500.0,214.0,6530.0,6530.0,6500.0,2344373.25,2344373.25,2344373.25,3497498.11
TQTF,2017-11-23,FXUK ETF,FXUK,15.0,182403.0,1792.0,1783.0,1798.0,1795.0,1788.0,1795.0,102.0,,1798.0,1795.0,0.0,503372.0,0.0,288154.61
EQTD,2017-11-23,FXUS ETF,FXUS,2.0,503.63,45.76,45.76,45.79,45.39,45.34,45.79,11.0,,,,0.0,0.0,0.0,974538.75
TQTF,2017-11-23,FXUS ETF,FXUS,37.0,550876.0,2688.0,2667.0,2688.0,2678.0,2676.0,2678.0,206.0,2676.0,2676.0,2678.0,580593.24,580593.24,580593.24,974538.75
TQBR,2017-11-23,ГАЗ ао,GAZA,27.0,640790.0,706.0,703.0,728.0,715.0,712.0,719.0,900.0,712.0,712.0,715.0,640790.0,640790.0,640790.0,
TQBR,2017-11-23,ГАЗ ап,GAZAP,8.0,40670.0,518.0,503.0,518.0,503.0,508.0,503.0,80.0,,517.0,503.0,0.0,501480.0,0.0,
SMAL,2017-11-23,ГАЗПРОМ ао,GAZP,9.0,5219.16,129.7,129.7,132.0,,132.23,131.63,40.0,,,,0.0,0.0,0.0,
TQBR,2017-11-23,ГАЗПРОМ ао,GAZP,26750.0,3849154882.0,132.69,131.3,133.1,131.6,132.23,131.6,29106430.0,132.24,132.24,131.6,3849154882.0,3849154882.0,3849154882.0,
TQBR,2017-11-23,ЧеркизГ-ао,GCHE,55.0,450344.0,1140.0,1117.0,1164.0,1164.0,1143.0,1164.0,394.0,,1144.0,1164.0,0.0,501241.0,0.0,
