BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2014-04-24,BKTRUB_TOM,BKTRUB000TOM,41.825,41.825,41.825,41.825,1.0,4182502.0,41.825
CETS,2014-04-24,CNYRUB_TOD,CNY000000TOD,5.715,5.713,5.7192,5.719,13.0,28561640.4,5.7158
CETS,2014-04-24,CNY_TODTOM,CNYRUBTODTOM,0.00115,0.001085,0.0012,0.001085,4.0,21787470.0,0.001145
CNGD,2014-04-24,CNY_TODTOM,CNYRUBTODTOM,0.0012,-0.000785,0.001492,0.001492,4.0,871529.04,
CETS,2014-04-24,CNYRUB_TOM,CNYRUB_TOM,5.7172,5.7026,5.818,5.723,1043.0,471413605.5,5.7129
CETS,2014-04-24,CNY_TOMSPT,CNYRUB_TOM1D,0.00354,0.00354,0.00354,0.00354,1.0,33842046.0,0.00354
CETS,2014-04-24,EUR_TODTOM,EUR000TODTOM,0.0107,0.0106,0.0108,0.0108,281.0,63468074800.0,0.0107
CNGD,2014-04-24,EUR_TODTOM,EUR000TODTOM,-0.0216,-0.0216,0.0257,-0.0068,76.0,2647594324.26,
CNGD,2014-04-24,EURRUB_LTV,EURRUB_FWD,49.415,49.415,49.415,49.415,1.0,296490000.0,
CETS,2014-04-24,EURUSD_TOD,EURUSD000TOD,1.3822,1.3815,1.384,1.38225,30.0,302656205.89,1.38265
CETS,2014-04-24,EURUSD_TOM,EURUSD000TOM,1.382,1.37925,1.3843,1.383,187.0,2221985321.35,1.3819
CNGD,2014-04-24,EURUSD_TOM,EURUSD000TOM,1.3833,1.3816,1.3833,1.3816,2.0,295809738.75,
CETS,2014-04-24,EURUSDTDTM,EURUSDTODTOM,-2e-06,-1.5e-05,0.0,-3e-06,38.0,8942571438.78,-2e-06
CETS,2014-04-24,EURRUB_TOD,EUR_RUB__TOD,49.305,49.2405,49.3865,49.3235,1734.0,15095327674.5,49.3195
CNGD,2014-04-24,EURRUB_TOD,EUR_RUB__TOD,49.35,49.311,49.35,49.3375,3.0,93728950.0,
CETS,2014-04-24,EURRUB_TOM,EUR_RUB__TOM,49.301,49.2545,49.47,49.47,1705.0,15099108606.5,49.3403
CNGD,2014-04-24,EURRUB_TOM,EUR_RUB__TOM,49.34,49.3175,49.367,49.3175,7.0,1529311250.0,
CETS,2014-04-24,GLDRUB_TOM,GLDRUB_TOM,1472.96,1458.25,1485.0,1485.0,5.0,527431.5,1465.09
CETS,2014-04-24,SLVRUB_TOM,SLVRUB_TOM,21.94,21.94,21.94,21.94,1.0,2194.0,21.94
CETS,2014-04-24,USDRUB_TOD,USD000000TOD,35.67,35.625,35.765,35.7595,7099.0,68341304619.5,35.6738
CNGD,2014-04-24,USDRUB_TOD,USD000000TOD,35.7,35.6255,35.7,35.7,9.0,1511197450.0,
CETS,2014-04-24,USD_TODTOM,USD000TODTOM,0.0077,0.0077,0.0078,0.0078,753.0,491307430180.0,0.0078
CNGD,2014-04-24,USD_TODTOM,USD000TODTOM,0.0157,-0.0157,0.0157,0.0078,219.0,1891493937.8,
CETS,2014-04-24,USDRUB_TOM,USD000UTSTOM,35.6795,35.632,35.814,35.772,12771.0,184318049895.5,35.7101
CNGD,2014-04-24,USDRUB_TOM,USD000UTSTOM,35.6525,35.6325,35.795,35.6905,33.0,26923883000.0,
CNGD,2014-04-24,USDRUB_LTV,USDRUB_FWD,35.84,35.84,35.84,35.84,1.0,591360000.0,
CETS,2014-04-24,USDRUB_SPT,USDRUB_SPT,35.7185,35.665,35.8165,35.8165,14.0,90600285.0,35.7398
CETS,2014-04-24,USD_TOM1W,USDRUB_TOM1W,0.0763,0.0763,0.0763,0.0763,2.0,221919700.0,0.0763
CNGD,2014-04-24,USD_TOM1Y,USDRUB_TOM1Y,3.1,3.1,3.1,3.1,1.0,387700000.0,
CNGD,2014-04-24,USD_TOM2W,USDRUB_TOM2W,0.137,0.137,0.141,0.141,2.0,7165520000.0,
CNGD,2014-04-24,USD_TOM3M,USDRUB_TOM3M,0.79,0.79,0.79,0.79,1.0,1823500000.0,
