BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CNGD,2017-07-03,CHF_TODTOM,CHFRUBTODTOM,0.0126,0.0126,0.0288,0.0288,6.0,6945731.57,
CETS,2017-07-03,CHFRUB_TOD,CHFRUB_TOD,61.36,61.36,61.45,61.45,2.0,368430.0,61.405
CETS,2017-07-03,CHFRUB_TOM,CHFRUB_TOM,61.3225,61.3225,61.665,61.5925,9.0,6223467.5,61.6185
CETS,2017-07-03,CNYRUB_TOD,CNY000000TOD,8.68,8.6629,9.13,8.6805,36.0,87336104.8,8.685
CNGD,2017-07-03,CNYRUB_TOD,CNY000000TOD,8.6835,8.6835,8.6835,8.6835,1.0,2561632.5,
CETS,2017-07-03,CNY_TODTOM,CNYRUBTODTOM,0.0016,0.0016,0.00192,0.001851,33.0,1032846854.3,0.001829
CNGD,2017-07-03,CNY_TODTOM,CNYRUBTODTOM,0.004069,-0.0034,0.0041,0.00371,28.0,1727369.16,
CETS,2017-07-03,CNYRUB_TOM,CNYRUB_TOM,8.6773,8.6651,8.74,8.7347,89.0,294408697.7,8.7016
CETS,2017-07-03,EUR_TODTOM,EUR000TODTOM,0.0174,0.016,0.0178,0.0167,577.0,177159746950.0,0.0173
CNGD,2017-07-03,EUR_TODTOM,EUR000TODTOM,0.0175,-0.0296,0.0366,0.0287,1019.0,19303534521.21,
CNGD,2017-07-03,EUR_TOM1W,EURRUB_TOM1W,0.123,0.123,0.123,0.123,1.0,1013926500.0,
CETS,2017-07-03,EURUSD_TOD,EURUSD000TOD,1.1405,1.13665,1.1405,1.1369,54.0,526909252.82,1.13825
CETS,2017-07-03,EURUSD_TOM,EURUSD000TOM,1.14115,1.1357,1.14135,1.13595,989.0,5810945406.71,1.13795
CNGD,2017-07-03,EURUSD_TOM,EURUSD000TOM,1.1404,1.1378,1.1409,1.1378,3.0,2097158328.18,
CETS,2017-07-03,EURUSDTDTM,EURUSDTODTOM,0.000114,5.5e-05,0.000115,5.5e-05,103.0,34631516400.91,0.000109
CNGD,2017-07-03,EURUSDTDTM,EURUSDTODTOM,0.00011,-0.000313,0.000625,-0.000313,16.0,8836097265.48,
CETS,2017-07-03,EURRUB_TOD,EUR_RUB__TOD,67.27,67.01,67.505,67.33,3997.0,16851018425.0,67.2875
CNGD,2017-07-03,EURRUB_TOD,EUR_RUB__TOD,67.2,67.1,67.52,67.4825,28.0,260714902.73,
CETS,2017-07-03,EURRUB_TOM,EUR_RUB__TOM,67.2475,67.015,67.605,67.325,3793.0,13070439337.5,67.3547
CNGD,2017-07-03,EURRUB_TOM,EUR_RUB__TOM,67.1974,67.0225,67.5,67.32,6.0,1021480580.5,
CETS,2017-07-03,GBP_TODTOM,GBPRUBTODTOM,0.0173,0.0173,0.0185,0.0175,7.0,514865280.0,0.0175
CNGD,2017-07-03,GBP_TODTOM,GBPRUBTODTOM,0.0358,-0.0295,0.0358,0.0326,38.0,31742700.69,
CETS,2017-07-03,GBPRUB_TOD,GBPRUB_TOD,77.5,76.5,78.7,76.77,36.0,110722457.5,76.784
CETS,2017-07-03,GBPRUB_TOM,GBPRUB_TOM,76.58,76.575,77.0175,76.73,54.0,167029372.5,76.8658
CETS,2017-07-03,GLD_TODTOM,GLDRUBTODTOM,0.64,0.64,0.64,0.64,2.0,711131190.0,0.64
CETS,2017-07-03,GLDRUB_TOM,GLDRUB_TOM,2337.0,2337.0,2337.0,2337.0,1.0,280440.0,2337.0
CETS,2017-07-03,SLVRUB_TOM,SLVRUB_TOM,31.4,31.4,31.4,31.4,1.0,31400.0,31.4
CETS,2017-07-03,USDRUB_TOD,USD000000TOD,58.9,58.7675,59.3975,59.28,15282.0,63857348082.5,59.1312
CNGD,2017-07-03,USDRUB_TOD,USD000000TOD,58.9675,58.795,59.4525,59.235,300.0,3481084908.4,
CETS,2017-07-03,USD_TODTOM,USD000TODTOM,0.013,0.013,0.0259,0.0258,973.0,691926889160.0,0.0251
CNGD,2017-07-03,USD_TODTOM,USD000TODTOM,0.0244,-0.0519,0.0642,0.0502,5622.0,95561671204.07,
CETS,2017-07-03,USDRUB_TOM,USD000UTSTOM,58.95,58.79,59.4825,59.265,29108.0,147242423965.0,59.1903
CNGD,2017-07-03,USDRUB_TOM,USD000UTSTOM,58.98,58.84,59.425,59.36,24.0,1864785275.08,
CETS,2017-07-03,USDRUB_SPT,USDRUB_SPT,59.2825,59.2825,59.285,59.285,2.0,80032250.0,59.2831
CETS,2017-07-03,USD_TOM1Y,USDRUB_TOM1Y,4.0161,4.0159,4.039,4.039,3.0,947534500.0,4.0237
CNGD,2017-07-03,USD_TOM2W,USDRUB_TOM2W,0.173,0.173,0.173,0.173,1.0,5931830000.0,
CETS,2017-07-03,USD_TOM3M,USDRUB_TOM3M,1.1189,1.1189,1.12,1.12,6.0,3314580000.0,1.1198
CNGD,2017-07-03,USD_TOM3M,USDRUB_TOM3M,1.12,1.12,1.1225,1.1225,3.0,9040045000.0,
CETS,2017-07-03,USD_TOM9M,USDRUB_TOM9M,3.1045,3.1045,3.1045,3.1045,1.0,311249000.0,3.1045
