BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-10-28,АбрауДюрсо,ABRD,167.0,980195.0,191.5,188.0,193.0,189.0,190.0,189.0,5160.0,190.0,190.0,189.0,980195.0,980195.0,980195.0,0.0,3
TQPI,2020-10-28,АСКО ао,ACKO,71.0,135422.0,4.56,4.4,4.66,4.5,4.5,4.5,30100.0,,4.5,4.5,0.0,500146.0,0.0,0.0,3
SMAL,2020-10-28,Система ао,AFKS,6.0,2183.27,24.118,24.118,27.393,,24.447,25.0,89.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-28,Система ао,AFKS,26280.0,1614603197.0,24.595,23.888,25.274,25.0,24.447,24.676,66043700.0,24.434,24.434,25.0,1527459067.1,1527459067.1,1527459067.1,0.0,3
SMAL,2020-10-28,Аэрофлот,AFLT,17.0,2167.02,56.5,55.02,61.98,,56.04,61.98,38.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-28,Аэрофлот,AFLT,64368.0,2340646821.6,57.46,55.02,57.7,55.3,56.04,55.08,41765560.0,56.1,56.1,55.3,2168979157.6,2168979157.6,2168979157.6,0.0,3
TQBR,2020-10-28,AGRO-гдр,AGRO,3802.0,60526958.8,753.0,725.8,755.0,732.0,736.2,732.0,82207.0,736.2,736.2,732.0,60526958.8,60526958.8,60526958.8,0.0,3
TQTE,2020-10-28,AKEU ETF,AKEU,371.0,33921.61,9.57,9.2,9.57,9.26,9.36,9.28,3624.0,845.75,845.75,9.26,3064993.85,3064993.85,3064993.85,87707.9,3
TQTF,2020-10-28,ETF AKMB,AKMB,2233.0,708573.09,1.0439,1.0397,1.0441,1.0417,1.0412,1.0427,680322.0,1.0415,1.0415,1.0417,708573.09,708573.09,708573.09,2061558.45,3
TQTD,2020-10-28,AKNX ETF,AKNX,632.0,243806.1,17.04,16.29,17.04,16.3,16.49,16.31,14781.0,1261.1,1261.1,16.3,18640341.49,18640341.49,18640341.49,348983.5,3
