BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2016-11-16,BYNRUB_TOD,BYNRUB_TOD,33.35,33.35,33.43,33.43,2.0,667800.0,33.39
CNGD,2016-11-16,CHF_TODTOM,CHFRUBTODTOM,0.0322,0.0322,0.0322,0.0322,1.0,392263.2,
CETS,2016-11-16,CHFRUB_TOD,CHFRUB_TOD,64.06,64.06,64.47,64.46,4.0,4703180.0,64.4271
CETS,2016-11-16,CHFRUB_TOM,CHFRUB_TOM,64.37,64.15,64.91,64.15,9.0,6266240.0,64.6004
CETS,2016-11-16,CNYRUB_TOD,CNY000000TOD,9.32,9.315,9.385,9.38,30.0,88834134.7,9.3362
CETS,2016-11-16,CNY_TODTOM,CNYRUBTODTOM,0.00172,0.00172,0.001997,0.0019,29.0,1494412927.1,0.001916
CNGD,2016-11-16,CNY_TODTOM,CNYRUBTODTOM,0.002587,-0.003117,0.004675,0.0045,37.0,2876607.06,
CETS,2016-11-16,CNYRUB_TOM,CNYRUB_TOM,9.321,9.3206,9.52,9.3738,139.0,246523953.3,9.4194
CETS,2016-11-16,CNY_TOMSPT,CNYRUB_TOM1D,0.0017,0.0017,0.0017,0.0017,1.0,369801900.0,0.0017
CETS,2016-11-16,EUR_TODTOM,EUR000TODTOM,0.0195,0.0181,0.0195,0.0181,460.0,108221681160.0,0.0186
CNGD,2016-11-16,EUR_TODTOM,EUR000TODTOM,0.0186,-0.0266,0.0378,0.0333,988.0,21365274521.74,
CNGD,2016-11-16,EUR_TOM1W,EURRUB_TOM1W,0.1325,0.131,0.1325,0.131,2.0,2788917000.0,
CETS,2016-11-16,EURUSD_TOD,EURUSD000TOD,1.075,1.0696,1.0755,1.0696,46.0,655784266.05,1.0713
CNGD,2016-11-16,EURUSD_TOD,EURUSD000TOD,1.0717,1.0717,1.0717,1.0717,1.0,2458927770.6,
CETS,2016-11-16,EURUSD_TOM,EURUSD000TOM,1.07565,1.06695,1.07565,1.0679,272.0,2664496597.08,1.0711
CNGD,2016-11-16,EURUSD_TOM,EURUSD000TOM,1.0751,1.0711,1.0751,1.0711,3.0,1791924069.3,
CETS,2016-11-16,EURUSDTDTM,EURUSDTODTOM,3e-05,2.8e-05,5.5e-05,3.4e-05,79.0,27578129148.27,3.2e-05
CNGD,2016-11-16,EURUSDTDTM,EURUSDTODTOM,3.3e-05,-0.0001,0.0001,4e-05,12.0,55165559.92,
CETS,2016-11-16,EURRUB_TOD,EUR_RUB__TOD,68.8125,68.795,70.2725,70.0,3813.0,14705154100.0,69.574
CNGD,2016-11-16,EURRUB_TOD,EUR_RUB__TOD,69.23,69.2025,70.11,69.2025,17.0,108772201.91,
CETS,2016-11-16,EURRUB_TOM,EUR_RUB__TOM,68.8,68.8,70.29,69.1725,9023.0,37522485915.0,69.6083
CNGD,2016-11-16,EURRUB_TOM,EUR_RUB__TOM,69.85,69.74,70.25,70.25,3.0,76296500.0,
CNGD,2016-11-16,GBP_TODTOM,GBPRUBTODTOM,0.0399,-0.0309,0.0439,0.0199,48.0,47077623.72,
CETS,2016-11-16,GBPRUB_TOD,GBPRUB_TOD,80.1,80.1,81.52,81.31,15.0,19458130.0,81.4148
CETS,2016-11-16,GBPRUB_TOM,GBPRUB_TOM,80.1,80.1,81.5,80.5725,37.0,38573667.5,80.8672
CETS,2016-11-16,GLDRUB_TOM,GLDRUB_TOM,2545.0,2545.0,2545.0,2545.0,1.0,203600.0,2545.0
CNGD,2016-11-16,HKD_TODTOM,HKDRUBTODTOM,0.004146,0.004146,0.004146,0.004146,1.0,33648.18,
CETS,2016-11-16,KZTRUB_TOD,KZT000000TOM,19.0,19.0,19.0,19.0,2.0,665000.0,19.0
CETS,2016-11-16,SLVRUB_TOM,SLVRUB_TOM,35.8,35.6,35.8,35.6,3.0,10710.0,35.7
CETS,2016-11-16,USDRUB_TOD,USD000000TOD,63.9925,63.9875,65.555,65.02,21888.0,98559360022.5,64.94
