BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-05-24,АбрауДюрсо,ABRD,1785.0,23893390.0,196.5,193.5,210.0,207.5,203.5,207.5,117290.0,203.5,203.5,207.5,23893390.0,23893390.0,23893390.0,0.0,3
TQBR,2021-05-24,АСКО ао,ACKO,66.0,275878.0,5.84,5.8,5.94,5.84,5.86,5.84,47000.0,,5.8,5.84,0.0,586846.0,0.0,0.0,3
SMAL,2021-05-24,Система ао,AFKS,8.0,295.58,32.67,32.001,33.825,,32.697,33.825,9.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-24,Система ао,AFKS,13331.0,992595135.0,32.65,32.325,32.97,32.8,32.697,32.652,30357400.0,32.696,32.696,32.8,908464189.4,908464189.4,908464189.4,0.0,3
SMAL,2021-05-24,Аэрофлот,AFLT,9.0,1580.04,70.58,70.58,73.08,,71.78,73.08,22.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-24,Аэрофлот,AFLT,32133.0,1372826668.6,71.36,71.12,72.4,71.48,71.78,71.68,19128100.0,71.78,71.78,71.48,1265179835.4,1265179835.4,1265179835.4,0.0,3
TQBR,2021-05-24,AGRO-гдр,AGRO,3946.0,61360339.4,921.8,915.2,925.6,916.8,920.0,916.8,66690.0,920.0,920.0,916.8,61360339.4,61360339.4,61360339.4,0.0,3
TQTF,2021-05-24,ETF AKCH,AKCH,806.0,7562019.66,97.4,97.2,98.14,97.48,97.78,97.5,77196.0,97.96,97.96,97.48,7562019.66,7562019.66,7562019.66,35931278.04,3
TQTE,2021-05-24,AKEU ETF,AKEU,608.0,895517.08,12.24,12.16,12.29,12.27,12.24,12.28,73166.0,1100.88,1100.88,12.27,80546925.1,80546925.1,80546925.1,220960.4,3
TQTF,2021-05-24,ETF AKMB,AKMB,1922.0,3319364.19,1.084,1.0784,1.0854,1.0827,1.08,1.0844,3074500.0,1.0795,1.0795,1.0827,3184719.87,3184719.87,3184719.87,2980099.66,3
TQTF,2021-05-24,ETF AKME,AKME,218.0,1226572.25,120.5,120.15,120.9,120.55,120.6,120.55,10171.0,120.6,120.6,120.55,1226572.25,1226572.25,1226572.25,851021.02,3
TQTD,2021-05-24,AKNX ETF,AKNX,275.0,134953.17,19.75,19.6,20.16,19.98,19.82,20.01,6808.0,1458.6,1458.6,19.98,10071350.81,10071350.81,10071350.81,320867.38,3
TQTF,2021-05-24,AKNX ETF,AKNX,43.0,141456.0,1430.2,1430.2,1471.0,1470.2,1458.6,1468.6,97.0,1458.6,1458.6,1470.2,10071350.81,10071350.81,10071350.81,24015350.9,3
TQBR,2021-05-24,Акрон,AKRN,551.0,13352234.0,6026.0,6024.0,6080.0,6058.0,6048.0,6058.0,2208.0,6048.0,6048.0,6058.0,13352234.0,13352234.0,13352234.0,0.0,3
TQTD,2021-05-24,AKSP ETF,AKSP,544.0,2003863.96,14.53,14.28,14.53,14.45,14.39,14.47,139292.0,1058.53,1058.53,14.45,147444911.3,147444911.3,147444911.3,529371.13,3
TQBR,2021-05-24,БестЭфБ ао,ALBK,28.0,105580.0,65.5,65.0,67.5,67.0,67.0,65.5,1580.0,,66.5,67.0,0.0,744570.0,0.0,0.0,3
SMAL,2021-05-24,АЛРОСА ао,ALRS,6.0,2049.75,115.96,113.27,115.96,,114.81,113.27,18.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-24,АЛРОСА ао,ALRS,18702.0,1346368744.7,115.58,114.12,115.74,114.26,114.81,114.52,11727100.0,114.82,114.82,114.26,1272763799.4,1272763799.4,1272763799.4,0.0,3
TQTD,2021-05-24,AMCC ETF,AMCC,136.0,1468.74,1.241,1.241,1.265,1.264,1.253,1.264,1172.0,,90.1,1.264,0.0,1673357.22,0.0,15542.61,3
TQTF,2021-05-24,AMCC ETF,AMCC,45.0,64174.3,91.8,91.4,93.1,93.0,92.2,92.9,696.0,,90.1,93.0,0.0,1673357.22,0.0,1163288.3,3
TQTD,2021-05-24,AMDG ETF,AMDG,68.0,1664.66,1.346,1.346,1.358,1.356,1.355,1.358,1227.0,,99.1,1.356,0.0,523411.84,0.0,7654.59,3
TQTF,2021-05-24,AMDG ETF,AMDG,28.0,34978.3,99.3,99.2,100.0,99.8,99.7,99.6,352.0,,99.1,99.8,0.0,523411.84,0.0,572908.62,3
TQTD,2021-05-24,AMEM ETF,AMEM,126.0,2169.96,1.299,1.298,1.313,1.311,1.306,1.312,1662.0,,96.8,1.311,0.0,615164.59,0.0,19863.3,3
TQTF,2021-05-24,AMEM ETF,AMEM,34.0,29072.6,95.7,95.7,96.7,96.5,96.1,96.0,302.0,,96.8,96.5,0.0,615164.59,0.0,1486670.64,3
TQBR,2021-05-24,АшинскийМЗ,AMEZ,744.0,4967004.5,11.9,11.76,11.945,11.875,11.875,11.9,418300.0,11.875,11.875,11.875,4967004.5,4967004.5,4967004.5,0.0,3
TQTD,2021-05-24,AMGF ETF,AMGF,76.0,2280.57,1.28,1.275,1.297,1.297,1.283,1.296,1777.0,,94.4,1.297,0.0,502024.59,0.0,6551.05,3
TQTF,2021-05-24,AMGF ETF,AMGF,12.0,26986.1,93.9,93.9,95.0,95.4,94.4,95.0,287.0,,94.4,95.4,0.0,502024.59,0.0,490313.77,3
TQTD,2021-05-24,AMGM ETF,AMGM,533.0,40001.91,1.517,1.49,1.53,1.5,1.513,1.5,26444.0,111.3,111.3,1.5,3193328.02,3193328.02,3193328.02,19782.32,3
TQTF,2021-05-24,AMGM ETF,AMGM,95.0,249975.5,112.5,109.8,112.7,110.4,111.3,109.8,2237.0,111.3,111.3,110.4,3193328.02,3193328.02,3193328.02,1480609.74,3
TQTD,2021-05-24,AMGR ETF,AMGR,119.0,6935.51,1.145,1.137,1.163,1.157,1.149,1.157,6046.0,84.5,84.5,1.157,670188.11,670188.11,670188.11,16449.68,3
