BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2021-06-02,МГор48-об,RU000A0JNYN1,53.0,688540.8,100.07,100.08,100.08,100.08,28.44,100.08,6.0,100.07,688.0,100.08,100.08,100.08,688540.8,688540.8,688540.8,2022-06-11,358.0,6.0,,,6.0,29.92,,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,РЖД-19 обл,RU000A0JQ7Z2,18.0,289072.1,103.23,103.25,103.25,103.25,30.54,103.24,6.78,103.23,280.0,,103.23,103.25,0.0,527526.2,0.0,2024-07-08,1000.0,6.78,,,7.85,39.14,,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,ДОМ.РФ14об,RU000A0JQAL8,4.0,210454.0,104.7,105.4,104.7,104.7,3.7,104.7,-2.73,105.4,201.0,104.7,104.7,104.7,1257457.0,838654.0,1257457.0,2023-05-15,166.0,-2.73,,,7.5,37.81,2021-11-15,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,ДОМ.РФ15об,RU000A0JQAM6,1.0,1130000.0,113.0,113.0,113.0,113.0,14.61,113.0,-30.03,113.0,1000.0,112.47,112.38,113.0,8661230.0,7389780.0,8661230.0,2028-09-15,105.0,-30.03,,,6.75,34.03,2021-09-15,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,РЖД-23 обл,RU000A0JQRD9,31.0,1293455.1,103.05,103.15,103.15,103.15,28.39,103.06,6.97,103.14,1255.0,103.06,103.06,103.15,1293455.1,1293455.1,1293455.1,2025-01-16,1149.0,7.0,,,7.85,39.14,,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,ДОМ.РФ16об,RU000A0JQXG0,10.0,8559835.9,100.68,101.5,100.8,100.8,1.79,100.68,5.5,100.8,85019.0,100.68,100.68,100.8,8559835.9,8559835.9,8559835.9,2021-09-15,103.0,5.95,,,8.25,2.08,,2021-06-02,100.0,SUR,,,,,RUB,3
TQCB,2021-06-02,ДОМ.РФ17об,RU000A0JR5F7,4.0,10616.83,101.01,104.5,104.5,104.5,1.79,102.58,3.79,101.01,69.0,,102.38,104.5,0.0,633122.33,0.0,2022-04-15,305.0,6.1,,,9.05,3.38,,2021-06-02,150.0,SUR,,,,,RUB,3
TQCB,2021-06-02,ЗСД 01,RU000A0JRJB8,2.0,7800.0,130.0,130.0,130.0,130.0,2.29,130.0,6.43,130.0,6.0,,,130.0,0.0,0.0,0.0,2031-05-13,2507.0,6.43,,,10.44,52.06,,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,СПбТел 01,RU000A0JRKC4,4.0,115081.5,100.05,100.08,100.08,100.08,40.29,100.07,4.75,100.08,115.0,,100.1,100.08,0.0,545534.9,0.0,2021-06-11,9.0,5.21,,,8.5,42.38,,2021-06-02,1000.0,SUR,,,4.1283,,RUB,3
TQCB,2021-06-02,СПбТел 02,RU000A0JRKD2,6.0,99019.6,100.0,100.02,100.02,100.02,26.07,100.02,4.54,100.02,99.0,100.02,100.02,100.02,1203271.1,504100.6,1203271.1,2021-06-11,9.0,4.54,,,5.5,27.42,,2021-06-02,1000.0,SUR,,,3.9512,,RUB,3
TQCB,2021-06-02,СПбТел 03,RU000A0JRKM3,1.0,49009.8,100.02,100.02,100.02,100.02,26.07,100.02,4.54,100.02,49.0,100.02,100.02,100.02,503103.7,503103.7,503103.7,2021-06-11,9.0,4.54,,,5.5,27.42,,2021-06-02,1000.0,SUR,,,3.9512,,RUB,3
TQCB,2021-06-02,ФСК ЕЭС-13,RU000A0JRL96,9.0,10676232.9,100.15,100.29,100.29,100.29,37.73,100.15,2.84,100.29,10660.0,100.16,100.15,100.29,11035262.1,10680244.5,11035262.1,2021-06-22,20.0,5.54,,,8.5,42.38,,2021-06-02,1000.0,SUR,,,2.6651,,RUB,3
TQCB,2021-06-02,РСХБ 14,RU000A0JRLE8,8.0,1153806.6,100.15,100.18,100.15,100.15,34.61,100.16,6.0,100.18,1152.0,100.18,100.17,100.15,2022663.4,1466440.2,2022663.4,2021-06-29,27.0,5.86,,,8.15,40.64,,2021-06-02,1000.0,SUR,,,5.6222,,RUB,3
TQCB,2021-06-02,РСХБ 13,RU000A0JRMC0,3.0,510919.0,100.18,100.19,100.18,100.18,33.94,100.18,5.84,100.18,510.0,100.23,100.21,100.18,1183764.2,741561.4,1183764.2,2021-07-02,30.0,5.84,,,8.15,40.64,,2021-06-02,1000.0,SUR,,,5.4964,,RUB,3
TQCB,2021-06-02,Uranium 01,RU000A0JRTS1,2.0,6282.0,104.7,104.7,104.7,104.7,,104.7,,104.7,6.0,,,104.7,0.0,0.0,0.0,2021-11-24,,,,,0.0,0.0,,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,СЗКК 03,RU000A0JRU20,8.0,39087.12,97.0,97.0,97.0,97.0,11.24,97.0,18.62,97.0,46.0,,,97.0,0.0,0.0,0.0,2031-09-26,128.0,18.62,,,8.67,37.87,2021-10-08,2021-06-02,876.0,SUR,,,,,RUB,3
TQCB,2021-06-02,СЗКК 04,RU000A0JRU46,3.0,50983.2,97.0,97.0,97.0,97.0,11.24,97.0,18.62,97.0,60.0,,97.0,97.0,0.0,791939.04,0.0,2031-09-26,128.0,18.62,,,8.67,37.87,2021-10-08,2021-06-02,876.0,SUR,,,,,RUB,3
TQCB,2021-06-02,ВЭБлизинг8,RU000A0JRUY7,2.0,10541150.0,100.2,100.7,100.7,100.7,8.54,100.2,5.4,100.2,10520.0,,100.2,100.7,0.0,10582517.9,0.0,2021-10-19,139.0,6.79,,,7.25,36.15,,2021-06-02,1000.0,SUR,,,5.2764,,RUB,3
TQCB,2021-06-02,ВЭБлизинг9,RU000A0JRV52,1.0,33049.5,100.15,100.15,100.15,100.15,8.34,100.15,6.93,100.15,33.0,,100.74,100.15,0.0,639711.0,0.0,2021-10-20,140.0,6.93,,,7.25,36.15,,2021-06-02,1000.0,SUR,,,6.7396,,RUB,3
TQCB,2021-06-02,РСХБ 15,RU000A0JRVN8,14.0,1549292.1,98.18,100.52,100.3,100.3,6.9,99.95,6.3,100.52,1550.0,99.95,99.95,100.3,1549292.1,1549292.1,1549292.1,2021-10-26,146.0,7.23,,,7.0,34.9,,2021-06-02,1000.0,SUR,,,6.138,,RUB,3
TQCB,2021-06-02,СПбТел 07,RU000A0JRVU3,192.0,549845.8,102.81,103.27,102.88,102.93,15.54,102.97,6.45,103.27,534.0,102.97,102.97,102.93,549845.8,549845.8,549845.8,2022-04-05,299.0,6.34,,,9.95,49.61,,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,ОткрФКББ03,RU000A0JRZ74,11.0,30666.0,71.51,74.08,74.08,74.08,0.04,73.01,7.57,73.12,42.0,,72.94,74.08,0.0,555077.5,0.0,2025-07-16,1505.0,7.95,,,0.01,0.05,,2021-06-02,1000.0,SUR,,,,,RUB,3
TQRD,2021-06-02,ОткрХОЛ 2,RU000A0JS264,4.0,196.8,3.28,3.28,3.28,3.28,,3.28,,3.28,6.0,,,3.28,0.0,0.0,0.0,2026-12-10,,,,,0.01,0.05,,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,СПбТел 05,RU000A0JS3L9,3.0,29649612.0,102.3,102.31,102.3,102.3,35.47,102.3,7.18,102.31,28983.0,102.31,102.3,102.3,29995158.0,29892158.0,29995158.0,2022-01-31,234.0,7.18,,,10.7,53.35,,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,СПбТел 04,RU000A0JS3M7,2.0,92535.0,99.5,99.5,99.5,99.5,18.9,99.5,6.57,99.5,93.0,,99.6,99.5,0.0,510950.0,0.0,2022-01-31,238.0,6.57,,,5.7,28.42,,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,Башнефть04,RU000A0JS3U0,1.0,1019.8,101.98,101.98,101.98,101.98,22.44,101.98,4.02,101.98,1.0,,,101.98,0.0,0.0,0.0,2022-02-04,241.0,4.02,,,7.0,34.9,,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,ВЭБ.РФ 21,RU000A0JS4Z7,2.0,32715.0,102.0,102.25,102.25,102.25,22.23,102.23,5.74,102.0,32.0,101.96,101.96,102.25,1613978.1,1610906.5,1613978.1,2032-02-17,264.0,5.77,,,8.82,43.98,2022-03-01,2021-06-02,1000.0,SUR,,5.6796,,2022-03-03,RUB,3
TQCB,2021-06-02,РСХБ 16,RU000A0JS6N8,8.0,361636.1,99.29,99.5,99.5,99.5,9.77,99.35,6.88,99.29,364.0,,99.85,99.5,0.0,546172.4,0.0,2022-04-04,301.0,7.07,,,6.15,30.67,,2021-06-02,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-02,РЖД-32 обл,RU000A0JSGV0,24.0,104437.7,100.06,100.68,100.44,100.44,25.9,100.42,2.02,100.06,104.0,,100.66,100.44,0.0,502312.3,0.0,2032-06-25,37.0,2.22,,,6.52,32.51,2021-07-09,2021-06-02,1000.0,SUR,,6.0935,,2022-07-13,RUB,3
TQCB,2021-06-02,ФСК ЕЭС-22,RU000A0JSQ58,3.0,40065.8,100.15,100.17,100.15,100.16,23.89,100.16,5.92,100.17,40.0,,100.79,100.16,0.0,28833067.4,0.0,2027-07-21,56.0,5.85,,,6.92,34.51,2021-07-28,2021-06-02,1000.0,SUR,,6.7593,,2022-08-03,RUB,3
TQCB,2021-06-02,ВЭБ.РФ 19,RU000A0JT6B2,1.0,29385.7,101.33,101.33,101.33,101.33,11.27,101.33,7.07,101.33,29.0,101.24,101.24,101.33,8761616.0,8761616.0,8761616.0,2032-09-23,944.0,7.07,,,7.48,37.3,2024-04-04,2021-06-02,1000.0,SUR,,7.0393,,2024-04-08,RUB,3
TQCB,2021-06-02,Роснефть04,RU000A0JT940,26.0,265055.5,101.3,102.58,102.21,102.21,9.52,101.55,6.28,102.58,261.0,,101.8,102.21,0.0,529381.2,0.0,2022-10-17,482.0,6.8,,,7.9,39.39,,2021-06-02,1000.0,SUR,,,,,RUB,3
