BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
EQNL,2012-03-26,Система ао,AFKS,345.0,22707674.9,27.677,27.22,27.755,27.627,27.494,27.67,825900.0,27.494,27.494,27.494,22707674.9,22707674.9,22707674.9,
EQBR,2012-03-26,Аэрофлот,AFLT,2526.0,215757854.0,48.2,47.7,48.5,48.09,48.16,48.19,4480000.0,48.16,48.16,48.16,215776108.38,215776108.38,215776108.38,
SMAL,2012-03-26,Аэрофлот,AFLT,16.0,18254.38,47.8,47.53,48.65,48.2,47.91,48.2,381.0,,,,0.0,0.0,0.0,
EQNE,2012-03-26,ПАВА ао,AKHA,78.0,374861.7,9.259,8.997,9.259,9.111,9.055,9.211,41400.0,,9.082,,0.0,503130.4,0.0,
EQNL,2012-03-26,Акрон,AKRN,1754.0,19254455.8,1241.5,1235.6,1269.5,1264.6,1255.9,1263.4,15331.0,1255.9,1255.9,1255.9,19254455.8,19254455.8,19254455.8,
EQNE,2012-03-26,АЛРОСА ао,ALRS,72.0,5443461.2,32.099,31.79,32.099,31.795,31.852,31.79,170900.0,31.852,31.852,31.852,5443461.2,5443461.2,5443461.2,
EQNE,2012-03-26,АшинскийМЗ,AMEZ,51.0,1990619.1,7.795,7.668,7.99,7.85,7.849,7.82,253600.0,7.849,7.849,7.849,1990619.1,1990619.1,1990619.1,
EQNL,2012-03-26,Аптеки36и6,APTK,541.0,7922098.3,42.36,42.05,42.55,42.29,42.34,42.27,187110.0,42.34,42.34,42.34,7922350.3,7922350.3,7922350.3,
SMAL,2012-03-26,Аптеки36и6,APTK,1.0,252.0,42.0,42.0,42.0,42.0,42.0,42.0,6.0,,,,0.0,0.0,0.0,
EQNL,2012-03-26,Армада,ARMD,198.0,5552176.0,262.03,250.08,267.98,261.8,260.42,261.8,21320.0,260.42,260.42,260.42,5557331.6,5557331.6,5557331.6,
SMAL,2012-03-26,Армада,ARMD,2.0,5155.6,258.5,257.06,258.5,257.78,257.78,257.06,20.0,,,,0.0,0.0,0.0,
EQNE,2012-03-26,Арсагера,ARSA,41.0,317530.1,1.5899,1.5712,1.6,1.5973,1.5956,1.5999,199000.0,,1.5833,,0.0,513456.26,0.0,
SMAL,2012-03-26,Арсагера,ARSA,2.0,654.16,1.55,0.9256,1.55,0.9345,0.9345,0.9256,700.0,,,,0.0,0.0,0.0,
EQNE,2012-03-26,"ПАО ""Архэнергосбыт""",ARSB,6.0,12264.7,0.13511,0.13399,0.14993,0.14993,0.13627,0.14993,90000.0,,0.14042,,0.0,500883.19,0.0,
EQNE,2012-03-26,АстрЭнСб,ASSB,1.0,5000.0,1.0,1.0,1.0,1.0,1.0,1.0,5000.0,,1.0556,,0.0,501684.47,0.0,
EQNL,2012-03-26,АВТОВАЗ ао,AVAZ,355.0,7832227.1,24.07,24.057,24.5,24.492,24.369,24.5,321400.0,24.369,24.369,24.369,7835553.23,7835553.23,7835553.23,
SMAL,2012-03-26,АВТОВАЗ ао,AVAZ,7.0,3326.13,25.0,24.2,25.0,24.55,24.457,24.55,136.0,,,,0.0,0.0,0.0,
EQNL,2012-03-26,АВТОВАЗ ап,AVAZP,527.0,14419273.9,8.938,8.708,9.032,8.897,8.902,8.898,1619800.0,8.902,8.902,8.902,14419406.07,14419406.07,14419406.07,
SMAL,2012-03-26,АВТОВАЗ ап,AVAZP,1.0,132.17,8.811,8.811,8.811,8.811,8.811,8.811,15.0,,,,0.0,0.0,0.0,
EQNE,2012-03-26,Азот ао,AZKM,8.0,401920.0,658.0,658.0,665.0,659.6,658.9,665.0,610.0,657.5,658.4,657.5,690987.1,572807.0,690987.1,
EQNE,2012-03-26,Башнефт ао,BANE,67.0,7456863.7,1719.9,1705.0,1730.0,1725.0,1720.2,1725.0,4335.0,1720.2,1720.2,1720.2,7456863.7,7456863.7,7456863.7,
EQNE,2012-03-26,Башнефт ап,BANEP,352.0,46061240.5,1320.0,1316.0,1323.2,1317.0,1317.9,1317.0,34950.0,1317.9,1317.9,1317.9,46061240.5,46061240.5,46061240.5,
