BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2008-09-19,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1017.5365,1017.5365,1017.5365,1017.5365,0.0,,,2,370759818862.73,RUB,0.001
RTSI,EPSI,2008-09-19,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,469.4459,469.4459,469.4459,469.4459,0.0,,,2,139913290129.95,RUB,999999.999999
SNDX,IMOEX,2008-09-19,Индекс МосБиржи,Индекс МосБиржи,1098.95,853.95,1125.01,853.93,30418797600.65,,,2,,RUB,
RTSI,MCFTR,2008-09-19,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1149.88,1149.88,1149.88,1149.88,0.0,,,2,0.0,,
RTSI,MCFTRN,2008-09-19,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1142.11,1142.11,1142.11,1142.11,0.0,,,2,0.0,,
RTSI,MCFTRR,2008-09-19,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1145.21,1145.21,1145.21,1145.21,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2008-09-19,Индекс МосБиржи 10,Индекс МосБиржи 10,1793.65,1328.32,1831.15,1312.18,28753932056.58,,,2,,RUB,
SNDX,MICEXBORR1W,2008-09-19,MCX BO 1W,ММВБ РЕПО обл 7 дней,11.3,,,,1560626972.0,,,2,,RUB,
SNDX,MICEXBORR2W,2008-09-19,MCX BO 2W,ММВБ РЕПО обл 14 дней,7.0,,,,114953890.0,,,2,,RUB,
SNDX,MICEXBORRON,2008-09-19,MCX BO ON,ММВБ РЕПО обл 1 день,12.6,,,,29200210806.33,,,2,,RUB,
SNDX,MICEXCBICP,2008-09-19,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,90.39,92.36,92.46,90.39,2005895290.8,997,13.2,2,,RUB,
SNDX,MICEXCBICP3Y,2008-09-19,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,94.92,96.01,96.05,94.91,1105729756.5,649,13.33,2,,RUB,
SNDX,MICEXCBICP5Y,2008-09-19,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,90.54,92.53,92.79,90.09,318134550.0,1109,12.02,2,,RUB,
SNDX,MICEXCBIGP,2008-09-19,ММВБ корп обл (вал),ММВБ корп обл (вал),91.82,93.79,93.89,91.82,2005895290.8,997,13.2,2,,RUB,
SNDX,MICEXCBIGP3Y,2008-09-19,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,96.47,97.57,97.67,96.47,1105729756.5,649,13.33,2,,RUB,
SNDX,MICEXCBIGP5Y,2008-09-19,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,92.42,94.41,94.62,91.97,318134550.0,1109,12.02,2,,RUB,
SNDX,MICEXCBITR,2008-09-19,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,149.5,152.71,152.87,149.5,2005895290.8,997,13.2,2,,RUB,
SNDX,MICEXCBITR3Y,2008-09-19,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,154.47,156.22,156.29,154.47,1105729756.5,649,13.33,2,,RUB,
SNDX,MICEXCBITR5Y,2008-09-19,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,146.43,149.58,149.96,145.72,318134550.0,1109,12.02,2,,RUB,
SNDX,MICEXCGS,2008-09-19,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2315.27,2185.49,2320.6,2185.49,45710546.05,,,2,,RUB,
SNDX,MICEXCHM,2008-09-19,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,4908.44,3692.64,4990.49,3692.64,117009065.88,,,2,,RUB,
SNDX,MICEXEQRR1W,2008-09-19,MCX EQ 1W,ММВБ РЕПО акц 7 дней,11.61,,,,2831137895.53,,,2,,RUB,
SNDX,MICEXEQRR2W,2008-09-19,MCX EQ 2W,ММВБ РЕПО акц 14 дней,14.0,,,,202093113.35,,,2,,RUB,
SNDX,MICEXEQRRON,2008-09-19,MCX EQ ON,ММВБ РЕПО акц 1 день,22.0,,,,30370154954.81,,,2,,RUB,
SNDX,MICEXFNL,2008-09-19,Индекс финансов,Индекс МосБиржи финансов,3265.5,2533.81,3305.81,2533.81,6053408315.58,,,2,,RUB,
SNDX,MICEXINDEXCF,2008-09-19,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1098.95,853.95,1125.01,853.93,30418797600.65,,,2,,RUB,
SNDX,MICEXLC,2008-09-19,MICEX LC,ММВБ высокая кап,1854.01,1410.08,1899.15,1410.05,29385753649.13,,,2,,RUB,
SNDX,MICEXM&M,2008-09-19,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,2314.17,1945.88,2428.73,1938.04,3225889125.7,,,2,,RUB,
SNDX,MICEXMBICP,2008-09-19,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,85.6,86.62,86.62,85.38,2475999304.9,999,10.83,2,,RUB,
SNDX,MICEXMBIGP,2008-09-19,MICEXMBIGP,ММВБ муни обл (вал),87.6,88.63,88.63,87.39,2475999304.9,999,10.83,2,,RUB,
SNDX,MICEXMBITR,2008-09-19,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,103.94,105.16,105.16,103.68,2475999304.9,999,10.83,2,,RUB,
SNDX,MICEXMC,2008-09-19,MICEX MC,ММВБ стандарт кап,1571.92,1367.76,1609.62,1357.46,587778241.77,,,2,,RUB,
SNDX,MICEXMNF,2008-09-19,Машиностроение,Индекс машиностроения Московской Биржи,1745.63,1453.91,1760.78,1453.91,17409890.72,,,2,,RUB,
SNDX,MICEXO&G,2008-09-19,Индекс нефти и газа,Индекс МосБиржи нефти и газа,1841.85,1366.43,1876.71,1366.4,20528763347.1,,,2,,RUB,
SNDX,MICEXPWR,2008-09-19,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1481.05,1200.14,1509.01,1192.65,409714969.12,,,2,,RUB,
SNDX,MICEXSC,2008-09-19,Второй эшелон,Индекс второго эшелона Московской Биржи,2945.63,2666.42,2969.48,2666.42,151764303.9,,,2,,RUB,
SNDX,MICEXTLC,2008-09-19,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1141.62,958.27,1157.33,957.97,387334263.84,,,2,,RUB,
SNDX,MICEXTRN,2008-09-19,Индекс транспорта,Индекс МосБиржи транспорта,1585.54,1585.54,1585.54,1585.54,8725211.73,,,2,,RUB,
SNDX,MOEX10,2008-09-19,Индекс МосБиржи 10,Индекс МосБиржи 10,1793.65,1328.32,1831.15,1312.18,28753932056.58,,,2,,RUB,
SNDX,MOEXCH,2008-09-19,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,4908.44,3692.64,4990.49,3692.64,117009065.88,,,2,,RUB,
SNDX,MOEXCN,2008-09-19,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2315.27,2185.49,2320.6,2185.49,45710546.05,,,2,,RUB,
SNDX,MOEXEU,2008-09-19,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1481.05,1200.14,1509.01,1192.65,409714969.12,,,2,,RUB,
SNDX,MOEXFN,2008-09-19,Индекс финансов,Индекс МосБиржи финансов,3265.5,2533.81,3305.81,2533.81,6053408315.58,,,2,,RUB,
SNDX,MOEXMM,2008-09-19,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,2314.17,1945.88,2428.73,1938.04,3225889125.7,,,2,,RUB,
SNDX,MOEXOG,2008-09-19,Индекс нефти и газа,Индекс МосБиржи нефти и газа,1841.85,1366.43,1876.71,1366.4,20528763347.1,,,2,,RUB,
SNDX,MOEXTL,2008-09-19,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1141.62,958.27,1157.33,957.97,387334263.84,,,2,,RUB,
SNDX,MOEXTN,2008-09-19,Индекс транспорта,Индекс МосБиржи транспорта,1585.54,1585.54,1585.54,1585.54,8725211.73,,,2,,RUB,
RTSI,OPSI,2008-09-19,Субиндекс ОФЗ,Индексы активов пенсионных накоплений - Субиндекс ОФЗ,975.4521,975.4521,975.4521,975.4521,0.0,,,2,0.0,RUB,
RTSI,RTS2,2008-09-19,Второй эшелон в $,Индекс второго эшелона Московской Биржи в долларах,1471.89,1445.13,1475.94,1445.13,585222.0,,,2,17447956989.2632,USD,
RTSI,RTSch,2008-09-19,Индекс РТС химии и нефтехимии,Индекс РТС химии и нефтехимии,135.2,101.71,137.46,101.71,4601094.971,,,2,0.0,USD,
