BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2016-10-05,АбрауДюрсо,ABRD,18.0,220450.0,88.5,85.5,90.5,88.5,88.0,88.5,2500.0,,89.5,88.5,0.0,500450.0,0.0,
TQBR,2016-10-05,Система ао,AFKS,4609.0,140267680.0,20.555,20.365,20.87,20.8,20.61,20.8,6807000.0,20.605,20.605,20.8,140267680.0,140267680.0,140267680.0,
SMAL,2016-10-05,Аэрофлот,AFLT,8.0,30475.25,121.58,120.7,121.58,,123.22,121.04,252.0,,,,0.0,0.0,0.0,
TQBR,2016-10-05,Аэрофлот,AFLT,12491.0,773499366.0,123.0,120.08,125.5,121.2,123.22,121.2,6275200.0,123.26,123.26,121.2,773499366.0,773499366.0,773499366.0,
TQBR,2016-10-05,AGRO-гдр,AGRO,999.0,36816192.0,821.0,819.0,846.0,825.0,834.0,825.0,44139.0,834.0,834.0,825.0,36816192.0,36816192.0,36816192.0,
TQBR,2016-10-05,Акрон,AKRN,263.0,11926040.0,3350.0,3325.0,3360.0,3350.0,3340.0,3350.0,3570.0,3340.0,3340.0,3350.0,11926040.0,11926040.0,11926040.0,
TQBR,2016-10-05,АЛРОСА-Нюр,ALNU,5.0,1203500.0,158000.0,158000.0,183500.0,174500.0,172000.0,183500.0,7.0,167000.0,167500.0,174500.0,2170000.0,2008000.0,2170000.0,
SMAL,2016-10-05,АЛРОСА ао,ALRS,1.0,1680.55,88.45,88.45,88.45,,88.87,88.45,19.0,,,,0.0,0.0,0.0,
TQBR,2016-10-05,АЛРОСА ао,ALRS,15970.0,1044833793.0,89.09,87.63,89.96,88.6,88.87,88.6,11756700.0,88.87,88.87,88.6,1044833793.0,1044833793.0,1044833793.0,
TQBR,2016-10-05,АшинскийМЗ,AMEZ,71.0,415951.0,3.95,3.81,3.96,3.86,3.9,3.86,106600.0,,3.91,3.86,0.0,503506.0,0.0,
