BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2015-04-20,АбрауДюрсо,ABRD,1.0,9500.0,95.0,95.0,95.0,95.0,95.0,95.0,100.0,91.0,91.0,91.0,808250.0,780550.0,808250.0,
TQBR,2015-04-20,Система ао,AFKS,7393.0,345566853.0,17.01,16.12,17.06,16.44,16.41,16.44,21062800.0,16.41,16.41,16.41,345413763.0,345413763.0,345413763.0,
SMAL,2015-04-20,Аэрофлот,AFLT,10.0,9853.76,37.8,37.21,37.82,,37.47,37.21,263.0,,,,0.0,0.0,0.0,
TQBR,2015-04-20,Аэрофлот,AFLT,2622.0,121753606.0,38.27,37.51,38.45,37.75,37.94,37.75,3209200.0,37.94,37.94,37.94,121684720.0,121684720.0,121684720.0,
TQBR,2015-04-20,AGRO-гдр,AGRO,28.0,688324.2,409.95,376.0,434.95,413.0,420.5,413.0,1637.0,420.5,420.5,420.5,688324.2,688324.2,688324.2,
TQBR,2015-04-20,Акрон,AKRN,4012.0,325779560.0,2140.0,2135.0,2340.0,2280.0,2273.0,2280.0,143307.0,2273.0,2273.0,2273.0,325771000.0,325771000.0,325771000.0,
TQBR,2015-04-20,АЛРОСА-Нюр,ALNU,2.0,137700.0,68800.0,68800.0,68900.0,68900.0,68900.0,68900.0,2.0,65400.0,67300.0,65400.0,5885700.0,1009900.0,5885700.0,
SMAL,2015-04-20,АЛРОСА ао,ALRS,7.0,9917.18,66.3,65.38,69.0,,65.68,65.38,151.0,,,,0.0,0.0,0.0,
TQBR,2015-04-20,АЛРОСА ао,ALRS,11713.0,755058040.0,64.18,64.01,67.3,66.33,66.06,66.33,11430100.0,66.06,66.06,66.06,755058040.0,755058040.0,755058040.0,
TQBR,2015-04-20,АшинскийМЗ,AMEZ,18.0,216035.0,5.21,5.12,5.3,5.27,5.22,5.27,41400.0,,5.24,,0.0,501271.0,0.0,
SMAL,2015-04-20,Аптеки36и6,APTK,3.0,140.0,14.0,14.0,14.0,,14.0,14.0,10.0,,,,0.0,0.0,0.0,
TQBR,2015-04-20,Аптеки36и6,APTK,171.0,1987584.5,14.21,14.12,14.4,14.39,14.33,14.35,138720.0,14.33,14.33,14.33,1987584.5,1987584.5,1987584.5,
TQBR,2015-04-20,Армада,ARMD,602.0,5570490.0,43.0,39.0,43.0,39.5,40.0,39.5,138820.0,40.0,40.0,40.0,5570490.0,5570490.0,5570490.0,
SMAL,2015-04-20,Арсагера,ARSA,3.0,414.09,1.03,0.683,1.03,,0.686,0.683,604.0,,,,0.0,0.0,0.0,
TQBR,2015-04-20,Арсагера,ARSA,17.0,23742.0,0.721,0.72,0.755,0.753,0.742,0.755,32000.0,,0.668,,0.0,547272.0,0.0,
TQBR,2015-04-20,АВТОВАЗ ао,AVAZ,131.0,924559.0,11.9,11.72,12.08,11.84,11.87,11.84,77900.0,11.87,11.87,11.87,924559.0,924559.0,924559.0,
TQBR,2015-04-20,АВТОВАЗ ап,AVAZP,130.0,637497.0,3.355,3.305,3.38,3.375,3.345,3.375,190700.0,3.345,3.345,3.345,637497.0,637497.0,637497.0,
TQBR,2015-04-20,Башнефт ао,BANE,2641.0,255657179.0,2105.0,2082.0,2292.0,2239.0,2211.0,2239.0,115614.0,2211.0,2211.0,2211.0,255337219.0,255337219.0,255337219.0,
TQBR,2015-04-20,Башнефт ап,BANEP,1991.0,191810167.0,1446.0,1435.0,1530.0,1503.0,1495.0,1503.0,128315.0,1495.0,1495.0,1495.0,191800045.0,191800045.0,191800045.0,
SMAL,2015-04-20,БашИнСв ап,BISVP,2.0,1216.5,3.9,3.9,4.05,,3.92,4.05,310.0,,,,0.0,0.0,0.0,
TQBR,2015-04-20,БашИнСв ап,BISVP,8.0,103040.0,4.14,4.14,4.39,4.25,4.29,4.25,24000.0,,4.35,,0.0,526640.0,0.0,
TQBR,2015-04-20,Белон ао,BLNG,89.0,387422.0,3.91,3.8,3.945,3.9,3.89,3.9,99600.0,,3.89,,0.0,507439.5,0.0,
TQBR,2015-04-20,БурЗолото,BRZL,1.0,8750.0,875.0,875.0,875.0,875.0,875.0,875.0,10.0,878.0,901.0,878.0,29567570.0,901250.0,29567570.0,
SMAL,2015-04-20,БСП ао,BSPB,1.0,171.5,34.3,34.3,34.3,,34.3,34.3,5.0,,,,0.0,0.0,0.0,
TQBR,2015-04-20,БСП ао,BSPB,227.0,2516312.5,35.9,34.6,36.15,35.5,35.05,35.5,71750.0,35.05,35.05,35.05,2516312.5,2516312.5,2516312.5,
TQBR,2015-04-20,ЧТПЗ ао,CHEP,2.0,8510.0,42.6,42.5,42.6,42.5,42.6,42.5,200.0,,40.5,,0.0,501650.0,0.0,
TQBR,2015-04-20,РН-ЗапСиб,CHGZ,1.0,39000.0,39.0,39.0,39.0,39.0,39.0,39.0,1000.0,,28.4,,0.0,510800.0,0.0,
TQBR,2015-04-20,ЧКПЗ ао,CHKZ,2.0,3860.0,1930.0,1930.0,1930.0,1930.0,1930.0,1930.0,2.0,,1900.0,,0.0,593480.0,0.0,
SMAL,2015-04-20,СевСт-ао,CHMF,10.0,14167.8,567.05,560.0,568.95,,566.7,560.0,25.0,,,,0.0,0.0,0.0,
TQBR,2015-04-20,СевСт-ао,CHMF,11629.0,778883689.0,563.6,555.55,578.45,564.95,566.2,564.95,1375680.0,566.2,566.2,566.2,778562437.0,778562437.0,778562437.0,
