BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2014-11-27,BYRRUB_TOD,BYRRUB_TOD,44.0,44.0,44.0,44.0,1.0,8800.0,44.0
CETS,2014-11-27,CNYRUB_TOD,CNY000000TOD,7.74,7.72,7.777,7.7679,18.0,51314128.4,7.7549
CETS,2014-11-27,CNY_TODTOM,CNYRUBTODTOM,0.00155,0.00155,0.0017,0.001551,8.0,39290178.7,0.001604
CNGD,2014-11-27,CNY_TODTOM,CNYRUBTODTOM,0.002897,-0.002897,0.002897,-0.001035,6.0,166833.07,
CETS,2014-11-27,CNYRUB_TOM,CNYRUB_TOM,7.72,7.59,7.9,7.8688,108.0,470058607.0,7.7583
CETS,2014-11-27,CNY_TOMSPT,CNYRUB_TOM1D,0.00451,0.00451,0.00451,0.00451,1.0,44596389.0,0.00451
CETS,2014-11-27,EUR_TODTOM,EUR000TODTOM,0.0165,0.0161,0.017,0.0163,477.0,109686927870.0,0.0167
CNGD,2014-11-27,EUR_TODTOM,EUR000TODTOM,0.0168,-0.0226,0.0259,0.0059,82.0,11489229389.62,
CETS,2014-11-27,EURUSD_TOM,EURUSD000TOM,1.25105,1.2467,1.252,1.2468,454.0,5828201976.24,1.24965
CNGD,2014-11-27,EURUSD_TOM,EURUSD000TOM,1.2495,1.2495,1.2495,1.2495,1.0,1084736281.86,
CETS,2014-11-27,EURRUB_TOD,EUR_RUB__TOD,59.5,58.2,59.8805,58.71,2286.0,16340987982.5,59.4304
CETS,2014-11-27,EURRUB_TOM,EUR_RUB__TOM,59.5,58.2,60.9265,60.9265,3688.0,27233623427.0,59.2422
CNGD,2014-11-27,EURRUB_TOM,EUR_RUB__TOM,59.85,58.894,59.85,58.894,4.0,575410800.0,
CETS,2014-11-27,GLD_TODTOM,GLDRUBTODTOM,0.445,0.445,0.445,0.445,2.0,100936920.0,0.445
CETS,2014-11-27,GLDRUB_TOM,GLDRUB_TOM,1829.3,1800.12,1855.7,1855.7,3.0,906041.6,1849.06
CETS,2014-11-27,KZTRUB_TOD,KZT000000TOM,26.33,26.33,26.36,26.36,2.0,160646.0,26.3354
CETS,2014-11-27,SLVRUB_TOM,SLVRUB_TOM,24.97,24.97,24.97,24.97,1.0,87395.0,24.97
CETS,2014-11-27,UAHRUB_TOD,UAH000000TOM,30.7451,30.7451,30.7451,30.7451,3.0,76862750.0,30.7451
CETS,2014-11-27,USDRUB_TOM,USD000UTSTOM,47.604,46.693,48.655,48.655,33632.0,278249208313.5,47.4901
CNGD,2014-11-27,USDRUB_TOM,USD000UTSTOM,47.3,46.8495,48.05,48.05,33.0,10046134670.2,
CNGD,2014-11-27,USDRUB_LTV,USDRUB_FWD,47.1,47.1,47.1,47.1,1.0,471000.0,
CETS,2014-11-27,USDRUB_SPT,USDRUB_SPT,47.7685,47.0095,47.775,47.0095,12.0,135984827.0,47.5305
CNGD,2014-11-27,USDRUB_SPT,USDRUB_SPT,47.7967,46.9158,47.7967,46.9158,3.0,1516229600.0,
CETS,2014-11-27,USD_TOMSPT,USDRUB_TOM1D,0.0394,0.0375,0.0399,0.0375,26.0,22284196480.0,0.0387
CNGD,2014-11-27,USD_TOMSPT,USDRUB_TOM1D,0.0396,0.0375,0.0399,0.0375,3.0,1513264400.0,
CETS,2014-11-27,USD_TOM1M,USDRUB_TOM1M,0.408,0.408,0.4222,0.4222,5.0,28520380.0,0.4104
CETS,2014-11-27,USD_TOM1W,USDRUB_TOM1W,0.0929,0.0915,0.0945,0.0945,6.0,1888712980.0,0.0942
CNGD,2014-11-27,USD_TOM1W,USDRUB_TOM1W,0.09,0.0856,0.095,0.0856,3.0,11928776667.7,
CNGD,2014-11-27,USD_TOM1Y,USDRUB_TOM1Y,4.53,4.53,4.53,4.53,1.0,1033072000.0,
CETS,2014-11-27,USD_TOM2M,USDRUB_TOM2M,0.8275,0.8275,0.8275,0.8275,1.0,239755500.0,0.8275
CETS,2014-11-27,USD_TOM2W,USDRUB_TOM2W,0.186,0.186,0.186,0.186,1.0,2128932000.0,0.186
CETS,2014-11-27,USD_TOM3M,USDRUB_TOM3M,1.23,1.21,1.2375,1.2375,5.0,3383739500.0,1.2155
CNGD,2014-11-27,USD_TOM3M,USDRUB_TOM3M,1.24,1.24,1.24,1.24,1.0,2418180000.0,
CNGD,2014-11-27,USD_TOM9M,USDRUB_TOM9M,3.38,3.38,3.4,3.4,2.0,2521090000.0,
