BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2020-06-08,BYNRUB_TOM,BYNRUB_TOM,29.4225,29.4225,29.4225,29.4225,1.0,441337.5,29.4225
CETS,2020-06-08,CHF_TODTOM,CHFRUBTODTOM,0.007,0.007,0.007,0.007,1.0,7108950.0,0.007
CNGD,2020-06-08,CHF_TODTOM,CHFRUBTODTOM,0.0115,0.0115,0.0325,0.0325,23.0,535329420.56,
CETS,2020-06-08,CHFRUB_TOD,CHFRUB_TOD,71.0775,70.9625,71.0975,71.0975,4.0,3694835.0,71.0545
CETS,2020-06-08,CHFRUB_TOM,CHFRUB_TOM,71.05,70.7175,71.655,71.2375,124.0,49544825.0,70.9811
CNGD,2020-06-08,CHFRUB_TOM,CHFRUB_TOM,71.0375,70.6635,71.706,71.24,614.0,5971526.62,
CETS,2020-06-08,CNYRUB_TOD,CNY000000TOD,9.68,9.65,9.6979,9.65,39.0,167795961.8,9.679
CETS,2020-06-08,CNY_TODTOM,CNYRUBTODTOM,0.001,0.000794,0.00132,0.0011,38.0,2685750627.2,0.001094
CNGD,2020-06-08,CNY_TODTOM,CNYRUBTODTOM,0.003578,-0.001988,0.0044,0.0044,47.0,25220032.51,
CETS,2020-06-08,CNYRUB_TOM,CNYRUB_TOM,9.67,9.63,9.7073,9.6783,276.0,723167817.6,9.6551
CNGD,2020-06-08,CNYRUB_TOM,CNYRUB_TOM,9.6729,9.6268,9.7186,9.6697,445.0,733510.06,
CETS,2020-06-08,EUR_TODTOM,EUR000TODTOM,0.012,0.0111,0.0123,0.0112,321.0,134978910770.0,0.0118
CNGD,2020-06-08,EUR_TODTOM,EUR000TODTOM,0.0129,-0.0159,0.0423,-0.0084,1625.0,10823262664.25,
SDBP,2020-06-08,EURRUB_TDB,EURRUB_TDB,76.925,76.925,76.925,76.925,1.0,76925000.0,76.925
CETS,2020-06-08,EURUSD_TOD,EURUSD000TOD,1.12866,1.12701,1.1387,1.12749,43.0,576021692.01,1.1299
CNGD,2020-06-08,EURUSD_TOD,EURUSD000TOD,1.14049,1.11622,1.14049,1.11622,438.0,236391964.94,
CETS,2020-06-08,EURUSD_TOM,EURUSD000TOM,1.1299,1.1195,1.13178,1.12928,534.0,4727827205.87,1.12961
CNGD,2020-06-08,EURUSD_TOM,EURUSD000TOM,1.14049,1.11622,1.14049,1.1299,442.0,185763236.98,
CETS,2020-06-08,EURUSDTDTM,EURUSDTODTOM,1.7e-05,1.4e-05,1.7e-05,1.5e-05,57.0,29179872553.1,1.6e-05
CNGD,2020-06-08,EURUSDTDTM,EURUSDTODTOM,0.000418,-0.000154,0.000418,0.000154,85.0,256666081.45,
CETS,2020-06-08,EURRUB_TOD,EUR_RUB__TOD,77.2725,76.885,77.335,76.9675,3650.0,12124055940.0,77.0589
CNGD,2020-06-08,EURRUB_TOD,EUR_RUB__TOD,77.2975,76.1781,78.0705,76.9675,1761.0,1193507308.43,
CETS,2020-06-08,EURRUB_TOM,EUR_RUB__TOM,77.305,76.9025,77.535,77.03,7118.0,27929863302.5,77.123
CNGD,2020-06-08,EURRUB_TOM,EUR_RUB__TOM,77.2348,76.1781,78.0705,77.0075,5910.0,847996979.43,
CETS,2020-06-08,GBP_TODTOM,GBPRUBTODTOM,0.011,0.0094,0.013,0.013,8.0,121682060.0,0.0108
CNGD,2020-06-08,GBP_TODTOM,GBPRUBTODTOM,0.0321,-0.0179,0.0448,0.0398,73.0,66158787.44,
CETS,2020-06-08,GBPRUB_TOD,GBPRUB_TOD,86.79,86.2,86.84,86.43,23.0,26212157.5,86.5088
CNGD,2020-06-08,GBPRUB_TOD,GBPRUB_TOD,87.6882,86.43,87.7084,87.2943,75.0,310591.0,
CETS,2020-06-08,GBPRUB_TOM,GBPRUB_TOM,86.72,86.2,87.0,86.805,127.0,55086727.5,86.6144
CNGD,2020-06-08,GBPRUB_TOM,GBPRUB_TOM,86.825,86.1712,87.7084,86.8075,324.0,7385396.38,
CNGD,2020-06-08,GBPUSDTDTM,GBPUSDTODTOM,-0.000174,-0.000174,0.000174,0.000174,5.0,312270.34,
CNGD,2020-06-08,GLDRUB_SPT,GLDRUB_SPT,3714.64,3714.64,3714.64,3714.64,1.0,95685411.76,
CETS,2020-06-08,GLDRUB_TOM,GLDRUB_TOM,3727.74,3705.84,3729.1,3728.69,9.0,22386717.3,3718.72
CETS,2020-06-08,HKDRUB_TOM,HKDRUB_TOM,8.5567,8.5567,9.3,9.3,4.0,244656.5,8.7377
CNGD,2020-06-08,HKDRUB_TOM,HKDRUB_TOM,8.5566,8.5419,9.2998,8.7001,113.0,61771.01,
CETS,2020-06-08,JPYRUB_TOD,JPYRUB_TOD,63.0377,62.9137,63.0377,62.9137,2.0,1323667.7,63.0318
CETS,2020-06-08,JPYRUB_TOM,JPYRUB_TOM,62.8251,61.8448,63.9999,63.9999,4.0,4202678.3,62.7265
CNGD,2020-06-08,JPYRUB_TOM,JPYRUB_TOM,61.8775,61.6448,63.9999,63.932,166.0,479491.81,
