BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2012-10-26,BKTRUB_TOM,BKTRUB000TOM,35.599,35.4925,35.625,35.4975,25.0,900376121.0,35.588
CETS,2012-10-26,CNYRUB_TOD,CNY000000TOD,50.51,50.46,50.536,50.46,9.0,18642383.0,50.5077
CETS,2012-10-26,EUR_TODTOM,EUR000TODTOM,0.0215,0.0202,0.0225,0.0225,363.0,61433778300.0,0.022
CNGD,2012-10-26,EUR_TODTOM,EUR000TODTOM,-0.0167,-0.0467,0.0533,0.0224,10.0,109671917.1,
CETS,2012-10-26,EURUSD_TOD,EURUSD000TOD,1.293,1.2884,1.2938,1.2884,24.0,541204655.64,1.2926
CETS,2012-10-26,EURUSD_TOM,EURUSD000TOM,1.2926,1.289,1.295,1.295,35.0,356722345.98,1.2917
CETS,2012-10-26,EURUSDTDTM,EURUSDTODTOM,1.2e-05,1e-05,2.8e-05,1.1e-05,33.0,2057649774.87,1.8e-05
CETS,2012-10-26,EURRUB_TOD,EUR_RUB__TOD,40.843,40.585,40.843,40.61,1121.0,8889835101.6,40.6517
CNGD,2012-10-26,EURRUB_TOD,EUR_RUB__TOD,40.6503,40.638,40.84,40.68,9.0,544082603.2,
CETS,2012-10-26,EURRUB_TOM,EUR_RUB__TOM,40.69,40.5075,40.7425,40.5925,822.0,8026386034.0,40.6484
CNGD,2012-10-26,EURRUB_TOM,EUR_RUB__TOM,40.69,40.689,40.73,40.7175,6.0,223933875.0,
CETS,2012-10-26,USDRUB_TOD,USD000000TOD,31.46,31.3899,31.52,31.487,4990.0,48165836296.6,31.4501
CNGD,2012-10-26,USDRUB_TOD,USD000000TOD,31.52,31.395,31.52,31.46,24.0,2985628944.6,
CETS,2012-10-26,USD_TODTOM,USD000TODTOM,0.0159,0.0156,0.0172,0.0162,572.0,171836564270.0,0.0167
CNGD,2012-10-26,USD_TODTOM,USD000TODTOM,0.0,-0.036,0.0411,0.017,52.0,8706201320.2,
CETS,2012-10-26,USDRUB_TOM,USD000UTSTOM,31.374,31.3513,31.54,31.419,13346.0,179224409020.5,31.4553
CNGD,2012-10-26,USDRUB_TOM,USD000UTSTOM,31.45,31.36,31.535,31.535,21.0,4388109250.0,
CETS,2012-10-26,USD_TOM1M,USDRUB_TOM1M,0.1645,0.1645,0.1645,0.1645,1.0,94586700.0,0.1645
CETS,2012-10-26,USD_TOM1W,USDRUB_TOM1W,0.0384,0.0384,0.043,0.043,2.0,785093000.0,0.0393
CETS,2012-10-26,USD_TOM2W,USDRUB_TOM2W,0.073,0.073,0.073,0.073,1.0,1603307400.0,0.073
CETS,2012-10-26,USD_TOM3M,USDRUB_TOM3M,0.4825,0.471,0.4825,0.471,2.0,413975200.0,0.4798
