BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-03-22,АбрауДюрсо,ABRD,994.0,9715675.0,219.0,213.5,221.5,214.5,215.5,214.5,45100.0,215.5,215.5,214.5,9715675.0,9715675.0,9715675.0,0.0,3
TQBR,2021-03-22,АСКО ао,ACKO,46.0,183710.0,6.16,6.12,6.2,6.2,6.14,6.2,29900.0,,6.2,6.2,0.0,533118.0,0.0,0.0,3
SMAL,2021-03-22,Система ао,AFKS,2.0,105.98,35.0,35.0,35.977,,34.421,35.977,3.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-22,Система ао,AFKS,12108.0,637950471.7,34.441,34.12,34.663,34.3,34.421,34.365,18534000.0,34.425,34.425,34.3,585502133.5,585502133.5,585502133.5,0.0,3
SMAL,2021-03-22,Аэрофлот,AFLT,10.0,1109.7,70.48,66.2,70.48,,69.36,66.2,16.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-22,Аэрофлот,AFLT,27711.0,678036270.8,69.8,69.0,70.0,69.18,69.36,69.26,9774460.0,69.38,69.38,69.18,604664221.6,604664221.6,604664221.6,0.0,3
TQBR,2021-03-22,AGRO-гдр,AGRO,12732.0,403565657.6,910.0,908.6,934.4,927.8,922.8,927.8,437355.0,922.8,922.8,927.8,403565657.6,403565657.6,403565657.6,0.0,3
TQTF,2021-03-22,ETF AKCH,AKCH,1771.0,65681027.8,104.1,102.79,104.7,103.82,104.34,103.82,629270.0,104.38,104.38,103.82,65681027.8,65681027.8,65681027.8,22104858.02,3
TQTE,2021-03-22,AKEU ETF,AKEU,428.0,426588.33,11.49,11.39,11.53,11.48,11.51,11.51,37057.0,1018.01,1018.01,11.48,37724485.85,37724485.85,37724485.85,188579.14,3
TQTF,2021-03-22,ETF AKMB,AKMB,2203.0,706458.45,1.066,1.0639,1.0697,1.0657,1.0671,1.068,662531.0,1.0662,1.0662,1.0657,576366.22,576366.22,576366.22,4387843.06,3
TQTF,2021-03-22,ETF AKME,AKME,401.0,2424643.97,112.26,111.49,113.19,112.77,112.73,112.76,21504.0,112.75,112.75,112.77,2424643.97,2424643.97,2424643.97,1525999.81,3
TQTD,2021-03-22,AKNX ETF,AKNX,290.0,54832.73,19.05,18.76,19.07,19.06,18.94,19.02,2897.0,1404.4,1404.4,19.06,4680915.48,4680915.48,4680915.48,373838.73,3
TQTF,2021-03-22,AKNX ETF,AKNX,78.0,615671.6,1429.2,1405.4,1429.2,1413.2,1404.4,1418.0,436.0,1404.4,1404.4,1413.2,4680915.48,4680915.48,4680915.48,27827545.34,3
TQBR,2021-03-22,Акрон,AKRN,359.0,7498410.0,5974.0,5966.0,6002.0,5988.0,5984.0,5988.0,1253.0,5984.0,5984.0,5988.0,7498410.0,7498410.0,7498410.0,0.0,3
TQTD,2021-03-22,AKSP ETF,AKSP,346.0,252414.89,13.46,13.41,13.58,13.54,13.53,13.52,18660.0,1002.88,1002.88,13.54,18713787.6,18713787.6,18713787.6,495961.01,3
TQBR,2021-03-22,БестЭфБ ао,ALBK,13.0,44165.0,58.5,58.0,59.0,59.0,58.0,59.0,760.0,,58.0,59.0,0.0,503970.0,0.0,0.0,3
TQBR,2021-03-22,АЛРОСА-Нюр,ALNU,28.0,2250200.0,61200.0,60600.0,61400.0,61000.0,60800.0,61000.0,37.0,60800.0,60800.0,61000.0,2250200.0,2250200.0,2250200.0,0.0,3
SMAL,2021-03-22,АЛРОСА ао,ALRS,3.0,533.46,105.01,105.01,108.72,,105.68,106.0,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-22,АЛРОСА ао,ALRS,18191.0,1161779836.8,105.9,104.83,106.44,105.42,105.68,105.68,10993490.0,105.68,105.68,105.42,1076061912.6,1076061912.6,1076061912.6,0.0,3
TQBR,2021-03-22,АшинскийМЗ,AMEZ,764.0,1935977.0,7.395,7.395,7.55,7.5,7.48,7.5,258800.0,7.48,7.48,7.5,1935977.0,1935977.0,1935977.0,0.0,3
SMAL,2021-03-22,Аптеки36и6,APTK,1.0,114.61,12.734,12.734,12.734,,13.588,12.734,9.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-22,Аптеки36и6,APTK,13973.0,5068169.62,13.512,13.482,13.65,13.522,13.588,13.522,372990.0,13.588,13.588,13.522,5068169.62,5068169.62,5068169.62,0.0,3
TQBR,2021-03-22,РусАква ао,AQUA,661.0,11688380.0,268.0,260.5,276.0,269.5,266.5,269.5,43880.0,266.5,266.5,269.5,11688380.0,11688380.0,11688380.0,0.0,3
TQBR,2021-03-22,Арсагера,ARSA,21.0,310000.0,3.89,3.89,4.01,4.0,3.92,4.01,79000.0,,3.9,4.0,0.0,503700.0,0.0,0.0,3
TQBR,2021-03-22,АстрЭнСб,ASSB,217.0,776338.5,0.9105,0.9015,0.94,0.928,0.921,0.93,843000.0,0.921,0.921,0.928,776338.5,776338.5,776338.5,0.0,3
TQBR,2021-03-22,Авангрд-ао,AVAN,45.0,225335.0,1045.0,1045.0,1055.0,1050.0,1050.0,1050.0,215.0,,1050.0,1050.0,0.0,506545.0,0.0,0.0,3
