BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2006-10-09,Индекс МосБиржи,Индекс МосБиржи,1412.24,1374.72,1412.95,1367.0,37834649879.76,,,2,,RUB,
RTSI,MCFTR,2006-10-09,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1444.77,1444.77,1444.77,1444.77,0.0,,,2,0.0,,
RTSI,MCFTRN,2006-10-09,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1439.85,1439.85,1439.85,1439.85,0.0,,,2,0.0,,
RTSI,MCFTRR,2006-10-09,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1441.82,1441.82,1441.82,1441.82,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2006-10-09,Индекс МосБиржи 10,Индекс МосБиржи 10,2535.78,2478.58,2538.5,2457.13,20206010652.8599,,,2,,RUB,
SNDX,MICEXBNDPRCI,2006-10-09,RCBI,RCBI,101.48,101.56,101.56,101.46,275532797.2,,,2,,RUB,
SNDX,MICEXBNDTRTI,2006-10-09,RCBIc,RCBI-c,144.46,,,,275532797.2,,,2,,RUB,
SNDX,MICEXBORR1W,2006-10-09,MCX BO 1W,ММВБ РЕПО обл 7 дней,3.62,,,,3970228998.23,,,2,,RUB,
SNDX,MICEXBORR2W,2006-10-09,MCX BO 2W,ММВБ РЕПО обл 14 дней,3.85,,,,652255270.87,,,2,,RUB,
SNDX,MICEXBORRON,2006-10-09,MCX BO ON,ММВБ РЕПО обл 1 день,3.07,,,,3729988836.0,,,2,,RUB,
SNDX,MICEXCBICP,2006-10-09,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.48,101.56,101.56,101.46,275532797.2,,,2,,RUB,
SNDX,MICEXCBICP3Y,2006-10-09,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.9,101.91,101.91,101.9,1073254784.9,,7.58,2,,RUB,
SNDX,MICEXCBICP5Y,2006-10-09,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,102.85,102.88,102.88,102.82,1793528763.5,,7.37,2,,RUB,
SNDX,MICEXCBIGP3Y,2006-10-09,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,103.78,103.72,103.79,103.72,1073254784.9,,7.58,2,,RUB,
SNDX,MICEXCBIGP5Y,2006-10-09,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,104.79,104.75,104.82,104.75,1793528763.5,,7.37,2,,RUB,
SNDX,MICEXCBITR,2006-10-09,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,144.46,,,,275532797.2,,,2,,RUB,
SNDX,MICEXCBITR3Y,2006-10-09,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,142.84,142.76,142.85,142.76,1073254784.9,,7.58,2,,RUB,
SNDX,MICEXCBITR5Y,2006-10-09,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,144.4,144.35,144.45,144.35,1793528763.5,,7.37,2,,RUB,
SNDX,MICEXCGS,2006-10-09,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2712.1,2703.41,2712.78,2693.08,12182815.1,,,2,,RUB,
SNDX,MICEXEQRR1W,2006-10-09,MCX EQ 1W,ММВБ РЕПО акц 7 дней,4.92,,,,4451945121.54,,,2,,RUB,
SNDX,MICEXEQRR2W,2006-10-09,MCX EQ 2W,ММВБ РЕПО акц 14 дней,4.83,,,,2950409138.31,,,2,,RUB,
SNDX,MICEXEQRRON,2006-10-09,MCX EQ ON,ММВБ РЕПО акц 1 день,4.59,,,,1769377630.09,,,2,,RUB,
SNDX,MICEXFNL,2006-10-09,Индекс финансов,Индекс МосБиржи финансов,4443.58,4338.38,4446.64,4328.98,1922086935.9,,,2,,RUB,
SNDX,MICEXINDEXCF,2006-10-09,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1412.24,1374.72,1412.95,1367.0,37834649879.76,,,2,,RUB,
SNDX,MICEXLC,2006-10-09,MICEX LC,ММВБ высокая кап,2389.49,2318.05,2390.02,2305.91,35566631071.72,,,2,,RUB,
SNDX,MICEXM&M,2006-10-09,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,2315.92,2288.07,2320.22,2281.34,3130690023.85,,,2,,RUB,
SNDX,MICEXMBICP,2006-10-09,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,98.63,98.64,98.64,98.63,1940646411.97,,6.93,2,,RUB,
SNDX,MICEXMBIGP,2006-10-09,MICEXMBIGP,ММВБ муни обл (вал),100.48,100.49,100.49,100.48,1940646411.97,,6.93,2,,RUB,
SNDX,MICEXMBITR,2006-10-09,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,104.03,104.05,104.05,104.03,1940646411.97,,6.93,2,,RUB,
SNDX,MICEXMC,2006-10-09,MICEX MC,ММВБ стандарт кап,2219.2,2192.98,2219.84,2181.88,1876975132.85,,,2,,RUB,
SNDX,MICEXMNF,2006-10-09,Машиностроение,Индекс машиностроения Московской Биржи,2072.0,2043.46,2092.62,2032.68,76963707.86,,,2,,RUB,
SNDX,MICEXO&G,2006-10-09,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2578.9,2481.38,2578.97,2464.45,25883543767.8,,,2,,RUB,
SNDX,MICEXPWR,2006-10-09,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,2292.61,2254.35,2293.08,2243.44,6316825708.5,,,2,,RUB,
SNDX,MICEXSC,2006-10-09,Второй эшелон,Индекс второго эшелона Московской Биржи,3197.39,3151.02,3197.64,3150.61,66956112.21,,,2,,RUB,
SNDX,MICEXTLC,2006-10-09,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1733.9,1721.15,1734.42,1707.19,689728458.52,,,2,,RUB,
SNDX,MOEX10,2006-10-09,Индекс МосБиржи 10,Индекс МосБиржи 10,2535.78,2478.58,2538.5,2457.13,20206010652.8599,,,2,,RUB,
SNDX,MOEXCN,2006-10-09,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2712.1,2703.41,2712.78,2693.08,12182815.1,,,2,,RUB,
SNDX,MOEXEU,2006-10-09,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,2292.61,2254.35,2293.08,2243.44,6316825708.5,,,2,,RUB,
SNDX,MOEXFN,2006-10-09,Индекс финансов,Индекс МосБиржи финансов,4443.58,4338.38,4446.64,4328.98,1922086935.9,,,2,,RUB,
