BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-03-02,АбрауДюрсо,ABRD,10277.0,211662565.0,220.0,218.0,244.0,235.0,232.5,235.0,910520.0,232.5,232.5,235.0,211662565.0,211662565.0,211662565.0,0.0,3
SMAL,2021-03-02,АСКО ао,ACKO,2.0,355.2,7.0,6.82,7.0,,6.96,6.82,51.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-02,АСКО ао,ACKO,408.0,5355354.0,7.14,6.82,7.14,7.0,6.96,7.0,768500.0,6.96,6.96,7.0,5355354.0,5355354.0,5355354.0,0.0,3
SMAL,2021-03-02,Система ао,AFKS,19.0,8805.49,35.34,34.551,38.795,,35.549,38.795,249.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-02,Система ао,AFKS,15617.0,1042527017.5,35.0,34.95,35.9,35.69,35.549,35.194,29326800.0,35.617,35.617,35.69,790599694.8,790599694.8,790599694.8,0.0,3
SMAL,2021-03-02,Аэрофлот,AFLT,3.0,626.16,68.88,68.88,69.92,,70.8,69.92,9.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-02,Аэрофлот,AFLT,28128.0,1411088299.8,69.84,69.78,71.1,70.98,70.8,71.1,19930570.0,70.78,70.78,70.98,1244291795.6,1244291795.6,1244291795.6,0.0,3
TQBR,2021-03-02,AGRO-гдр,AGRO,8232.0,280121006.8,900.0,896.0,923.6,898.0,907.4,898.0,308726.0,907.4,907.4,898.0,280121006.8,280121006.8,280121006.8,0.0,3
TQTF,2021-03-02,ETF AKCH,AKCH,1171.0,28906277.3,112.41,109.34,112.41,111.1,111.07,111.0,260738.0,110.86,110.86,111.1,28906277.3,28906277.3,28906277.3,22104858.02,3
TQTE,2021-03-02,AKEU ETF,AKEU,294.0,136304.23,11.14,11.08,11.25,11.23,11.22,11.22,12148.0,1003.61,1003.61,11.23,12191881.88,12191881.88,12191881.88,188579.14,3
TQTF,2021-03-02,ETF AKMB,AKMB,2216.0,958566.7,1.0652,1.0633,1.0692,1.0648,1.0663,1.0674,899036.0,1.0663,1.0663,1.0648,845308.23,845308.23,845308.23,4387843.06,3
TQTF,2021-03-02,ETF AKME,AKME,255.0,151028.91,106.55,105.96,107.56,107.36,106.81,107.4,1414.0,,106.94,107.36,0.0,566983.9,0.0,1525999.81,3
TQTD,2021-03-02,AKNX ETF,AKNX,336.0,123899.68,19.25,19.12,19.54,19.29,19.34,19.27,6409.0,1431.8,1431.8,19.29,10110397.16,10110397.16,10110397.16,373838.73,3
TQTF,2021-03-02,AKNX ETF,AKNX,80.0,936270.0,1425.0,1422.0,1483.4,1428.4,1431.8,1430.8,652.0,1431.8,1431.8,1428.4,10110397.16,10110397.16,10110397.16,27827545.34,3
TQBR,2021-03-02,Акрон,AKRN,651.0,12557102.0,6006.0,5990.0,6046.0,6032.0,6016.0,6032.0,2087.0,6016.0,6016.0,6032.0,12557102.0,12557102.0,12557102.0,0.0,3
TQTD,2021-03-02,AKSP ETF,AKSP,306.0,197547.13,13.42,13.29,13.45,13.37,13.37,13.37,14770.0,990.34,990.34,13.37,14627337.74,14627337.74,14627337.74,495961.01,3
TQBR,2021-03-02,БестЭфБ ао,ALBK,10.0,28915.0,61.5,61.5,62.0,61.5,61.5,61.5,470.0,,61.5,61.5,0.0,508015.0,0.0,0.0,3
TQBR,2021-03-02,АЛРОСА-Нюр,ALNU,11.0,745600.0,62000.0,61800.0,62400.0,62400.0,62200.0,62400.0,12.0,62200.0,62200.0,62400.0,745600.0,745600.0,745600.0,0.0,3
SMAL,2021-03-02,АЛРОСА ао,ALRS,13.0,3641.42,101.3,100.82,103.61,,102.74,102.97,36.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-02,АЛРОСА ао,ALRS,58953.0,3471226436.0,100.9,100.63,104.0,102.72,102.74,102.53,33786280.0,102.74,102.74,102.72,3406649482.9,3406649482.9,3406649482.9,0.0,3
TQBR,2021-03-02,АшинскийМЗ,AMEZ,468.0,879240.0,7.565,7.475,7.635,7.525,7.56,7.53,116300.0,7.56,7.56,7.525,879240.0,879240.0,879240.0,0.0,3
TQBR,2021-03-02,Аптеки36и6,APTK,6966.0,6494448.14,13.704,13.644,13.79,13.72,13.74,13.72,472690.0,13.74,13.74,13.72,6494448.14,6494448.14,6494448.14,0.0,3
TQBR,2021-03-02,РусАква ао,AQUA,429.0,7538665.0,250.0,250.0,255.0,252.5,253.0,252.5,29780.0,253.0,253.0,252.5,7538665.0,7538665.0,7538665.0,0.0,3
TQBR,2021-03-02,Арсагера,ARSA,9.0,35200.0,3.96,3.86,3.96,3.91,3.91,3.91,9000.0,,3.94,3.91,0.0,503920.0,0.0,0.0,3
SMAL,2021-03-02,АстрЭнСб,ASSB,1.0,1.0,0.9955,0.9955,0.9955,,0.8455,0.9955,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-02,АстрЭнСб,ASSB,82.0,200360.5,0.8505,0.835,0.852,0.852,0.8455,0.852,237000.0,,0.851,0.852,0.0,507241.5,0.0,0.0,3
TQBR,2021-03-02,Авангрд-ао,AVAN,82.0,485730.0,1055.0,1040.0,1060.0,1040.0,1045.0,1040.0,464.0,,1045.0,1040.0,0.0,513890.0,0.0,0.0,3
TQBR,2021-03-02,Башнефт ао,BANE,965.0,16305106.0,1583.5,1583.5,1617.0,1610.5,1606.0,1610.5,10152.0,1606.0,1606.0,1610.5,16305106.0,16305106.0,16305106.0,0.0,3
TQBR,2021-03-02,Башнефт ап,BANEP,2172.0,40480882.0,1143.5,1142.5,1157.0,1153.0,1151.0,1153.0,35165.0,1151.0,1151.0,1153.0,40480882.0,40480882.0,40480882.0,0.0,3
TQBR,2021-03-02,Белуга ао,BELU,2105.0,57436171.0,2488.0,2380.0,2494.0,2494.0,2482.0,2494.0,23139.0,2482.0,2482.0,2494.0,57436171.0,57436171.0,57436171.0,0.0,3
TQBR,2021-03-02,БашИнСв ап,BISVP,35.0,44657.0,9.89,9.82,9.98,9.94,9.92,9.94,4500.0,,9.96,9.94,0.0,500780.0,0.0,0.0,3
SMAL,2021-03-02,Белон ао,BLNG,1.0,6.5,6.5,6.5,6.5,,6.184,6.5,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-02,Белон ао,BLNG,181.0,508922.2,6.11,6.11,6.3,6.13,6.184,6.13,82300.0,6.184,6.184,6.13,508922.2,508922.2,508922.2,0.0,3
TQBR,2021-03-02,БурЗолото,BRZL,76.0,233082.0,1037.0,1019.0,1039.0,1028.0,1027.0,1027.0,227.0,,1027.0,1028.0,0.0,526832.0,0.0,0.0,3
SMAL,2021-03-02,БСП ао,BSPB,1.0,115.98,57.99,57.99,57.99,,56.39,57.99,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-02,БСП ао,BSPB,1735.0,10494578.8,55.95,55.9,56.71,56.55,56.39,56.55,186100.0,56.39,56.39,56.55,10494578.8,10494578.8,10494578.8,0.0,3
TQBR,2021-03-02,МКБ ао,CBOM,7953.0,432798464.4,6.753,6.752,6.89,6.872,6.836,6.875,63314300.0,6.835,6.835,6.872,423673207.2,423673207.2,423673207.2,0.0,3
SMAL,2021-03-02,ЧТПЗ ао,CHEP,4.0,1425.0,260.0,260.0,300.0,,298.5,300.0,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-02,ЧТПЗ ао,CHEP,7234.0,97523285.0,248.0,248.0,335.0,286.0,298.5,286.0,326770.0,298.5,298.5,286.0,97523285.0,97523285.0,97523285.0,0.0,3
TQBR,2021-03-02,РН-ЗапСиб,CHGZ,33.0,327696.0,48.4,47.8,48.6,48.0,48.2,48.2,6800.0,,48.0,48.0,0.0,599288.0,0.0,0.0,3
TQBR,2021-03-02,ЧКПЗ ао,CHKZ,13.0,120740.0,6000.0,6000.0,6080.0,6020.0,6040.0,6020.0,20.0,,6060.0,6020.0,0.0,503180.0,0.0,0.0,3
TQBR,2021-03-02,СевСт-ао,CHMF,21812.0,1514641757.2,1364.6,1351.2,1380.0,1357.0,1362.6,1360.0,1111203.0,1363.2,1363.2,1357.0,1458238820.2,1458238820.2,1458238820.2,0.0,3
TQBR,2021-03-02,ЧМК ао,CHMK,83.0,644620.0,3140.0,3100.0,3185.0,3120.0,3115.0,3120.0,207.0,3115.0,3115.0,3120.0,644620.0,644620.0,644620.0,0.0,3
SMAL,2021-03-02,Телеграф,CNTL,2.0,49.98,16.66,16.66,16.66,,17.9,16.66,3.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-02,Телеграф,CNTL,252.0,2045046.0,17.7,17.7,18.0,17.96,17.9,17.94,114200.0,17.9,17.9,17.96,2045046.0,2045046.0,2045046.0,0.0,3
TQBR,2021-03-02,Телеграф-п,CNTLP,259.0,2015482.0,16.18,15.94,16.18,16.1,16.1,16.1,125200.0,16.1,16.1,16.1,2015482.0,2015482.0,2015482.0,0.0,3
TQPI,2021-03-02,ДагСб ао,DASB,2019.0,2889236.6,0.0829,0.081,0.0847,0.0825,0.0825,0.0825,35023000.0,0.0825,0.0825,0.0825,2889236.6,2889236.6,2889236.6,0.0,3
TQBR,2021-03-02,ЗаводДИОД,DIOD,82.0,436666.0,7.25,7.1,7.25,7.11,7.14,7.11,61200.0,,7.14,7.11,0.0,523060.0,0.0,0.0,3
TQTF,2021-03-02,ETF DIVD,DIVD,379.0,1982555.6,985.0,976.2,987.6,987.0,983.8,986.6,2015.0,983.8,983.8,987.0,1982555.6,1982555.6,1982555.6,9341089.46,3
SMAL,2021-03-02,ДетскийМир,DSKY,1.0,139.08,139.08,139.08,139.08,,142.9,139.08,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-02,ДетскийМир,DSKY,10729.0,292816185.4,143.2,140.96,144.74,144.34,142.9,143.32,2049350.0,142.84,142.84,144.34,277126619.2,277126619.2,277126619.2,0.0,3
SMAL,2021-03-02,ДЭК ао,DVEC,3.0,136.72,0.75,0.713,0.75,,0.81,0.713,186.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-02,ДЭК ао,DVEC,382.0,1188863.0,0.817,0.804,0.825,0.81,0.81,0.809,1468000.0,0.81,0.81,0.81,1188863.0,1188863.0,1188863.0,0.0,3
TQBR,2021-03-02,ДонскЗР,DZRD,2.0,4465.0,2230.0,2230.0,2235.0,2235.0,2235.0,2235.0,2.0,,2225.0,2235.0,0.0,500365.0,0.0,0.0,3
TQBR,2021-03-02,ДонскЗР п,DZRDP,16.0,27760.0,1650.0,1620.0,1650.0,1650.0,1630.0,1650.0,17.0,,1660.0,1650.0,0.0,500190.0,0.0,0.0,3
TQBR,2021-03-02,ЕвроЭлтех,EELT,87.0,98975.8,7.44,7.38,7.44,7.38,7.4,7.38,13380.0,,7.42,7.38,0.0,500117.8,0.0,0.0,3
TQBR,2021-03-02,Электрцинк,ELTZ,324.0,726200.5,173.0,165.0,173.5,171.0,170.0,171.0,4275.0,170.0,170.0,171.0,726200.5,726200.5,726200.5,0.0,3
