BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-02-11,АбрауДюрсо,ABRD,193.0,1812440.0,196.0,196.0,198.0,197.0,197.0,197.0,9210.0,197.0,197.0,197.0,1812440.0,1812440.0,1812440.0,0.0,3
TQBR,2021-02-11,АСКО ао,ACKO,27.0,183670.0,5.84,5.84,5.92,5.9,5.88,5.9,31200.0,,5.86,5.9,0.0,508684.0,0.0,0.0,3
SMAL,2021-02-11,Система ао,AFKS,19.0,27001.81,35.89,34.237,35.89,,35.03,35.387,778.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-02-11,Система ао,AFKS,20037.0,1240845631.5,35.401,34.717,35.623,35.024,35.03,34.885,35422100.0,35.038,35.038,35.024,1161286801.0,1161286801.0,1161286801.0,0.0,3
SMAL,2021-02-11,Аэрофлот,AFLT,13.0,3595.06,69.3,68.54,69.56,,68.92,69.0,52.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-02-11,Аэрофлот,AFLT,29763.0,804278958.0,69.02,68.64,69.46,68.86,68.92,68.86,11670370.0,68.92,68.92,68.86,717153273.2,717153273.2,717153273.2,0.0,3
TQBR,2021-02-11,AGRO-гдр,AGRO,5123.0,175392938.6,889.4,877.6,892.0,886.0,884.2,886.0,198369.0,884.2,884.2,886.0,175392938.6,175392938.6,175392938.6,0.0,3
TQTF,2021-02-11,ETF AKCH,AKCH,999.0,52055951.28,119.64,119.64,123.02,122.99,121.39,123.01,428638.0,121.45,121.45,122.99,52055951.28,52055951.28,52055951.28,8182999.44,3
TQTE,2021-02-11,AKEU ETF,AKEU,283.0,94900.61,11.13,11.06,11.15,11.15,11.12,11.15,8533.0,996.14,996.14,11.15,8500095.69,8500095.69,8500095.69,161571.75,3
TQTF,2021-02-11,ETF AKMB,AKMB,2277.0,15462655.24,1.0671,1.0653,1.071,1.0703,1.0703,1.0703,14445938.0,1.0704,1.0704,1.0703,15179099.61,15179099.61,15179099.61,4786015.51,3
TQTF,2021-02-11,ETF AKME,AKME,143.0,90589.52,105.49,105.33,106.46,106.46,105.95,106.46,855.0,,107.75,106.46,0.0,10434757.55,0.0,2072186.6,3
TQTD,2021-02-11,AKNX ETF,AKNX,451.0,940953.96,20.04,19.93,20.13,20.06,20.09,20.08,46830.0,1483.8,1483.8,20.06,70179303.75,70179303.75,70179303.75,335559.61,3
TQTF,2021-02-11,AKNX ETF,AKNX,74.0,687407.4,1478.0,1470.0,1483.6,1481.6,1483.8,1481.8,465.0,1483.8,1483.8,1481.6,70179303.75,70179303.75,70179303.75,25587326.27,3
TQBR,2021-02-11,Акрон,AKRN,582.0,10542924.0,6042.0,6004.0,6042.0,6030.0,6022.0,6030.0,1751.0,6022.0,6022.0,6030.0,10542924.0,10542924.0,10542924.0,0.0,3
