BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2016-08-02,BYNRUB_TOD,BYNRUB_TOD,33.96,33.96,33.96,33.96,3.0,339600.0,33.96
CNGD,2016-08-02,CHF_TODTOM,CHFRUBTODTOM,0.0001,0.0001,0.0202,0.0202,2.0,1364603.0,
CETS,2016-08-02,CHFRUB_TOM,CHFRUB_TOM,69.35,68.5,69.35,68.91,11.0,1653710.0,68.9046
CETS,2016-08-02,CNYRUB_TOD,CNY000000TOD,10.0467,10.029,10.0576,10.0576,33.0,77104455.7,10.0423
CETS,2016-08-02,CNY_TODTOM,CNYRUBTODTOM,0.0021,0.002055,0.0023,0.002299,22.0,2438560374.5,0.002215
CNGD,2016-08-02,CNY_TODTOM,CNYRUBTODTOM,0.00506,-0.003419,0.00506,0.0049,37.0,4163512.52,
CETS,2016-08-02,CNYRUB_TOM,CNYRUB_TOM,10.028,9.954,10.089,10.049,110.0,201160085.5,10.0359
CETS,2016-08-02,CNY_TOMSPT,CNYRUB_TOM1D,0.0021,0.0021,0.0021,0.0021,1.0,9985800.0,0.0021
CETS,2016-08-02,EUR_TODTOM,EUR000TODTOM,0.0205,0.019,0.021,0.02,374.0,109395641630.0,0.0205
CNGD,2016-08-02,EUR_TODTOM,EUR000TODTOM,0.0207,-0.0326,0.0403,-0.0284,822.0,11632615948.6,
CNGD,2016-08-02,EUR_TOM1W,EURRUB_TOM1W,0.149,0.149,0.149,0.149,1.0,745119000.0,
CETS,2016-08-02,EURUSD_TOD,EURUSD000TOD,1.11815,1.11815,1.12065,1.1195,39.0,480411776.69,1.11905
CNGD,2016-08-02,EURUSD_TOD,EURUSD000TOD,1.1196,1.1196,1.1196,1.1196,1.0,147687107.76,
CETS,2016-08-02,EURUSD_TOM,EURUSD000TOM,1.1183,1.1183,1.123,1.1223,124.0,1059043031.93,1.1206
CETS,2016-08-02,EURUSDTDTM,EURUSDTODTOM,3.9e-05,3.1e-05,4.3e-05,3.1e-05,74.0,16074373938.24,3.9e-05
CNGD,2016-08-02,EURUSDTDTM,EURUSDTODTOM,3.8e-05,-0.0001,0.0001,3.5e-05,6.0,47663846.74,
CETS,2016-08-02,EURRUB_TOD,EUR_RUB__TOD,74.8525,74.4375,75.0525,74.62,3375.0,13313659897.5,74.7908
CNGD,2016-08-02,EURRUB_TOD,EUR_RUB__TOD,74.5,74.5,74.5,74.5,1.0,14900000.0,
CETS,2016-08-02,EURRUB_TOM,EUR_RUB__TOM,74.745,74.0125,75.0675,74.875,5811.0,22399502000.0,74.6008
CNGD,2016-08-02,EURRUB_TOM,EUR_RUB__TOM,74.76,74.12,75.0,74.12,7.0,1108739000.0,
CNGD,2016-08-02,GBP_TODTOM,GBPRUBTODTOM,0.0444,-0.0335,0.0444,0.0233,49.0,27149036.41,
CETS,2016-08-02,GBPRUB_TOD,GBPRUB_TOD,88.2,88.18,88.56,88.38,11.0,5041980.0,88.4558
CNGD,2016-08-02,GBPRUB_TOD,GBPRUB_TOD,88.03,88.03,88.03,88.03,1.0,176.06,
CETS,2016-08-02,GBPRUB_TOM,GBPRUB_TOM,88.29,87.74,89.1,88.9725,39.0,37149942.5,88.2421
CNGD,2016-08-02,GBPRUB_TOM,GBPRUB_TOM,88.11,88.11,88.11,88.11,1.0,352.44,
CETS,2016-08-02,GLDRUB_TOM,GLDRUB_TOM,2902.0,2900.0,2932.0,2932.0,7.0,2471750.0,2907.94
CETS,2016-08-02,KZTRUB_TOD,KZT000000TOM,18.4,18.4,18.4,18.4,2.0,1199680.0,18.4
CETS,2016-08-02,USDRUB_TOD,USD000000TOD,66.9375,65.995,67.0125,66.1725,21189.0,86778041350.0,66.6088
CNGD,2016-08-02,USDRUB_TOD,USD000000TOD,66.873,66.34,66.935,66.34,30.0,1251202958.57,
CETS,2016-08-02,USD_TODTOM,USD000TODTOM,0.0166,0.0157,0.0191,0.0191,1386.0,374037510290.0,0.0163
CNGD,2016-08-02,USD_TODTOM,USD000TODTOM,0.0,-0.0292,0.0361,0.0163,4933.0,247585705174.93,
CETS,2016-08-02,USDRUB_TOM,USD000UTSTOM,66.9,66.01,67.0275,66.6475,46248.0,252257104562.5,66.5806
CNGD,2016-08-02,USDRUB_TOM,USD000UTSTOM,66.895,66.05,67.02,66.75,29.0,4161097540.0,
CETS,2016-08-02,USDRUB_SPT,USDRUB_SPT,66.4575,66.4575,66.4575,66.4575,1.0,797490.0,66.4575
CETS,2016-08-02,USD_TOM1M,USDRUB_TOM1M,0.5785,0.5785,0.5785,0.5785,1.0,6709440.0,0.5785
CETS,2016-08-02,USD_TOM1W,USDRUB_TOM1W,0.1189,0.1189,0.119,0.119,3.0,1732506400.0,0.119
CETS,2016-08-02,USD_TOM2M,USDRUB_TOM2M,1.0242,1.0242,1.0242,1.0242,1.0,6754010.0,1.0242
CETS,2016-08-02,USD_TOM2W,USDRUB_TOM2W,0.236,0.236,0.236,0.236,1.0,1001278500.0,0.236
CETS,2016-08-02,USD_TOM3M,USDRUB_TOM3M,1.5287,1.5287,1.5287,1.5287,1.0,34022300.0,1.5287
