BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2006-04-05,Индекс МосБиржи,Индекс МосБиржи,1336.04,1308.37,1338.3,1308.0,35989953559.84,,,2,,RUB,
RTSI,MCFTR,2006-04-05,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1356.48,1356.48,1356.48,1356.48,0.0,,,2,0.0,,
RTSI,MCFTRN,2006-04-05,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1353.4,1353.4,1353.4,1353.4,0.0,,,2,0.0,,
RTSI,MCFTRR,2006-04-05,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1354.63,1354.63,1354.63,1354.63,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2006-04-05,Индекс МосБиржи 10,Индекс МосБиржи 10,2210.3,2134.24,2214.91,2134.24,19516700222.9801,,,2,,RUB,
SNDX,MICEXBNDPRCI,2006-04-05,RCBI,RCBI,101.33,101.29,101.33,101.28,101419357.9,,,2,,RUB,
SNDX,MICEXBNDTRTI,2006-04-05,RCBIc,RCBI-c,137.25,,,,101419357.9,,,2,,RUB,
SNDX,MICEXBORR1W,2006-04-05,MCX BO 1W,ММВБ РЕПО обл 7 дней,4.27,,,,1648716797.38,,,2,,RUB,
SNDX,MICEXBORR2W,2006-04-05,MCX BO 2W,ММВБ РЕПО обл 14 дней,5.02,,,,939210076.41,,,2,,RUB,
SNDX,MICEXBORRON,2006-04-05,MCX BO ON,ММВБ РЕПО обл 1 день,3.58,,,,2349801843.36,,,2,,RUB,
SNDX,MICEXCBICP,2006-04-05,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.33,101.29,101.33,101.28,101419357.9,,,2,,RUB,
SNDX,MICEXCBICP3Y,2006-04-05,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.7,101.68,101.71,101.68,406785261.8,,7.31,2,,RUB,
SNDX,MICEXCBICP5Y,2006-04-05,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,101.74,101.66,101.74,101.66,1232048380.8,,7.85,2,,RUB,
SNDX,MICEXCBIGP3Y,2006-04-05,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,104.21,104.18,104.21,104.18,406785261.8,,7.31,2,,RUB,
SNDX,MICEXCBIGP5Y,2006-04-05,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,103.62,103.51,103.62,103.51,1232048380.8,,7.85,2,,RUB,
SNDX,MICEXCBITR,2006-04-05,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,137.25,,,,101419357.9,,,2,,RUB,
SNDX,MICEXCBITR3Y,2006-04-05,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,137.05,137.02,137.06,137.02,406785261.8,,7.31,2,,RUB,
SNDX,MICEXCBITR5Y,2006-04-05,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,137.23,137.09,137.23,137.09,1232048380.8,,7.85,2,,RUB,
SNDX,MICEXCGS,2006-04-05,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2741.82,2689.15,2746.84,2671.61,5733608.95,,,2,,RUB,
SNDX,MICEXEQRR1W,2006-04-05,MCX EQ 1W,ММВБ РЕПО акц 7 дней,5.97,,,,1415353632.79,,,2,,RUB,
SNDX,MICEXEQRR2W,2006-04-05,MCX EQ 2W,ММВБ РЕПО акц 14 дней,5.41,,,,2357754990.91,,,2,,RUB,
SNDX,MICEXEQRRON,2006-04-05,MCX EQ ON,ММВБ РЕПО акц 1 день,7.93,,,,918946745.0,,,2,,RUB,
SNDX,MICEXFNL,2006-04-05,Индекс финансов,Индекс МосБиржи финансов,3337.34,3276.91,3342.32,3256.14,1973211194.24,,,2,,RUB,
SNDX,MICEXINDEXCF,2006-04-05,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1336.04,1308.37,1338.3,1308.0,35989953559.84,,,2,,RUB,
SNDX,MICEXLC,2006-04-05,MICEX LC,ММВБ высокая кап,2208.34,2160.08,2211.83,2159.46,33979770114.88,,,2,,RUB,
SNDX,MICEXM&M,2006-04-05,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,1933.32,1877.18,1935.88,1866.3,2099765812.79,,,2,,RUB,
SNDX,MICEXMBICP,2006-04-05,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,99.2,99.18,99.21,99.18,357423533.93,,6.91,2,,RUB,
SNDX,MICEXMBIGP,2006-04-05,MICEXMBIGP,ММВБ муни обл (вал),100.84,100.82,100.84,100.81,357423533.93,,6.91,2,,RUB,
SNDX,MICEXMBITR,2006-04-05,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,100.94,100.92,100.94,100.92,357423533.93,,6.91,2,,RUB,
SNDX,MICEXMC,2006-04-05,MICEX MC,ММВБ стандарт кап,2291.9,2247.6,2292.79,2246.76,1623060365.58,,,2,,RUB,
SNDX,MICEXMNF,2006-04-05,Машиностроение,Индекс машиностроения Московской Биржи,2051.56,2049.21,2071.33,2046.53,115713984.71,,,2,,RUB,
SNDX,MICEXO&G,2006-04-05,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2791.19,2725.52,2793.72,2725.51,14398739741.5,,,2,,RUB,
SNDX,MICEXPWR,2006-04-05,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1929.01,1897.32,1938.74,1895.32,15785135830.3,,,2,,RUB,
SNDX,MICEXSC,2006-04-05,Второй эшелон,Индекс второго эшелона Московской Биржи,2810.48,2752.35,2811.25,2749.57,146546513.34,,,2,,RUB,
SNDX,MICEXTLC,2006-04-05,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1612.49,1586.66,1616.89,1585.86,1663097558.52,,,2,,RUB,
SNDX,MOEX10,2006-04-05,Индекс МосБиржи 10,Индекс МосБиржи 10,2210.3,2134.24,2214.91,2134.24,19516700222.9801,,,2,,RUB,
SNDX,MOEXCN,2006-04-05,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2741.82,2689.15,2746.84,2671.61,5733608.95,,,2,,RUB,
SNDX,MOEXEU,2006-04-05,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1929.01,1897.32,1938.74,1895.32,15785135830.3,,,2,,RUB,
SNDX,MOEXFN,2006-04-05,Индекс финансов,Индекс МосБиржи финансов,3337.34,3276.91,3342.32,3256.14,1973211194.24,,,2,,RUB,
SNDX,MOEXMM,2006-04-05,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,1933.32,1877.18,1935.88,1866.3,2099765812.79,,,2,,RUB,
SNDX,MOEXOG,2006-04-05,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2791.19,2725.52,2793.72,2725.51,14398739741.5,,,2,,RUB,
SNDX,MOEXTL,2006-04-05,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1612.49,1586.66,1616.89,1585.86,1663097558.52,,,2,,RUB,
RTSI,RTS2,2006-04-05,Второй эшелон в $,Индекс второго эшелона Московской Биржи в долларах,1712.29,1707.35,1712.75,1707.35,4051452.0,,,2,18961184494.5025,USD,
RTSI,RTScr,2006-04-05,Индекс РТС потреб. сектора,Индекс РТС потребительских товаров и розничной торговли,235.89,235.89,235.89,235.89,0.0,,,2,1875573421.14,USD,
RTSI,RTSeu,2006-04-05,Индекс РТС электроэнергетики,Индекс РТС электроэнергетики,244.44,244.44,244.44,244.44,0.0,,,2,2215245970.7308,USD,
RTSI,RTSfn,2006-04-05,Индекс РТС финансов,Индекс РТС финансов,313.16,313.16,313.16,313.16,0.0,,,2,13376869925.0117,USD,
RTSI,RTSI,2006-04-05,Индекс РТС,Индекс РТС,1485.22,1459.01,1485.46,1459.01,103923122.0,,,2,114188415893.037,USD,
RTSI,RTSin,2006-04-05,Машиностроение в $,Индекс машиностроения Московской Биржи в долларах,213.6,213.6,213.6,213.6,0.0,,,2,1980956680.193,USD,
RTSI,RTSmm,2006-04-05,Индекс РТС металлов и добычи,Индекс РТС металлов и добычи,205.99,205.99,205.99,205.99,0.0,,,2,4709198945.0418,USD,
RTSI,RTSog,2006-04-05,Индекс РТС нефти и газа,Индекс РТС нефти и газа,257.78,257.78,257.78,257.78,0.0,,,2,61159967832.7509,USD,
RTSI,RTStl,2006-04-05,Индекс РТС телекоммуникаций,Индекс РТС телекоммуникаций ,173.5,173.5,173.5,173.5,0.0,,,2,6409816918.7386,USD,
RTSI,RTSTR,2006-04-05,RTS Total Return,Индекс РТС полной доходности «брутто»,1514.53,1514.53,1514.53,1514.53,0.0,,,2,114188415893.0374,USD,
RTSI,RTSTRN,2006-04-05,RTS Net-TR-NR,Индекс РТС полной доходности «нетто» (по налоговым ставкам иностранных организаций),1510.1,1510.1,1510.1,1510.1,0.0,,,2,114188415893.0374,USD,
RTSI,RTSTRR,2006-04-05,RTS Net-TR-Res,Индекс РТС полной доходности «нетто» (по налоговым ставкам российских организаций),1511.87,1511.87,1511.87,1511.87,0.0,,,2,114188415893.0374,USD,
RTSI,RTSUSDCUR,2006-04-05,RTSUSDCUR,Курс доллара США на момент закрытия Индекса РТС,27.6921,27.6921,27.6921,27.6921,,,,2,,RUB,
SNDX,RUCBCP3Y,2006-04-05,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.7,101.68,101.71,101.68,406785261.8,,7.31,2,,RUB,
SNDX,RUCBCP5Y,2006-04-05,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,101.74,101.66,101.74,101.66,1232048380.8,,7.85,2,,RUB,
SNDX,RUCBICP,2006-04-05,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.33,101.29,101.33,101.28,101419357.9,,,2,,RUB,
SNDX,RUCBITR,2006-04-05,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,137.25,,,,101419357.9,,,2,,RUB,
SNDX,RUCBTR3Y,2006-04-05,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,137.05,137.02,137.06,137.02,406785261.8,,7.31,2,,RUB,
