BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-03-03,АбрауДюрсо,ABRD,5007.0,80700615.0,235.0,213.0,242.0,220.0,225.5,220.0,358050.0,225.5,225.5,220.0,80700615.0,80700615.0,80700615.0,0.0,3
SMAL,2021-03-03,АСКО ао,ACKO,4.0,658.78,5.02,5.02,6.0,,7.3,5.04,112.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-03,АСКО ао,ACKO,815.0,7363012.0,7.14,6.94,7.8,7.06,7.3,7.06,1010300.0,7.28,7.28,7.06,7363012.0,7363012.0,7363012.0,0.0,3
SMAL,2021-03-03,Система ао,AFKS,8.0,4237.69,36.78,34.782,36.78,,35.43,35.4,120.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-03,Система ао,AFKS,12749.0,963881619.4,35.5,35.115,35.716,35.3,35.43,35.251,27205000.0,35.444,35.444,35.3,875009175.5,875009175.5,875009175.5,0.0,3
SMAL,2021-03-03,Аэрофлот,AFLT,11.0,3179.48,71.0,69.02,72.48,,70.86,71.74,45.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-03,Аэрофлот,AFLT,31818.0,1487415942.6,71.2,70.1,71.7,70.92,70.86,70.6,20993850.0,70.86,70.86,70.92,1403163295.0,1403163295.0,1403163295.0,0.0,3
TQBR,2021-03-03,AGRO-гдр,AGRO,8181.0,240982256.4,899.8,899.8,917.8,908.6,908.6,908.6,265242.0,908.6,908.6,908.6,240982256.4,240982256.4,240982256.4,0.0,3
TQTF,2021-03-03,ETF AKCH,AKCH,1126.0,16547249.25,113.25,110.5,113.25,110.99,112.72,110.91,146901.0,112.64,112.64,110.99,16547249.25,16547249.25,16547249.25,22104858.02,3
TQTE,2021-03-03,AKEU ETF,AKEU,341.0,517194.39,11.24,11.11,11.28,11.12,11.22,11.12,46105.0,1004.72,1004.72,11.12,46322619.03,46322619.03,46322619.03,188579.14,3
TQTF,2021-03-03,ETF AKMB,AKMB,1784.0,4685215.85,1.0664,1.0632,1.0695,1.0639,1.0635,1.0646,4406262.0,1.0633,1.0633,1.0639,4483944.86,4483944.86,4483944.86,4387843.06,3
TQTF,2021-03-03,ETF AKME,AKME,628.0,176765.47,108.46,107.3,108.87,107.97,108.24,108.19,1633.0,,107.14,107.97,0.0,500430.45,0.0,1525999.81,3
TQTD,2021-03-03,AKNX ETF,AKNX,379.0,233103.73,19.35,18.7,19.35,18.83,19.09,18.84,12201.0,1423.4,1423.4,18.83,18750110.77,18750110.77,18750110.77,373838.73,3
TQTF,2021-03-03,AKNX ETF,AKNX,103.0,1366283.6,1420.6,1388.8,1420.8,1404.4,1423.4,1392.8,971.0,1423.4,1423.4,1404.4,18750110.77,18750110.77,18750110.77,27827545.34,3
TQBR,2021-03-03,Акрон,AKRN,424.0,7280306.0,6048.0,5990.0,6048.0,6000.0,6022.0,6000.0,1209.0,6022.0,6022.0,6000.0,7280306.0,7280306.0,7280306.0,0.0,3
TQTD,2021-03-03,AKSP ETF,AKSP,389.0,361309.61,13.39,13.2,13.42,13.23,13.33,13.2,27108.0,993.98,993.98,13.23,26944844.92,26944844.92,26944844.92,495961.01,3
TQBR,2021-03-03,БестЭфБ ао,ALBK,17.0,59280.0,62.0,61.5,62.0,62.0,62.0,62.0,960.0,,61.5,62.0,0.0,507210.0,0.0,0.0,3
TQBR,2021-03-03,АЛРОСА-Нюр,ALNU,7.0,496800.0,62000.0,62000.0,62400.0,62000.0,62200.0,62000.0,8.0,62200.0,62200.0,62000.0,1242400.0,683400.0,1242400.0,0.0,3
SMAL,2021-03-03,АЛРОСА ао,ALRS,7.0,2666.62,104.39,101.57,104.39,,103.64,103.94,26.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-03,АЛРОСА ао,ALRS,40067.0,2134159668.6,103.0,102.65,104.53,103.39,103.64,103.35,20592230.0,103.65,103.65,103.39,2061305437.7,2061305437.7,2061305437.7,0.0,3
SMAL,2021-03-03,АшинскийМЗ,AMEZ,1.0,9.81,9.805,9.805,9.805,,7.56,9.805,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-03,АшинскийМЗ,AMEZ,492.0,1030743.5,7.5,7.5,7.63,7.55,7.56,7.55,136300.0,7.56,7.56,7.55,1030743.5,1030743.5,1030743.5,0.0,3
TQBR,2021-03-03,Аптеки36и6,APTK,7097.0,4495876.2,13.7,13.674,13.8,13.674,13.73,13.674,327450.0,13.73,13.73,13.674,4495876.2,4495876.2,4495876.2,0.0,3
