BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-12-04,АбрауДюрсо,ABRD,233.0,1284460.0,208.5,208.0,210.5,209.5,209.0,209.5,6140.0,209.0,209.0,209.5,1284460.0,1284460.0,1284460.0,0.0,3
TQPI,2020-12-04,АСКО ао,ACKO,296.0,943382.82,4.96,4.82,4.98,4.84,4.9,4.84,192775.0,4.9,4.9,4.84,943382.82,943382.82,943382.82,0.0,3
SMAL,2020-12-04,Система ао,AFKS,8.0,13510.19,30.08,28.784,32.76,,30.027,32.76,466.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-04,Система ао,AFKS,34843.0,2428368557.5,30.182,29.567,30.64,29.759,30.027,29.794,80869300.0,30.04,30.04,29.759,2320248664.8,2320248664.8,2320248664.8,0.0,3
SMAL,2020-12-04,Аэрофлот,AFLT,9.0,2144.76,73.26,73.26,75.0,,74.32,73.42,29.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-12-04,Аэрофлот,AFLT,45108.0,2745978695.2,74.2,73.34,75.48,74.2,74.32,74.14,36948050.0,74.34,74.34,74.2,2602588022.4,2602588022.4,2602588022.4,0.0,3
TQBR,2020-12-04,AGRO-гдр,AGRO,3141.0,94157426.2,815.0,806.2,819.8,809.0,811.2,809.0,116058.0,811.2,811.2,809.0,94157426.2,94157426.2,94157426.2,0.0,3
TQTE,2020-12-04,AKEU ETF,AKEU,214.0,114322.15,10.63,10.58,10.69,10.69,10.66,10.69,10727.0,971.9,971.9,10.69,10425562.67,10425562.67,10425562.67,128161.34,3
TQTF,2020-12-04,ETF AKMB,AKMB,1501.0,1113559.46,1.0558,1.0543,1.0566,1.0565,1.0552,1.0566,1054581.0,1.0559,1.0559,1.0565,1001915.13,1001915.13,1001915.13,4660467.94,3
TQTD,2020-12-04,AKNX ETF,AKNX,496.0,244242.34,18.31,18.17,18.32,18.3,18.26,18.3,13378.0,1372.92,1372.92,18.3,18366925.93,18366925.93,18366925.93,366283.51,3
TQBR,2020-12-04,Акрон,AKRN,1057.0,23819624.0,6094.0,5994.0,6094.0,6010.0,6026.0,6010.0,3953.0,6026.0,6026.0,6010.0,23819624.0,23819624.0,23819624.0,0.0,3
