BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQNB,2012-07-24,ЛенОбл-3об,RU000A0DH708,1.0,217770.0,106.75,106.75,106.75,106.75,15.12,106.75,8.76,106.75,204.0,,105.67,,0.0,2167388.9,0.0,2014-12-05,772.0,8.76,,,,,,,1000.0,SUR,,,,,
EQOB,2012-07-24,МГор44-об,RU000A0E6TK0,1.0,2958.0,98.6,98.6,98.6,98.6,5.75,98.6,7.68,98.6,3.0,97.7,97.74,97.7,1750720.6,1685998.6,1750720.6,2015-06-24,976.0,7.68,,,,,,,1000.0,SUR,,,,,
EQNB,2012-07-24,ВТБ - 5 об,RU000A0GHL00,2.0,10943.0,99.3,99.5,99.3,99.3,1.01,99.48,8.25,99.5,11.0,,99.99,,0.0,1364886.3,0.0,2013-10-17,434.0,8.08,,,,,,,1000.0,SUR,,,,,
EQNB,2012-07-24,РЖД-07обл,RU000A0GJNG2,3.0,11930240.0,100.25,100.26,100.25,100.25,15.72,100.25,6.73,100.26,11900.0,100.29,100.29,100.29,51503611.0,51503611.0,51503611.0,2012-11-07,106.0,6.73,,,,,,,1000.0,SUR,,,,,
EQNO,2012-07-24,Детмир 01,RU000A0GKGF6,3.0,765690.0,93.51,94.0,93.51,93.51,11.41,93.61,11.54,94.0,818.0,,95.21,,0.0,13459820.0,0.0,2015-05-26,928.0,11.49,,,,,,,1000.0,SUR,,,,,
EQOB,2012-07-24,АИЖК 5об,RU000A0GKM53,1.0,1200240.0,100.02,100.02,100.02,100.02,1.09,100.02,7.45,100.02,2000.0,100.06,100.06,100.06,124266042.6,94252056.9,124266042.6,2012-10-15,83.0,7.45,,,,,,,600.0,SUR,,,,,
EQOB,2012-07-24,Мечел  2об,RU000A0GUBF6,2.0,386080.0,97.0,97.25,97.0,97.0,8.31,97.25,11.34,97.25,397.0,97.04,97.05,97.04,63078566.9,62186865.9,63078566.9,2013-06-12,316.0,11.01,,,,,,,1000.0,SUR,,,,,
EQNB,2012-07-24,ВТБ - 6 об,RU000A0JNGU3,19.0,83562600.9,100.36,100.62,100.6,100.6,3.05,100.6,8.13,100.59,83065.0,100.6,100.6,100.6,83562600.9,83562600.9,83562600.9,2016-07-06,340.0,8.13,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-07-24,АИЖК 7об,RU000A0JNPJ7,10.0,719842.8,100.2,100.33,100.33,100.26,1.89,100.26,7.74,100.2,718.0,100.26,100.26,100.26,719842.8,719842.8,719842.8,2016-07-15,777.0,7.77,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-07-24,ДОМ.РФ 8об,RU000A0JNPK5,9.0,765952.26,95.8,99.29,98.31,98.9,4.89,98.27,8.46,95.8,1299.0,98.23,98.39,98.23,1366127.34,867228.06,1366127.34,2018-06-15,1083.0,8.48,,,,,,,600.0,SUR,,,,,RUB
EQOB,2012-07-24,ГПБ-Иптк-1,RU000A0JNUL3,1.0,356128.4,99.7,99.7,99.7,99.7,1.03,99.7,,99.7,1900.0,,99.73,,0.0,11586785.17,0.0,2036-12-29,3955.0,0.0,,,,,,,188.0,SUR,,,,,
EQOB,2012-07-24,МГор48-об,RU000A0JNYN1,3.0,2639.0,87.0,89.9,89.9,89.9,8.25,87.97,8.26,87.0,3.0,,89.1,,0.0,1157373.7,0.0,2022-06-11,2582.0,8.59,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2012-07-24,РСХБ 3,RU000A0JP2G4,2.0,1006040.7,100.4,101.49,101.49,101.49,40.29,100.4,8.37,100.4,1002.0,101.43,101.59,101.43,433666268.0,215385270.5,433666268.0,2017-02-09,522.0,9.16,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-07-24,Мос.обл.7в,RU000A0JP6R2,4.0,8401401.0,98.8,99.3,99.3,99.3,21.26,99.11,8.61,98.8,8477.0,99.28,99.27,99.28,63615851.8,56664851.8,63615851.8,2014-04-16,590.0,8.73,,,,,,,1000.0,SUR,,,,,
EQNO,2012-07-24,ИКС5Фин 01,RU000A0JPBN4,1.0,997.0,99.7,99.7,99.7,96.5,4.57,99.7,8.28,99.7,1.0,,96.5,,0.0,8685997.0,0.0,2014-07-01,666.0,8.28,,,,,,,1000.0,SUR,,,,,
EQOB,2012-07-24,СОЛЛЕРС2,RU000A0JPCB7,3.0,10276164.0,102.62,103.0,102.7,102.7,2.05,102.7,9.78,103.0,10006.0,102.63,102.63,102.63,34012588.4,33999250.4,34012588.4,2013-07-17,347.0,9.78,,,,,,,1000.0,SUR,,,,,
EQNB,2012-07-24,КалужОбл-3,RU000A0JPH11,2.0,9104.55,100.05,100.05,100.05,100.05,9.17,100.05,8.98,100.05,13.0,,101.03,,0.0,32899468.0,0.0,2012-11-29,126.0,8.98,,,,,,,700.0,SUR,,,,,
EQOB,2012-07-24,КостромОб5,RU000A0JPKB0,1.0,65526.0,100.5,100.5,100.5,100.5,3.25,100.5,7.97,100.5,163.0,100.78,100.79,100.78,46938352.88,29968327.28,46938352.88,2012-12-20,147.0,7.97,,,,,,,400.0,SUR,,,,,
EQOB,2012-07-24,ТрансКонт1,RU000A0JPNA6,4.0,10100000.0,101.0,101.0,101.0,101.0,38.26,101.0,7.87,101.0,10000.0,,101.02,,0.0,226028860.0,0.0,2013-02-26,209.0,7.87,,,,,,,1000.0,SUR,,,,,
EQNO,2012-07-24,ВБД ПП 3об,RU000A0JPNG3,2.0,2392800.0,99.7,99.7,99.7,99.7,29.8,99.7,8.11,99.7,2400.0,,99.72,,0.0,41063988.0,0.0,2013-02-27,211.0,8.11,,,,,,,1000.0,SUR,,,,,
EQOB,2012-07-24,Система-01,RU000A0JPNX8,1.0,1002.0,100.2,100.2,100.2,100.2,36.86,100.2,9.6,100.2,1.0,,101.11,,0.0,221161383.0,0.0,2013-03-07,218.0,9.6,,,,,,,1000.0,SUR,,,,,
EQNB,2012-07-24,СтрТрГаз03,RU000A0JPPC7,1.0,3960.0,99.0,99.0,99.0,99.0,23.99,99.0,10.19,99.0,4.0,,95.01,,0.0,55169772.6,0.0,2013-04-11,254.0,10.19,,,,,,,1000.0,SUR,,,,,
EQOB,2012-07-24,МДМ Банк 8,RU000A0JPQA9,3.0,16764497.2,99.98,100.03,100.03,100.03,25.4,100.0,9.17,99.98,16764.0,100.0,100.0,100.0,33198497.2,27764497.2,33198497.2,2015-04-09,335.0,9.2,,,,,,,1000.0,SUR,,,,,
EQOB,2012-07-24,ХКФ Банк-5,RU000A0JPQE1,1.0,6986000.0,99.8,99.8,99.8,99.8,1.4,99.8,9.08,99.8,7000.0,,99.87,,0.0,30714688.3,0.0,2013-04-17,261.0,9.08,,,,,,,1000.0,SUR,,,,,
EQDB,2012-07-24,РазгуляйФ4,RU000A0JPS67,11.0,35047.6,1.03,95.0,84.06,89.7,0.0,87.62,23.35,95.0,40.0,,,,0.0,0.0,0.0,2013-05-22,302.0,17.32,,,,,,,1000.0,SUR,,,,,
EQOB,2012-07-24,Чувашия-07,RU000A0JPSX7,2.0,16159.2,100.5,101.49,101.49,101.0,9.57,101.0,6.79,100.5,20.0,,101.08,,0.0,3497319.6,0.0,2013-06-04,239.0,7.57,,,,,,,800.0,SUR,,,,,
EQNB,2012-07-24,РИАТО-01,RU000A0JPSY5,1.0,1330.0,95.0,95.0,95.0,95.0,13.18,95.0,21.79,95.0,2.0,90.2,90.13,90.2,2401292.95,1113606.06,2401292.95,2013-06-03,296.0,21.79,,,,,,,700.0,SUR,,,,,
EQOB,2012-07-24,Зенит 5обл,RU000A0JPTA3,1.0,1678350.0,100.5,100.5,100.5,100.5,12.08,100.5,8.54,100.5,1670.0,100.39,100.4,100.39,22327848.5,19317348.5,22327848.5,2013-06-04,307.0,8.54,,,,,,,1000.0,SUR,,,,,
EQOB,2012-07-24,МТС 03,RU000A0JPTJ4,1.0,1003.0,100.3,100.3,100.3,100.3,7.67,100.3,7.79,100.3,1.0,100.43,100.41,100.43,163751067.1,122948067.1,163751067.1,2018-06-12,324.0,7.79,,,,,,,1000.0,SUR,,,,,RUB
